# Redshift space power spectrum multipoles.
# Subtracting SN=    9.29302e+00 from monopole.
#        k              P0              P2              P4
   0.05000     6.83048e+03     2.87540e+03     4.09183e+01
   0.07000     5.28958e+03     2.20041e+03    -6.77619e+01
   0.09000     3.73561e+03     1.59888e+03     3.01010e+02
   0.11000     2.69906e+03     1.07510e+03    -2.74216e+01
   0.13000     2.31870e+03     9.86244e+02     3.09749e+01
   0.15000     1.83480e+03     7.77274e+02     4.25869e+01
   0.17000     1.46162e+03     6.56847e+02     9.41772e+01
   0.19000     1.26403e+03     5.47051e+02     4.60675e+01
   0.21000     1.07966e+03     4.81895e+02     1.17794e+01
   0.23000     9.11847e+02     4.30641e+02     5.11864e+01
   0.25000     8.07443e+02     3.78725e+02     4.35051e+01
   0.27000     7.12516e+02     3.27015e+02     1.91858e+01
   0.29000     6.29950e+02     3.00920e+02     2.51842e+01
   0.31000     5.65048e+02     2.73017e+02     2.57484e+01
   0.33000     5.08055e+02     2.46235e+02     2.50407e+01
   0.35000     4.60394e+02     2.27019e+02     2.30048e+01
   0.37000     4.21359e+02     2.05643e+02     1.80067e+01
   0.39000     3.84196e+02     1.90450e+02     3.02598e+01
   0.41000     3.54215e+02     1.84114e+02     2.79057e+01
   0.43000     3.25427e+02     1.69501e+02     2.02183e+01
   0.45000     3.00407e+02     1.58231e+02     1.68981e+01
   0.47000     2.81105e+02     1.48012e+02     2.28431e+01
   0.49000     2.60896e+02     1.41235e+02     1.75462e+01
   0.51000     2.42172e+02     1.32909e+02     2.02493e+01
   0.53000     2.27349e+02     1.24067e+02     1.61277e+01
   0.55000     2.13649e+02     1.19197e+02     1.77203e+01
   0.57000     1.99880e+02     1.12023e+02     1.87210e+01
   0.59000     1.88372e+02     1.05421e+02     1.46065e+01
   0.61000     1.78445e+02     1.00560e+02     1.39597e+01
   0.63000     1.68370e+02     9.55942e+01     1.57974e+01
   0.65000     1.59056e+02     9.05264e+01     1.60440e+01
   0.67000     1.50920e+02     8.80437e+01     1.47155e+01
   0.69000     1.42790e+02     8.19759e+01     1.21007e+01
   0.71000     1.35390e+02     7.83219e+01     1.29433e+01
   0.73000     1.29342e+02     7.60699e+01     1.36796e+01
   0.75000     1.22727e+02     7.08115e+01     9.93993e+00
   0.77000     1.16749e+02     6.81864e+01     1.10578e+01
   0.79000     1.11816e+02     6.67265e+01     1.28078e+01
   0.81000     1.06577e+02     6.21520e+01     1.15670e+01
   0.83000     1.01510e+02     6.03887e+01     1.03902e+01
   0.85000     9.68656e+01     5.77428e+01     1.05883e+01
   0.87000     9.29407e+01     5.50562e+01     1.10845e+01
   0.89000     8.87072e+01     5.24510e+01     1.03064e+01
   0.91000     8.47813e+01     5.09130e+01     9.47628e+00
   0.93000     8.10008e+01     4.80926e+01     9.72559e+00
   0.95000     7.79800e+01     4.72401e+01     1.03383e+01
   0.97000     7.46923e+01     4.49027e+01     9.65606e+00
   0.99000     7.16631e+01     4.27571e+01     8.79339e+00
   1.01000     6.85796e+01     4.12088e+01     8.27672e+00
   1.03000     6.57766e+01     3.92155e+01     8.07146e+00
   1.05000     6.34711e+01     3.84411e+01     8.45495e+00
   1.07000     6.04867e+01     3.62023e+01     8.18268e+00
   1.09000     5.81439e+01     3.49339e+01     8.30484e+00
   1.11000     5.59019e+01     3.33413e+01     7.84240e+00
   1.13000     5.36553e+01     3.23220e+01     7.30310e+00
   1.15000     5.15106e+01     3.07437e+01     6.66537e+00
   1.17000     4.96417e+01     2.99101e+01     7.36579e+00
   1.19000     4.75372e+01     2.84502e+01     6.54283e+00
   1.21000     4.57558e+01     2.74102e+01     6.41011e+00
   1.23000     4.39823e+01     2.64913e+01     6.39861e+00
   1.25000     4.23112e+01     2.55100e+01     6.36601e+00
   1.27000     4.06329e+01     2.43795e+01     5.91749e+00
   1.29000     3.90640e+01     2.34086e+01     5.57633e+00
   1.31000     3.75634e+01     2.23867e+01     5.46601e+00
   1.33000     3.61366e+01     2.12207e+01     5.40946e+00
   1.35000     3.47573e+01     2.05084e+01     5.08686e+00
   1.37000     3.33933e+01     1.98913e+01     4.74697e+00
   1.39000     3.21468e+01     1.89933e+01     4.98134e+00
   1.41000     3.08186e+01     1.82679e+01     4.90494e+00
   1.43000     2.96052e+01     1.71958e+01     4.37074e+00
   1.45000     2.83874e+01     1.67284e+01     4.54108e+00
   1.47000     2.73721e+01     1.61867e+01     4.37624e+00
   1.49000     2.62456e+01     1.53379e+01     4.27223e+00
   1.51000     2.52412e+01     1.48159e+01     4.16562e+00
   1.53000     2.42163e+01     1.42144e+01     4.04583e+00
   1.55000     2.32728e+01     1.36219e+01     4.18103e+00
   1.57000     2.22584e+01     1.29730e+01     3.87827e+00
   1.59000     2.13659e+01     1.26366e+01     3.69709e+00
   1.61000     2.04755e+01     1.20115e+01     3.52019e+00
   1.63000     1.96647e+01     1.15321e+01     3.63953e+00
   1.65000     1.88020e+01     1.10954e+01     3.55138e+00
   1.67000     1.80108e+01     1.05239e+01     3.33488e+00
   1.69000     1.72211e+01     1.01381e+01     3.35786e+00
   1.71000     1.64983e+01     9.59669e+00     3.16297e+00
   1.73000     1.57433e+01     9.28482e+00     3.09257e+00
   1.75000     1.50226e+01     8.84449e+00     2.94554e+00
   1.77000     1.43504e+01     8.48673e+00     2.87377e+00
   1.79000     1.37084e+01     8.13232e+00     2.93103e+00
   1.81000     1.30951e+01     7.78926e+00     2.80976e+00
   1.83000     1.24518e+01     7.42619e+00     2.69150e+00
   1.85000     1.18439e+01     7.15024e+00     2.70097e+00
   1.87000     1.12816e+01     6.79378e+00     2.61203e+00
   1.89000     1.07018e+01     6.51530e+00     2.54909e+00
   1.91000     1.01349e+01     6.16186e+00     2.41125e+00
   1.93000     9.62741e+00     5.99854e+00     2.38547e+00
   1.95000     9.12183e+00     5.66326e+00     2.42984e+00
   1.97000     8.59394e+00     5.45338e+00     2.36949e+00
   1.99000     8.09783e+00     5.16148e+00     2.28092e+00
   2.01000     7.65326e+00     4.99190e+00     2.25944e+00
   2.03000     7.17240e+00     4.76143e+00     2.18730e+00
   2.05000     6.72026e+00     4.47659e+00     2.12952e+00
   2.07000     6.30994e+00     4.28153e+00     2.14806e+00
