#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   2.23041     5.95708e+01     8.15026e+02     6.23074e+01     1.89656e+01
   2.23654     5.92483e+01     8.10966e+02     6.21094e+01     2.13331e+01
   2.24268     5.90438e+01     8.08605e+02     6.18881e+01     1.82359e+01
   2.24882     5.87450e+01     8.04189e+02     6.11732e+01     1.82446e+01
   2.25495     5.83925e+01     7.99828e+02     6.08743e+01     1.93286e+01
   2.26109     5.80521e+01     7.96096e+02     6.08165e+01     2.07742e+01
   2.26722     5.78133e+01     7.93872e+02     6.06558e+01     1.85619e+01
   2.27336     5.74932e+01     7.90047e+02     6.03820e+01     1.73588e+01
   2.27950     5.73915e+01     7.88111e+02     6.01205e+01     1.81596e+01
   2.28563     5.70256e+01     7.83866e+02     5.94295e+01     2.01109e+01
   2.29177     5.68386e+01     7.79356e+02     5.93338e+01     1.88426e+01
   2.29790     5.66099e+01     7.73587e+02     5.93594e+01     1.83465e+01
   2.30404     5.63011e+01     7.68873e+02     5.88390e+01     1.86451e+01
   2.31018     5.60010e+01     7.63833e+02     5.85152e+01     1.89914e+01
   2.31631     5.57344e+01     7.59960e+02     5.83106e+01     1.96060e+01
   2.32245     5.54089e+01     7.56126e+02     5.77214e+01     1.61253e+01
   2.32858     5.52231e+01     7.53333e+02     5.77312e+01     1.69701e+01
   2.33472     5.48354e+01     7.48430e+02     5.72317e+01     1.66915e+01
   2.34085     5.46751e+01     7.46795e+02     5.72210e+01     1.99743e+01
   2.34699     5.45456e+01     7.40407e+02     5.69431e+01     1.59321e+01
   2.35313     5.41495e+01     7.33777e+02     5.63508e+01     1.65443e+01
   2.35926     5.38913e+01     7.27633e+02     5.61679e+01     1.68160e+01
   2.36540     5.36414e+01     7.22184e+02     5.56149e+01     1.48134e+01
   2.37153     5.33450e+01     7.18208e+02     5.54802e+01     1.70237e+01
   2.37767     5.30344e+01     7.12699e+02     5.50549e+01     1.59303e+01
   2.38381     5.30159e+01     7.09315e+02     5.51266e+01     1.55885e+01
   2.38994     5.26719e+01     7.05565e+02     5.49023e+01     1.51516e+01
   2.39608     5.23122e+01     6.99867e+02     5.42548e+01     1.58095e+01
   2.40221     5.22269e+01     6.99140e+02     5.42215e+01     1.69239e+01
   2.40835     5.17711e+01     6.97565e+02     5.39268e+01     1.50731e+01
   2.41449     5.17076e+01     6.96068e+02     5.36606e+01     1.38784e+01
   2.42062     5.14645e+01     6.91736e+02     5.37254e+01     1.56052e+01
   2.42676     5.12069e+01     6.86867e+02     5.30291e+01     1.49715e+01
   2.43289     5.09195e+01     6.82974e+02     5.29116e+01     1.46749e+01
   2.43903     5.07150e+01     6.79107e+02     5.25654e+01     1.43899e+01
   2.44517     5.05209e+01     6.76163e+02     5.24944e+01     1.41206e+01
   2.45130     5.01856e+01     6.71856e+02     5.20050e+01     1.42954e+01
   2.45744     4.99133e+01     6.68196e+02     5.17007e+01     1.42428e+01
   2.46357     4.96844e+01     6.63487e+02     5.15294e+01     1.50738e+01
   2.46971     4.95497e+01     6.59665e+02     5.13070e+01     1.30385e+01
   2.47584     4.93610e+01     6.56166e+02     5.10872e+01     1.27483e+01
   2.48198     4.91847e+01     6.52265e+02     5.07357e+01     1.28671e+01
   2.48812     4.87133e+01     6.48029e+02     5.03702e+01     1.36858e+01
   2.49425     4.85236e+01     6.46539e+02     5.03928e+01     1.44940e+01
   2.50039     4.83812e+01     6.43730e+02     5.00157e+01     1.38893e+01
   2.50652     4.81217e+01     6.40817e+02     4.99240e+01     1.49410e+01
   2.51266     4.78859e+01     6.34871e+02     4.95441e+01     1.29210e+01
   2.51880     4.76957e+01     6.31322e+02     4.94000e+01     1.37479e+01
   2.52493     4.74890e+01     6.28018e+02     4.89097e+01     1.32360e+01
   2.53107     4.71708e+01     6.24974e+02     4.86650e+01     1.24567e+01
   2.53720     4.70046e+01     6.20715e+02     4.84676e+01     1.25501e+01
   2.54334     4.68073e+01     6.16285e+02     4.82653e+01     1.19512e+01
   2.54948     4.65426e+01     6.13135e+02     4.80408e+01     1.32051e+01
   2.55561     4.62914e+01     6.09895e+02     4.75202e+01     1.18983e+01
   2.56175     4.61077e+01     6.05004e+02     4.73597e+01     1.12781e+01
   2.56788     4.59340e+01     6.02312e+02     4.72373e+01     1.13221e+01
   2.57402     4.56614e+01     5.99975e+02     4.71191e+01     1.24911e+01
   2.58016     4.55213e+01     5.97790e+02     4.68667e+01     1.12310e+01
   2.58629     4.53599e+01     5.94184e+02     4.67048e+01     1.22946e+01
   2.59243     4.51250e+01     5.93474e+02     4.67611e+01     1.47308e+01
   2.59856     4.48358e+01     5.91901e+02     4.63251e+01     1.19759e+01
   2.60470     4.46397e+01     5.85471e+02     4.58584e+01     1.21731e+01
   2.61084     4.44600e+01     5.82641e+02     4.56225e+01     1.08723e+01
   2.61697     4.42320e+01     5.80362e+02     4.55506e+01     1.25344e+01
   2.62311     4.40735e+01     5.76815e+02     4.51638e+01     1.32703e+01
   2.62924     4.37915e+01     5.75739e+02     4.51803e+01     1.19579e+01
   2.63538     4.35829e+01     5.73525e+02     4.50033e+01     1.33916e+01
   2.64151     4.33755e+01     5.68468e+02     4.45856e+01     1.20510e+01
   2.64765     4.31379e+01     5.63351e+02     4.43543e+01     1.15187e+01
   2.65379     4.30086e+01     5.61376e+02     4.41872e+01     1.00040e+01
   2.65992     4.27712e+01     5.56533e+02     4.38371e+01     9.92375e+00
   2.66606     4.26311e+01     5.53223e+02     4.36151e+01     9.31430e+00
   2.67219     4.24707e+01     5.52534e+02     4.34658e+01     9.44974e+00
   2.67833     4.22481e+01     5.50542e+02     4.34029e+01     1.01800e+01
   2.68447     4.20632e+01     5.45869e+02     4.33317e+01     1.16696e+01
   2.69060     4.18213e+01     5.41760e+02     4.27442e+01     9.42284e+00
   2.69674     4.16183e+01     5.38865e+02     4.25604e+01     1.01089e+01
   2.70287     4.15044e+01     5.37822e+02     4.27863e+01     1.02946e+01
   2.70901     4.13568e+01     5.36993e+02     4.25895e+01     1.10759e+01
   2.71515     4.11319e+01     5.34452e+02     4.21015e+01     9.55214e+00
   2.72128     4.09628e+01     5.31349e+02     4.20338e+01     9.33265e+00
   2.72742     4.07321e+01     5.28746e+02     4.18222e+01     9.66558e+00
   2.73355     4.05685e+01     5.26295e+02     4.15189e+01     9.03795e+00
   2.73969     4.03940e+01     5.22542e+02     4.14808e+01     9.90719e+00
   2.74583     4.01770e+01     5.18541e+02     4.10305e+01     8.59072e+00
   2.75196     3.99654e+01     5.17849e+02     4.09528e+01     9.89766e+00
   2.75810     3.98813e+01     5.17032e+02     4.08846e+01     9.90122e+00
   2.76423     3.97018e+01     5.16023e+02     4.07106e+01     9.55939e+00
   2.77037     3.95055e+01     5.13468e+02     4.06037e+01     9.55203e+00
   2.77651     3.92757e+01     5.08633e+02     4.03059e+01     8.48883e+00
   2.78264     3.91266e+01     5.04175e+02     4.00773e+01     7.92408e+00
   2.78878     3.88891e+01     5.00476e+02     3.96609e+01     8.64732e+00
   2.79491     3.87981e+01     4.98861e+02     3.96836e+01     8.30192e+00
   2.80105     3.86391e+01     4.96210e+02     3.96190e+01     9.39434e+00
   2.80718     3.84381e+01     4.93862e+02     3.93068e+01     8.06485e+00
   2.81332     3.82617e+01     4.92905e+02     3.90279e+01     8.40207e+00
   2.81946     3.81009e+01     4.91313e+02     3.89270e+01     8.29777e+00
   2.82559     3.79355e+01     4.88731e+02     3.87695e+01     8.33757e+00
   2.83173     3.77468e+01     4.86298e+02     3.86185e+01     7.90996e+00
   2.83786     3.76015e+01     4.83510e+02     3.84036e+01     8.77332e+00
   2.84400     3.73711e+01     4.80687e+02     3.82157e+01     8.39494e+00
   2.85014     3.72574e+01     4.78052e+02     3.80872e+01     8.44407e+00
   2.85627     3.70551e+01     4.73841e+02     3.78159e+01     8.04691e+00
   2.86241     3.69484e+01     4.71967e+02     3.75946e+01     8.55656e+00
   2.86854     3.68044e+01     4.70220e+02     3.74211e+01     8.56698e+00
   2.87468     3.65364e+01     4.68376e+02     3.72946e+01     8.49628e+00
   2.88082     3.64555e+01     4.65502e+02     3.71075e+01     8.21622e+00
   2.88695     3.62853e+01     4.61636e+02     3.68470e+01     7.19010e+00
   2.89309     3.61709e+01     4.60904e+02     3.68844e+01     8.50135e+00
   2.89922     3.60070e+01     4.59808e+02     3.68043e+01     8.10875e+00
   2.90536     3.59080e+01     4.56894e+02     3.65774e+01     6.67472e+00
   2.91150     3.57550e+01     4.53873e+02     3.64666e+01     7.79480e+00
   2.91763     3.55996e+01     4.51782e+02     3.62047e+01     8.00801e+00
   2.92377     3.54338e+01     4.49930e+02     3.59872e+01     7.02518e+00
   2.92990     3.52680e+01     4.47170e+02     3.59582e+01     7.72412e+00
   2.93604     3.50944e+01     4.44232e+02     3.56105e+01     7.20182e+00
   2.94218     3.49250e+01     4.44122e+02     3.55309e+01     7.82619e+00
   2.94831     3.48096e+01     4.42881e+02     3.54994e+01     7.59373e+00
   2.95445     3.46727e+01     4.41544e+02     3.53994e+01     6.84404e+00
   2.96058     3.45602e+01     4.38337e+02     3.51542e+01     7.44617e+00
   2.96672     3.43579e+01     4.35566e+02     3.49934e+01     6.56828e+00
   2.97285     3.41956e+01     4.34130e+02     3.46215e+01     7.09154e+00
   2.97899     3.41614e+01     4.32611e+02     3.47643e+01     7.26105e+00
   2.98513     3.39567e+01     4.30078e+02     3.45286e+01     7.76538e+00
   2.99126     3.38729e+01     4.28616e+02     3.43781e+01     7.58411e+00
   2.99740     3.36530e+01     4.26543e+02     3.42000e+01     6.96502e+00
   3.00353     3.35782e+01     4.22658e+02     3.41147e+01     7.20168e+00
   3.00967     3.34298e+01     4.19919e+02     3.38552e+01     7.23612e+00
   3.01581     3.33080e+01     4.17235e+02     3.34856e+01     6.28057e+00
   3.02194     3.31341e+01     4.15150e+02     3.35323e+01     6.59500e+00
   3.02808     3.30165e+01     4.13748e+02     3.34389e+01     6.85796e+00
   3.03421     3.28712e+01     4.12539e+02     3.33430e+01     6.18340e+00
   3.04035     3.27274e+01     4.10479e+02     3.32191e+01     7.51631e+00
   3.04649     3.26510e+01     4.09496e+02     3.30516e+01     5.79205e+00
   3.05262     3.24876e+01     4.08036e+02     3.29963e+01     7.10839e+00
   3.05876     3.23733e+01     4.05853e+02     3.28011e+01     6.50923e+00
   3.06489     3.23063e+01     4.04889e+02     3.27993e+01     7.68703e+00
   3.07103     3.21486e+01     4.03581e+02     3.26024e+01     6.65377e+00
   3.07717     3.20139e+01     4.01217e+02     3.24167e+01     6.75212e+00
   3.08330     3.19336e+01     4.00468e+02     3.22843e+01     6.16288e+00
   3.08944     3.18076e+01     3.99072e+02     3.22270e+01     7.04163e+00
   3.09557     3.16117e+01     3.96907e+02     3.20125e+01     6.30923e+00
   3.10171     3.15469e+01     3.94896e+02     3.19101e+01     6.80988e+00
   3.10785     3.14268e+01     3.94010e+02     3.18057e+01     6.29977e+00
   3.11398     3.13146e+01     3.93343e+02     3.17224e+01     6.99357e+00
   3.12012     3.12131e+01     3.91416e+02     3.17097e+01     6.31417e+00
   3.12625     3.10676e+01     3.90191e+02     3.14794e+01     6.11609e+00
   3.13239     3.09270e+01     3.88843e+02     3.12866e+01     5.84497e+00
   3.13852     3.08729e+01     3.87903e+02     3.12954e+01     5.99497e+00
