#        k       b1_x       b1_a            Pkmm
   0.00920    2.25726    3.68294     1.34926e+03
   0.01534    3.82945    4.65853     1.60437e+03
   0.02148    3.19097    4.38216     1.55714e+03
   0.02761    2.87848    4.32924     1.38789e+03
   0.03375    3.17758    4.70209     1.18488e+03
   0.03988    3.01157    4.88775     1.00773e+03
   0.04602    3.20629    5.15914     8.78286e+02
   0.05216    3.20297    5.30097     7.87235e+02
   0.05829    3.25600    5.46402     7.35170e+02
   0.06443    3.04688    5.55281     6.77480e+02
   0.07056    2.91006    5.52855     6.36474e+02
   0.07670    3.21763    5.99245     5.73816e+02
   0.08283    3.20614    6.26267     5.11752e+02
   0.08897    3.21752    6.55862     4.48399e+02
   0.09511    3.23891    6.85323     3.95433e+02
   0.10124    3.09494    7.16575     3.56106e+02
   0.10738    3.18479    7.48940     3.24755e+02
   0.11351    3.23689    7.68892     3.04785e+02
   0.11965    3.12899    7.83725     2.89596e+02
   0.12579    3.21189    8.01576     2.79586e+02
   0.13192    3.17198    8.08077     2.65263e+02
   0.13806    3.15201    8.27543     2.45762e+02
   0.14419    3.17799    8.62245     2.28628e+02
   0.15033    3.18744    9.04008     2.07555e+02
   0.15647    3.29299    9.36779     1.89978e+02
   0.16260    3.21284    9.72671     1.75135e+02
   0.16874    3.39295    9.96886     1.65829e+02
   0.17487    3.14373   10.15778     1.56436e+02
   0.18101    3.03053   10.38349     1.49188e+02
   0.18715    2.98933   10.52840     1.44593e+02
   0.19328    3.11110   10.57655     1.40262e+02
   0.19942    3.10854   10.96093     1.31895e+02
   0.20555    3.19681   11.31221     1.24096e+02
   0.21169    3.35197   11.65779     1.17295e+02
   0.21783    3.19325   11.89757     1.10158e+02
   0.22396    3.32843   12.34674     1.02143e+02
   0.23010    3.45748   12.53179     9.86533e+01
   0.23623    3.18302   12.75359     9.39543e+01
   0.24237    3.36679   13.24864     8.97614e+01
   0.24850    3.35990   13.31700     8.76871e+01
   0.25464    3.24625   13.41203     8.44756e+01
   0.26078    3.39134   13.95061     8.08452e+01
   0.26691    3.37924   14.05853     7.73367e+01
   0.27305    3.41549   14.34547     7.41049e+01
   0.27918    3.27355   14.57812     7.10785e+01
   0.28532    3.35510   14.77492     6.82509e+01
   0.29146    3.33290   15.32971     6.47874e+01
   0.29759    3.43415   15.52925     6.20863e+01
   0.30373    3.42920   15.84354     6.00561e+01
