#        k       b1_x       b1_a            Pkmm
   0.00920    3.08375    3.27433     6.90521e+02
   0.01534    3.24903    3.36124     8.20625e+02
   0.02148    3.17589    3.24458     7.99284e+02
   0.02761    3.30550    3.35225     7.11425e+02
   0.03375    3.32020    3.37882     6.06497e+02
   0.03988    3.36014    3.41046     5.16500e+02
   0.04602    3.36246    3.41047     4.50237e+02
   0.05216    3.44636    3.49347     4.03892e+02
   0.05829    3.47012    3.51672     3.76252e+02
   0.06443    3.45108    3.49474     3.47908e+02
   0.07056    3.47777    3.51968     3.25725e+02
   0.07670    3.51430    3.55719     2.94055e+02
   0.08283    3.52968    3.57729     2.61858e+02
   0.08897    3.54465    3.59739     2.30030e+02
   0.09511    3.53970    3.59493     2.02709e+02
   0.10124    3.56699    3.62810     1.82176e+02
   0.10738    3.56685    3.62859     1.66364e+02
   0.11351    3.58236    3.64650     1.56227e+02
   0.11965    3.59320    3.65981     1.48531e+02
   0.12579    3.60273    3.67032     1.43033e+02
   0.13192    3.63740    3.70825     1.35610e+02
   0.13806    3.62806    3.70393     1.25828e+02
   0.14419    3.63765    3.71887     1.16573e+02
   0.15033    3.64502    3.73130     1.05973e+02
   0.15647    3.65388    3.74732     9.68253e+01
   0.16260    3.65867    3.75699     8.92065e+01
   0.16874    3.67375    3.77715     8.41285e+01
   0.17487    3.67324    3.78336     7.95460e+01
   0.18101    3.65618    3.76639     7.60045e+01
   0.18715    3.66937    3.78264     7.36029e+01
   0.19328    3.68541    3.80267     7.11780e+01
   0.19942    3.68934    3.81251     6.71307e+01
   0.20555    3.69936    3.82724     6.31471e+01
   0.21169    3.70756    3.83967     5.94870e+01
   0.21783    3.71728    3.85692     5.57483e+01
   0.22396    3.71935    3.86461     5.18283e+01
   0.23010    3.73490    3.88695     4.97400e+01
   0.23623    3.73398    3.89218     4.73827e+01
   0.24237    3.72741    3.88998     4.54258e+01
   0.24850    3.74480    3.90867     4.42002e+01
   0.25464    3.74338    3.91083     4.25619e+01
   0.26078    3.75710    3.93062     4.08052e+01
   0.26691    3.74218    3.91972     3.90193e+01
   0.27305    3.76800    3.95097     3.73296e+01
   0.27918    3.77919    3.96480     3.56587e+01
   0.28532    3.78055    3.96925     3.41557e+01
   0.29146    3.79255    3.99439     3.24472e+01
   0.29759    3.78539    3.99369     3.10839e+01
   0.30373    3.80707    4.01741     3.00309e+01
   0.30986    3.80874    4.02664     2.90727e+01
   0.31600    3.80430    4.02414     2.81224e+01
   0.32214    3.81927    4.03758     2.72933e+01
   0.32827    3.80297    4.03146     2.62536e+01
   0.33441    3.82184    4.05628     2.53140e+01
   0.34054    3.82308    4.06337     2.43454e+01
   0.34668    3.83833    4.08812     2.35519e+01
   0.35282    3.84151    4.09042     2.26027e+01
   0.35895    3.85218    4.10896     2.18610e+01
   0.36509    3.84935    4.11032     2.11755e+01
   0.37122    3.86435    4.12803     2.07167e+01
   0.37736    3.87775    4.14465     1.99782e+01
   0.38350    3.87577    4.15375     1.92128e+01
   0.38963    3.86953    4.15137     1.87719e+01
   0.39577    3.88196    4.16386     1.82856e+01
   0.40190    3.88606    4.17871     1.76864e+01
   0.40804    3.89485    4.19099     1.72090e+01
   0.41417    3.88127    4.18776     1.65420e+01
   0.42031    3.90741    4.21275     1.61741e+01
   0.42645    3.90950    4.22099     1.56204e+01
   0.43258    3.89815    4.22182     1.50393e+01
   0.43872    3.90867    4.22936     1.48302e+01
   0.44485    3.90977    4.23638     1.43960e+01
   0.45099    3.92647    4.25487     1.40362e+01
   0.45713    3.91883    4.25929     1.36184e+01
   0.46326    3.92642    4.26655     1.33334e+01
   0.46940    3.94414    4.28535     1.30540e+01
   0.47553    3.93945    4.29025     1.26278e+01
   0.48167    3.94688    4.30323     1.22722e+01
   0.48781    3.95081    4.30946     1.20212e+01
   0.49394    3.96283    4.32632     1.16882e+01
   0.50008    3.95738    4.33086     1.13403e+01
   0.50621    3.96090    4.33752     1.11457e+01
   0.51235    3.96469    4.34517     1.08020e+01
   0.51849    3.96780    4.35480     1.05892e+01
   0.52462    3.97187    4.35787     1.03697e+01
   0.53076    3.98110    4.37124     1.01392e+01
   0.53689    3.98989    4.38907     9.85828e+00
   0.54303    3.98413    4.38755     9.67875e+00
   0.54917    4.00190    4.41019     9.45861e+00
   0.55530    4.00085    4.41546     9.23513e+00
   0.56144    4.01037    4.42873     9.04140e+00
   0.56757    4.00176    4.42755     8.78808e+00
   0.57371    4.01149    4.43789     8.65300e+00
   0.57984    4.00052    4.43438     8.44835e+00
   0.58598    4.01812    4.45708     8.25746e+00
   0.59212    4.02796    4.46702     8.12059e+00
   0.59825    4.02645    4.47204     7.95474e+00
   0.60439    4.04245    4.48699     7.84065e+00
   0.61052    4.02698    4.48091     7.61941e+00
   0.61666    4.03976    4.49787     7.50946e+00
   0.62280    4.04170    4.50701     7.29321e+00
   0.62893    4.04915    4.51888     7.15399e+00
   0.63507    4.05857    4.53112     7.05198e+00
   0.64120    4.05985    4.53364     6.92132e+00
   0.64734    4.06415    4.54127     6.77963e+00
   0.65348    4.06567    4.55405     6.63672e+00
   0.65961    4.05790    4.54860     6.52420e+00
   0.66575    4.06947    4.56200     6.39890e+00
   0.67188    4.06931    4.56961     6.27109e+00
   0.67802    4.07923    4.58245     6.17365e+00
   0.68416    4.08198    4.59032     6.05145e+00
   0.69029    4.08787    4.60022     5.93739e+00
   0.69643    4.08414    4.59825     5.83075e+00
   0.70256    4.08571    4.60536     5.72989e+00
   0.70870    4.09171    4.62241     5.61432e+00
   0.71484    4.09658    4.62569     5.51049e+00
   0.72097    4.09674    4.62870     5.45234e+00
   0.72711    4.10464    4.64776     5.33697e+00
   0.73324    4.11130    4.65061     5.24004e+00
   0.73938    4.11241    4.65873     5.16291e+00
   0.74551    4.11561    4.66615     5.08492e+00
   0.75165    4.12085    4.67093     5.01865e+00
   0.75779    4.11637    4.67425     4.91958e+00
   0.76392    4.11806    4.68221     4.81457e+00
   0.77006    4.12092    4.68956     4.73569e+00
   0.77619    4.12563    4.69315     4.67109e+00
   0.78233    4.13227    4.70309     4.62654e+00
   0.78847    4.13502    4.70919     4.54717e+00
   0.79460    4.13423    4.71476     4.44749e+00
   0.80074    4.14205    4.72825     4.37999e+00
   0.80687    4.13670    4.72676     4.31603e+00
   0.81301    4.14787    4.73853     4.26329e+00
   0.81915    4.15332    4.75088     4.19097e+00
   0.82528    4.14332    4.74332     4.12957e+00
   0.83142    4.14737    4.75065     4.05898e+00
   0.83755    4.15433    4.76483     3.99053e+00
   0.84369    4.15864    4.76724     3.93882e+00
   0.84983    4.16374    4.77952     3.87530e+00
   0.85596    4.16680    4.78763     3.82202e+00
   0.86210    4.17218    4.79546     3.77816e+00
   0.86823    4.17557    4.80115     3.71942e+00
   0.87437    4.17952    4.80807     3.66175e+00
   0.88050    4.18073    4.81411     3.61677e+00
   0.88664    4.17406    4.81541     3.54616e+00
   0.89278    4.17900    4.81814     3.50590e+00
   0.89891    4.17890    4.82621     3.45911e+00
   0.90505    4.18176    4.83326     3.39853e+00
   0.91118    4.18003    4.83019     3.37248e+00
   0.91732    4.18173    4.83529     3.32559e+00
   0.92346    4.18245    4.84347     3.26525e+00
