# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 1.69274e+07 5.18858e+13 5.16054e+13 2.85357e+14 2.82528e+14
0 0 1 1.71114e+07 5.31868e+13 5.28467e+13 2.89455e+14 2.84975e+14
0 0 2 1.67720e+07 5.07520e+13 5.05263e+13 2.75542e+14 2.80793e+14
0 0 3 1.65686e+07 4.93718e+13 4.92619e+13 2.65887e+14 2.75507e+14
0 1 0 1.67063e+07 5.03221e+13 5.01566e+13 2.69438e+14 2.78096e+14
0 1 1 1.65517e+07 4.91562e+13 4.90203e+13 2.63851e+14 2.77098e+14
0 1 2 1.68141e+07 5.11525e+13 5.08623e+13 2.92594e+14 2.82940e+14
0 1 3 1.66008e+07 4.96094e+13 4.94122e+13 2.78077e+14 2.79211e+14
0 2 0 1.70424e+07 5.27758e+13 5.24218e+13 2.93699e+14 2.84762e+14
0 2 1 1.70380e+07 5.27475e+13 5.24155e+13 2.95808e+14 2.84437e+14
0 2 2 1.68269e+07 5.11749e+13 5.08601e+13 2.89607e+14 2.84115e+14
0 2 3 1.65726e+07 4.93319e+13 4.91513e+13 2.66737e+14 2.79223e+14
0 3 0 1.67948e+07 5.09270e+13 5.06486e+13 2.79388e+14 2.83030e+14
0 3 1 1.70896e+07 5.29742e+13 5.25669e+13 2.97542e+14 2.87761e+14
0 3 2 1.69542e+07 5.20588e+13 5.17375e+13 2.90726e+14 2.84440e+14
0 3 3 1.67185e+07 5.04162e+13 5.01820e+13 2.81257e+14 2.81181e+14
1 0 0 1.69224e+07 5.18305e+13 5.15045e+13 2.91904e+14 2.84514e+14
1 0 1 1.70044e+07 5.25286e+13 5.21717e+13 2.94370e+14 2.86073e+14
1 0 2 1.65175e+07 4.90747e+13 4.89079e+13 2.74221e+14 2.77938e+14
1 0 3 1.66577e+07 4.98807e+13 4.97059e+13 2.77890e+14 2.78257e+14
1 1 0 1.67875e+07 5.08474e+13 5.06179e+13 2.78732e+14 2.80744e+14
1 1 1 1.66332e+07 4.98524e+13 4.96735e+13 2.76049e+14 2.78654e+14
