# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 2.17184e+06 6.89134e+12 6.88727e+12 4.12135e+13 1.05849e+14
0 0 1 2.09910e+06 6.34541e+12 6.34227e+12 3.53055e+13 1.05579e+14
0 0 2 2.09378e+06 6.33253e+12 6.32938e+12 3.71471e+13 1.05374e+14
0 0 3 2.12835e+06 6.60025e+12 6.59806e+12 3.54108e+13 1.04893e+14
0 0 4 2.06887e+06 6.12465e+12 6.12333e+12 3.39827e+13 1.04280e+14
0 0 5 2.07097e+06 6.13645e+12 6.13513e+12 3.17718e+13 1.04234e+14
0 0 6 2.06071e+06 6.07491e+12 6.07425e+12 3.20523e+13 1.03775e+14
0 0 7 2.02345e+06 5.82099e+12 5.82039e+12 3.08100e+13 1.03855e+14
0 1 0 2.15685e+06 6.80725e+12 6.80463e+12 3.69038e+13 1.04790e+14
0 1 1 2.05587e+06 6.04201e+12 6.04053e+12 3.11566e+13 1.04526e+14
0 1 2 2.14364e+06 6.64696e+12 6.64386e+12 3.65713e+13 1.05409e+14
0 1 3 2.10779e+06 6.42046e+12 6.41753e+12 3.74448e+13 1.05219e+14
0 1 4 2.08758e+06 6.29110e+12 6.28929e+12 3.31454e+13 1.04594e+14
0 1 5 2.14361e+06 6.69401e+12 6.69166e+12 3.61414e+13 1.04805e+14
0 1 6 2.13954e+06 6.68000e+12 6.67674e+12 3.76858e+13 1.05114e+14
0 1 7 2.11778e+06 6.48155e+12 6.47954e+12 3.65811e+13 1.04651e+14
0 2 0 2.12396e+06 6.54606e+12 6.54384e+12 3.50152e+13 1.04715e+14
0 2 1 2.07271e+06 6.20269e+12 6.20135e+12 3.15518e+13 1.04270e+14
0 2 2 2.08672e+06 6.27984e+12 6.27818e+12 3.34697e+13 1.04563e+14
0 2 3 2.07004e+06 6.13277e+12 6.13067e+12 3.47191e+13 1.04694e+14
0 2 4 2.00671e+06 5.69275e+12 5.69167e+12 3.23263e+13 1.04134e+14
0 2 5 2.08478e+06 6.27944e+12 6.27633e+12 4.01566e+13 1.05610e+14
0 2 6 2.20726e+06 7.13022e+12 7.12584e+12 4.18314e+13 1.06103e+14
0 2 7 2.02659e+06 5.86375e+12 5.86276e+12 3.09108e+13 1.04031e+14
0 3 0 2.07354e+06 6.16404e+12 6.16180e+12 3.56109e+13 1.05071e+14
0 3 1 2.09295e+06 6.31368e+12 6.31135e+12 3.67185e+13 1.04947e+14
0 3 2 2.02009e+06 5.77562e+12 5.77450e+12 3.42771e+13 1.04235e+14
0 3 3 2.11553e+06 6.48070e+12 6.47811e+12 3.83115e+13 1.05043e+14
0 3 4 2.07870e+06 6.23041e+12 6.22916e+12 3.23814e+13 1.04165e+14
