# ix, iy, iz, dm, h1fid, h1new, lum, uv
3 0 0 1.70230e+07 5.26023e+13 5.25776e+13 2.92859e+14 8.47264e+14
3 0 1 1.65759e+07 4.93930e+13 4.93776e+13 2.74351e+14 8.41567e+14
3 0 2 1.68577e+07 5.15024e+13 5.14810e+13 2.88987e+14 8.45502e+14
3 0 3 1.66560e+07 4.99324e+13 4.99160e+13 2.75809e+14 8.42532e+14
3 1 0 1.67061e+07 5.02553e+13 5.02415e+13 2.77439e+14 8.40318e+14
3 1 1 1.65202e+07 4.89718e+13 4.89587e+13 2.75352e+14 8.40105e+14
3 1 2 1.68773e+07 5.15621e+13 5.15388e+13 2.90880e+14 8.46769e+14
3 1 3 1.66556e+07 4.98981e+13 4.98836e+13 2.75541e+14 8.41335e+14
3 2 0 1.67615e+07 5.07658e+13 5.07477e+13 2.85819e+14 8.42324e+14
3 2 1 1.66610e+07 4.99772e+13 4.99688e+13 2.62445e+14 8.37178e+14
3 2 2 1.67488e+07 5.06906e+13 5.06760e+13 2.77940e+14 8.40602e+14
3 2 3 1.68510e+07 5.13096e+13 5.12931e+13 2.82986e+14 8.41884e+14
3 3 0 1.69486e+07 5.20669e+13 5.20413e+13 2.98429e+14 8.48181e+14
3 3 1 1.64396e+07 4.84715e+13 4.84620e+13 2.61334e+14 8.36979e+14
3 3 2 1.68396e+07 5.12239e+13 5.12053e+13 2.89573e+14 8.43606e+14
3 3 3 1.65670e+07 4.92988e+13 4.92813e+13 2.81728e+14 8.42624e+14
