#        k       b1_x       b1_a            Pkmm
   0.00920    3.11634    3.12397     9.39010e+02
   0.01534    3.07892    3.08656     1.11625e+03
   0.02148    3.09734    3.10536     1.08551e+03
   0.02761    3.11119    3.12102     9.66807e+02
   0.03375    3.12468    3.13383     8.24689e+02
   0.03988    3.12324    3.13574     7.01905e+02
   0.04602    3.10427    3.11871     6.11826e+02
   0.05216    3.12729    3.14337     5.48666e+02
   0.05829    3.13119    3.14844     5.11632e+02
   0.06443    3.10910    3.12597     4.72421e+02
   0.07056    3.11126    3.13163     4.42941e+02
   0.07670    3.12914    3.15142     3.99648e+02
   0.08283    3.12159    3.14722     3.56110e+02
   0.08897    3.12800    3.15699     3.12478e+02
   0.09511    3.11713    3.14817     2.75447e+02
   0.10124    3.14222    3.17753     2.47748e+02
   0.10738    3.12214    3.15901     2.26111e+02
   0.11351    3.13566    3.17430     2.12286e+02
   0.11965    3.13742    3.17829     2.01776e+02
   0.12579    3.14224    3.18390     1.94517e+02
   0.13192    3.16605    3.20942     1.84477e+02
   0.13806    3.15142    3.19844     1.71064e+02
   0.14419    3.16446    3.21481     1.58745e+02
   0.15033    3.16129    3.21527     1.44233e+02
   0.15647    3.15742    3.21659     1.31868e+02
   0.16260    3.16828    3.23096     1.21522e+02
   0.16874    3.17505    3.24003     1.14794e+02
   0.17487    3.17312    3.24201     1.08428e+02
   0.18101    3.15928    3.22975     1.03516e+02
   0.18715    3.17171    3.24399     1.00283e+02
   0.19328    3.18039    3.25459     9.71092e+01
   0.19942    3.17701    3.25493     9.14698e+01
   0.20555    3.18804    3.26941     8.60457e+01
   0.21169    3.19036    3.27437     8.11760e+01
   0.21783    3.19756    3.28552     7.61322e+01
   0.22396    3.19741    3.28931     7.06956e+01
   0.23010    3.20883    3.30431     6.80269e+01
   0.23623    3.21056    3.31095     6.47919e+01
   0.24237    3.20354    3.30598     6.20319e+01
   0.24850    3.21483    3.31754     6.04557e+01
   0.25464    3.21517    3.32052     5.82194e+01
   0.26078    3.22265    3.33279     5.57764e+01
   0.26691    3.21376    3.32641     5.33442e+01
   0.27305    3.23013    3.34545     5.10701e+01
   0.27918    3.23790    3.35437     4.88595e+01
   0.28532    3.24021    3.35851     4.68494e+01
   0.29146    3.24802    3.37480     4.44908e+01
   0.29759    3.24383    3.37421     4.26221e+01
   0.30373    3.25690    3.38922     4.12003e+01
   0.30986    3.25951    3.39533     3.99105e+01
   0.31600    3.25530    3.39196     3.85855e+01
   0.32214    3.26605    3.40239     3.74830e+01
   0.32827    3.25533    3.39825     3.60424e+01
   0.33441    3.26939    3.41557     3.47624e+01
   0.34054    3.26992    3.41946     3.34409e+01
   0.34668    3.28092    3.43629     3.23915e+01
   0.35282    3.28331    3.43777     3.10780e+01
   0.35895    3.29101    3.44996     3.00924e+01
   0.36509    3.29060    3.45175     2.91453e+01
   0.37122    3.29940    3.46142     2.85838e+01
   0.37736    3.31083    3.47578     2.75463e+01
   0.38350    3.30891    3.48091     2.64536e+01
   0.38963    3.30605    3.47950     2.58584e+01
   0.39577    3.31639    3.48967     2.52377e+01
   0.40190    3.31758    3.49748     2.44137e+01
   0.40804    3.32601    3.50749     2.37835e+01
   0.41417    3.31503    3.50297     2.28408e+01
   0.42031    3.33206    3.51907     2.23605e+01
   0.42645    3.33637    3.52677     2.15887e+01
   0.43258    3.32699    3.52513     2.07574e+01
   0.43872    3.33592    3.53129     2.05192e+01
   0.44485    3.33733    3.53617     1.99129e+01
   0.45099    3.34633    3.54624     1.94352e+01
   0.45713    3.34415    3.55152     1.88566e+01
   0.46326    3.35076    3.55738     1.84810e+01
   0.46940    3.36106    3.56825     1.81073e+01
   0.47553    3.36048    3.57293     1.75208e+01
   0.48167    3.36630    3.58167     1.70396e+01
   0.48781    3.36694    3.58307     1.66931e+01
   0.49394    3.37699    3.59608     1.62493e+01
   0.50008    3.37381    3.59930     1.57473e+01
   0.50621    3.37618    3.60363     1.54896e+01
   0.51235    3.37902    3.60814     1.49968e+01
   0.51849    3.38145    3.61372     1.47213e+01
   0.52462    3.38475    3.61671     1.44334e+01
   0.53076    3.39220    3.62670     1.41144e+01
   0.53689    3.39714    3.63654     1.37340e+01
   0.54303    3.39251    3.63426     1.34878e+01
   0.54917    3.40545    3.64968     1.31892e+01
   0.55530    3.40604    3.65415     1.28696e+01
   0.56144    3.41302    3.66294     1.26183e+01
   0.56757    3.40799    3.66216     1.22607e+01
   0.57371    3.41620    3.67037     1.20737e+01
   0.57984    3.40559    3.66381     1.17966e+01
   0.58598    3.41979    3.68105     1.15457e+01
   0.59212    3.42783    3.68889     1.13508e+01
   0.59825    3.42831    3.69212     1.11281e+01
