# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 2.15359e+06 2.91051e+12 2.90198e+12 6.46434e+12 6.22769e+13
0 0 1 2.09938e+06 2.67808e+12 2.67129e+12 5.98060e+12 6.21807e+13
0 0 2 2.09540e+06 2.67777e+12 2.66894e+12 6.37857e+12 6.24495e+13
0 0 3 2.12032e+06 2.79166e+12 2.78687e+12 5.60071e+12 6.18568e+13
0 0 4 2.07567e+06 2.57376e+12 2.57015e+12 5.23349e+12 6.16885e+13
0 0 5 2.07760e+06 2.58822e+12 2.58206e+12 6.11830e+12 6.20012e+13
0 0 6 2.07048e+06 2.55974e+12 2.55787e+12 5.00797e+12 6.14871e+13
0 0 7 2.04111e+06 2.45143e+12 2.44974e+12 5.05610e+12 6.14459e+13
0 1 0 2.14171e+06 2.87717e+12 2.86986e+12 6.51439e+12 6.21994e+13
0 1 1 2.06620e+06 2.54129e+12 2.53861e+12 4.99042e+12 6.16491e+13
0 1 2 2.13279e+06 2.79559e+12 2.79002e+12 5.73724e+12 6.20591e+13
0 1 3 2.10512e+06 2.70659e+12 2.69826e+12 6.75571e+12 6.23805e+13
0 1 4 2.09008e+06 2.65821e+12 2.65333e+12 5.58418e+12 6.19268e+13
0 1 5 2.13267e+06 2.83259e+12 2.82655e+12 5.80650e+12 6.20237e+13
0 1 6 2.12858e+06 2.82874e+12 2.81919e+12 6.43810e+12 6.23138e+13
0 1 7 2.11244e+06 2.72874e+12 2.72432e+12 5.48142e+12 6.18372e+13
0 2 0 2.11764e+06 2.77915e+12 2.77144e+12 5.99276e+12 6.21442e+13
0 2 1 2.07897e+06 2.63002e+12 2.62468e+12 5.82419e+12 6.19335e+13
0 2 2 2.08872e+06 2.64533e+12 2.64211e+12 5.30221e+12 6.16518e+13
0 2 3 2.07704e+06 2.57713e+12 2.57639e+12 4.68143e+12 6.13528e+13
0 2 4 2.02995e+06 2.39799e+12 2.39581e+12 4.99700e+12 6.15625e+13
0 2 5 2.08813e+06 2.66488e+12 2.65892e+12 5.63561e+12 6.20681e+13
0 2 6 2.17915e+06 3.00676e+12 2.99375e+12 7.14919e+12 6.28232e+13
0 2 7 2.04457e+06 2.48420e+12 2.48087e+12 4.98098e+12 6.16339e+13
0 3 0 2.07932e+06 2.59523e+12 2.59148e+12 5.37153e+12 6.17482e+13
0 3 1 2.09272e+06 2.65968e+12 2.65616e+12 5.57977e+12 6.16888e+13
0 3 2 2.03942e+06 2.43002e+12 2.42822e+12 4.88854e+12 6.14791e+13
0 3 3 2.11088e+06 2.74004e+12 2.73549e+12 5.72445e+12 6.17809e+13
0 3 4 2.08299e+06 2.62755e+12 2.62095e+12 6.29836e+12 6.21120e+13
0 3 5 2.14414e+06 2.89511e+12 2.88833e+12 5.76405e+12 6.21003e+13
0 3 6 2.07134e+06 2.58569e+12 2.58121e+12 5.44184e+12 6.18359e+13
0 3 7 2.04585e+06 2.48558e+12 2.48388e+12 4.90177e+12 6.14445e+13
0 4 0 2.16137e+06 2.95217e+12 2.94277e+12 6.70794e+12 6.24475e+13
0 4 1 2.12080e+06 2.78129e+12 2.77520e+12 5.81595e+12 6.20478e+13
0 4 2 2.05998e+06 2.55207e+12 2.54741e+12 5.48375e+12 6.19495e+13
0 4 3 2.15767e+06 2.92256e+12 2.91524e+12 6.05512e+12 6.21443e+13
0 4 4 2.10209e+06 2.69518e+12 2.69016e+12 5.67153e+12 6.19045e+13
0 4 5 2.11236e+06 2.74404e+12 2.73593e+12 6.14606e+12 6.23275e+13
0 4 6 2.06629e+06 2.55486e+12 2.55109e+12 5.32646e+12 6.17647e+13
0 4 7 2.09161e+06 2.65304e+12 2.64754e+12 5.83950e+12 6.20219e+13
0 5 0 2.07739e+06 2.61494e+12 2.60898e+12 5.95848e+12 6.20095e+13
0 5 1 2.10190e+06 2.70351e+12 2.69885e+12 5.36941e+12 6.19143e+13
0 5 2 2.16185e+06 2.96234e+12 2.95194e+12 6.59956e+12 6.25720e+13
0 5 3 2.14667e+06 2.89357e+12 2.88379e+12 6.65905e+12 6.24376e+13
0 5 4 2.09520e+06 2.68372e+12 2.67751e+12 5.87186e+12 6.19128e+13
0 5 5 2.12544e+06 2.81760e+12 2.81167e+12 6.08174e+12 6.18939e+13
0 5 6 2.01552e+06 2.35572e+12 2.35304e+12 5.13161e+12 6.16187e+13
0 5 7 2.07828e+06 2.61863e+12 2.61271e+12 5.83674e+12 6.19986e+13
0 6 0 2.09543e+06 2.70146e+12 2.69464e+12 5.99369e+12 6.20931e+13
0 6 1 2.11756e+06 2.72942e+12 2.72589e+12 5.35970e+12 6.18079e+13
0 6 2 2.14408e+06 2.85603e+12 2.84845e+12 6.07788e+12 6.22605e+13
0 6 3 2.09527e+06 2.68671e+12 2.68243e+12 5.30160e+12 6.17619e+13
0 6 4 2.10781e+06 2.70745e+12 2.70433e+12 5.24383e+12 6.16834e+13
0 6 5 2.08254e+06 2.61320e+12 2.60901e+12 5.52866e+12 6.17348e+13
0 6 6 2.06990e+06 2.59012e+12 2.58620e+12 5.27618e+12 6.16792e+13
0 6 7 2.08753e+06 2.63454e+12 2.62996e+12 5.50697e+12 6.18894e+13
0 7 0 2.19488e+06 3.09006e+12 3.08038e+12 6.39245e+12 6.24232e+13
0 7 1 2.08653e+06 2.61193e+12 2.60840e+12 5.09074e+12 6.17870e+13
0 7 2 2.16322e+06 2.91623e+12 2.90812e+12 6.48103e+12 6.23281e+13
0 7 3 2.09424e+06 2.64880e+12 2.64606e+12 5.09489e+12 6.15924e+13
0 7 4 2.13359e+06 2.82814e+12 2.82390e+12 5.43308e+12 6.18053e+13
0 7 5 2.12533e+06 2.81022e+12 2.80399e+12 5.80829e+12 6.20713e+13
0 7 6 2.14213e+06 2.86457e+12 2.85883e+12 5.77751e+12 6.19835e+13
0 7 7 2.08803e+06 2.62814e+12 2.62351e+12 5.69099e+12 6.19501e+13
1 0 0 2.05306e+06 2.50494e+12 2.50310e+12 4.78606e+12 6.15150e+13
1 0 1 2.19706e+06 3.08833e+12 3.08053e+12 6.39948e+12 6.21782e+13
1 0 2 2.11580e+06 2.76620e+12 2.75961e+12 5.82525e+12 6.21175e+13
1 0 3 2.15673e+06 2.91216e+12 2.90467e+12 6.10269e+12 6.22260e+13
1 0 4 2.12378e+06 2.79268e+12 2.78810e+12 5.54853e+12 6.18811e+13
1 0 5 2.07270e+06 2.58651e+12 2.58398e+12 4.90483e+12 6.15912e+13
1 0 6 2.01157e+06 2.35422e+12 2.35167e+12 5.13292e+12 6.15459e+13
1 0 7 2.07184e+06 2.57964e+12 2.57598e+12 5.44788e+12 6.16968e+13
1 1 0 2.10475e+06 2.70206e+12 2.69793e+12 5.67607e+12 6.18368e+13
1 1 1 2.07589e+06 2.59508e+12 2.59098e+12 5.23016e+12 6.18332e+13
1 1 2 2.17468e+06 3.00339e+12 2.99308e+12 6.85827e+12 6.25689e+13
1 1 3 2.12906e+06 2.79841e+12 2.79206e+12 5.99111e+12 6.21028e+13
1 1 4 2.08793e+06 2.62827e+12 2.62520e+12 5.18857e+12 6.16611e+13
1 1 5 2.11408e+06 2.75699e+12 2.75083e+12 6.02131e+12 6.19696e+13
1 1 6 2.09861e+06 2.68900e+12 2.68298e+12 5.87854e+12 6.19891e+13
1 1 7 2.08370e+06 2.65716e+12 2.65436e+12 5.03488e+12 6.15854e+13
1 2 0 2.02385e+06 2.39763e+12 2.39460e+12 5.08844e+12 6.16284e+13
1 2 1 2.14237e+06 2.87421e+12 2.86767e+12 6.08179e+12 6.20037e+13
1 2 2 2.10603e+06 2.73040e+12 2.72522e+12 5.71804e+12 6.19397e+13
1 2 3 2.05191e+06 2.51429e+12 2.51221e+12 4.76401e+12 6.14853e+13
1 2 4 2.14300e+06 2.87008e+12 2.86168e+12 6.41686e+12 6.22863e+13
1 2 5 2.05947e+06 2.54723e+12 2.54308e+12 5.38028e+12 6.16976e+13
1 2 6 2.08878e+06 2.63206e+12 2.62783e+12 5.73471e+12 6.18570e+13
1 2 7 2.05063e+06 2.51425e+12 2.51123e+12 5.21701e+12 6.16283e+13
1 3 0 2.09695e+06 2.68033e+12 2.67732e+12 5.03592e+12 6.16484e+13
1 3 1 2.09033e+06 2.64778e+12 2.64509e+12 5.19950e+12 6.16246e+13
1 3 2 2.04488e+06 2.46687e+12 2.46205e+12 5.95749e+12 6.19399e+13
1 3 3 2.08826e+06 2.63397e+12 2.62762e+12 5.99586e+12 6.20796e+13
1 3 4 2.14153e+06 2.85557e+12 2.84654e+12 6.50565e+12 6.24464e+13
1 3 5 2.11541e+06 2.75671e+12 2.75166e+12 5.55300e+12 6.18901e+13
1 3 6 2.07351e+06 2.59129e+12 2.58767e+12 5.20152e+12 6.17640e+13
1 3 7 2.08932e+06 2.65267e+12 2.64797e+12 5.86231e+12 6.18343e+13
1 4 0 2.09445e+06 2.66098e+12 2.65556e+12 5.79856e+12 6.19896e+13
1 4 1 2.08575e+06 2.65130e+12 2.64672e+12 5.34269e+12 6.17801e+13
1 4 2 2.08861e+06 2.64241e+12 2.63813e+12 5.17022e+12 6.19601e+13
1 4 3 2.12518e+06 2.80154e+12 2.79606e+12 5.78237e+12 6.19340e+13
1 4 4 2.14477e+06 2.88445e+12 2.87828e+12 5.93602e+12 6.20023e+13
1 4 5 2.06672e+06 2.54722e+12 2.54358e+12 5.16513e+12 6.17633e+13
1 4 6 2.16233e+06 2.94727e+12 2.94016e+12 6.03252e+12 6.21121e+13
1 4 7 2.08587e+06 2.61391e+12 2.60756e+12 6.22232e+12 6.21574e+13
1 5 0 2.15694e+06 2.92359e+12 2.91647e+12 6.06162e+12 6.21989e+13
1 5 1 2.17816e+06 3.01519e+12 3.00686e+12 6.14554e+12 6.22748e+13
1 5 2 2.12100e+06 2.77018e+12 2.76370e+12 5.85529e+12 6.21386e+13
1 5 3 2.11143e+06 2.73071e+12 2.72366e+12 6.04264e+12 6.21512e+13
1 5 4 2.02572e+06 2.39182e+12 2.38833e+12 4.97995e+12 6.16672e+13
1 5 5 2.14360e+06 2.85767e+12 2.85211e+12 5.92784e+12 6.19349e+13
1 5 6 2.05815e+06 2.53039e+12 2.52502e+12 5.95195e+12 6.20600e+13
1 5 7 2.06661e+06 2.55558e+12 2.55075e+12 5.35003e+12 6.18923e+13
1 6 0 2.08859e+06 2.64096e+12 2.63609e+12 5.57512e+12 6.18768e+13
1 6 1 2.16454e+06 2.96939e+12 2.95966e+12 6.66595e+12 6.24571e+13
1 6 2 2.06511e+06 2.55333e+12 2.54763e+12 5.72317e+12 6.20220e+13
1 6 3 2.13900e+06 2.84029e+12 2.83213e+12 6.64565e+12 6.23030e+13
1 6 4 2.06575e+06 2.55395e+12 2.55150e+12 5.20198e+12 6.15533e+13
1 6 5 2.08860e+06 2.63723e+12 2.63293e+12 5.57647e+12 6.17123e+13
1 6 6 2.12406e+06 2.79171e+12 2.78682e+12 5.46447e+12 6.18933e+13
1 6 7 2.07663e+06 2.60648e+12 2.60192e+12 5.65557e+12 6.17976e+13
1 7 0 2.01061e+06 2.33145e+12 2.33092e+12 4.53191e+12 6.13017e+13
1 7 1 2.03141e+06 2.41550e+12 2.41338e+12 4.91288e+12 6.15270e+13
1 7 2 2.16297e+06 2.96452e+12 2.95824e+12 5.76377e+12 6.19995e+13
1 7 3 2.14989e+06 2.88437e+12 2.87682e+12 5.92437e+12 6.23196e+13
1 7 4 2.13590e+06 2.84306e+12 2.83652e+12 6.14679e+12 6.20887e+13
1 7 5 2.17030e+06 2.97786e+12 2.97193e+12 5.80004e+12 6.19484e+13
1 7 6 2.09859e+06 2.69567e+12 2.69152e+12 5.41348e+12 6.17457e+13
1 7 7 2.04714e+06 2.50311e+12 2.49924e+12 5.24121e+12 6.17033e+13
2 0 0 2.10146e+06 2.68479e+12 2.68022e+12 5.62937e+12 6.18637e+13
2 0 1 2.07260e+06 2.57729e+12 2.57179e+12 5.61646e+12 6.19946e+13
2 0 2 2.11748e+06 2.77277e+12 2.76877e+12 5.43881e+12 6.17777e+13
2 0 3 2.12115e+06 2.77224e+12 2.76755e+12 5.46093e+12 6.19096e+13
2 0 4 2.11096e+06 2.73843e+12 2.73197e+12 5.97396e+12 6.20623e+13
2 0 5 2.05743e+06 2.53352e+12 2.53078e+12 5.14597e+12 6.15612e+13
2 0 6 2.09872e+06 2.66702e+12 2.66313e+12 5.59191e+12 6.17492e+13
2 0 7 2.08014e+06 2.62716e+12 2.62132e+12 5.91595e+12 6.18761e+13
2 1 0 2.09721e+06 2.68236e+12 2.67739e+12 5.76281e+12 6.19290e+13
2 1 1 2.14924e+06 2.88065e+12 2.87361e+12 6.20163e+12 6.21659e+13
2 1 2 2.16190e+06 2.95821e+12 2.95056e+12 6.10074e+12 6.22342e+13
2 1 3 2.15659e+06 2.92592e+12 2.91934e+12 6.07826e+12 6.21138e+13
2 1 4 1.98176e+06 2.25290e+12 2.25123e+12 4.84264e+12 6.13754e+13
2 1 5 2.12312e+06 2.80090e+12 2.79568e+12 5.89639e+12 6.18772e+13
2 1 6 2.06012e+06 2.52174e+12 2.51832e+12 5.28257e+12 6.17124e+13
2 1 7 2.06734e+06 2.56829e+12 2.56538e+12 5.02041e+12 6.16598e+13
2 2 0 2.09507e+06 2.66369e+12 2.65955e+12 5.37561e+12 6.17730e+13
2 2 1 2.08665e+06 2.64451e+12 2.64158e+12 5.12933e+12 6.17049e+13
2 2 2 2.10869e+06 2.73487e+12 2.72804e+12 6.09634e+12 6.21470e+13
2 2 3 2.08240e+06 2.61951e+12 2.61550e+12 5.32020e+12 6.18264e+13
2 2 4 2.03861e+06 2.44913e+12 2.44602e+12 5.24423e+12 6.16735e+13
2 2 5 2.09941e+06 2.68127e+12 2.67794e+12 5.38044e+12 6.16959e+13
2 2 6 2.12614e+06 2.79539e+12 2.78895e+12 6.18653e+12 6.20890e+13
2 2 7 2.16274e+06 2.95390e+12 2.94509e+12 6.87910e+12 6.24149e+13
2 3 0 2.14233e+06 2.86891e+12 2.86206e+12 6.00253e+12 6.20271e+13
2 3 1 2.13408e+06 2.81546e+12 2.80977e+12 6.03888e+12 6.20314e+13
2 3 2 2.07486e+06 2.60359e+12 2.59873e+12 5.42452e+12 6.18996e+13
2 3 3 2.07692e+06 2.60641e+12 2.60041e+12 5.96131e+12 6.20641e+13
2 3 4 2.12880e+06 2.84144e+12 2.83414e+12 5.90352e+12 6.21201e+13
2 3 5 2.09772e+06 2.67672e+12 2.67167e+12 5.45704e+12 6.19050e+13
2 3 6 2.13388e+06 2.82927e+12 2.82470e+12 5.52380e+12 6.18613e+13
2 3 7 2.12418e+06 2.77977e+12 2.77263e+12 6.11620e+12 6.21474e+13
2 4 0 2.13030e+06 2.81677e+12 2.81043e+12 5.83032e+12 6.20825e+13
2 4 1 2.15831e+06 2.95906e+12 2.95194e+12 6.18452e+12 6.21505e+13
2 4 2 2.12217e+06 2.77540e+12 2.76856e+12 5.97436e+12 6.20630e+13
2 4 3 2.05657e+06 2.52682e+12 2.52441e+12 4.85138e+12 6.15688e+13
2 4 4 2.03255e+06 2.44492e+12 2.44099e+12 5.21384e+12 6.17592e+13
2 4 5 2.15080e+06 2.89784e+12 2.89088e+12 5.96359e+12 6.21624e+13
2 4 6 2.07486e+06 2.59529e+12 2.59186e+12 5.12013e+12 6.17113e+13
2 4 7 2.13763e+06 2.84863e+12 2.84311e+12 5.54340e+12 6.19484e+13
2 5 0 2.13859e+06 2.85101e+12 2.84208e+12 6.18634e+12 6.23446e+13
2 5 1 2.09772e+06 2.67704e+12 2.67010e+12 6.01142e+12 6.21428e+13
2 5 2 2.07818e+06 2.62587e+12 2.61913e+12 5.73815e+12 6.20374e+13
2 5 3 2.07640e+06 2.59668e+12 2.59201e+12 5.41865e+12 6.18193e+13
2 5 4 2.14095e+06 2.86577e+12 2.85989e+12 5.90670e+12 6.20260e+13
2 5 5 2.16863e+06 2.96403e+12 2.95595e+12 6.13768e+12 6.22563e+13
2 5 6 2.08571e+06 2.61210e+12 2.60672e+12 5.90409e+12 6.19688e+13
2 5 7 2.09661e+06 2.66373e+12 2.65886e+12 5.65733e+12 6.19249e+13
2 6 0 2.16775e+06 2.97921e+12 2.97100e+12 6.28827e+12 6.23046e+13
2 6 1 2.17338e+06 2.99147e+12 2.98075e+12 6.72602e+12 6.25321e+13
2 6 2 2.08866e+06 2.65447e+12 2.64943e+12 5.63585e+12 6.19616e+13
2 6 3 2.06027e+06 2.53821e+12 2.53406e+12 5.50053e+12 6.18800e+13
2 6 4 2.06720e+06 2.55969e+12 2.55667e+12 5.34763e+12 6.15599e+13
2 6 5 2.15163e+06 2.89008e+12 2.88450e+12 5.81214e+12 6.19424e+13
2 6 6 2.15602e+06 2.93502e+12 2.92642e+12 6.32443e+12 6.22728e+13
2 6 7 2.10686e+06 2.70264e+12 2.69804e+12 5.48891e+12 6.18814e+13
2 7 0 2.04525e+06 2.47621e+12 2.47231e+12 5.30381e+12 6.17217e+13
