#        k       b1_x       b1_a            Pkmm
   0.00920    3.60461    3.62353     6.90521e+02
   0.01534    3.60321    3.61846     8.20625e+02
   0.02148    3.61307    3.62769     7.99284e+02
   0.02761    3.64422    3.66166     7.11425e+02
   0.03375    3.66563    3.68233     6.06497e+02
   0.03988    3.69498    3.70956     5.16500e+02
   0.04602    3.65505    3.67984     4.50237e+02
   0.05216    3.68642    3.71612     4.03892e+02
   0.05829    3.70047    3.73299     3.76252e+02
   0.06443    3.66861    3.69958     3.47908e+02
   0.07056    3.67680    3.71283     3.25725e+02
   0.07670    3.70809    3.74586     2.94055e+02
   0.08283    3.70058    3.74421     2.61858e+02
   0.08897    3.70632    3.75726     2.30030e+02
   0.09511    3.69324    3.74792     2.02709e+02
   0.10124    3.72009    3.78491     1.82176e+02
   0.10738    3.70090    3.76565     1.66364e+02
   0.11351    3.71738    3.78663     1.56227e+02
   0.11965    3.72405    3.79531     1.48531e+02
   0.12579    3.72542    3.80039     1.43033e+02
   0.13192    3.76360    3.83997     1.35610e+02
   0.13806    3.74347    3.82638     1.25828e+02
   0.14419    3.76008    3.84856     1.16573e+02
   0.15033    3.75423    3.85042     1.05973e+02
   0.15647    3.75062    3.85467     9.68253e+01
   0.16260    3.76885    3.87768     8.92065e+01
   0.16874    3.77261    3.88770     8.41285e+01
   0.17487    3.77167    3.89330     7.95460e+01
   0.18101    3.74991    3.87332     7.60045e+01
   0.18715    3.76564    3.89273     7.36029e+01
   0.19328    3.77808    3.90873     7.11780e+01
   0.19942    3.77387    3.91142     6.71307e+01
   0.20555    3.79128    3.93388     6.31471e+01
   0.21169    3.79142    3.94026     5.94870e+01
   0.21783    3.80112    3.95633     5.57483e+01
   0.22396    3.80158    3.96250     5.18283e+01
   0.23010    3.81441    3.98335     4.97400e+01
   0.23623    3.81588    3.99186     4.73827e+01
   0.24237    3.80761    3.98792     4.54258e+01
   0.24850    3.82315    4.00376     4.42002e+01
   0.25464    3.81949    4.00581     4.25619e+01
   0.26078    3.83352    4.02636     4.08052e+01
   0.26691    3.81792    4.01567     3.90193e+01
   0.27305    3.83961    4.04311     3.73296e+01
   0.27918    3.85226    4.05778     3.56587e+01
   0.28532    3.85354    4.06258     3.41557e+01
   0.29146    3.86376    4.08829     3.24472e+01
   0.29759    3.85595    4.08579     3.10839e+01
   0.30373    3.87597    4.10850     3.00309e+01
   0.30986    3.87856    4.11907     2.90727e+01
   0.31600    3.87238    4.11389     2.81224e+01
   0.32214    3.88902    4.12820     2.72933e+01
   0.32827    3.86849    4.12136     2.62536e+01
   0.33441    3.88623    4.14420     2.53140e+01
   0.34054    3.88813    4.15168     2.43454e+01
   0.34668    3.90410    4.17799     2.35519e+01
   0.35282    3.90692    4.17962     2.26027e+01
   0.35895    3.91578    4.19702     2.18610e+01
   0.36509    3.91544    4.20074     2.11755e+01
   0.37122    3.92534    4.21405     2.07167e+01
   0.37736    3.94539    4.23722     1.99782e+01
   0.38350    3.94080    4.24452     1.92128e+01
   0.38963    3.93024    4.23909     1.87719e+01
   0.39577    3.94871    4.25560     1.82856e+01
   0.40190    3.94923    4.26892     1.76864e+01
   0.40804    3.95744    4.28112     1.72090e+01
   0.41417    3.94220    4.27590     1.65420e+01
   0.42031    3.96634    4.29912     1.61741e+01
   0.42645    3.96982    4.30848     1.56204e+01
   0.43258    3.95707    4.30975     1.50393e+01
   0.43872    3.97006    4.31674     1.48302e+01
   0.44485    3.96996    4.32408     1.43960e+01
   0.45099    3.98432    4.34084     1.40362e+01
   0.45713    3.97876    4.34742     1.36184e+01
   0.46326    3.98676    4.35511     1.33334e+01
   0.46940    4.00196    4.37101     1.30540e+01
   0.47553    3.99933    4.37839     1.26278e+01
   0.48167    4.00425    4.39033     1.22722e+01
   0.48781    4.00767    4.39418     1.20212e+01
   0.49394    4.02143    4.41381     1.16882e+01
   0.50008    4.01545    4.41846     1.13403e+01
   0.50621    4.01852    4.42502     1.11457e+01
   0.51235    4.02079    4.43075     1.08020e+01
   0.51849    4.02372    4.44010     1.05892e+01
   0.52462    4.02865    4.44469     1.03697e+01
   0.53076    4.03769    4.45853     1.01392e+01
   0.53689    4.04727    4.47594     9.85828e+00
   0.54303    4.03998    4.47380     9.67875e+00
   0.54917    4.05751    4.49547     9.45861e+00
   0.55530    4.05597    4.50125     9.23513e+00
   0.56144    4.06515    4.51447     9.04140e+00
   0.56757    4.05574    4.51275     8.78808e+00
   0.57371    4.06881    4.52553     8.65300e+00
   0.57984    4.05296    4.51809     8.44835e+00
   0.58598    4.07424    4.54499     8.25746e+00
   0.59212    4.08249    4.55261     8.12059e+00
   0.59825    4.08282    4.55986     7.95474e+00
   0.60439    4.09704    4.57344     7.84065e+00
   0.61052    4.07982    4.56616     7.61941e+00
   0.61666    4.09589    4.58549     7.50946e+00
   0.62280    4.09832    4.59598     7.29321e+00
   0.62893    4.10197    4.60424     7.15399e+00
   0.63507    4.11464    4.61902     7.05198e+00
   0.64120    4.11335    4.62025     6.92132e+00
   0.64734    4.12000    4.62918     6.77963e+00
   0.65348    4.11886    4.64027     6.63672e+00
   0.65961    4.11067    4.63419     6.52420e+00
   0.66575    4.12351    4.64862     6.39890e+00
   0.67188    4.12362    4.65642     6.27109e+00
   0.67802    4.13126    4.66797     6.17365e+00
   0.68416    4.13490    4.67604     6.05145e+00
   0.69029    4.14156    4.68753     5.93739e+00
   0.69643    4.13825    4.68522     5.83075e+00
   0.70256    4.13945    4.69237     5.72989e+00
   0.70870    4.14529    4.70971     5.61432e+00
   0.71484    4.14892    4.71189     5.51049e+00
   0.72097    4.15060    4.71474     5.45234e+00
   0.72711    4.15968    4.73620     5.33697e+00
   0.73324    4.16360    4.73572     5.24004e+00
   0.73938    4.16560    4.74578     5.16291e+00
   0.74551    4.16911    4.75395     5.08492e+00
   0.75165    4.17479    4.75796     5.01865e+00
   0.75779    4.16882    4.76060     4.91958e+00
   0.76392    4.17170    4.76989     4.81457e+00
   0.77006    4.17441    4.77712     4.73569e+00
   0.77619    4.17664    4.77947     4.67109e+00
   0.78233    4.18557    4.79020     4.62654e+00
   0.78847    4.18714    4.79564     4.54717e+00
   0.79460    4.18877    4.80334     4.44749e+00
   0.80074    4.19452    4.81457     4.37999e+00
   0.80687    4.18774    4.81257     4.31603e+00
   0.81301    4.19875    4.82486     4.26329e+00
   0.81915    4.20677    4.83830     4.19097e+00
   0.82528    4.19602    4.83013     4.12957e+00
   0.83142    4.19903    4.83672     4.05898e+00
   0.83755    4.20570    4.85057     3.99053e+00
   0.84369    4.20948    4.85283     3.93882e+00
   0.84983    4.21530    4.86598     3.87530e+00
   0.85596    4.21919    4.87492     3.82202e+00
   0.86210    4.22519    4.88291     3.77816e+00
   0.86823    4.22680    4.88724     3.71942e+00
   0.87437    4.23053    4.89432     3.66175e+00
   0.88050    4.23260    4.90117     3.61677e+00
   0.88664    4.22602    4.90193     3.54616e+00
   0.89278    4.23109    4.90502     3.50590e+00
   0.89891    4.22886    4.91147     3.45911e+00
   0.90505    4.23347    4.91967     3.39853e+00
   0.91118    4.23156    4.91682     3.37248e+00
   0.91732    4.23278    4.92162     3.32559e+00
   0.92346    4.23422    4.93039     3.26525e+00
   0.92959    4.24145    4.93949     3.23575e+00
   0.93573    4.23939    4.94017     3.18615e+00
   0.94186    4.23971    4.94805     3.14346e+00
   0.94800    4.23880    4.94967     3.10258e+00
   0.95414    4.24442    4.95585     3.06593e+00
   0.96027    4.25281    4.96737     3.01967e+00
   0.96641    4.25190    4.97042     2.98760e+00
   0.97254    4.25227    4.97409     2.95212e+00
   0.97868    4.26199    4.98624     2.90733e+00
   0.98482    4.25093    4.98248     2.86637e+00
   0.99095    4.25719    4.99270     2.83540e+00
   0.99709    4.25257    4.99256     2.80027e+00
   1.00322    4.26121    5.00428     2.75690e+00
   1.00936    4.26161    5.00407     2.72534e+00
   1.01550    4.25570    5.00430     2.69706e+00
   1.02163    4.26372    5.00918     2.66335e+00
   1.02777    4.26449    5.01862     2.63487e+00
   1.03390    4.26396    5.01931     2.60393e+00
   1.04004    4.26950    5.02618     2.56966e+00
   1.04617    4.27138    5.02942     2.54081e+00
   1.05231    4.26428    5.03281     2.51040e+00
   1.05845    4.27111    5.04254     2.47339e+00
   1.06458    4.27461    5.04564     2.44570e+00
   1.07072    4.27766    5.05768     2.40468e+00
   1.07685    4.27357    5.05332     2.38747e+00
   1.08299    4.27933    5.06160     2.36066e+00
   1.08913    4.27396    5.06293     2.33193e+00
   1.09526    4.27707    5.06402     2.31576e+00
   1.10140    4.28429    5.07484     2.28187e+00
   1.10753    4.27809    5.07092     2.26270e+00
   1.11367    4.27361    5.07003     2.23747e+00
   1.11981    4.27708    5.07393     2.21289e+00
   1.12594    4.28201    5.08355     2.17979e+00
   1.13208    4.27839    5.08301     2.15873e+00
   1.13821    4.27981    5.09016     2.13328e+00
   1.14435    4.28132    5.09635     2.10761e+00
   1.15049    4.27502    5.09129     2.08289e+00
   1.15662    4.28831    5.10294     2.06794e+00
   1.16276    4.27791    5.10146     2.04236e+00
   1.16889    4.29082    5.11402     2.02360e+00
   1.17503    4.28878    5.11413     1.99862e+00
   1.18117    4.28542    5.11451     1.97777e+00
   1.18730    4.28485    5.11851     1.94742e+00
   1.19344    4.28836    5.12403     1.93257e+00
   1.19957    4.27859    5.11429     1.92002e+00
   1.20571    4.28799    5.12576     1.89847e+00
   1.21184    4.27414    5.12103     1.87108e+00
   1.21798    4.28831    5.12817     1.86695e+00
   1.22412    4.28553    5.13160     1.84099e+00
   1.23025    4.28097    5.13192     1.81969e+00
   1.23639    4.28201    5.13627     1.79929e+00
   1.24252    4.28710    5.13772     1.78812e+00
   1.24866    4.27779    5.13332     1.77171e+00
   1.25480    4.28068    5.14161     1.74763e+00
   1.26093    4.28040    5.14172     1.73375e+00
   1.26707    4.28079    5.14387     1.71458e+00
   1.27320    4.28446    5.15336     1.70323e+00
   1.27934    4.27867    5.14658     1.68383e+00
   1.28548    4.28072    5.15201     1.67149e+00
   1.29161    4.27853    5.15143     1.65578e+00
   1.29775    4.27368    5.14986     1.63250e+00
   1.30388    4.28134    5.15970     1.62061e+00
