# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 2.14559e+06 1.73458e+12 1.73381e+12 2.83415e+12 2.96987e+14
0 0 1 2.09933e+06 1.59501e+12 1.59362e+12 3.46693e+12 2.97466e+14
0 0 2 2.09585e+06 1.59637e+12 1.59540e+12 2.86573e+12 2.97055e+14
0 0 3 2.11695e+06 1.66656e+12 1.66557e+12 3.25132e+12 2.97062e+14
0 0 4 2.07861e+06 1.52809e+12 1.52767e+12 2.39908e+12 2.96666e+14
0 0 5 2.08042e+06 1.53837e+12 1.53760e+12 2.99319e+12 2.97042e+14
0 0 6 2.07452e+06 1.51910e+12 1.51850e+12 2.66914e+12 2.96813e+14
0 0 7 2.04896e+06 1.45477e+12 1.45437e+12 2.40565e+12 2.96687e+14
0 1 0 2.13512e+06 1.71819e+12 1.71623e+12 3.68556e+12 2.97860e+14
0 1 1 2.07083e+06 1.50739e+12 1.50694e+12 2.44713e+12 2.96740e+14
0 1 2 2.12799e+06 1.66201e+12 1.66145e+12 2.52211e+12 2.96898e+14
0 1 3 2.10391e+06 1.61008e+12 1.60921e+12 2.89687e+12 2.96981e+14
0 1 4 2.09121e+06 1.58259e+12 1.58205e+12 2.54353e+12 2.96827e+14
0 1 5 2.12783e+06 1.69112e+12 1.69005e+12 2.98627e+12 2.97078e+14
0 1 6 2.12393e+06 1.69046e+12 1.68909e+12 3.27110e+12 2.97325e+14
0 1 7 2.11021e+06 1.62305e+12 1.62251e+12 2.51467e+12 2.96861e+14
0 2 0 2.11483e+06 1.66332e+12 1.66190e+12 4.25900e+12 2.97715e+14
0 2 1 2.08162e+06 1.56776e+12 1.56732e+12 2.28898e+12 2.96701e+14
0 2 2 2.08968e+06 1.57365e+12 1.57276e+12 2.84002e+12 2.96896e+14
0 2 3 2.08008e+06 1.52954e+12 1.52887e+12 2.67837e+12 2.96908e+14
0 2 4 2.03976e+06 1.42174e+12 1.42096e+12 2.84797e+12 2.96880e+14
0 2 5 2.08948e+06 1.59004e+12 1.58935e+12 2.61221e+12 2.96831e+14
0 2 6 2.16720e+06 1.79441e+12 1.79286e+12 3.64023e+12 2.97592e+14
0 2 7 2.05229e+06 1.48033e+12 1.47962e+12 2.58447e+12 2.96828e+14
0 3 0 2.08190e+06 1.54069e+12 1.53972e+12 3.06704e+12 2.97229e+14
0 3 1 2.09291e+06 1.58323e+12 1.58212e+12 3.35306e+12 2.97331e+14
0 3 2 2.04774e+06 1.43946e+12 1.43885e+12 2.64489e+12 2.96768e+14
0 3 3 2.10888e+06 1.63418e+12 1.63314e+12 3.10998e+12 2.97074e+14
0 3 4 2.08492e+06 1.56315e+12 1.56233e+12 2.66958e+12 2.96993e+14
0 3 5 2.13730e+06 1.73172e+12 1.73057e+12 2.93188e+12 2.97046e+14
0 3 6 2.07511e+06 1.54226e+12 1.54129e+12 3.04179e+12 2.97086e+14
0 3 7 2.05302e+06 1.47799e+12 1.47770e+12 2.29233e+12 2.96477e+14
0 4 0 2.15205e+06 1.76186e+12 1.76045e+12 3.38466e+12 2.97380e+14
0 4 1 2.11758e+06 1.65973e+12 1.65863e+12 2.81783e+12 2.97258e+14
0 4 2 2.06479e+06 1.51800e+12 1.51748e+12 2.55325e+12 2.96768e+14
0 4 3 2.14862e+06 1.74269e+12 1.74117e+12 3.69975e+12 2.97792e+14
0 4 4 2.10156e+06 1.60421e+12 1.60287e+12 4.11811e+12 2.97736e+14
0 4 5 2.11040e+06 1.63667e+12 1.63539e+12 3.26565e+12 2.97308e+14
0 4 6 2.07076e+06 1.51789e+12 1.51739e+12 2.41773e+12 2.96716e+14
0 4 7 2.09253e+06 1.58004e+12 1.57966e+12 2.54984e+12 2.96722e+14
0 5 0 2.08005e+06 1.55851e+12 1.55756e+12 2.85136e+12 2.97428e+14
0 5 1 2.10096e+06 1.61127e+12 1.60987e+12 4.16384e+12 2.97676e+14
0 5 2 2.15260e+06 1.76913e+12 1.76785e+12 3.10828e+12 2.97292e+14
0 5 3 2.13995e+06 1.72962e+12 1.72826e+12 3.69928e+12 2.97547e+14
0 5 4 2.09557e+06 1.60270e+12 1.60198e+12 2.54025e+12 2.96822e+14
0 5 5 2.12154e+06 1.68591e+12 1.68463e+12 3.22226e+12 2.97226e+14
0 5 6 2.02679e+06 1.39543e+12 1.39510e+12 2.11053e+12 2.96746e+14
0 5 7 2.08099e+06 1.56276e+12 1.56213e+12 2.62785e+12 2.96717e+14
0 6 0 2.09544e+06 1.61371e+12 1.61249e+12 3.21678e+12 2.97222e+14
0 6 1 2.11474e+06 1.62224e+12 1.62114e+12 3.27512e+12 2.97207e+14
0 6 2 2.13748e+06 1.70253e+12 1.70158e+12 3.10195e+12 2.97186e+14
0 6 3 2.09562e+06 1.60253e+12 1.60176e+12 2.65758e+12 2.96962e+14
0 6 4 2.10657e+06 1.61018e+12 1.60962e+12 2.61627e+12 2.96817e+14
0 6 5 2.08445e+06 1.55303e+12 1.55242e+12 2.63577e+12 2.96855e+14
0 6 6 2.07374e+06 1.54544e+12 1.54426e+12 3.23303e+12 2.97196e+14
0 6 7 2.08895e+06 1.56723e+12 1.56618e+12 3.00834e+12 2.97253e+14
0 7 0 2.18039e+06 1.84523e+12 1.84351e+12 3.71660e+12 2.97651e+14
0 7 1 2.08806e+06 1.55006e+12 1.54923e+12 2.83769e+12 2.97053e+14
0 7 2 2.15414e+06 1.73559e+12 1.73487e+12 2.72113e+12 2.96935e+14
0 7 3 2.09495e+06 1.57586e+12 1.57523e+12 2.71453e+12 2.96837e+14
0 7 4 2.12827e+06 1.68714e+12 1.68649e+12 2.59048e+12 2.96853e+14
0 7 5 2.12118e+06 1.67863e+12 1.67714e+12 3.72701e+12 2.97528e+14
0 7 6 2.13566e+06 1.70985e+12 1.70858e+12 3.27278e+12 2.97350e+14
0 7 7 2.08936e+06 1.56209e+12 1.56101e+12 3.22474e+12 2.97268e+14
1 0 0 2.05940e+06 1.48889e+12 1.48818e+12 2.63639e+12 2.96880e+14
1 0 1 2.18265e+06 1.84608e+12 1.84443e+12 3.74856e+12 2.97573e+14
1 0 2 2.11320e+06 1.64926e+12 1.64858e+12 2.64741e+12 2.96915e+14
1 0 3 2.14834e+06 1.73765e+12 1.73680e+12 2.83532e+12 2.97082e+14
1 0 4 2.12004e+06 1.66759e+12 1.66639e+12 3.23638e+12 2.97183e+14
1 0 5 2.07653e+06 1.53940e+12 1.53910e+12 2.16708e+12 2.96562e+14
1 0 6 2.02327e+06 1.39769e+12 1.39692e+12 2.68914e+12 2.96877e+14
1 0 7 2.07560e+06 1.53636e+12 1.53504e+12 3.10150e+12 2.97374e+14
1 1 0 2.10389e+06 1.60855e+12 1.60625e+12 4.50064e+12 2.98326e+14
1 1 1 2.07916e+06 1.54536e+12 1.54485e+12 2.50641e+12 2.96766e+14
1 1 2 2.16353e+06 1.79314e+12 1.79216e+12 3.06911e+12 2.97195e+14
1 1 3 2.12458e+06 1.66809e+12 1.66703e+12 2.99215e+12 2.97227e+14
1 1 4 2.08921e+06 1.56059e+12 1.55993e+12 2.66429e+12 2.96869e+14
1 1 5 2.11160e+06 1.64401e+12 1.64271e+12 3.13052e+12 2.97133e+14
1 1 6 2.09839e+06 1.60024e+12 1.59950e+12 2.43148e+12 2.96858e+14
1 1 7 2.08546e+06 1.58776e+12 1.58658e+12 3.37342e+12 2.97327e+14
1 2 0 2.03445e+06 1.42512e+12 1.42452e+12 2.17890e+12 2.96973e+14
1 2 1 2.13575e+06 1.71688e+12 1.71572e+12 3.11050e+12 2.97095e+14
1 2 2 2.10461e+06 1.62876e+12 1.62801e+12 2.66888e+12 2.96856e+14
1 2 3 2.05834e+06 1.49859e+12 1.49773e+12 3.04367e+12 2.97065e+14
1 2 4 2.13652e+06 1.71522e+12 1.71405e+12 3.04084e+12 2.97181e+14
1 2 5 2.06467e+06 1.51764e+12 1.51690e+12 2.79371e+12 2.96878e+14
1 2 6 2.08977e+06 1.56216e+12 1.56106e+12 3.19469e+12 2.97235e+14
1 2 7 2.05717e+06 1.49749e+12 1.49724e+12 2.15600e+12 2.96488e+14
1 3 0 2.09705e+06 1.59662e+12 1.59613e+12 2.44740e+12 2.96699e+14
1 3 1 2.09088e+06 1.57566e+12 1.57474e+12 3.15994e+12 2.97186e+14
1 3 2 2.05245e+06 1.46494e+12 1.46425e+12 2.81067e+12 2.96733e+14
1 3 3 2.08957e+06 1.56656e+12 1.56589e+12 2.58582e+12 2.96977e+14
1 3 4 2.13539e+06 1.70306e+12 1.70202e+12 2.97454e+12 2.97170e+14
1 3 5 2.11252e+06 1.64100e+12 1.63996e+12 3.03635e+12 2.97114e+14
1 3 6 2.07669e+06 1.54193e+12 1.54140e+12 2.40995e+12 2.96728e+14
1 3 7 2.09052e+06 1.57919e+12 1.57855e+12 2.65561e+12 2.96826e+14
1 4 0 2.09490e+06 1.58301e+12 1.58234e+12 2.45514e+12 2.96855e+14
1 4 1 2.08755e+06 1.58174e+12 1.58115e+12 2.53334e+12 2.96773e+14
1 4 2 2.08992e+06 1.57126e+12 1.57067e+12 2.56795e+12 2.96782e+14
1 4 3 2.12107e+06 1.67165e+12 1.67057e+12 2.93647e+12 2.97039e+14
1 4 4 2.13772e+06 1.72118e+12 1.71986e+12 3.18937e+12 2.97346e+14
1 4 5 2.07119e+06 1.51315e+12 1.51236e+12 2.88049e+12 2.96996e+14
1 4 6 2.15340e+06 1.76070e+12 1.75980e+12 2.99622e+12 2.97058e+14
1 4 7 2.08762e+06 1.55209e+12 1.55148e+12 2.57097e+12 2.96977e+14
1 5 0 2.14858e+06 1.74643e+12 1.74434e+12 3.79118e+12 2.97766e+14
1 5 1 2.16660e+06 1.80116e+12 1.79942e+12 3.63476e+12 2.97701e+14
1 5 2 2.11793e+06 1.65170e+12 1.65048e+12 2.97527e+12 2.97258e+14
