#        k       b1_x       b1_a            Pkmm
   0.00920    2.15669    2.15852     1.66233e+03
   0.01534    2.19932    2.19981     1.97689e+03
   0.02148    2.23364    2.23384     1.91637e+03
   0.02761    2.25292    2.25457     1.70883e+03
   0.03375    2.27558    2.27611     1.45970e+03
   0.03988    2.28906    2.28628     1.24091e+03
   0.04602    2.28287    2.28464     1.08138e+03
   0.05216    2.29542    2.29782     9.68953e+02
   0.05829    2.29627    2.30091     9.05765e+02
   0.06443    2.29510    2.29880     8.33585e+02
   0.07056    2.29843    2.30264     7.84152e+02
   0.07670    2.31044    2.31396     7.06591e+02
   0.08283    2.31297    2.31735     6.30540e+02
   0.08897    2.31540    2.32151     5.51972e+02
   0.09511    2.31235    2.31938     4.86923e+02
   0.10124    2.32076    2.33038     4.38877e+02
   0.10738    2.32099    2.32893     4.00048e+02
   0.11351    2.32237    2.33280     3.75337e+02
   0.11965    2.32711    2.33698     3.56556e+02
   0.12579    2.32862    2.34016     3.44555e+02
   0.13192    2.34327    2.35384     3.26990e+02
   0.13806    2.33831    2.35035     3.02775e+02
   0.14419    2.34614    2.35896     2.82153e+02
   0.15033    2.34262    2.35766     2.55991e+02
   0.15647    2.34520    2.36084     2.34525e+02
   0.16260    2.35368    2.36910     2.16251e+02
   0.16874    2.35485    2.37239     2.05087e+02
   0.17487    2.35576    2.37421     1.93333e+02
   0.18101    2.35400    2.37266     1.84251e+02
   0.18715    2.36040    2.38021     1.78613e+02
   0.19328    2.36510    2.38497     1.73453e+02
   0.19942    2.36197    2.38324     1.62937e+02
   0.20555    2.37017    2.39215     1.53331e+02
   0.21169    2.37093    2.39466     1.45098e+02
   0.21783    2.37547    2.39974     1.36415e+02
   0.22396    2.37876    2.40433     1.26383e+02
   0.23010    2.38439    2.41089     1.22364e+02
   0.23623    2.38880    2.41617     1.16543e+02
   0.24237    2.38417    2.41274     1.11171e+02
   0.24850    2.39109    2.41988     1.08776e+02
   0.25464    2.39171    2.42159     1.04837e+02
   0.26078    2.39840    2.42816     1.00258e+02
   0.26691    2.39518    2.42726     9.59210e+01
   0.27305    2.40204    2.43493     9.19566e+01
   0.27918    2.40804    2.44079     8.83718e+01
   0.28532    2.40820    2.44185     8.49314e+01
   0.29146    2.41254    2.44882     8.06006e+01
   0.29759    2.41423    2.45146     7.72716e+01
   0.30373    2.42035    2.45782     7.47731e+01
   0.30986    2.42212    2.46108     7.25743e+01
   0.31600    2.42185    2.46050     7.00677e+01
   0.32214    2.42834    2.46676     6.81895e+01
   0.32827    2.42223    2.46385     6.55668e+01
   0.33441    2.43141    2.47395     6.32609e+01
   0.34054    2.43346    2.47641     6.09556e+01
   0.34668    2.43836    2.48319     5.91969e+01
   0.35282    2.44000    2.48460     5.67687e+01
   0.35895    2.44552    2.49136     5.51379e+01
   0.36509    2.44563    2.49200     5.33568e+01
   0.37122    2.44839    2.49518     5.26447e+01
   0.37736    2.45769    2.50460     5.06798e+01
   0.38350    2.45809    2.50708     4.85457e+01
   0.38963    2.45407    2.50523     4.74665e+01
   0.39577    2.46272    2.51232     4.65468e+01
   0.40190    2.46278    2.51448     4.50613e+01
   0.40804    2.46708    2.52004     4.40206e+01
   0.41417    2.46520    2.51934     4.22118e+01
   0.42031    2.47270    2.52678     4.14290e+01
   0.42645    2.47762    2.53255     4.00084e+01
   0.43258    2.47368    2.53153     3.83692e+01
   0.43872    2.47790    2.53435     3.81106e+01
   0.44485    2.47926    2.53657     3.69885e+01
   0.45099    2.48158    2.54008     3.61769e+01
   0.45713    2.48550    2.54524     3.51261e+01
   0.46326    2.48783    2.54768     3.45151e+01
   0.46940    2.49198    2.55248     3.38299e+01
   0.47553    2.49486    2.55601     3.28114e+01
   0.48167    2.49572    2.55846     3.19790e+01
   0.48781    2.49873    2.56086     3.13039e+01
   0.49394    2.50330    2.56648     3.05804e+01
   0.50008    2.50334    2.56869     2.95702e+01
   0.50621    2.50546    2.57119     2.91338e+01
   0.51235    2.50580    2.57305     2.81460e+01
   0.51849    2.50964    2.57654     2.77258e+01
   0.52462    2.50878    2.57657     2.72484e+01
   0.53076    2.51338    2.58173     2.66532e+01
   0.53689    2.51693    2.58587     2.60183e+01
   0.54303    2.51455    2.58465     2.55440e+01
   0.54917    2.52063    2.59150     2.50240e+01
   0.55530    2.52164    2.59363     2.43791e+01
   0.56144    2.52650    2.59896     2.39928e+01
   0.56757    2.52515    2.59906     2.33169e+01
   0.57371    2.52827    2.60178     2.29453e+01
   0.57984    2.52487    2.59971     2.24925e+01
   0.58598    2.53096    2.60620     2.20810e+01
   0.59212    2.53578    2.61141     2.16792e+01
   0.59825    2.53639    2.61231     2.12777e+01
   0.60439    2.53995    2.61638     2.10449e+01
   0.61052    2.53753    2.61562     2.04578e+01
   0.61666    2.54338    2.62200     2.02183e+01
   0.62280    2.54370    2.62283     1.96918e+01
   0.62893    2.54622    2.62644     1.93149e+01
   0.63507    2.55088    2.63120     1.90713e+01
   0.64120    2.55026    2.63128     1.87547e+01
   0.64734    2.55527    2.63627     1.84239e+01
   0.65348    2.55469    2.63749     1.80046e+01
   0.65961    2.55202    2.63532     1.77406e+01
   0.66575    2.55676    2.64015     1.74265e+01
   0.67188    2.55919    2.64398     1.71153e+01
   0.67802    2.56013    2.64552     1.68694e+01
   0.68416    2.56451    2.64994     1.65650e+01
   0.69029    2.56648    2.65353     1.62610e+01
   0.69643    2.56532    2.65195     1.60164e+01
   0.70256    2.56562    2.65341     1.57458e+01
   0.70870    2.56761    2.65640     1.54809e+01
   0.71484    2.57074    2.65969     1.52251e+01
   0.72097    2.57170    2.66021     1.50993e+01
   0.72711    2.57553    2.66580     1.48248e+01
   0.73324    2.57551    2.66623     1.44983e+01
   0.73938    2.57870    2.67039     1.43149e+01
   0.74551    2.57766    2.66950     1.41564e+01
   0.75165    2.57841    2.67043     1.39836e+01
   0.75779    2.57813    2.67132     1.37086e+01
   0.76392    2.58199    2.67572     1.34637e+01
   0.77006    2.58352    2.67754     1.32955e+01
   0.77619    2.58416    2.67832     1.31218e+01
   0.78233    2.58623    2.68051     1.30227e+01
   0.78847    2.58761    2.68289     1.27875e+01
   0.79460    2.58847    2.68479     1.25209e+01
   0.80074    2.59061    2.68723     1.24099e+01
   0.80687    2.59142    2.68866     1.21910e+01
   0.81301    2.59106    2.68884     1.20660e+01
   0.81915    2.59347    2.69177     1.18811e+01
   0.82528    2.59455    2.69290     1.17405e+01
   0.83142    2.59210    2.69160     1.15417e+01
   0.83755    2.59570    2.69548     1.14075e+01
   0.84369    2.59687    2.69696     1.12472e+01
   0.84983    2.59962    2.70048     1.10874e+01
   0.85596    2.59993    2.70178     1.09247e+01
   0.86210    2.60253    2.70391     1.08306e+01
   0.86823    2.60154    2.70431     1.06968e+01
   0.87437    2.60469    2.70728     1.05351e+01
   0.88050    2.60506    2.70825     1.04269e+01
   0.88664    2.60502    2.70853     1.02587e+01
   0.89278    2.60517    2.70859     1.01558e+01
   0.89891    2.60328    2.70857     1.00086e+01
   0.90505    2.60569    2.71106     9.86715e+00
   0.91118    2.60570    2.71126     9.79822e+00
   0.91732    2.60813    2.71379     9.67340e+00
   0.92346    2.60598    2.71257     9.51660e+00
   0.92959    2.60928    2.71608     9.42666e+00
   0.93573    2.60869    2.71598     9.30162e+00
   0.94186    2.60989    2.71797     9.22204e+00
   0.94800    2.60784    2.71671     9.08667e+00
   0.95414    2.61205    2.72064     8.99028e+00
   0.96027    2.61404    2.72330     8.87707e+00
   0.96641    2.61399    2.72321     8.81553e+00
   0.97254    2.61286    2.72304     8.68581e+00
   0.97868    2.61308    2.72362     8.59452e+00
   0.98482    2.61415    2.72509     8.49708e+00
   0.99095    2.61546    2.72676     8.43110e+00
   0.99709    2.61317    2.72602     8.28632e+00
   1.00322    2.61631    2.72902     8.19018e+00
