# ix, iy, iz, dm, h1fid, h1new, lum, uv
3 1 0 1.67137e+07 3.72115e+13 3.71749e+13 1.70420e+14 1.67899e+14
3 1 1 1.65456e+07 3.62623e+13 3.62283e+13 1.59675e+14 1.67700e+14
3 1 2 1.68671e+07 3.81778e+13 3.81198e+13 1.74750e+14 1.71274e+14
3 1 3 1.66684e+07 3.69436e+13 3.69263e+13 1.58821e+14 1.63370e+14
3 2 0 1.67632e+07 3.75917e+13 3.75416e+13 1.68985e+14 1.69801e+14
3 2 1 1.66726e+07 3.70047e+13 3.69678e+13 1.64328e+14 1.67798e+14
3 2 2 1.67517e+07 3.75364e+13 3.74783e+13 1.75556e+14 1.71774e+14
3 2 3 1.68433e+07 3.79883e+13 3.79539e+13 1.69496e+14 1.66381e+14
3 3 0 1.69322e+07 3.85559e+13 3.85058e+13 1.71462e+14 1.70113e+14
3 3 1 1.64725e+07 3.59138e+13 3.58782e+13 1.64203e+14 1.67451e+14
3 3 2 1.68340e+07 3.79195e+13 3.78874e+13 1.74819e+14 1.67264e+14
3 3 3 1.65880e+07 3.65130e+13 3.64762e+13 1.63164e+14 1.67295e+14
