# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 2.17184e+06 6.89134e+12 6.86738e+12 4.12135e+13 1.05849e+14
0 0 1 2.09910e+06 6.34541e+12 6.32692e+12 3.53055e+13 1.05579e+14
0 0 2 2.09378e+06 6.33253e+12 6.31399e+12 3.71471e+13 1.05374e+14
0 0 3 2.12835e+06 6.60025e+12 6.58731e+12 3.54108e+13 1.04893e+14
0 0 4 2.06887e+06 6.12465e+12 6.11698e+12 3.39827e+13 1.04280e+14
0 0 5 2.07097e+06 6.13645e+12 6.12871e+12 3.17718e+13 1.04234e+14
0 0 6 2.06071e+06 6.07491e+12 6.07111e+12 3.20523e+13 1.03775e+14
0 0 7 2.02345e+06 5.82099e+12 5.81754e+12 3.08100e+13 1.03855e+14
0 1 0 2.15685e+06 6.80725e+12 6.79184e+12 3.69038e+13 1.04790e+14
0 1 1 2.05587e+06 6.04201e+12 6.03329e+12 3.11566e+13 1.04526e+14
0 1 2 2.14364e+06 6.64696e+12 6.62867e+12 3.65713e+13 1.05409e+14
0 1 3 2.10779e+06 6.42046e+12 6.40318e+12 3.74448e+13 1.05219e+14
0 1 4 2.08758e+06 6.29110e+12 6.28044e+12 3.31454e+13 1.04594e+14
0 1 5 2.14361e+06 6.69401e+12 6.68019e+12 3.61414e+13 1.04805e+14
0 1 6 2.13954e+06 6.68000e+12 6.66085e+12 3.76858e+13 1.05114e+14
0 1 7 2.11778e+06 6.48155e+12 6.46973e+12 3.65811e+13 1.04651e+14
0 2 0 2.12396e+06 6.54606e+12 6.53304e+12 3.50152e+13 1.04715e+14
0 2 1 2.07271e+06 6.20269e+12 6.19482e+12 3.15518e+13 1.04270e+14
0 2 2 2.08672e+06 6.27984e+12 6.27010e+12 3.34697e+13 1.04563e+14
0 2 3 2.07004e+06 6.13277e+12 6.12045e+12 3.47191e+13 1.04694e+14
0 2 4 2.00671e+06 5.69275e+12 5.68651e+12 3.23263e+13 1.04134e+14
0 2 5 2.08478e+06 6.27944e+12 6.26121e+12 4.01566e+13 1.05610e+14
0 2 6 2.20726e+06 7.13022e+12 7.10434e+12 4.18314e+13 1.06103e+14
0 2 7 2.02659e+06 5.86375e+12 5.85794e+12 3.09108e+13 1.04031e+14
0 3 0 2.07354e+06 6.16404e+12 6.15085e+12 3.56109e+13 1.05071e+14
0 3 1 2.09295e+06 6.31368e+12 6.29997e+12 3.67185e+13 1.04947e+14
0 3 2 2.02009e+06 5.77562e+12 5.76916e+12 3.42771e+13 1.04235e+14
0 3 3 2.11553e+06 6.48070e+12 6.46543e+12 3.83115e+13 1.05043e+14
0 3 4 2.07870e+06 6.23041e+12 6.22310e+12 3.23814e+13 1.04165e+14
0 3 5 2.16032e+06 6.83743e+12 6.82349e+12 3.37951e+13 1.04929e+14
0 3 6 2.06249e+06 6.11008e+12 6.10065e+12 3.20216e+13 1.04434e+14
0 3 7 2.02946e+06 5.88705e+12 5.88351e+12 3.09303e+13 1.03710e+14
0 4 0 2.18319e+06 6.99237e+12 6.97118e+12 3.95626e+13 1.05536e+14
0 4 1 2.12801e+06 6.57205e+12 6.55118e+12 3.84091e+13 1.05698e+14
0 4 2 2.04936e+06 6.04031e+12 6.02958e+12 3.19653e+13 1.04672e+14
0 4 3 2.17891e+06 6.93667e+12 6.92322e+12 3.71748e+13 1.04885e+14
0 4 4 2.10318e+06 6.38846e+12 6.38022e+12 3.26542e+13 1.04328e+14
0 4 5 2.11658e+06 6.48950e+12 6.46951e+12 4.03567e+13 1.05405e+14
0 4 6 2.05583e+06 6.05457e+12 6.04938e+12 3.08131e+13 1.03972e+14
