# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 1.69132e+07 3.84023e+13 3.81720e+13 1.73401e+14 8.42711e+14
0 0 1 1.70790e+07 3.93652e+13 3.90401e+13 1.84341e+14 8.48220e+14
0 0 2 1.67730e+07 3.75684e+13 3.73758e+13 1.70248e+14 8.40526e+14
0 0 3 1.65882e+07 3.65643e+13 3.64460e+13 1.61930e+14 8.36350e+14
0 1 0 1.67125e+07 3.72707e+13 3.71059e+13 1.66950e+14 8.38645e+14
0 1 1 1.65737e+07 3.63933e+13 3.61946e+13 1.73662e+14 8.41809e+14
0 1 2 1.68103e+07 3.78847e+13 3.76501e+13 1.71755e+14 8.42483e+14
0 1 3 1.66175e+07 3.67385e+13 3.65804e+13 1.63517e+14 8.38470e+14
0 2 0 1.70163e+07 3.90729e+13 3.88368e+13 1.72026e+14 8.42704e+14
0 2 1 1.70118e+07 3.90454e+13 3.87859e+13 1.76339e+14 8.44358e+14
0 2 2 1.68227e+07 3.78959e+13 3.76824e+13 1.69989e+14 8.41874e+14
0 2 3 1.65934e+07 3.65345e+13 3.63930e+13 1.62674e+14 8.37597e+14
0 3 0 1.67927e+07 3.77000e+13 3.75025e+13 1.66579e+14 8.41076e+14
0 3 1 1.70596e+07 3.91986e+13 3.88623e+13 1.84603e+14 8.48389e+14
0 3 2 1.69363e+07 3.85289e+13 3.83077e+13 1.67969e+14 8.41967e+14
0 3 3 1.67249e+07 3.73486e+13 3.72086e+13 1.62026e+14 8.36912e+14
1 0 0 1.69079e+07 3.83746e+13 3.81522e+13 1.75092e+14 8.41872e+14
1 0 1 1.69818e+07 3.88925e+13 3.86363e+13 1.78075e+14 8.43961e+14
1 0 2 1.65432e+07 3.63690e+13 3.62683e+13 1.54568e+14 8.35073e+14
1 0 3 1.66706e+07 3.69318e+13 3.67787e+13 1.62890e+14 8.38389e+14
1 1 0 1.67871e+07 3.76425e+13 3.74684e+13 1.71037e+14 8.40335e+14
1 1 1 1.66485e+07 3.69377e+13 3.68456e+13 1.57052e+14 8.34615e+14
1 1 2 1.66350e+07 3.67886e+13 3.66363e+13 1.62953e+14 8.38169e+14
1 1 3 1.69337e+07 3.85054e+13 3.82824e+13 1.71375e+14 8.41819e+14
1 2 0 1.68882e+07 3.83270e+13 3.81144e+13 1.73685e+14 8.40555e+14
1 2 1 1.67271e+07 3.73682e+13 3.72194e+13 1.64298e+14 8.37885e+14
1 2 2 1.70193e+07 3.90001e+13 3.88105e+13 1.75751e+14 8.40420e+14
1 2 3 1.65784e+07 3.64808e+13 3.63182e+13 1.65581e+14 8.39475e+14
1 3 0 1.68417e+07 3.79639e+13 3.77728e+13 1.71269e+14 8.40124e+14
1 3 1 1.68678e+07 3.80740e+13 3.79265e+13 1.60814e+14 8.38340e+14
1 3 2 1.65774e+07 3.64790e+13 3.63319e+13 1.62741e+14 8.37465e+14
1 3 3 1.68719e+07 3.82037e+13 3.79836e+13 1.77032e+14 8.41633e+14
2 0 0 1.69300e+07 3.84441e+13 3.82534e+13 1.69604e+14 8.40478e+14
2 0 1 1.69017e+07 3.82943e+13 3.80649e+13 1.75786e+14 8.42750e+14
2 0 2 1.68725e+07 3.82334e+13 3.80091e+13 1.70871e+14 8.42045e+14
2 0 3 1.68565e+07 3.81892e+13 3.79533e+13 1.72201e+14 8.42849e+14
2 1 0 1.66809e+07 3.69733e+13 3.68735e+13 1.56376e+14 8.35317e+14
2 1 1 1.65832e+07 3.65187e+13 3.63980e+13 1.61932e+14 8.36385e+14
2 1 2 1.66918e+07 3.71205e+13 3.70428e+13 1.57195e+14 8.33801e+14
2 1 3 1.70252e+07 3.90359e+13 3.88588e+13 1.72435e+14 8.39375e+14
2 2 0 1.67497e+07 3.74952e+13 3.73959e+13 1.62362e+14 8.35013e+14
2 2 1 1.67942e+07 3.77474e+13 3.76269e+13 1.64017e+14 8.36186e+14
2 2 2 1.64967e+07 3.60224e+13 3.59194e+13 1.58458e+14 8.34949e+14
2 2 3 1.67615e+07 3.75512e+13 3.74439e+13 1.62177e+14 8.35119e+14
2 3 0 1.67968e+07 3.77068e+13 3.75929e+13 1.61875e+14 8.35641e+14
2 3 1 1.68127e+07 3.77791e+13 3.76071e+13 1.67249e+14 8.39280e+14
2 3 2 1.67322e+07 3.73862e+13 3.72728e+13 1.63285e+14 8.35697e+14
2 3 3 1.67873e+07 3.76759e+13 3.75054e+13 1.66433e+14 8.38835e+14
3 0 0 1.69977e+07 3.89284e+13 3.87073e+13 1.73707e+14 8.41215e+14
3 0 1 1.65956e+07 3.65770e+13 3.64392e+13 1.60603e+14 8.37805e+14
3 0 2 1.68501e+07 3.81564e+13 3.79315e+13 1.73743e+14 8.42230e+14
3 0 3 1.66683e+07 3.69656e+13 3.67708e+13 1.69524e+14 8.40548e+14
3 1 0 1.67137e+07 3.72115e+13 3.70457e+13 1.70420e+14 8.39632e+14
3 1 1 1.65456e+07 3.62623e+13 3.61100e+13 1.59675e+14 8.39433e+14
3 1 2 1.68671e+07 3.81778e+13 3.79326e+13 1.74750e+14 8.43008e+14
3 1 3 1.66684e+07 3.69436e+13 3.68450e+13 1.58821e+14 8.35103e+14
3 2 0 1.67632e+07 3.75917e+13 3.73786e+13 1.68985e+14 8.41534e+14
3 2 1 1.66726e+07 3.70047e+13 3.68393e+13 1.64328e+14 8.39531e+14
3 2 2 1.67517e+07 3.75364e+13 3.72915e+13 1.75556e+14 8.43508e+14
3 2 3 1.68433e+07 3.79883e+13 3.78276e+13 1.69496e+14 8.38114e+14
3 3 0 1.69322e+07 3.85559e+13 3.83453e+13 1.71462e+14 8.41847e+14
3 3 1 1.64725e+07 3.59138e+13 3.57510e+13 1.64203e+14 8.39184e+14
3 3 2 1.68340e+07 3.79195e+13 3.77622e+13 1.74819e+14 8.38998e+14
3 3 3 1.65880e+07 3.65130e+13 3.63466e+13 1.63164e+14 8.39028e+14
