#        k       b1_x       b1_a            Pkmm
   0.03682    2.77027    2.77356     9.72578e+02
   0.06136    2.70998    2.71688     6.00686e+02
   0.08590    2.69266    2.70244     4.02908e+02
   0.11045    2.73828    2.75291     2.63876e+02
   0.13499    2.75437    2.76737     2.14490e+02
   0.15953    2.77116    2.79389     1.53679e+02
   0.18408    2.75657    2.78260     1.21183e+02
   0.20862    2.79560    2.82281     9.86080e+01
   0.23317    2.84202    2.87281     8.21122e+01
   0.25771    2.78251    2.81351     6.61662e+01
   0.28225    2.81592    2.85093     5.83324e+01
   0.30680    2.85773    2.89717     4.83227e+01
   0.33134    2.87319    2.90927     4.34938e+01
   0.35588    2.87853    2.91844     3.60105e+01
   0.38043    2.87506    2.91628     3.19469e+01
   0.40497    2.93629    2.97246     2.89613e+01
   0.42951    2.93269    2.97171     2.54899e+01
   0.45406    2.94604    2.98050     2.23904e+01
   0.47860    2.96151    3.00152     2.05236e+01
   0.50315    2.97744    3.01044     1.87124e+01
   0.52769    3.02368    3.05162     1.70159e+01
   0.55223    3.02097    3.05003     1.55240e+01
   0.57678    3.04845    3.07649     1.47112e+01
   0.60132    3.03281    3.05312     1.29834e+01
   0.62586    3.06613    3.08682     1.22408e+01
   0.65041    3.09484    3.10945     1.11218e+01
   0.67495    3.10394    3.11421     1.06124e+01
   0.69950    3.12170    3.13001     9.85039e+00
   0.72404    3.13788    3.13483     9.11907e+00
   0.74858    3.15887    3.15418     8.49820e+00
   0.77313    3.16521    3.15485     8.09121e+00
   0.79767    3.18750    3.16986     7.49524e+00
   0.82221    3.22408    3.20322     7.00284e+00
   0.84676    3.20407    3.17374     6.54272e+00
   0.87130    3.23574    3.19238     6.41085e+00
   0.89584    3.25161    3.19754     5.78466e+00
   0.92039    3.27785    3.21451     5.63472e+00
   0.94493    3.28863    3.21912     5.29168e+00
   0.96948    3.29628    3.22061     5.00829e+00
   0.99402    3.32367    3.23564     4.84791e+00
   1.01856    3.33517    3.23826     4.64934e+00
   1.04311    3.36037    3.25769     4.39183e+00
   1.06765    3.36818    3.25119     4.15659e+00
   1.09219    3.38648    3.24909     3.93804e+00
   1.11674    3.40187    3.25902     3.83901e+00
   1.14128    3.42455    3.26914     3.68563e+00
   1.16583    3.42346    3.25583     3.48996e+00
   1.19037    3.43975    3.25567     3.34454e+00
   1.21491    3.45727    3.26099     3.19951e+00
   1.23946    3.47068    3.25853     3.09322e+00
   1.26400    3.48139    3.25604     2.93160e+00
   1.28854    3.50167    3.26028     2.81975e+00
   1.31309    3.51140    3.26528     2.74360e+00
   1.33763    3.54915    3.28514     2.63405e+00
   1.36217    3.55309    3.27662     2.57140e+00
   1.38672    3.56275    3.26279     2.44991e+00
   1.41126    3.60228    3.29268     2.38216e+00
   1.43581    3.58405    3.25647     2.29041e+00
   1.46035    3.60479    3.25766     2.20198e+00
   1.48489    3.62567    3.26159     2.15868e+00
   1.50944    3.63953    3.25549     2.06220e+00
   1.53398    3.65939    3.25452     1.99745e+00
   1.55852    3.68045    3.26070     1.93176e+00
   1.58307    3.69242    3.25145     1.86411e+00
   1.60761    3.70019    3.23740     1.80464e+00
   1.63216    3.70686    3.22716     1.77720e+00
   1.65670    3.72487    3.22336     1.68641e+00
   1.68124    3.73548    3.20903     1.65781e+00
   1.70579    3.75002    3.20618     1.61175e+00
   1.73033    3.77578    3.20824     1.55916e+00
   1.75487    3.79374    3.20745     1.50939e+00
   1.77942    3.80622    3.19130     1.46654e+00
   1.80396    3.81743    3.18189     1.43124e+00
   1.82851    3.82933    3.18315     1.40899e+00
   1.85305    3.84307    3.16723     1.36200e+00
   1.87759    3.86765    3.16410     1.32054e+00
   1.90214    3.87892    3.15167     1.28455e+00
   1.92668    3.88959    3.13006     1.24959e+00
   1.95122    3.89427    3.10737     1.20930e+00
   1.97577    3.91498    3.10341     1.18132e+00
   2.00031    3.93461    3.10298     1.15769e+00
   2.02485    3.93887    3.07814     1.12952e+00
   2.04940    3.95493    3.06580     1.10045e+00
   2.07394    3.97013    3.05525     1.07771e+00
   2.09849    3.96375    3.00328     1.04221e+00
   2.12303    4.00030    3.01993     1.01704e+00
   2.14757    4.00236    2.98343     9.94476e-01
   2.17212    4.01384    2.97415     9.77241e-01
   2.19666    4.02985    2.94973     9.48288e-01
   2.22120    4.03395    2.91533     9.25274e-01
   2.24575    4.04802    2.89050     8.98673e-01
   2.27029    4.06046    2.87657     8.81361e-01
   2.29484    4.07368    2.85839     8.64828e-01
   2.31938    4.09485    2.84097     8.44117e-01
   2.34392    4.09987    2.80289     8.25214e-01
   2.36847    4.10288    2.76954     8.08912e-01
   2.39301    4.13245    2.74483     7.79902e-01
