# Subtracting SN=    1.21523e+01.
#        k         Pk_0_HI
   0.03471     9.72363e+03
   0.04533     7.59394e+03
   0.05750     5.80070e+03
   0.07243     5.09639e+03
   0.08030     4.10527e+03
   0.09129     3.13517e+03
   0.10670     2.60715e+03
   0.11962     2.44790e+03
   0.12974     2.27094e+03
   0.14416     1.70869e+03
   0.15607     1.57130e+03
   0.16886     1.37168e+03
   0.18066     1.19193e+03
   0.19462     1.09127e+03
   0.20682     9.94235e+02
   0.21908     9.01103e+02
   0.23113     8.54155e+02
   0.24367     7.69443e+02
   0.25601     6.59268e+02
   0.26906     6.21088e+02
   0.28135     6.05996e+02
   0.29458     5.23758e+02
   0.30676     5.00118e+02
   0.31943     4.78066e+02
   0.33214     4.59610e+02
   0.34474     4.06506e+02
   0.35626     3.67871e+02
   0.36909     3.52792e+02
   0.38137     3.24514e+02
   0.39368     3.23374e+02
   0.40596     2.95299e+02
   0.41935     2.88519e+02
   0.43138     2.52347e+02
   0.44349     2.44036e+02
   0.45625     2.26390e+02
   0.46966     2.22762e+02
   0.48162     2.14772e+02
   0.49397     2.03194e+02
   0.50656     1.90403e+02
   0.51863     1.87574e+02
   0.53044     1.75856e+02
   0.54375     1.67954e+02
   0.55676     1.60911e+02
   0.56902     1.55645e+02
   0.58090     1.44907e+02
   0.59394     1.41156e+02
   0.60659     1.28719e+02
   0.61858     1.25893e+02
   0.63073     1.24929e+02
   0.64386     1.15413e+02
   0.65636     1.14856e+02
   0.66869     1.09669e+02
   0.68131     1.02173e+02
   0.69392     1.02760e+02
   0.70632     9.76204e+01
   0.71842     9.15304e+01
   0.73133     8.96003e+01
   0.74383     8.44880e+01
   0.75642     8.37864e+01
   0.76892     7.73419e+01
   0.78169     7.72096e+01
   0.79408     7.38233e+01
   0.80610     7.08943e+01
   0.81834     6.91424e+01
   0.83113     6.56594e+01
   0.84356     6.33515e+01
   0.85621     6.16728e+01
   0.86876     6.06217e+01
   0.88154     5.83524e+01
   0.89355     5.59866e+01
   0.90634     5.38618e+01
   0.91886     5.26216e+01
   0.93130     4.99736e+01
   0.94392     4.82086e+01
   0.95621     4.75750e+01
   0.96854     4.61861e+01
   0.98126     4.50972e+01
   0.99357     4.32846e+01
   1.00643     4.21030e+01
   1.01870     4.15355e+01
   1.03126     4.02586e+01
   1.04402     3.91613e+01
   1.05654     3.75733e+01
   1.06869     3.74672e+01
   1.08129     3.32462e+01
   1.09371     3.38125e+01
   1.10646     3.29453e+01
   1.11883     3.26714e+01
   1.13137     3.21833e+01
   1.14381     3.06989e+01
   1.15611     3.04125e+01
   1.16847     2.89046e+01
   1.18123     2.83669e+01
   1.19379     2.67023e+01
   1.20615     2.56116e+01
   1.21876     2.47124e+01
   1.23169     2.47169e+01
   1.24362     2.38020e+01
   1.25596     2.32475e+01
   1.26862     2.25480e+01
   1.28125     2.16360e+01
   1.29378     2.16905e+01
   1.30632     2.10998e+01
   1.31873     2.04652e+01
   1.33129     2.03466e+01
   1.34365     2.00695e+01
   1.35617     1.90705e+01
   1.36877     1.88573e+01
   1.38124     1.79574e+01
   1.39384     1.74596e+01
   1.40620     1.72150e+01
   1.41870     1.73891e+01
   1.43133     1.62587e+01
   1.44395     1.54558e+01
   1.45629     1.52213e+01
   1.46888     1.45720e+01
   1.48123     1.46063e+01
   1.49385     1.35899e+01
   1.50637     1.41588e+01
   1.51879     1.33559e+01
   1.53118     1.29144e+01
   1.54377     1.27994e+01
   1.55620     1.29448e+01
   1.56872     1.18083e+01
   1.58120     1.16391e+01
   1.59371     1.17138e+01
   1.60599     1.09974e+01
   1.61865     1.09253e+01
   1.63133     1.06262e+01
   1.64389     1.00812e+01
   1.65620     1.02962e+01
   1.66875     9.82891e+00
   1.68124     9.56717e+00
   1.69373     9.24812e+00
   1.70613     9.06911e+00
   1.71876     9.15492e+00
   1.73122     8.21456e+00
   1.74388     8.32109e+00
   1.75630     7.87774e+00
   1.76889     7.45461e+00
   1.78135     7.64930e+00
   1.79367     7.35749e+00
   1.80623     7.40019e+00
   1.81883     6.95707e+00
   1.83105     6.98663e+00
   1.84372     6.56643e+00
   1.85626     6.66044e+00
   1.86877     6.17347e+00
   1.88126     6.10541e+00
   1.89376     6.12081e+00
   1.90612     5.60708e+00
   1.91872     5.65470e+00
   1.93133     5.43838e+00
   1.94390     5.32541e+00
   1.95627     4.89386e+00
   1.96884     4.91058e+00
   1.98128     4.59498e+00
   1.99360     4.65281e+00
   2.00601     4.41931e+00
   2.01865     4.46917e+00
   2.03129     4.28163e+00
   2.04372     4.07578e+00
   2.05627     3.98045e+00
   2.06890     3.91254e+00
   2.08129     3.83344e+00
   2.09355     3.48093e+00
   2.10609     3.20741e+00
   2.11865     3.26167e+00
   2.13110     3.10068e+00
   2.14358     3.10129e+00
   2.15632     2.81897e+00
   2.16888     2.76557e+00
   2.18136     2.76003e+00
   2.19375     2.54365e+00
   2.20648     2.42297e+00
   2.21891     2.27218e+00
   2.23127     2.20267e+00
   2.24362     2.16945e+00
   2.25610     1.86860e+00
   2.26860     1.84437e+00
   2.28134     1.85578e+00
   2.29396     1.87037e+00
   2.30651     1.50800e+00
   2.31883     1.55760e+00
   2.33131     1.38113e+00
   2.34379     1.33743e+00
   2.35620     1.17065e+00
   2.36856     1.19670e+00
   2.38127     1.16115e+00
   2.39387     8.69972e-01
   2.40629     8.90747e-01
   2.41869     7.30490e-01
   2.43124     7.18813e-01
   2.44369     6.99513e-01
   2.45637     5.95975e-01
   2.46879     4.91014e-01
   2.48121     2.92846e-01
   2.49370     2.38934e-01
   2.50623     3.20850e-01
   2.51865     1.99523e-01
   2.53107     1.55121e-01
   2.54368     6.48256e-02
   2.55639    -6.42793e-03
   2.56875    -1.92952e-01
   2.58134    -2.35504e-01
   2.59382    -2.73834e-01
   2.60628    -5.06055e-01
   2.61873    -3.82663e-01
   2.63125    -5.01478e-01
   2.64375    -5.53318e-01
   2.65626    -5.55011e-01
   2.66870    -7.29195e-01
   2.68122    -8.19279e-01
   2.69374    -7.95786e-01
   2.70638    -8.13233e-01
   2.71888    -9.66945e-01
   2.73125    -9.44709e-01
   2.74389    -1.03250e+00
   2.75628    -1.02545e+00
   2.76868    -1.25565e+00
   2.78115    -1.24901e+00
   2.79379    -1.21198e+00
   2.80639    -1.42829e+00
   2.81871    -1.39603e+00
   2.83124    -1.49886e+00
   2.84389    -1.57372e+00
   2.85622    -1.60409e+00
   2.86878    -1.63854e+00
   2.88116    -1.76623e+00
   2.89358    -1.74869e+00
   2.90611    -1.75174e+00
   2.91881    -1.91536e+00
   2.93135    -1.94924e+00
   2.94381    -2.00371e+00
   2.95620    -2.05849e+00
   2.96870    -2.05134e+00
   2.98120    -2.15088e+00
   2.99376    -2.11368e+00
   3.00626    -2.17829e+00
   3.01885    -2.24293e+00
   3.03130    -2.29073e+00
   3.04377    -2.36845e+00
   3.05623    -2.46156e+00
   3.06869    -2.52447e+00
   3.08114    -2.61881e+00
   3.09378    -2.58007e+00
