# Redshift space power spectrum multipoles.
# Subtracting SN=    1.47814e+01 from monopole.
#        k              P0              P2              P4
   0.05000     6.53811e+03     3.94485e+03     5.05114e+03
   0.07000     5.30522e+03     3.04275e+03    -1.60166e+03
   0.09000     3.50039e+03     1.21232e+03    -1.63726e+03
   0.11000     2.65518e+03     1.29556e+03     1.59641e+02
   0.13000     2.34003e+03     1.40431e+03     8.04169e+02
   0.15000     1.68262e+03     8.65939e+02     3.09027e+02
   0.17000     1.35545e+03     6.31465e+02    -4.15674e+02
   0.19000     1.14215e+03     5.03385e+02     2.31660e+01
   0.21000     9.92143e+02     4.82665e+02    -1.57674e+02
   0.23000     8.68054e+02     5.05211e+02     2.03924e+02
   0.25000     7.14879e+02     2.70528e+02    -3.58718e+01
   0.27000     6.55141e+02     2.21462e+02    -9.09228e+01
   0.29000     5.44955e+02     2.20176e+02    -5.65655e+01
   0.31000     4.94025e+02     2.52059e+02     1.05820e+01
   0.33000     4.72100e+02     2.20251e+02     1.29037e+02
   0.35000     3.82569e+02     1.48275e+02     9.34789e+01
   0.37000     3.47980e+02     1.17204e+02     3.18850e+00
   0.39000     3.22875e+02     1.28960e+02     8.68480e+00
   0.41000     2.92336e+02     9.71329e+01    -3.37617e+01
   0.43000     2.61002e+02     6.64898e+01     5.51912e+00
   0.45000     2.30298e+02     6.19360e+01     1.92356e+01
   0.47000     2.15611e+02     7.17037e+01     2.41269e+01
   0.49000     2.00581e+02     7.04055e+01     2.82944e+01
   0.51000     1.90971e+02     4.55449e+01    -5.35988e+00
   0.53000     1.68763e+02     3.14271e+01     6.19525e+00
   0.55000     1.56255e+02     3.64890e+01     1.71109e+00
   0.57000     1.48994e+02     1.88248e+01     2.55118e+01
   0.59000     1.34702e+02     2.41263e+01     1.48628e+01
   0.61000     1.21628e+02     1.46882e+01    -2.85427e+00
   0.63000     1.20926e+02     1.46236e+01     1.56053e+01
   0.65000     1.07800e+02     1.08494e+01     1.84474e+01
   0.67000     1.03133e+02     2.05295e+01     1.12645e+01
   0.69000     9.90090e+01     1.86720e+01     3.48407e+00
   0.71000     9.08472e+01     8.66339e+00     2.14036e+01
   0.73000     8.40610e+01     8.05604e+00     6.83639e+00
   0.75000     7.87655e+01     4.13331e+00     9.30182e+00
   0.77000     7.49175e+01    -8.44969e-01     1.83749e+01
   0.79000     7.07973e+01    -3.54840e+00     7.24214e+00
   0.81000     6.60955e+01    -1.98698e+00     1.23813e+01
   0.83000     6.20628e+01    -3.86106e+00     8.80990e-01
   0.85000     5.79759e+01     2.77103e-01    -4.97520e-01
   0.87000     5.49266e+01    -6.08193e+00     1.39745e+01
   0.89000     5.29479e+01    -5.13283e+00     3.25310e+00
