# Redshift space power spectrum multipoles.
# Subtracting SN=    6.46847e+00 from monopole.
#        k              P0              P2              P4
   0.05000     6.12409e+03     2.95860e+03     4.18256e+03
   0.07000     4.98694e+03     2.37388e+03    -1.37412e+03
   0.09000     3.35287e+03     8.22924e+02    -1.46214e+03
   0.11000     2.56356e+03     9.20904e+02     4.10930e+01
   0.13000     2.24022e+03     1.10881e+03     7.85314e+02
   0.15000     1.65408e+03     6.92847e+02     2.15262e+02
   0.17000     1.33713e+03     5.34836e+02    -3.45703e+02
   0.19000     1.14447e+03     4.68609e+02     1.27982e+00
   0.21000     1.00418e+03     4.36036e+02    -1.39540e+02
   0.23000     8.81401e+02     4.68791e+02     1.70339e+02
   0.25000     7.19354e+02     2.32819e+02    -9.54812e+01
   0.27000     6.67945e+02     2.30314e+02    -9.13663e+01
   0.29000     5.69576e+02     2.31489e+02    -4.89329e+01
   0.31000     5.34777e+02     3.11769e+02     5.40626e+01
   0.33000     5.02076e+02     2.54181e+02     1.14834e+02
   0.35000     4.18680e+02     2.03709e+02     1.06647e+02
   0.37000     3.83032e+02     1.64793e+02     1.44231e+01
   0.39000     3.65386e+02     1.89570e+02     2.08304e+01
   0.41000     3.31357e+02     1.40698e+02    -4.95588e+01
   0.43000     3.01261e+02     1.33244e+02     2.15837e+01
   0.45000     2.70854e+02     1.21224e+02     1.85794e+01
   0.47000     2.60010e+02     1.30894e+02     1.66367e+01
   0.49000     2.44884e+02     1.45212e+02     4.07983e+01
   0.51000     2.32167e+02     1.02876e+02     3.50779e+00
   0.53000     2.15487e+02     1.02671e+02    -3.17006e+00
   0.55000     1.97968e+02     8.98827e+01    -3.58640e+00
   0.57000     1.95922e+02     9.00402e+01     2.03929e+01
   0.59000     1.78133e+02     8.67860e+01     1.64275e+01
   0.61000     1.67239e+02     8.78080e+01    -5.10485e+00
   0.63000     1.62806e+02     8.07788e+01     2.41581e+01
   0.65000     1.51535e+02     7.70282e+01     1.26630e+01
   0.67000     1.49952e+02     8.80839e+01     8.97437e+00
   0.69000     1.41519e+02     8.24105e+01     4.03146e+00
   0.71000     1.33758e+02     7.24857e+01     2.27858e+01
   0.73000     1.25383e+02     6.97238e+01     1.28921e+00
   0.75000     1.21420e+02     7.30747e+01     9.22151e+00
   0.77000     1.17177e+02     6.82106e+01     2.84051e+01
   0.79000     1.12764e+02     6.43014e+01     1.27891e+01
   0.81000     1.06814e+02     5.47776e+01     6.90097e+00
   0.83000     1.01689e+02     5.43866e+01    -3.05976e+00
   0.85000     9.74476e+01     5.91040e+01     2.29782e+00
   0.87000     9.57260e+01     5.62249e+01     1.73744e+01
   0.89000     9.20217e+01     5.40054e+01     7.39087e-01
   0.91000     8.82631e+01     5.64962e+01     1.64513e+01
   0.93000     8.42381e+01     5.40929e+01     1.34806e+01
   0.95000     8.13551e+01     4.65931e+01     3.55921e+00
   0.97000     7.86407e+01     4.86107e+01     1.19719e+01
   0.99000     7.71221e+01     4.64983e+01     1.16141e+01
   1.01000     7.43141e+01     4.27042e+01     9.53750e+00
   1.03000     7.25751e+01     4.18612e+01     6.49268e+00
   1.05000     7.02963e+01     4.36901e+01     8.42054e+00
   1.07000     6.75096e+01     4.21647e+01     1.26723e+01
   1.09000     6.42082e+01     3.70417e+01     8.13641e+00
   1.11000     6.14419e+01     3.66320e+01     1.39695e+01
   1.13000     6.23838e+01     3.59887e+01     7.95406e+00
   1.15000     5.93529e+01     3.42839e+01     1.19017e+01
   1.17000     5.75141e+01     3.43958e+01     7.75584e-01
   1.19000     5.56781e+01     3.38461e+01     6.28920e+00
   1.21000     5.41645e+01     3.76094e+01     7.73914e+00
   1.23000     5.15893e+01     3.10363e+01     8.99489e+00
   1.25000     5.04443e+01     3.19371e+01     8.05152e+00
   1.27000     4.92369e+01     2.90429e+01     3.62498e+00
   1.29000     4.74109e+01     2.73237e+01     3.17613e+00
   1.31000     4.67204e+01     2.82073e+01     7.02351e+00
   1.33000     4.48113e+01     2.52591e+01     1.10728e+01
   1.35000     4.48800e+01     2.53541e+01     4.51261e+00
   1.37000     4.30153e+01     2.48482e+01     5.40969e+00
   1.39000     4.17665e+01     2.41656e+01     6.75620e+00
   1.41000     4.12398e+01     2.37098e+01     5.86331e+00
   1.43000     3.94179e+01     2.41313e+01     9.51334e+00
   1.45000     3.84997e+01     2.29215e+01     6.58292e+00
   1.47000     3.72839e+01     2.18176e+01     5.51537e+00
   1.49000     3.58033e+01     1.87570e+01     2.92874e+00
   1.51000     3.56614e+01     1.96826e+01     3.84271e+00
   1.53000     3.44128e+01     1.87287e+01     6.36002e+00
   1.55000     3.39883e+01     1.98208e+01     6.38409e+00
   1.57000     3.29435e+01     1.88612e+01     4.50013e+00
   1.59000     3.20887e+01     1.76669e+01     2.65730e+00
   1.61000     3.09891e+01     1.69874e+01     3.45035e+00
   1.63000     3.02962e+01     1.72890e+01     6.19097e+00
   1.65000     2.97461e+01     1.73772e+01     5.95158e+00
   1.67000     2.88569e+01     1.70859e+01     5.29984e+00
   1.69000     2.81122e+01     1.61985e+01     5.10337e+00
   1.71000     2.74362e+01     1.51510e+01     3.67831e+00
   1.73000     2.66947e+01     1.50885e+01     3.85104e+00
   1.75000     2.59489e+01     1.44052e+01     4.30322e+00
   1.77000     2.53377e+01     1.41292e+01     4.22671e+00
   1.79000     2.49474e+01     1.31941e+01     5.10452e+00
   1.81000     2.47148e+01     1.32059e+01     2.57569e+00
   1.83000     2.37986e+01     1.28591e+01     4.47227e+00
   1.85000     2.35194e+01     1.27948e+01     3.93985e+00
   1.87000     2.28646e+01     1.21759e+01     4.40304e+00
   1.89000     2.24635e+01     1.22563e+01     3.94086e+00
   1.91000     2.17170e+01     1.15481e+01     4.05379e+00
   1.93000     2.10992e+01     1.15389e+01     3.08918e+00
   1.95000     2.06543e+01     1.09194e+01     3.09877e+00
   1.97000     2.01889e+01     1.05585e+01     2.48793e+00
   1.99000     1.97814e+01     1.06029e+01     3.42113e+00
   2.01000     1.93838e+01     9.79428e+00     2.34702e+00
   2.03000     1.88199e+01     9.75810e+00     2.66193e+00
   2.05000     1.84967e+01     9.68657e+00     3.21425e+00
   2.07000     1.81099e+01     9.35994e+00     3.42615e+00
   2.09000     1.76230e+01     9.31311e+00     3.22083e+00
   2.11000     1.69357e+01     8.46224e+00     2.61276e+00
   2.13000     1.66197e+01     8.05333e+00     2.64135e+00
   2.15000     1.62493e+01     7.61761e+00     1.83567e+00
   2.17000     1.60536e+01     8.09414e+00     3.01306e+00
   2.19000     1.56048e+01     8.09647e+00     3.36440e+00
   2.21000     1.51607e+01     7.24939e+00     2.19843e+00
   2.23000     1.48223e+01     7.43816e+00     3.11024e+00
   2.25000     1.43760e+01     6.88902e+00     1.75006e+00
   2.27000     1.40639e+01     6.84019e+00     1.59221e+00
   2.29000     1.39386e+01     6.65910e+00     3.17617e+00
   2.31000     1.35035e+01     6.45827e+00     2.44557e+00
   2.33000     1.31373e+01     6.31305e+00     2.58284e+00
   2.35000     1.27992e+01     6.14534e+00     2.05058e+00
   2.37000     1.25278e+01     6.16651e+00     2.94219e+00
   2.39000     1.23792e+01     5.75849e+00     2.21495e+00
   2.41000     1.19035e+01     5.50721e+00     2.18814e+00
   2.43000     1.15861e+01     5.29517e+00     2.20086e+00
   2.45000     1.14150e+01     5.16231e+00     1.95117e+00
   2.47000     1.10834e+01     4.99707e+00     2.35287e+00
   2.49000     1.08427e+01     4.92286e+00     1.96428e+00
   2.51000     1.05580e+01     5.12216e+00     3.17656e+00
   2.53000     1.03672e+01     4.44987e+00     2.51037e+00
   2.55000     1.01197e+01     4.07760e+00     2.07010e+00
   2.57000     9.82068e+00     4.30092e+00     1.92236e+00
   2.59000     9.54873e+00     4.11624e+00     2.03921e+00
   2.61000     9.36822e+00     4.19871e+00     2.52471e+00
   2.63000     9.21842e+00     4.15964e+00     1.85115e+00
   2.65000     8.98845e+00     3.94098e+00     1.57631e+00
   2.67000     8.69018e+00     3.66157e+00     2.01945e+00
   2.69000     8.48279e+00     3.42593e+00     1.56292e+00
   2.71000     8.29006e+00     3.18708e+00     2.25430e+00
   2.73000     8.05278e+00     3.22586e+00     2.19326e+00
   2.75000     7.86230e+00     3.27176e+00     1.77352e+00
   2.77000     7.61669e+00     3.19165e+00     1.39137e+00
   2.79000     7.44112e+00     2.70906e+00     1.66220e+00
   2.81000     7.17404e+00     2.86853e+00     1.70100e+00
   2.83000     7.04696e+00     2.85224e+00     1.79831e+00
   2.85000     6.88062e+00     2.65246e+00     2.04866e+00
   2.87000     6.70020e+00     2.63761e+00     1.81784e+00
   2.89000     6.44160e+00     2.45178e+00     1.20277e+00
   2.91000     6.31064e+00     2.18749e+00     1.72685e+00
   2.93000     6.14501e+00     2.26762e+00     1.51594e+00
   2.95000     5.97403e+00     2.24918e+00     1.61408e+00
   2.97000     5.77268e+00     2.15409e+00     1.46465e+00
   2.99000     5.56789e+00     2.11742e+00     1.49912e+00
   3.01000     5.45274e+00     2.00824e+00     1.08490e+00
   3.03000     5.37736e+00     1.82312e+00     1.55485e+00
   3.05000     5.13002e+00     1.82705e+00     1.62971e+00
   3.07000     4.99987e+00     1.66350e+00     1.49515e+00
   3.09000     4.85660e+00     1.64705e+00     1.41637e+00
   3.11000     4.68112e+00     1.47158e+00     1.28354e+00
   3.13000     4.57319e+00     1.69802e+00     1.42718e+00
   3.15000     4.34812e+00     1.54945e+00     1.40635e+00
   3.17000     4.23534e+00     1.35187e+00     1.37455e+00
   3.19000     4.12893e+00     1.33654e+00     1.41788e+00
   3.21000     3.96028e+00     1.29835e+00     1.49403e+00
   3.23000     3.84329e+00     9.80881e-01     1.10514e+00
   3.25000     3.67463e+00     1.12146e+00     1.14600e+00
   3.27000     3.57952e+00     1.11512e+00     1.32615e+00
   3.29000     3.49442e+00     1.03923e+00     1.21686e+00
   3.31000     3.27331e+00     8.45224e-01     1.15411e+00
   3.33000     3.18645e+00     1.01450e+00     1.22704e+00
   3.35000     2.98728e+00     9.83341e-01     1.25059e+00
   3.37000     2.96486e+00     9.80559e-01     1.21089e+00
   3.39000     2.84178e+00     8.14231e-01     1.16115e+00
   3.41000     2.72807e+00     7.59574e-01     1.17098e+00
   3.43000     2.54978e+00     7.55104e-01     9.99231e-01
   3.45000     2.45734e+00     6.54436e-01     1.19017e+00
   3.47000     2.28059e+00     5.28029e-01     1.22815e+00
   3.49000     2.21305e+00     6.55883e-01     1.08094e+00
   3.51000     2.10908e+00     6.93694e-01     1.29763e+00
   3.53000     2.06523e+00     5.83039e-01     1.10003e+00
   3.55000     1.93549e+00     5.11587e-01     9.79977e-01
   3.57000     1.81932e+00     4.88109e-01     1.10448e+00
   3.59000     1.67608e+00     4.54697e-01     1.07939e+00
   3.61000     1.60766e+00     3.22024e-01     1.09700e+00
   3.63000     1.45557e+00     3.74460e-01     1.08745e+00
   3.65000     1.43115e+00     3.30257e-01     1.14677e+00
   3.67000     1.35871e+00     3.32883e-01     8.87507e-01
   3.69000     1.23709e+00     2.08506e-01     1.11174e+00
   3.71000     1.13771e+00     2.04122e-01     1.16630e+00
   3.73000     1.07951e+00     2.70566e-01     9.52589e-01
   3.75000     9.34441e-01     2.09162e-01     9.46132e-01
   3.77000     8.60288e-01     2.27818e-01     1.06284e+00
   3.79000     7.95437e-01     1.65954e-01     1.06544e+00
   3.81000     6.93316e-01     1.55716e-01     1.04733e+00
   3.83000     6.18044e-01     1.29911e-01     9.85048e-01
   3.85000     5.22348e-01     1.32558e-01     9.40487e-01
   3.87000     4.35439e-01     8.77494e-02     8.54701e-01
   3.89000     3.58961e-01     9.14497e-02     1.06927e+00
   3.91000     3.15384e-01     5.85308e-02     1.13047e+00
   3.93000     1.93166e-01     5.26733e-02     9.74483e-01
   3.95000     9.76665e-02    -3.04771e-02     9.86248e-01
   3.97000     1.10021e-02    -5.30029e-02     8.04042e-01
   3.99000    -3.69767e-02    -6.83137e-02     9.27751e-01
   4.01000    -1.02031e-01    -7.53016e-02     9.80629e-01
   4.03000    -2.04208e-01    -9.79870e-02     1.08344e+00
   4.05000    -3.09940e-01    -8.51109e-02     9.89052e-01
   4.07000    -3.18055e-01    -2.89859e-02     8.44835e-01
   4.09000    -4.17347e-01    -1.30255e-01     7.28295e-01
   4.11000    -4.61455e-01    -1.26564e-01     9.60368e-01
   4.13000    -5.51938e-01    -1.55151e-01     9.77629e-01
   4.15000    -6.20886e-01    -1.70178e-01     8.37887e-01
   4.17000    -6.78924e-01    -2.18523e-01     9.52780e-01
   4.19000    -7.58384e-01    -1.84289e-01     8.45331e-01
   4.21000    -8.65042e-01    -2.00618e-01     7.40378e-01
   4.23000    -8.85580e-01    -2.34146e-01     8.25117e-01
   4.25000    -9.21075e-01    -2.84854e-01     8.75763e-01
   4.27000    -9.86772e-01    -2.27233e-01     8.45974e-01
   4.29000    -1.06933e+00    -2.74343e-01     7.64071e-01
   4.31000    -1.13908e+00    -2.81913e-01     8.41426e-01
   4.33000    -1.17760e+00    -2.82770e-01     8.61165e-01
   4.35000    -1.24194e+00    -2.75192e-01     8.74721e-01
   4.37000    -1.30899e+00    -3.51176e-01     7.31282e-01
   4.39000    -1.35188e+00    -2.71977e-01     8.15279e-01
   4.41000    -1.43547e+00    -3.40270e-01     8.09098e-01
   4.43000    -1.45690e+00    -3.76620e-01     7.64616e-01
   4.45000    -1.54369e+00    -3.56880e-01     8.77743e-01
   4.47000    -1.57758e+00    -3.34638e-01     8.07384e-01
   4.49000    -1.63767e+00    -3.72118e-01     8.10980e-01
   4.51000    -1.70280e+00    -3.85436e-01     7.37463e-01
   4.53000    -1.76342e+00    -3.11930e-01     7.50897e-01
   4.55000    -1.79225e+00    -3.51477e-01     8.46942e-01
   4.57000    -1.83954e+00    -3.48422e-01     8.64405e-01
   4.59000    -1.89276e+00    -3.83362e-01     7.28514e-01
   4.61000    -1.94710e+00    -4.46783e-01     7.79058e-01
   4.63000    -1.99467e+00    -4.44932e-01     6.92967e-01
   4.65000    -2.03714e+00    -3.98839e-01     8.20904e-01
   4.67000    -2.08420e+00    -3.96085e-01     7.90042e-01
   4.69000    -2.13321e+00    -3.87626e-01     7.51306e-01
   4.71000    -2.17593e+00    -3.67881e-01     7.75516e-01
   4.73000    -2.22269e+00    -3.98180e-01     6.80208e-01
   4.75000    -2.27741e+00    -3.75270e-01     7.45845e-01
   4.77000    -2.32411e+00    -3.77402e-01     7.95834e-01
   4.79000    -2.33443e+00    -3.97070e-01     8.59961e-01
   4.81000    -2.39834e+00    -3.81884e-01     8.25423e-01
   4.83000    -2.45412e+00    -4.07836e-01     7.72247e-01
   4.85000    -2.49245e+00    -4.14885e-01     7.50184e-01
   4.87000    -2.52915e+00    -4.28116e-01     7.34827e-01
   4.89000    -2.57818e+00    -4.29230e-01     8.24622e-01
   4.91000    -2.62010e+00    -3.96979e-01     7.01882e-01
   4.93000    -2.66024e+00    -4.47755e-01     7.66833e-01
   4.95000    -2.68111e+00    -4.57963e-01     7.19004e-01
   4.97000    -2.74720e+00    -4.15969e-01     7.80954e-01
   4.99000    -2.76586e+00    -4.27694e-01     7.80609e-01
   5.01000    -2.81742e+00    -4.55162e-01     7.15680e-01
   5.03000    -2.84476e+00    -4.29047e-01     7.80290e-01
   5.05000    -2.88574e+00    -4.79414e-01     7.24276e-01
   5.07000    -2.92300e+00    -4.40832e-01     7.78255e-01
   5.09000    -2.95354e+00    -4.58870e-01     7.80064e-01
   5.11000    -2.98623e+00    -4.50704e-01     7.75208e-01
   5.13000    -3.03057e+00    -4.48454e-01     7.89463e-01
   5.15000    -3.08632e+00    -4.38000e-01     7.41966e-01
   5.17000    -3.10508e+00    -4.24676e-01     7.33793e-01
   5.19000    -3.14284e+00    -4.25366e-01     7.46436e-01
   5.21000    -3.16983e+00    -4.53738e-01     7.75907e-01
   5.23000    -3.20539e+00    -4.43406e-01     7.34332e-01
