# Subtracting SN=    7.31241e+00.
#        k         Pk_0_HI
   0.03471     9.73412e+03
   0.04533     7.60579e+03
   0.05750     5.81473e+03
   0.07243     5.12861e+03
   0.08030     4.12927e+03
   0.09129     3.16854e+03
   0.10670     2.63155e+03
   0.11962     2.45918e+03
   0.12974     2.30642e+03
   0.14416     1.74645e+03
   0.15607     1.60881e+03
   0.16886     1.40234e+03
   0.18066     1.22187e+03
   0.19462     1.12733e+03
   0.20682     1.02852e+03
   0.21908     9.44794e+02
   0.23113     8.98606e+02
   0.24367     8.10679e+02
   0.25601     6.93701e+02
   0.26906     6.58672e+02
   0.28135     6.46018e+02
   0.29458     5.55645e+02
   0.30676     5.48915e+02
   0.31943     5.17224e+02
   0.33214     5.07925e+02
   0.34474     4.50042e+02
   0.35626     4.05166e+02
   0.36909     3.92385e+02
   0.38137     3.69654e+02
   0.39368     3.67970e+02
   0.40596     3.36786e+02
   0.41935     3.33704e+02
   0.43138     2.92458e+02
   0.44349     2.82375e+02
   0.45625     2.64873e+02
   0.46966     2.65143e+02
   0.48162     2.57555e+02
   0.49397     2.46363e+02
   0.50656     2.29028e+02
   0.51863     2.31652e+02
   0.53044     2.14062e+02
   0.54375     2.09176e+02
   0.55676     1.97223e+02
   0.56902     1.94911e+02
   0.58090     1.83971e+02
   0.59394     1.79433e+02
   0.60659     1.67877e+02
   0.61858     1.63939e+02
   0.63073     1.63557e+02
   0.64386     1.52740e+02
   0.65636     1.52421e+02
   0.66869     1.49350e+02
   0.68131     1.39267e+02
   0.69392     1.43168e+02
   0.70632     1.35824e+02
   0.71842     1.27749e+02
   0.73133     1.25187e+02
   0.74383     1.22304e+02
   0.75642     1.20137e+02
   0.76892     1.12945e+02
   0.78169     1.14357e+02
   0.79408     1.08977e+02
   0.80610     1.05553e+02
   0.81834     1.02368e+02
   0.83113     1.01347e+02
   0.84356     9.77063e+01
   0.85621     9.39013e+01
   0.86876     9.41737e+01
   0.88154     9.14716e+01
   0.89355     8.95810e+01
   0.90634     8.63290e+01
   0.91886     8.49208e+01
   0.93130     8.23861e+01
   0.94392     8.08461e+01
   0.95621     7.89494e+01
   0.96854     7.73492e+01
   0.98126     7.60487e+01
   0.99357     7.30050e+01
   1.00643     7.19859e+01
   1.01870     7.19443e+01
   1.03126     7.01891e+01
   1.04402     6.95808e+01
   1.05654     6.73927e+01
   1.06869     6.68431e+01
   1.08129     6.13124e+01
   1.09371     6.07032e+01
   1.10646     5.92756e+01
   1.11883     6.04208e+01
   1.13137     5.88351e+01
   1.14381     5.70443e+01
   1.15611     5.65898e+01
   1.16847     5.53199e+01
   1.18123     5.41996e+01
   1.19379     5.25397e+01
   1.20615     5.11974e+01
   1.21876     4.98120e+01
   1.23169     4.89550e+01
   1.24362     4.81323e+01
   1.25596     4.75364e+01
   1.26862     4.66748e+01
   1.28125     4.49790e+01
   1.29378     4.53242e+01
   1.30632     4.41441e+01
   1.31873     4.28218e+01
   1.33129     4.25493e+01
   1.34365     4.26391e+01
   1.35617     4.10880e+01
   1.36877     4.05627e+01
   1.38124     3.99395e+01
   1.39384     3.81099e+01
   1.40620     3.83768e+01
   1.41870     3.80044e+01
   1.43133     3.69255e+01
   1.44395     3.60010e+01
   1.45629     3.54402e+01
   1.46888     3.42915e+01
   1.48123     3.40444e+01
   1.49385     3.27555e+01
   1.50637     3.38316e+01
   1.51879     3.20714e+01
   1.53118     3.14672e+01
   1.54377     3.16063e+01
   1.55620     3.11489e+01
   1.56872     3.05669e+01
   1.58120     2.91744e+01
   1.59371     2.93371e+01
   1.60599     2.85156e+01
   1.61865     2.83430e+01
   1.63133     2.76297e+01
   1.64389     2.68525e+01
   1.65620     2.68459e+01
   1.66875     2.64394e+01
   1.68124     2.56260e+01
   1.69373     2.53331e+01
   1.70613     2.52582e+01
   1.71876     2.48066e+01
   1.73122     2.42617e+01
   1.74388     2.34776e+01
   1.75630     2.31134e+01
   1.76889     2.27566e+01
   1.78135     2.23542e+01
   1.79367     2.20865e+01
   1.80623     2.21499e+01
   1.81883     2.16301e+01
   1.83105     2.12985e+01
   1.84372     2.05407e+01
   1.85626     2.06618e+01
   1.86877     2.02325e+01
   1.88126     2.02825e+01
   1.89376     2.00147e+01
   1.90612     1.93359e+01
   1.91872     1.90425e+01
   1.93133     1.86730e+01
   1.94390     1.81630e+01
   1.95627     1.79404e+01
   1.96884     1.78105e+01
   1.98128     1.75312e+01
   1.99360     1.70026e+01
   2.00601     1.67227e+01
   2.01865     1.65587e+01
   2.03129     1.65622e+01
   2.04372     1.61399e+01
   2.05627     1.58254e+01
   2.06890     1.56688e+01
   2.08129     1.55771e+01
   2.09355     1.48939e+01
   2.10609     1.46602e+01
   2.11865     1.47039e+01
   2.13110     1.42201e+01
   2.14358     1.42151e+01
   2.15632     1.38007e+01
   2.16888     1.36303e+01
   2.18136     1.35133e+01
   2.19375     1.33150e+01
   2.20648     1.32094e+01
   2.21891     1.27092e+01
   2.23127     1.25236e+01
   2.24362     1.22193e+01
   2.25610     1.21439e+01
   2.26860     1.17239e+01
   2.28134     1.18234e+01
   2.29396     1.17188e+01
   2.30651     1.12647e+01
   2.31883     1.11947e+01
   2.33131     1.09081e+01
   2.34379     1.07448e+01
   2.35620     1.06386e+01
   2.36856     1.05845e+01
   2.38127     1.02539e+01
   2.39387     9.98618e+00
   2.40629     9.84251e+00
   2.41869     9.60035e+00
   2.43124     9.68086e+00
   2.44369     9.54179e+00
   2.45637     9.26821e+00
   2.46879     9.33705e+00
   2.48121     8.70152e+00
   2.49370     8.86522e+00
   2.50623     8.57752e+00
   2.51865     8.51058e+00
   2.53107     8.39633e+00
   2.54368     8.42099e+00
   2.55639     8.10569e+00
   2.56875     7.89399e+00
   2.58134     7.86143e+00
   2.59382     7.59960e+00
   2.60628     7.55328e+00
   2.61873     7.30044e+00
   2.63125     7.23909e+00
   2.64375     7.25573e+00
   2.65626     7.07303e+00
   2.66870     6.84866e+00
   2.68122     6.79817e+00
   2.69374     6.71798e+00
   2.70638     6.51424e+00
   2.71888     6.34303e+00
   2.73125     6.29667e+00
   2.74389     6.16039e+00
   2.75628     6.07640e+00
   2.76868     5.83819e+00
   2.78115     5.83218e+00
   2.79379     5.74625e+00
   2.80639     5.55952e+00
   2.81871     5.58454e+00
   2.83124     5.41205e+00
   2.84389     5.28093e+00
   2.85622     5.21110e+00
   2.86878     5.13721e+00
   2.88116     4.93700e+00
   2.89358     4.82311e+00
   2.90611     4.83418e+00
   2.91881     4.63184e+00
   2.93135     4.54133e+00
   2.94381     4.44469e+00
   2.95620     4.32277e+00
   2.96870     4.24434e+00
   2.98120     4.14934e+00
   2.99376     4.08759e+00
   3.00626     3.90308e+00
   3.01885     3.91118e+00
   3.03130     3.75129e+00
   3.04377     3.75280e+00
   3.05623     3.69116e+00
   3.06869     3.57878e+00
   3.08114     3.45042e+00
   3.09378     3.40212e+00
   3.10624     3.30157e+00
   3.11878     3.26023e+00
   3.13134     3.12668e+00
   3.14383     3.02569e+00
   3.15628     2.93596e+00
   3.16884     2.84980e+00
   3.18136     2.82385e+00
   3.19383     2.68230e+00
   3.20620     2.60866e+00
   3.21875     2.60455e+00
   3.23127     2.51965e+00
   3.24385     2.39012e+00
   3.25632     2.35136e+00
   3.26882     2.25064e+00
   3.28133     2.18506e+00
   3.29378     2.14553e+00
   3.30621     2.04089e+00
   3.31875     1.98059e+00
   3.33129     1.91111e+00
   3.34376     1.85452e+00
   3.35620     1.76847e+00
   3.36875     1.68699e+00
   3.38131     1.62382e+00
   3.39380     1.51386e+00
   3.40627     1.55401e+00
   3.41876     1.45252e+00
   3.43124     1.37870e+00
   3.44372     1.33709e+00
   3.45640     1.23571e+00
   3.46891     1.14154e+00
   3.48134     1.14232e+00
   3.49375     1.02628e+00
   3.50630     1.04562e+00
   3.51882     9.23832e-01
   3.53127     8.86178e-01
   3.54369     9.01969e-01
   3.55628     7.86931e-01
   3.56869     7.98844e-01
   3.58119     6.50455e-01
   3.59375     5.66377e-01
   3.60629     4.97961e-01
