# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 2.794381437645751703e+03 2.600000000000000000e+01
1.503254434404273886e-02 3.289265631574308372e+03 7.200000000000000000e+01
2.104537904654678673e-02 3.208609512418905069e+03 1.520000000000000000e+02
2.718418752217394846e-02 2.869785842125564614e+03 2.340000000000000000e+02
3.359305548768203725e-02 2.455797001206665300e+03 4.160000000000000000e+02
3.967812110980351720e-02 2.090279483834789517e+03 4.800000000000000000e+02
4.573133090443888549e-02 1.812597758849937009e+03 7.220000000000000000e+02
5.186912300623527233e-02 1.634906394253406688e+03 8.740000000000000000e+02
5.807971256735403043e-02 1.526904313661318383e+03 1.162000000000000000e+03
6.422094742881356844e-02 1.400502354724720362e+03 1.358000000000000000e+03
7.029194303550849454e-02 1.314187505371550060e+03 1.632000000000000000e+03
7.656976085866129544e-02 1.191927728400076603e+03 2.036000000000000000e+03
8.283279975513359317e-02 1.060002154231053282e+03 2.310000000000000000e+03
8.886264192081894109e-02 9.315459961631019041e+02 2.528000000000000000e+03
9.493524398572131262e-02 8.187049091046465037e+02 3.068000000000000000e+03
1.010510809291368245e-01 7.418229106328128637e+02 3.306000000000000000e+03
1.071918355362574127e-01 6.732497893744616704e+02 3.934000000000000000e+03
1.133640700251744293e-01 6.343511233369184765e+02 4.266000000000000000e+03
1.195184611122857843e-01 6.032055893162747680e+02 4.794000000000000000e+03
1.256657517103361710e-01 5.823503891458324233e+02 5.270000000000000000e+03
1.317871926578333408e-01 5.561882101930456201e+02 5.754000000000000000e+03
1.378887696062481294e-01 5.134856371417519085e+02 6.344000000000000000e+03
1.440612672229828750e-01 4.784142266731928430e+02 7.014000000000000000e+03
1.501845201433902877e-01 4.343657306807091345e+02 7.364000000000000000e+03
1.563418093457785985e-01 3.967319826330036676e+02 8.402000000000000000e+03
1.625438955957596576e-01 3.667119431375969043e+02 8.738000000000000000e+03
1.686940235306336466e-01 3.472415854427383124e+02 9.670000000000000000e+03
1.747987378343396903e-01 3.276389958785568410e+02 9.880000000000000000e+03
1.809057159377772395e-01 3.116274875703114162e+02 1.113000000000000000e+04
1.870079494254630881e-01 3.029434772416357760e+02 1.140000000000000000e+04
1.931644028143169878e-01 2.941916940587533418e+02 1.272200000000000000e+04
1.993257601852206906e-01 2.767996485722775901e+02 1.317000000000000000e+04
2.054762598507901550e-01 2.611446056094190453e+02 1.418600000000000000e+04
2.116257382464896697e-01 2.465901096022532215e+02 1.495800000000000000e+04
2.177578654451892970e-01 2.317990457979777261e+02 1.580200000000000000e+04
2.238991135097555263e-01 2.152041318905835965e+02 1.674600000000000000e+04
2.300081978121491233e-01 2.078339026460737955e+02 1.753400000000000000e+04
2.361454707693454169e-01 1.980584893373897444e+02 1.869000000000000000e+04
2.422857100963227428e-01 1.891596702851776399e+02 1.958600000000000000e+04
2.484099584913142256e-01 1.850475900829167415e+02 2.052400000000000000e+04
2.545441957051269855e-01 1.781969355997968307e+02 2.165200000000000000e+04
2.606917133414053955e-01 1.710276602244761932e+02 2.276000000000000000e+04
2.668580198415695381e-01 1.632199809819919665e+02 2.389200000000000000e+04
2.730019564931540632e-01 1.569582426588240480e+02 2.485400000000000000e+04
2.791389873202678173e-01 1.505180540862371572e+02 2.604000000000000000e+04
2.852424996643880273e-01 1.444997399598778998e+02 2.680400000000000000e+04
2.913531997893986092e-01 1.374817256402035923e+02 2.850000000000000000e+04
2.975143171497069416e-01 1.315723549521758002e+02 2.956400000000000000e+04
3.036544665973567314e-01 1.276168300267180769e+02 3.083400000000000000e+04
3.097883787544665757e-01 1.237449521600754565e+02 3.189000000000000000e+04
3.159486680635095190e-01 1.194994237969923319e+02 3.376600000000000000e+04
3.221066234444813769e-01 1.164282939229829168e+02 3.446400000000000000e+04
3.282572612915165555e-01 1.116345557916583289e+02 3.622000000000000000e+04
3.343544383171894174e-01 1.080942242643486679e+02 3.667000000000000000e+04
3.404813620364756654e-01 1.039910467771219800e+02 3.911400000000000000e+04
3.466259536752008263e-01 1.010434276465536385e+02 3.989800000000000000e+04
3.527314914776840671e-01 9.702299020387961548e+01 4.126400000000000000e+04
3.588700951741782830e-01 9.414356284053073409e+01 4.332000000000000000e+04
3.650083489029407047e-01 9.119385271926937264e+01 4.418400000000000000e+04
3.711704037116136945e-01 8.967367265613886218e+01 4.654800000000000000e+04
3.773137312255384068e-01 8.669942211956787048e+01 4.719800000000000000e+04
3.834202365329835160e-01 8.319027433126922233e+01 4.880200000000000000e+04
3.895813105051545988e-01 8.123627738252423569e+01 5.141800000000000000e+04
3.957247046642990429e-01 7.955462745282764558e+01 5.158800000000000000e+04
4.018641006880244171e-01 7.700000995574239937e+01 5.464400000000000000e+04
4.079986652309439688e-01 7.519252939725951990e+01 5.484200000000000000e+04
4.141066506702003602e-01 7.197057803632181106e+01 5.733800000000000000e+04
4.202576909860619159e-01 7.079198146048653939e+01 5.921400000000000000e+04
4.264066946730206698e-01 6.841790643905153502e+01 6.064200000000000000e+04
