# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 3.753167387632007376e+03 2.600000000000000000e+01
1.503254434404273886e-02 4.487316796662864363e+03 7.200000000000000000e+01
2.104537904654678673e-02 4.323094499978005842e+03 1.520000000000000000e+02
2.718418752217394846e-02 3.836480417934411889e+03 2.340000000000000000e+02
3.359305548768203725e-02 3.270616106462651715e+03 4.160000000000000000e+02
3.967812110980351720e-02 2.778219087206918630e+03 4.800000000000000000e+02
4.573133090443888549e-02 2.441089517567038001e+03 7.220000000000000000e+02
5.186912300623527233e-02 2.177155132018764107e+03 8.740000000000000000e+02
5.807971256735403043e-02 2.031312347734258537e+03 1.162000000000000000e+03
6.422094742881356844e-02 1.880174319731700507e+03 1.358000000000000000e+03
7.029194303550849454e-02 1.765586886594512862e+03 1.632000000000000000e+03
7.656976085866129544e-02 1.591860784675158357e+03 2.036000000000000000e+03
8.283279975513359317e-02 1.423723232023632136e+03 2.310000000000000000e+03
8.886264192081894109e-02 1.246552030420661822e+03 2.528000000000000000e+03
9.493524398572131262e-02 1.101018387192381397e+03 3.068000000000000000e+03
1.010510809291368245e-01 9.900019741435085052e+02 3.306000000000000000e+03
1.071918355362574127e-01 9.054463907708055785e+02 3.934000000000000000e+03
1.133640700251744293e-01 8.483773382972724448e+02 4.266000000000000000e+03
1.195184611122857843e-01 8.062923388671259772e+02 4.794000000000000000e+03
1.256657517103361710e-01 7.788120054230302003e+02 5.270000000000000000e+03
1.317871926578333408e-01 7.372452919561709450e+02 5.754000000000000000e+03
1.378887696062481294e-01 6.856384434119920570e+02 6.344000000000000000e+03
1.440612672229828750e-01 6.356879849775011735e+02 7.014000000000000000e+03
1.501845201433902877e-01 5.787116286237740042e+02 7.364000000000000000e+03
1.563418093457785985e-01 5.296664609336564808e+02 8.402000000000000000e+03
1.625438955957596576e-01 4.881009013353349246e+02 8.738000000000000000e+03
1.686940235306336466e-01 4.623558976712964750e+02 9.670000000000000000e+03
1.747987378343396903e-01 4.361385161370195078e+02 9.880000000000000000e+03
1.809057159377772395e-01 4.176422404422152113e+02 1.113000000000000000e+04
1.870079494254630881e-01 4.043326020172147537e+02 1.140000000000000000e+04
1.931644028143169878e-01 3.920324677207947843e+02 1.272200000000000000e+04
1.993257601852206906e-01 3.683267881861463025e+02 1.317000000000000000e+04
2.054762598507901550e-01 3.459780994830396708e+02 1.418600000000000000e+04
2.116257382464896697e-01 3.277654551288035236e+02 1.495800000000000000e+04
2.177578654451892970e-01 3.076728008466299116e+02 1.580200000000000000e+04
2.238991135097555263e-01 2.852178765723598417e+02 1.674600000000000000e+04
2.300081978121491233e-01 2.752138394512938362e+02 1.753400000000000000e+04
2.361454707693454169e-01 2.630164649459670727e+02 1.869000000000000000e+04
2.422857100963227428e-01 2.506578246685540705e+02 1.958600000000000000e+04
2.484099584913142256e-01 2.447625746140289209e+02 2.052400000000000000e+04
2.545441957051269855e-01 2.360794323897958407e+02 2.165200000000000000e+04
2.606917133414053955e-01 2.257613043086096525e+02 2.276000000000000000e+04
2.668580198415695381e-01 2.160026507683304828e+02 2.389200000000000000e+04
2.730019564931540632e-01 2.074953310157070518e+02 2.485400000000000000e+04
2.791389873202678173e-01 1.979963920737858984e+02 2.604000000000000000e+04
2.852424996643880273e-01 1.900028497655773094e+02 2.680400000000000000e+04
2.913531997893986092e-01 1.802447114996091102e+02 2.850000000000000000e+04
2.975143171497069416e-01 1.730709021759857364e+02 2.956400000000000000e+04
3.036544665973567314e-01 1.672569470582255065e+02 3.083400000000000000e+04
3.097883787544665757e-01 1.621060013812266050e+02 3.189000000000000000e+04
3.159486680635095190e-01 1.569281778527163453e+02 3.376600000000000000e+04
3.221066234444813769e-01 1.522022508675561880e+02 3.446400000000000000e+04
3.282572612915165555e-01 1.466256825422998418e+02 3.622000000000000000e+04
