# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 7.251030649038461888e+02 2.600000000000000000e+01
1.503254434404273886e-02 8.617655707465277146e+02 7.200000000000000000e+01
2.104537904654678673e-02 8.391440172697367643e+02 1.520000000000000000e+02
2.718418752217394846e-02 7.469839075854702060e+02 2.340000000000000000e+02
3.359305548768203725e-02 6.368634314903846416e+02 4.160000000000000000e+02
3.967812110980351720e-02 5.423111979166666288e+02 4.800000000000000000e+02
4.573133090443888549e-02 4.727327302631579187e+02 7.220000000000000000e+02
5.186912300623527233e-02 4.240528103546910756e+02 8.740000000000000000e+02
5.807971256735403043e-02 3.950900925129087682e+02 1.162000000000000000e+03
6.422094742881356844e-02 3.652508284241531555e+02 1.358000000000000000e+03
7.029194303550849454e-02 3.420356541053921546e+02 1.632000000000000000e+03
7.656976085866129544e-02 3.087527627701375081e+02 2.036000000000000000e+03
8.283279975513359317e-02 2.749728084415584135e+02 2.310000000000000000e+03
8.886264192081894109e-02 2.415089003164556800e+02 2.528000000000000000e+03
9.493524398572131262e-02 2.128346642764015542e+02 3.068000000000000000e+03
1.010510809291368245e-01 1.912983212341198112e+02 3.306000000000000000e+03
1.071918355362574127e-01 1.746783172343670572e+02 3.934000000000000000e+03
1.133640700251744293e-01 1.640289937880918956e+02 4.266000000000000000e+03
1.195184611122857843e-01 1.559429364831038640e+02 4.794000000000000000e+03
1.256657517103361710e-01 1.501943666982922139e+02 5.270000000000000000e+03
1.317871926578333408e-01 1.424067605144247466e+02 5.754000000000000000e+03
1.378887696062481294e-01 1.321226454129886463e+02 6.344000000000000000e+03
1.440612672229828750e-01 1.224336594667807390e+02 7.014000000000000000e+03
1.501845201433902877e-01 1.112920627376425813e+02 7.364000000000000000e+03
1.563418093457785985e-01 1.016940163056415116e+02 8.402000000000000000e+03
1.625438955957596576e-01 9.369558251316090036e+01 8.738000000000000000e+03
1.686940235306336466e-01 8.838351215098241198e+01 9.670000000000000000e+03
1.747987378343396903e-01 8.355553517206477920e+01 9.880000000000000000e+03
1.809057159377772395e-01 7.982587601078166983e+01 1.113000000000000000e+04
1.870079494254630881e-01 7.730823464912279519e+01 1.140000000000000000e+04
1.931644028143169878e-01 7.477625864643924558e+01 1.272200000000000000e+04
1.993257601852206906e-01 7.051062072892938204e+01 1.317000000000000000e+04
2.054762598507901550e-01 6.632642217679402563e+01 1.418600000000000000e+04
2.116257382464896697e-01 6.249612665463297390e+01 1.495800000000000000e+04
2.177578654451892970e-01 5.857390678395140071e+01 1.580200000000000000e+04
2.238991135097555263e-01 5.444545339185476962e+01 1.674600000000000000e+04
2.300081978121491233e-01 5.227211774267138367e+01 1.753400000000000000e+04
2.361454707693454169e-01 4.979305444087746935e+01 1.869000000000000000e+04
2.422857100963227428e-01 4.772752859185131769e+01 1.958600000000000000e+04
2.484099584913142256e-01 4.645101771097251486e+01 2.052400000000000000e+04
2.545441957051269855e-01 4.472934948272676792e+01 2.165200000000000000e+04
2.606917133414053955e-01 4.287844354130052693e+01 2.276000000000000000e+04
2.668580198415695381e-01 4.100290892348903071e+01 2.389200000000000000e+04
2.730019564931540632e-01 3.923152208899975335e+01 2.485400000000000000e+04
2.791389873202678173e-01 3.748351814516129110e+01 2.604000000000000000e+04
2.852424996643880273e-01 3.590927426876585571e+01 2.680400000000000000e+04
2.913531997893986092e-01 3.411123464912280667e+01 2.850000000000000000e+04
2.975143171497069416e-01 3.267774150994452498e+01 2.956400000000000000e+04
3.036544665973567314e-01 3.157326328079393107e+01 3.083400000000000000e+04
3.097883787544665757e-01 3.056832862966447095e+01 3.189000000000000000e+04
3.159486680635095190e-01 2.956708856542083907e+01 3.376600000000000000e+04
3.221066234444813769e-01 2.869932030524605437e+01 3.446400000000000000e+04
3.282572612915165555e-01 2.760433979845389274e+01 3.622000000000000000e+04
3.343544383171894174e-01 2.661761998909190297e+01 3.667000000000000000e+04
3.404813620364756654e-01 2.559976447052206439e+01 3.911400000000000000e+04
3.466259536752008263e-01 2.476998847060002973e+01 3.989800000000000000e+04
3.527314914776840671e-01 2.377075356242729498e+01 4.126400000000000000e+04
3.588700951741782830e-01 2.299424630655586199e+01 4.332000000000000000e+04
3.650083489029407047e-01 2.227314893400325957e+01 4.418400000000000000e+04
3.711704037116136945e-01 2.179830094740912472e+01 4.654800000000000000e+04
3.773137312255384068e-01 2.101893221111064136e+01 4.719800000000000000e+04
3.834202365329835160e-01 2.020939459448383246e+01 4.880200000000000000e+04
3.895813105051545988e-01 1.974711919950211936e+01 5.141800000000000000e+04
3.957247046642990429e-01 1.924089783476777527e+01 5.158800000000000000e+04
4.018641006880244171e-01 1.861067088792913893e+01 5.464400000000000000e+04
4.079986652309439688e-01 1.811148845775135996e+01 5.484200000000000000e+04
4.141066506702003602e-01 1.740708823119048532e+01 5.733800000000000000e+04
4.202576909860619159e-01 1.702309420069578394e+01 5.921400000000000000e+04
4.264066946730206698e-01 1.643939534481052789e+01 6.064200000000000000e+04
4.325254831734640648e-01 1.582453839908684579e+01 6.220200000000000000e+04
4.386395650806790836e-01 1.561043229410845434e+01 6.399000000000000000e+04
4.447681454847935978e-01 1.515260869894787810e+01 6.596200000000000000e+04
4.509437495939586094e-01 1.477618054548092275e+01 6.893000000000000000e+04
4.571038061189046653e-01 1.433607316738420678e+01 6.921800000000000000e+04
4.632394462505528554e-01 1.403810379269206265e+01 7.208600000000000000e+04
4.693790757792539181e-01 1.374574717274912672e+01 7.321600000000000000e+04
4.755007986458400504e-01 1.329716111140597690e+01 7.536400000000000000e+04
4.816148015649592273e-01 1.292394464105156793e+01 7.714200000000000000e+04
4.877448110253904678e-01 1.266003914424749688e+01 7.932200000000000000e+04
4.938644425720450370e-01 1.231120796454722566e+01 8.112200000000000000e+04
4.999990772533337013e-01 1.194262822426558479e+01 8.374000000000000000e+04
5.061739783630568867e-01 1.173926827712575971e+01 8.622800000000000000e+04
5.123176238977423802e-01 1.137538900414937793e+01 8.724200000000000000e+04
5.184419198367248294e-01 1.115352875290489720e+01 8.950400000000000000e+04
5.245811071337125320e-01 1.092424837061256326e+01 9.236600000000000000e+04
5.307339722686617023e-01 1.068167648123695379e+01 9.390800000000000000e+04
5.368662932732624071e-01 1.038664706004614224e+01 9.622600000000000000e+04
5.429628466927283181e-01 1.019812034330877104e+01 9.717200000000000000e+04
5.491073400914713298e-01 9.967018314443704341e+00 1.019960000000000000e+05
5.552762609626447077e-01 9.730668480269171638e+00 1.028340000000000000e+05
5.614082796802024600e-01 9.528525720439125379e+00 1.049360000000000000e+05
5.675371533509153688e-01 9.260955960209541260e+00 1.076640000000000000e+05
5.736740022558224350e-01 9.119005741365167950e+00 1.097300000000000000e+05
5.798103603643611770e-01 8.904023783432226224e+00 1.122420000000000000e+05
5.859425366486809006e-01 8.704502697559101776e+00 1.145480000000000000e+05
