# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 2.784399954666260783e+03 2.600000000000000000e+01
1.503254434404273886e-02 3.346133918986110075e+03 7.200000000000000000e+01
2.104537904654678673e-02 3.215136515146228703e+03 1.520000000000000000e+02
2.718418752217394846e-02 2.867719499079537854e+03 2.340000000000000000e+02
3.359305548768203725e-02 2.443738413143956222e+03 4.160000000000000000e+02
3.967812110980351720e-02 2.074640680001792589e+03 4.800000000000000000e+02
4.573133090443888549e-02 1.816205597092971857e+03 7.220000000000000000e+02
5.186912300623527233e-02 1.620110521196427499e+03 8.740000000000000000e+02
5.807971256735403043e-02 1.514448668033476451e+03 1.162000000000000000e+03
6.422094742881356844e-02 1.397456944585870815e+03 1.358000000000000000e+03
7.029194303550849454e-02 1.316959957935700004e+03 1.632000000000000000e+03
7.656976085866129544e-02 1.182481921664902984e+03 2.036000000000000000e+03
8.283279975513359317e-02 1.057897799861183330e+03 2.310000000000000000e+03
8.886264192081894109e-02 9.238780504351817626e+02 2.528000000000000000e+03
9.493524398572131262e-02 8.168799650481864774e+02 3.068000000000000000e+03
1.010510809291368245e-01 7.341832856850821827e+02 3.306000000000000000e+03
1.071918355362574127e-01 6.711821185811905934e+02 3.934000000000000000e+03
1.133640700251744293e-01 6.280319401952041289e+02 4.266000000000000000e+03
1.195184611122857843e-01 5.966807013028295614e+02 4.794000000000000000e+03
1.256657517103361710e-01 5.766628121805150613e+02 5.270000000000000000e+03
1.317871926578333408e-01 5.451712149444315401e+02 5.754000000000000000e+03
1.378887696062481294e-01 5.060222100198793100e+02 6.344000000000000000e+03
1.440612672229828750e-01 4.714011630697756345e+02 7.014000000000000000e+03
1.501845201433902877e-01 4.276695966911209439e+02 7.364000000000000000e+03
1.563418093457785985e-01 3.926868625153769585e+02 8.402000000000000000e+03
1.625438955957596576e-01 3.620280896174335226e+02 8.738000000000000000e+03
1.686940235306336466e-01 3.436566170816826684e+02 9.670000000000000000e+03
1.747987378343396903e-01 3.233652190856507218e+02 9.880000000000000000e+03
1.809057159377772395e-01 3.088212048237544423e+02 1.113000000000000000e+04
1.870079494254630881e-01 2.983713332892713765e+02 1.140000000000000000e+04
1.931644028143169878e-01 2.902816244743692096e+02 1.272200000000000000e+04
1.993257601852206906e-01 2.723033597731663917e+02 1.317000000000000000e+04
2.054762598507901550e-01 2.555743429829144020e+02 1.418600000000000000e+04
2.116257382464896697e-01 2.425339094626523320e+02 1.495800000000000000e+04
2.177578654451892970e-01 2.281369089036522269e+02 1.580200000000000000e+04
2.238991135097555263e-01 2.107258418397885009e+02 1.674600000000000000e+04
2.300081978121491233e-01 2.044925442738150991e+02 1.753400000000000000e+04
2.361454707693454169e-01 1.949767224646107024e+02 1.869000000000000000e+04
2.422857100963227428e-01 1.854106649733111567e+02 1.958600000000000000e+04
2.484099584913142256e-01 1.816152966444139736e+02 2.052400000000000000e+04
2.545441957051269855e-01 1.751746201054986614e+02 2.165200000000000000e+04
2.606917133414053955e-01 1.670776752886333156e+02 2.276000000000000000e+04
2.668580198415695381e-01 1.598315416342615833e+02 2.389200000000000000e+04
2.730019564931540632e-01 1.530798331672720280e+02 2.485400000000000000e+04
2.791389873202678173e-01 1.472573398818827002e+02 2.604000000000000000e+04
2.852424996643880273e-01 1.417410671957180170e+02 2.680400000000000000e+04
2.913531997893986092e-01 1.340776045072559555e+02 2.850000000000000000e+04
2.975143171497069416e-01 1.287244265753113268e+02 2.956400000000000000e+04
3.036544665973567314e-01 1.243885628338697700e+02 3.083400000000000000e+04
3.097883787544665757e-01 1.207712757971700626e+02 3.189000000000000000e+04
3.159486680635095190e-01 1.166694058847019306e+02 3.376600000000000000e+04
3.221066234444813769e-01 1.133271062163685627e+02 3.446400000000000000e+04
3.282572612915165555e-01 1.091105665200316253e+02 3.622000000000000000e+04
3.343544383171894174e-01 1.049810418191813994e+02 3.667000000000000000e+04
3.404813620364756654e-01 1.012974089988230020e+02 3.911400000000000000e+04
3.466259536752008263e-01 9.823193716537615217e+01 3.989800000000000000e+04
3.527314914776840671e-01 9.413312589877483560e+01 4.126400000000000000e+04
3.588700951741782830e-01 9.146403173383231433e+01 4.332000000000000000e+04
3.650083489029407047e-01 8.846354367594653922e+01 4.418400000000000000e+04
3.711704037116136945e-01 8.740988703789800240e+01 4.654800000000000000e+04
3.773137312255384068e-01 8.394611293135702113e+01 4.719800000000000000e+04
3.834202365329835160e-01 8.022201117489416333e+01 4.880200000000000000e+04
3.895813105051545988e-01 7.839912514591721049e+01 5.141800000000000000e+04
3.957247046642990429e-01 7.697566409473705562e+01 5.158800000000000000e+04
4.018641006880244171e-01 7.450598678636268346e+01 5.464400000000000000e+04
4.079986652309439688e-01 7.280999955008579150e+01 5.484200000000000000e+04
4.141066506702003602e-01 6.980725182209154411e+01 5.733800000000000000e+04
4.202576909860619159e-01 6.835622118707762240e+01 5.921400000000000000e+04
4.264066946730206698e-01 6.595548902418791215e+01 6.064200000000000000e+04
4.325254831734640648e-01 6.325277318841749263e+01 6.220200000000000000e+04
4.386395650806790836e-01 6.283213414399548213e+01 6.399000000000000000e+04
4.447681454847935978e-01 6.099177116037148494e+01 6.596200000000000000e+04
4.509437495939586094e-01 5.960010714594906744e+01 6.893000000000000000e+04
4.571038061189046653e-01 5.786031880632918956e+01 6.921800000000000000e+04
4.632394462505528554e-01 5.684316047879584488e+01 7.208600000000000000e+04
4.693790757792539181e-01 5.555962049725884810e+01 7.321600000000000000e+04
4.755007986458400504e-01 5.397506028888130913e+01 7.536400000000000000e+04
4.816148015649592273e-01 5.255642567990906855e+01 7.714200000000000000e+04
4.877448110253904678e-01 5.140301235000360691e+01 7.932200000000000000e+04
4.938644425720450370e-01 5.022573498762502453e+01 8.112200000000000000e+04
4.999990772533337013e-01 4.851816215942812249e+01 8.374000000000000000e+04
5.061739783630568867e-01 4.778407600581861914e+01 8.622800000000000000e+04
5.123176238977423802e-01 4.605846671198730036e+01 8.724200000000000000e+04
5.184419198367248294e-01 4.536687408036308966e+01 8.950400000000000000e+04
5.245811071337125320e-01 4.462589272514494354e+01 9.236600000000000000e+04
5.307339722686617023e-01 4.355571744361981246e+01 9.390800000000000000e+04
5.368662932732624071e-01 4.256506600702163468e+01 9.622600000000000000e+04
5.429628466927283181e-01 4.171441577193822070e+01 9.717200000000000000e+04
5.491073400914713298e-01 4.081685550266661267e+01 1.019960000000000000e+05
5.552762609626447077e-01 3.970378575953549216e+01 1.028340000000000000e+05
5.614082796802024600e-01 3.907607242938529879e+01 1.049360000000000000e+05
5.675371533509153688e-01 3.797882102705025886e+01 1.076640000000000000e+05
5.736740022558224350e-01 3.726856889815817908e+01 1.097300000000000000e+05
5.798103603643611770e-01 3.668513763750300427e+01 1.122420000000000000e+05
5.859425366486809006e-01 3.593295291467210006e+01 1.145480000000000000e+05
5.920586774162177601e-01 3.520598667754020283e+01 1.162040000000000000e+05
5.981941542880485629e-01 3.448724991151141239e+01 1.202100000000000000e+05
6.043590774859866066e-01 3.405904418001579614e+01 1.222240000000000000e+05
6.104910230252050818e-01 3.316356752824335530e+01 1.240000000000000000e+05
6.166050503334797872e-01 3.271744071604105386e+01 1.264900000000000000e+05
6.227565424953059869e-01 3.192702225783744652e+01 1.302980000000000000e+05
6.288977757446623240e-01 3.123125426368387281e+01 1.315160000000000000e+05
6.350332706002194127e-01 3.077397351514916579e+01 1.350280000000000000e+05
6.411743038514937654e-01 3.024734932146839128e+01 1.370340000000000000e+05
6.473071136295037720e-01 2.967861904706569831e+01 1.399400000000000000e+05
6.534392957951101755e-01 2.894143378730452909e+01 1.420440000000000000e+05
6.595783755518781488e-01 2.857552956847521486e+01 1.460980000000000000e+05
6.657085753353266799e-01 2.798972830957838553e+01 1.466160000000000000e+05
6.718369711955728407e-01 2.750129003947538209e+01 1.516080000000000000e+05
6.779675665423466890e-01 2.706193579128917648e+01 1.521540000000000000e+05
6.841025602423458363e-01 2.655464703822945438e+01 1.573620000000000000e+05
6.902473351098605825e-01 2.599834147541018226e+01 1.585880000000000000e+05
6.963896182979992799e-01 2.565998676487813768e+01 1.622680000000000000e+05
7.025354447064345864e-01 2.517455660432631959e+01 1.650500000000000000e+05
7.086795257259553837e-01 2.472654591681477498e+01 1.677360000000000000e+05
7.148105300560909647e-01 2.432566615981719238e+01 1.702080000000000000e+05
7.209489185367295994e-01 2.408236320998081226e+01 1.739060000000000000e+05
7.270775917581103753e-01 2.360660808449436132e+01 1.755300000000000000e+05
7.331906622449658739e-01 2.306501115939826008e+01 1.792520000000000000e+05
7.393386679216931157e-01 2.272725066459352306e+01 1.830680000000000000e+05
7.454822748005143218e-01 2.247480091007617986e+01 1.854820000000000000e+05
7.516118807450163919e-01 2.218406370632292735e+01 1.880620000000000000e+05
7.577553313207755492e-01 2.172503215751768124e+01 1.926420000000000000e+05
7.639042897236033580e-01 2.131945911886510459e+01 1.947140000000000000e+05
7.700556058884338029e-01 2.104350956354845081e+01 1.988180000000000000e+05
7.761646078124272430e-01 2.074371924495790154e+01 1.985880000000000000e+05
7.822760392858680856e-01 2.056626922092531373e+01 2.049720000000000000e+05
7.884165269731352454e-01 2.015013249641142323e+01 2.070900000000000000e+05
7.945591276009631443e-01 1.971906304070255089e+01 2.116040000000000000e+05
8.007019309919388705e-01 1.957354881910388045e+01 2.135000000000000000e+05
8.068322471611056868e-01 1.916121364907231239e+01 2.174580000000000000e+05
8.129795759107908415e-01 1.892670463244014201e+01 2.211220000000000000e+05
8.191384193203445907e-01 1.862972269913419510e+01 2.251740000000000000e+05
8.252636533623828319e-01 1.840481172600008364e+01 2.254580000000000000e+05
8.313801266770000087e-01 1.807106842135352665e+01 2.307780000000000000e+05
8.375206517277707929e-01 1.785157460529132578e+01 2.346620000000000000e+05
8.436596178727920892e-01 1.756191459594723980e+01 2.370900000000000000e+05
8.497926552975230141e-01 1.731001368423954290e+01 2.414900000000000000e+05
8.559261024612236923e-01 1.701508054386222568e+01 2.436700000000000000e+05
8.620635216668264267e-01 1.684282335143065978e+01 2.489620000000000000e+05
8.681991121454618598e-01 1.664655550969184006e+01 2.509540000000000000e+05
8.743258064632770665e-01 1.634743794244128523e+01 2.546820000000000000e+05
8.804649962982444844e-01 1.618969971051323142e+01 2.597660000000000000e+05
8.866060715851544760e-01 1.589199708087565455e+01 2.614900000000000000e+05
8.927497452568226022e-01 1.571393220439106209e+01 2.677620000000000000e+05
8.989002179133253057e-01 1.547531088566339363e+01 2.692540000000000000e+05
9.050334286265421246e-01 1.524377981919441005e+01 2.734020000000000000e+05
9.111662727418216035e-01 1.511220525199481735e+01 2.769780000000000000e+05
9.173141852908638372e-01 1.489089966816234067e+01 2.819300000000000000e+05
9.234386234055659282e-01 1.463046470942380139e+01 2.827260000000000000e+05
9.295586914769259357e-01 1.447477548476321374e+01 2.886340000000000000e+05
9.356866131768992734e-01 1.427679601248344454e+01 2.911940000000000000e+05
9.418341995598693561e-01 1.415850939462609404e+01 2.983160000000000000e+05
9.479856668247271800e-01 1.390228227645373060e+01 2.991160000000000000e+05
9.541104538204613350e-01 1.372271939676203978e+01 3.037460000000000000e+05
9.602408593380125090e-01 1.354036640424230420e+01 3.071300000000000000e+05
9.663673603621276698e-01 1.344449217529605178e+01 3.114540000000000000e+05
9.725109363121978712e-01 1.320025754075677504e+01 3.167940000000000000e+05
9.786539223807257937e-01 1.307488310447465629e+01 3.191300000000000000e+05
9.847742802912333726e-01 1.290517961336019326e+01 3.227560000000000000e+05
9.909163226000885505e-01 1.278540062198933569e+01 3.289800000000000000e+05
9.970641613013051519e-01 1.254876591869058444e+01 3.321680000000000000e+05
1.003199363263552968e+00 1.239166162502419155e+01 3.354620000000000000e+05
1.009337884460522083e+00 1.227988510904662078e+01 3.405560000000000000e+05
1.015478646350256975e+00 1.204036960066944850e+01 3.444740000000000000e+05
1.021609453879374962e+00 1.193258957105449269e+01 3.471860000000000000e+05
1.027737761654253790e+00 1.181071898140890397e+01 3.532380000000000000e+05
1.033868183565701315e+00 1.170638082591641904e+01 3.551620000000000000e+05
1.040006632801374398e+00 1.156151443851327087e+01 3.627840000000000000e+05
1.046156808389768100e+00 1.140348715865187756e+01 3.655020000000000000e+05
1.052295850575665437e+00 1.129220044154221192e+01 3.694900000000000000e+05
1.058425977651756611e+00 1.114016654160007036e+01 3.736360000000000000e+05
1.064562605041261323e+00 1.100612688492617508e+01 3.781540000000000000e+05
1.070698774491387617e+00 1.083652558685229117e+01 3.831980000000000000e+05
1.076840726399151738e+00 1.071304659059640763e+01 3.872260000000000000e+05
1.082972309238944275e+00 1.065506855961552546e+01 3.904320000000000000e+05
1.089087945679088287e+00 1.046874412502848806e+01 3.945740000000000000e+05
1.095217492047269259e+00 1.040638642640371714e+01 4.005240000000000000e+05
1.101360503814608816e+00 1.026985986371017034e+01 4.060180000000000000e+05
1.107509538678442151e+00 1.014615855732029104e+01 4.097500000000000000e+05
1.113637274621421813e+00 1.004434482700444775e+01 4.124740000000000000e+05
1.119766029293861820e+00 9.926645406568347596e+00 4.191220000000000000e+05
1.125921199838792353e+00 9.807944256247520087e+00 4.249840000000000000e+05
1.132060593734519616e+00 9.702209953939892273e+00 4.265520000000000000e+05
1.138193835500512563e+00 9.591348553424946743e+00 4.331060000000000000e+05
1.144331290643838761e+00 9.460215892869296539e+00 4.364900000000000000e+05
1.150477416657047947e+00 9.379473038273310692e+00 4.441020000000000000e+05
1.156613064375511923e+00 9.296376369778826643e+00 4.438580000000000000e+05
1.162735018537596643e+00 9.167730356673846615e+00 4.520580000000000000e+05
1.168863107201693285e+00 9.079213487326555310e+00 4.539040000000000000e+05
1.175003119642887395e+00 8.978782718745620173e+00 4.635820000000000000e+05
1.181141063188670737e+00 8.891139101215351559e+00 4.632040000000000000e+05
1.187270909488056914e+00 8.773638042259356951e+00 4.718580000000000000e+05
1.193410238621095854e+00 8.696624226241246092e+00 4.748060000000000000e+05
1.199554515593299175e+00 8.574057378126111573e+00 4.816500000000000000e+05
1.205699244952225024e+00 8.520039923489338918e+00 4.857140000000000000e+05
1.211823614414484052e+00 8.388176813987332281e+00 4.876640000000000000e+05
1.217948190684038368e+00 8.341172827649367960e+00 4.956720000000000000e+05
1.224088465910863066e+00 8.267019515121743822e+00 5.003700000000000000e+05
1.230226458808759915e+00 8.164885415775469113e+00 5.050500000000000000e+05
1.236361550594031522e+00 8.055765957167006164e+00 5.106220000000000000e+05
1.242496792651986093e+00 8.010203580680940405e+00 5.141780000000000000e+05
1.248637470443478836e+00 7.929044113032420071e+00 5.225060000000000000e+05
1.254772466883479876e+00 7.831634674976136523e+00 5.232700000000000000e+05
1.260914491442226115e+00 7.736569416869235383e+00 5.339440000000000000e+05
1.267057912247927520e+00 7.640629211494018413e+00 5.340280000000000000e+05
1.273186365191749214e+00 7.605114790811990488e+00 5.411300000000000000e+05
1.279317993167675471e+00 7.506002108174031129e+00 5.458780000000000000e+05
1.285454867222016517e+00 7.443495845795299992e+00 5.518420000000000000e+05
1.291590440177868837e+00 7.370756617253218401e+00 5.564660000000000000e+05
1.297722286883003173e+00 7.299575480285618312e+00 5.615640000000000000e+05
1.303853449480362636e+00 7.230827178171606917e+00 5.671560000000000000e+05
1.310000794114592582e+00 7.152057913593393934e+00 5.754260000000000000e+05
1.316143719180109750e+00 7.065973616995001372e+00 5.765060000000000000e+05
1.322267763843804511e+00 7.007177959934461242e+00 5.830460000000000000e+05
1.328401901823275777e+00 6.930684175618131881e+00 5.894500000000000000e+05
1.334537614144214679e+00 6.877354434919555892e+00 5.935600000000000000e+05
1.340678552423816727e+00 6.827122302017262889e+00 6.020300000000000000e+05
1.346815149096061148e+00 6.753856715562179147e+00 6.033000000000000000e+05
1.352940200955950356e+00 6.672471919351823821e+00 6.110420000000000000e+05
1.359082410299650379e+00 6.613055279290120048e+00 6.176620000000000000e+05
1.365220173749337018e+00 6.569627474053069349e+00 6.211540000000000000e+05
1.371355627496639196e+00 6.478518371979177459e+00 6.289540000000000000e+05
1.377497312851453160e+00 6.414384129834288295e+00 6.326800000000000000e+05
1.383633079758801232e+00 6.374836316973848227e+00 6.401020000000000000e+05
1.389766479619330530e+00 6.307357236211982077e+00 6.427140000000000000e+05
1.395898899779254521e+00 6.272833648567300635e+00 6.517560000000000000e+05
1.402038197914537321e+00 6.189355193674014544e+00 6.554220000000000000e+05
1.408181749899602986e+00 6.111053668284249341e+00 6.638420000000000000e+05
1.414313666006327352e+00 6.061316339068866021e+00 6.653300000000000000e+05
1.420444380108462745e+00 6.014251223831307058e+00 6.742080000000000000e+05
1.426582768631972087e+00 5.979920410440881184e+00 6.793420000000000000e+05
1.432726168338077644e+00 5.926874758702181722e+00 6.863560000000000000e+05
1.438861657952483553e+00 5.859108668000660991e+00 6.898180000000000000e+05
