# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 3.994377704504927351e+03 2.600000000000000000e+01
1.503254434404273886e-02 4.744941550877180816e+03 7.200000000000000000e+01
2.104537904654678673e-02 4.594933287142982408e+03 1.520000000000000000e+02
2.718418752217394846e-02 4.093304885749167624e+03 2.340000000000000000e+02
3.359305548768203725e-02 3.486980180521496550e+03 4.160000000000000000e+02
3.967812110980351720e-02 2.958720906999074487e+03 4.800000000000000000e+02
4.573133090443888549e-02 2.595811656989947551e+03 7.220000000000000000e+02
5.186912300623527233e-02 2.320843841708130640e+03 8.740000000000000000e+02
5.807971256735403043e-02 2.163330462183655072e+03 1.162000000000000000e+03
6.422094742881356844e-02 1.999328108514682754e+03 1.358000000000000000e+03
7.029194303550849454e-02 1.876170418504767667e+03 1.632000000000000000e+03
7.656976085866129544e-02 1.693630362161859011e+03 2.036000000000000000e+03
8.283279975513359317e-02 1.514444320929785817e+03 2.310000000000000000e+03
8.886264192081894109e-02 1.327196982784694910e+03 2.528000000000000000e+03
9.493524398572131262e-02 1.170273146628245740e+03 3.068000000000000000e+03
1.010510809291368245e-01 1.054373648112529963e+03 3.306000000000000000e+03
1.071918355362574127e-01 9.639884548744926178e+02 3.934000000000000000e+03
1.133640700251744293e-01 9.032165919627607309e+02 4.266000000000000000e+03
1.195184611122857843e-01 8.577275210024091621e+02 4.794000000000000000e+03
1.256657517103361710e-01 8.289067592284294506e+02 5.270000000000000000e+03
1.317871926578333408e-01 7.868555326973864794e+02 5.754000000000000000e+03
1.378887696062481294e-01 7.302431151895078756e+02 6.344000000000000000e+03
1.440612672229828750e-01 6.772657176380619148e+02 7.014000000000000000e+03
1.501845201433902877e-01 6.167332503105233172e+02 7.364000000000000000e+03
1.563418093457785985e-01 5.635146804591224736e+02 8.402000000000000000e+03
1.625438955957596576e-01 5.198483005507357575e+02 8.738000000000000000e+03
1.686940235306336466e-01 4.927891285685514049e+02 9.670000000000000000e+03
1.747987378343396903e-01 4.640358086963279334e+02 9.880000000000000000e+03
1.809057159377772395e-01 4.442987244237015716e+02 1.113000000000000000e+04
1.870079494254630881e-01 4.305491903142363412e+02 1.140000000000000000e+04
1.931644028143169878e-01 4.172302212459349562e+02 1.272200000000000000e+04
1.993257601852206906e-01 3.922406180643232005e+02 1.317000000000000000e+04
2.054762598507901550e-01 3.688209567563336577e+02 1.418600000000000000e+04
2.116257382464896697e-01 3.490708866749081380e+02 1.495800000000000000e+04
2.177578654451892970e-01 3.276244812885819329e+02 1.580200000000000000e+04
2.238991135097555263e-01 3.044408164167409723e+02 1.674600000000000000e+04
2.300081978121491233e-01 2.930904720687925078e+02 1.753400000000000000e+04
2.361454707693454169e-01 2.800390770296984897e+02 1.869000000000000000e+04
2.422857100963227428e-01 2.671990780871836364e+02 1.958600000000000000e+04
2.484099584913142256e-01 2.609562331616194797e+02 2.052400000000000000e+04
2.545441957051269855e-01 2.515097263295833443e+02 2.165200000000000000e+04
2.606917133414053955e-01 2.408582399305315676e+02 2.276000000000000000e+04
2.668580198415695381e-01 2.304338558390988965e+02 2.389200000000000000e+04
2.730019564931540632e-01 2.210527370127675226e+02 2.485400000000000000e+04
2.791389873202678173e-01 2.110566768154280624e+02 2.604000000000000000e+04
2.852424996643880273e-01 2.024726487816713814e+02 2.680400000000000000e+04
2.913531997893986092e-01 1.924059693614157709e+02 2.850000000000000000e+04
2.975143171497069416e-01 1.845742084516826935e+02 2.956400000000000000e+04
3.036544665973567314e-01 1.782070576877031840e+02 3.083400000000000000e+04
3.097883787544665757e-01 1.729392972106019215e+02 3.189000000000000000e+04
3.159486680635095190e-01 1.672873408436833245e+02 3.376600000000000000e+04
3.221066234444813769e-01 1.623471020127962845e+02 3.446400000000000000e+04
3.282572612915165555e-01 1.562788187483485558e+02 3.622000000000000000e+04
3.343544383171894174e-01 1.509698028426853682e+02 3.667000000000000000e+04
3.404813620364756654e-01 1.451062422932202196e+02 3.911400000000000000e+04
3.466259536752008263e-01 1.405360848440662664e+02 3.989800000000000000e+04
3.527314914776840671e-01 1.348235287773761684e+02 4.126400000000000000e+04
3.588700951741782830e-01 1.307827445928922430e+02 4.332000000000000000e+04
3.650083489029407047e-01 1.267753035375856143e+02 4.418400000000000000e+04
3.711704037116136945e-01 1.242139901032363127e+02 4.654800000000000000e+04
3.773137312255384068e-01 1.199423995751371308e+02 4.719800000000000000e+04
3.834202365329835160e-01 1.149454814217583447e+02 4.880200000000000000e+04
3.895813105051545988e-01 1.122744212282691478e+02 5.141800000000000000e+04
3.957247046642990429e-01 1.099198282618728371e+02 5.158800000000000000e+04
4.018641006880244171e-01 1.061552937193225148e+02 5.464400000000000000e+04
4.079986652309439688e-01 1.037548608794012637e+02 5.484200000000000000e+04
4.141066506702003602e-01 9.937904887351936623e+01 5.733800000000000000e+04
4.202576909860619159e-01 9.744603747145529837e+01 5.921400000000000000e+04
4.264066946730206698e-01 9.400324058797970395e+01 6.064200000000000000e+04
4.325254831734640648e-01 9.044480527439873185e+01 6.220200000000000000e+04
4.386395650806790836e-01 8.945258870636060067e+01 6.399000000000000000e+04
4.447681454847935978e-01 8.684901820853808374e+01 6.596200000000000000e+04
4.509437495939586094e-01 8.471728375112611786e+01 6.893000000000000000e+04
4.571038061189046653e-01 8.220283997726559733e+01 6.921800000000000000e+04
4.632394462505528554e-01 8.051363940817367393e+01 7.208600000000000000e+04
4.693790757792539181e-01 7.899917397924551210e+01 7.321600000000000000e+04
4.755007986458400504e-01 7.636629171975408781e+01 7.536400000000000000e+04
4.816148015649592273e-01 7.427869850236865545e+01 7.714200000000000000e+04
4.877448110253904678e-01 7.281638805461334130e+01 7.932200000000000000e+04
4.938644425720450370e-01 7.093901531821011019e+01 8.112200000000000000e+04
4.999990772533337013e-01 6.880399594274510378e+01 8.374000000000000000e+04
