# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 9.860350811298077360e+02 2.600000000000000000e+01
1.503254434404273886e-02 1.172202690972222172e+03 7.200000000000000000e+01
2.104537904654678673e-02 1.139628083881578959e+03 1.520000000000000000e+02
2.718418752217394846e-02 1.015110042735042839e+03 2.340000000000000000e+02
3.359305548768203725e-02 8.659799429086539249e+02 4.160000000000000000e+02
3.967812110980351720e-02 7.369781249999999773e+02 4.800000000000000000e+02
4.573133090443888549e-02 6.423867728531855619e+02 7.220000000000000000e+02
5.186912300623527233e-02 5.760394379290618190e+02 8.740000000000000000e+02
5.807971256735403043e-02 5.372522052495696698e+02 1.162000000000000000e+03
6.422094742881356844e-02 4.959560474963180923e+02 1.358000000000000000e+03
7.029194303550849454e-02 4.651228936887254690e+02 1.632000000000000000e+03
7.656976085866129544e-02 4.196199042239685468e+02 2.036000000000000000e+03
8.283279975513359317e-02 3.739479978354978584e+02 2.310000000000000000e+03
8.886264192081894109e-02 3.280679390822784853e+02 2.528000000000000000e+03
9.493524398572131262e-02 2.892056510756193006e+02 3.068000000000000000e+03
1.010510809291368245e-01 2.601611085904416427e+02 3.306000000000000000e+03
1.071918355362574127e-01 2.374164495424504366e+02 3.934000000000000000e+03
1.133640700251744293e-01 2.228897972339428293e+02 4.266000000000000000e+03
1.195184611122857843e-01 2.118456664580725999e+02 4.794000000000000000e+03
1.256657517103361710e-01 2.042615512333965739e+02 5.270000000000000000e+03
1.317871926578333408e-01 1.937284280500521447e+02 5.754000000000000000e+03
1.378887696062481294e-01 1.796237192622950829e+02 6.344000000000000000e+03
1.440612672229828750e-01 1.667377922725976873e+02 7.014000000000000000e+03
1.501845201433902877e-01 1.514805302824551632e+02 7.364000000000000000e+03
1.563418093457785985e-01 1.385108307545822299e+02 8.402000000000000000e+03
1.625438955957596576e-01 1.276493047608148288e+02 8.738000000000000000e+03
1.686940235306336466e-01 1.206171406411582154e+02 9.670000000000000000e+03
1.747987378343396903e-01 1.139087171052631504e+02 9.880000000000000000e+03
1.809057159377772395e-01 1.087337151841868774e+02 1.113000000000000000e+04
1.870079494254630881e-01 1.053447697368420961e+02 1.140000000000000000e+04
1.931644028143169878e-01 1.020331807105800976e+02 1.272200000000000000e+04
1.993257601852206906e-01 9.608699696279423108e+01 1.317000000000000000e+04
2.054762598507901550e-01 9.039029677146483266e+01 1.418600000000000000e+04
2.116257382464896697e-01 8.529592024334804989e+01 1.495800000000000000e+04
2.177578654451892970e-01 8.000778382483230189e+01 1.580200000000000000e+04
2.238991135097555263e-01 7.428025349337154637e+01 1.674600000000000000e+04
2.300081978121491233e-01 7.150931048249115918e+01 1.753400000000000000e+04
2.361454707693454169e-01 6.810696227929373947e+01 1.869000000000000000e+04
2.422857100963227428e-01 6.518949760032676011e+01 1.958600000000000000e+04
2.484099584913142256e-01 6.355179911323328668e+01 2.052400000000000000e+04
2.545441957051269855e-01 6.120267180860890477e+01 2.165200000000000000e+04
2.606917133414053955e-01 5.862666410369068615e+01 2.276000000000000000e+04
2.668580198415695381e-01 5.607172903063786862e+01 2.389200000000000000e+04
2.730019564931540632e-01 5.368764082240282676e+01 2.485400000000000000e+04
2.791389873202678173e-01 5.137871063748080047e+01 2.604000000000000000e+04
