# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 8.673363813378005943e+03 2.600000000000000000e+01
1.503254434404273886e-02 1.014169392740488547e+04 7.200000000000000000e+01
2.104537904654678673e-02 9.874197989406095076e+03 1.520000000000000000e+02
2.718418752217394846e-02 8.862572156864978751e+03 2.340000000000000000e+02
3.359305548768203725e-02 7.610788759045128245e+03 4.160000000000000000e+02
3.967812110980351720e-02 6.475806523045883296e+03 4.800000000000000000e+02
4.573133090443888549e-02 5.609236735509726714e+03 7.220000000000000000e+02
5.186912300623527233e-02 5.069480263121227836e+03 8.740000000000000000e+02
5.807971256735403043e-02 4.756123009868904774e+03 1.162000000000000000e+03
6.422094742881356844e-02 4.330691631137271543e+03 1.358000000000000000e+03
7.029194303550849454e-02 4.086830316887867866e+03 1.632000000000000000e+03
7.656976085866129544e-02 3.714554031930362271e+03 2.036000000000000000e+03
8.283279975513359317e-02 3.313393241740933263e+03 2.310000000000000000e+03
8.886264192081894109e-02 2.910179953506370566e+03 2.528000000000000000e+03
9.493524398572131262e-02 2.559932390224776100e+03 3.068000000000000000e+03
1.010510809291368245e-01 2.339089752899238647e+03 3.306000000000000000e+03
1.071918355362574127e-01 2.117064527958203143e+03 3.934000000000000000e+03
1.133640700251744293e-01 1.997175181929312885e+03 4.266000000000000000e+03
1.195184611122857843e-01 1.899689075445913204e+03 4.794000000000000000e+03
1.256657517103361710e-01 1.842763640791830994e+03 5.270000000000000000e+03
1.317871926578333408e-01 1.769707202289099541e+03 5.754000000000000000e+03
1.378887696062481294e-01 1.630238597758378319e+03 6.344000000000000000e+03
1.440612672229828750e-01 1.532166607650676497e+03 7.014000000000000000e+03
1.501845201433902877e-01 1.390208763165441724e+03 7.364000000000000000e+03
1.563418093457785985e-01 1.275690110826682712e+03 8.402000000000000000e+03
1.625438955957596576e-01 1.184035287555108880e+03 8.738000000000000000e+03
1.686940235306336466e-01 1.128678508080515030e+03 9.670000000000000000e+03
1.747987378343396903e-01 1.064653200674145182e+03 9.880000000000000000e+03
1.809057159377772395e-01 1.009682816321567088e+03 1.113000000000000000e+04
1.870079494254630881e-01 9.862894355486449740e+02 1.140000000000000000e+04
1.931644028143169878e-01 9.624985258371712007e+02 1.272200000000000000e+04
1.993257601852206906e-01 9.036081003313325937e+02 1.317000000000000000e+04
2.054762598507901550e-01 8.566971792388579843e+02 1.418600000000000000e+04
2.116257382464896697e-01 8.119712564405757576e+02 1.495800000000000000e+04
2.177578654451892970e-01 7.683105444330577711e+02 1.580200000000000000e+04
2.238991135097555263e-01 7.126078045472335134e+02 1.674600000000000000e+04
2.300081978121491233e-01 6.954323554190134473e+02 1.753400000000000000e+04
2.361454707693454169e-01 6.646815094627352209e+02 1.869000000000000000e+04
