# Redshift space power spectrum multipoles.
# Subtracting SN=    6.87944e+01 from monopole.
#        k              P0              P2              P4
   0.05000     1.06837e+04     4.89253e+03     7.24699e+03
   0.07000     8.85277e+03     4.06403e+03    -2.81415e+03
   0.09000     5.82556e+03     1.10206e+03    -2.71227e+03
   0.11000     4.59017e+03     1.35421e+03    -1.13764e+01
   0.13000     4.02001e+03     1.91362e+03     1.55733e+03
   0.15000     2.98194e+03     1.06870e+03     4.27498e+02
   0.17000     2.44328e+03     9.26812e+02    -7.04717e+02
   0.19000     2.09380e+03     8.12948e+02    -2.58897e+00
   0.21000     1.85173e+03     7.50274e+02    -2.42271e+02
   0.23000     1.67776e+03     8.70110e+02     2.83349e+02
   0.25000     1.35071e+03     3.76691e+02    -2.56433e+02
   0.27000     1.27181e+03     4.12212e+02    -2.14191e+02
   0.29000     1.08703e+03     3.95611e+02    -1.39975e+02
   0.31000     1.03414e+03     5.88652e+02     7.20808e+01
   0.33000     9.87586e+02     5.10729e+02     2.61615e+02
   0.35000     8.18023e+02     3.70678e+02     2.20720e+02
   0.37000     7.50444e+02     3.10341e+02     3.17502e+01
   0.39000     7.18297e+02     3.56953e+02     4.38154e+01
   0.41000     6.62528e+02     2.92412e+02    -8.88861e+01
   0.43000     6.02575e+02     2.48589e+02     3.52755e+01
   0.45000     5.40753e+02     2.35425e+02     4.78813e+01
   0.47000     5.27741e+02     2.63345e+02     2.46069e+01
   0.49000     4.96776e+02     3.00931e+02     8.41006e+01
   0.51000     4.78746e+02     2.07279e+02    -1.77919e+01
   0.53000     4.36176e+02     2.04082e+02    -5.53637e-01
   0.55000     4.07158e+02     1.90171e+02    -3.24898e+00
   0.57000     3.94527e+02     1.61987e+02     4.28308e+01
   0.59000     3.68542e+02     1.80506e+02     4.41519e+01
   0.61000     3.45713e+02     1.84956e+02    -8.63382e+00
   0.63000     3.36528e+02     1.70940e+02     5.53067e+01
   0.65000     3.15209e+02     1.64103e+02     2.12004e+01
   0.67000     3.07964e+02     1.81768e+02     1.86259e+01
   0.69000     2.91647e+02     1.61097e+02    -1.42741e+01
   0.71000     2.74920e+02     1.58493e+02     3.99362e+01
   0.73000     2.56602e+02     1.47698e+02     9.26979e-01
   0.75000     2.50568e+02     1.57363e+02     1.59359e+01
   0.77000     2.45027e+02     1.47627e+02     7.00131e+01
   0.79000     2.34687e+02     1.37771e+02     2.53055e+01
   0.81000     2.21671e+02     1.18753e+02     2.09276e+01
   0.83000     2.12977e+02     1.20047e+02    -9.11609e+00
   0.85000     2.00145e+02     1.21614e+02    -8.08364e+00
