# Subtracting SN=    2.86931e+01.
#        k         Pk_0_HI
   0.03175     1.30059e+04
   0.04446     9.49203e+03
   0.05670     7.87576e+03
   0.06913     6.71327e+03
   0.08163     5.53962e+03
   0.09394     4.33873e+03
   0.10633     3.50532e+03
   0.11897     3.14116e+03
   0.13156     2.90251e+03
   0.14405     2.50501e+03
   0.15655     2.10547e+03
   0.16903     1.86398e+03
   0.18145     1.68270e+03
   0.19391     1.56598e+03
   0.20638     1.42044e+03
   0.21880     1.25161e+03
   0.23135     1.15485e+03
   0.24388     1.06121e+03
   0.25638     9.93640e+02
   0.26888     9.15303e+02
   0.28133     8.53154e+02
   0.29385     7.86803e+02
   0.30628     7.42492e+02
   0.31877     6.90415e+02
   0.33129     6.48996e+02
   0.34378     6.13293e+02
   0.35632     5.73837e+02
   0.36883     5.44294e+02
   0.38133     5.16032e+02
   0.39379     4.89650e+02
   0.40628     4.68413e+02
   0.41878     4.42035e+02
   0.43132     4.17111e+02
   0.44381     3.98277e+02
   0.45630     3.82426e+02
   0.46880     3.67399e+02
   0.48130     3.48842e+02
   0.49379     3.35744e+02
   0.50627     3.20160e+02
   0.51878     3.04559e+02
   0.53128     2.95797e+02
   0.54381     2.83102e+02
   0.55628     2.72736e+02
   0.56880     2.61222e+02
   0.58132     2.51205e+02
   0.59381     2.43562e+02
   0.60631     2.34860e+02
   0.61879     2.26593e+02
   0.63131     2.18859e+02
   0.64381     2.11888e+02
   0.65629     2.03353e+02
   0.66878     1.97282e+02
   0.68130     1.90781e+02
   0.69382     1.83991e+02
   0.70631     1.77947e+02
   0.71877     1.73210e+02
   0.73127     1.67612e+02
   0.74379     1.61982e+02
   0.75629     1.56664e+02
   0.76880     1.52083e+02
   0.78130     1.48284e+02
   0.79378     1.43485e+02
   0.80630     1.38992e+02
   0.81880     1.35068e+02
   0.83127     1.30859e+02
   0.84379     1.26843e+02
   0.85630     1.23233e+02
   0.86879     1.20426e+02
   0.88128     1.16644e+02
   0.89378     1.12983e+02
   0.90628     1.09659e+02
   0.91879     1.06391e+02
   0.93128     1.03331e+02
   0.94378     1.00790e+02
   0.95630     9.81158e+01
   0.96878     9.56769e+01
   0.98127     9.26593e+01
   0.99376     9.02513e+01
   1.00625     8.75331e+01
   1.01876     8.49669e+01
   1.03128     8.28542e+01
   1.04378     8.10646e+01
   1.05626     7.83141e+01
   1.06878     7.61095e+01
   1.08130     7.39153e+01
   1.09378     7.18714e+01
   1.10628     6.99962e+01
   1.11877     6.81521e+01
   1.13126     6.61129e+01
   1.14378     6.40550e+01
   1.15629     6.25836e+01
   1.16880     6.08480e+01
   1.18130     5.89337e+01
   1.19378     5.73782e+01
   1.20627     5.58327e+01
   1.21876     5.42519e+01
   1.23127     5.27906e+01
   1.24378     5.11380e+01
   1.25626     4.96248e+01
   1.26874     4.83193e+01
   1.28126     4.67098e+01
   1.29376     4.54686e+01
   1.30627     4.42720e+01
   1.31878     4.27762e+01
   1.33127     4.17213e+01
   1.34376     4.03964e+01
   1.35626     3.92182e+01
   1.36877     3.79816e+01
   1.38126     3.69799e+01
   1.39377     3.56637e+01
   1.40626     3.44995e+01
   1.41876     3.35237e+01
   1.43128     3.22869e+01
   1.44376     3.12699e+01
   1.45626     3.01988e+01
   1.46878     2.93737e+01
   1.48127     2.82958e+01
   1.49375     2.73598e+01
   1.50627     2.66183e+01
   1.51879     2.53942e+01
   1.53128     2.46488e+01
   1.54377     2.37219e+01
   1.55627     2.28084e+01
   1.56876     2.19723e+01
   1.58126     2.11768e+01
   1.59377     2.03152e+01
   1.60627     1.95386e+01
   1.61877     1.86804e+01
   1.63126     1.80325e+01
   1.64377     1.72468e+01
   1.65627     1.64845e+01
   1.66875     1.57159e+01
   1.68125     1.50372e+01
   1.69375     1.43155e+01
   1.70626     1.36914e+01
   1.71876     1.29447e+01
   1.73127     1.22719e+01
   1.74377     1.15841e+01
   1.75628     1.09288e+01
   1.76876     1.03073e+01
   1.78125     9.72904e+00
   1.79375     9.11885e+00
   1.80627     8.56016e+00
   1.81877     7.97617e+00
   1.83126     7.42635e+00
   1.84377     6.78001e+00
   1.85627     6.28245e+00
   1.86877     5.73546e+00
   1.88127     5.18454e+00
   1.89376     4.66252e+00
   1.90627     4.13932e+00
   1.91877     3.63269e+00
   1.93127     3.14912e+00
   1.94377     2.65497e+00
   1.95627     2.18534e+00
   1.96877     1.68920e+00
   1.98126     1.17395e+00
   1.99375     7.40367e-01
   2.00625     3.52992e-01
   2.01875    -1.79644e-01
   2.03126    -5.86586e-01
   2.04377    -1.04422e+00
   2.05627    -1.42546e+00
   2.06876    -1.79840e+00
   2.08126    -2.22972e+00
   2.09376    -2.62005e+00
   2.10626    -3.02487e+00
   2.11877    -3.39037e+00
   2.13126    -3.75679e+00
   2.14377    -4.16900e+00
   2.15626    -4.54448e+00
   2.16875    -4.83790e+00
   2.18126    -5.22731e+00
   2.19376    -5.56707e+00
   2.20626    -5.88993e+00
   2.21876    -6.25134e+00
   2.23126    -6.58203e+00
   2.24376    -6.87853e+00
   2.25626    -7.23928e+00
   2.26876    -7.52699e+00
   2.28127    -7.85952e+00
   2.29377    -8.15886e+00
