# Redshift space power spectrum multipoles.
# Subtracting SN=    3.05036e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.16611e+03     2.46744e+03     4.16468e+01
   0.07000     7.12656e+03     1.95321e+03    -1.78136e+02
   0.09000     5.07446e+03     1.39918e+03     3.02790e+02
   0.11000     3.70777e+03     9.51029e+02    -1.01641e+02
   0.13000     3.21163e+03     8.98574e+02    -5.14218e+00
   0.15000     2.56531e+03     7.15668e+02     2.63979e+01
   0.17000     2.05666e+03     5.97419e+02     9.94603e+01
   0.19000     1.78859e+03     5.20607e+02     3.95912e+01
   0.21000     1.54855e+03     4.72838e+02    -1.19069e+01
   0.23000     1.31189e+03     4.25371e+02     3.72116e+01
   0.25000     1.17346e+03     3.77577e+02     4.53868e+01
   0.27000     1.04118e+03     3.23569e+02     7.16118e+00
   0.29000     9.27579e+02     3.01238e+02     1.41222e+01
   0.31000     8.39118e+02     2.79678e+02     2.21377e+01
   0.33000     7.58467e+02     2.58134e+02     2.09596e+01
   0.35000     6.92701e+02     2.34169e+02     1.89455e+01
   0.37000     6.39079e+02     2.15172e+02     6.76121e+00
   0.39000     5.88744e+02     2.09036e+02     3.16524e+01
   0.41000     5.44864e+02     2.02509e+02     2.89535e+01
   0.43000     5.02449e+02     1.84500e+02     1.55357e+01
   0.45000     4.66969e+02     1.77979e+02     1.37334e+01
   0.47000     4.38901e+02     1.67116e+02     2.09724e+01
   0.49000     4.09578e+02     1.61433e+02     1.23681e+01
   0.51000     3.82577e+02     1.54493e+02     2.13585e+01
   0.53000     3.60814e+02     1.45285e+02     1.51673e+01
   0.55000     3.41917e+02     1.40592e+02     1.77552e+01
   0.57000     3.21061e+02     1.33878e+02     1.71192e+01
   0.59000     3.03862e+02     1.25226e+02     1.26715e+01
   0.61000     2.89729e+02     1.24018e+02     1.42664e+01
   0.63000     2.74739e+02     1.18446e+02     1.65891e+01
   0.65000     2.60798e+02     1.15590e+02     1.92519e+01
   0.67000     2.48201e+02     1.12054e+02     1.37857e+01
   0.69000     2.36314e+02     1.05938e+02     1.08860e+01
   0.71000     2.24723e+02     1.01851e+02     1.48625e+01
   0.73000     2.15860e+02     1.00864e+02     1.41349e+01
   0.75000     2.05782e+02     9.43927e+01     9.52347e+00
   0.77000     1.96378e+02     9.22609e+01     1.20076e+01
   0.79000     1.88709e+02     9.08975e+01     1.50588e+01
   0.81000     1.80455e+02     8.57121e+01     1.41453e+01
   0.83000     1.72644e+02     8.48608e+01     1.18614e+01
   0.85000     1.65570e+02     8.20386e+01     1.40178e+01
   0.87000     1.59375e+02     7.78829e+01     1.29868e+01
   0.89000     1.52628e+02     7.62059e+01     1.34188e+01
   0.91000     1.46347e+02     7.43756e+01     1.20746e+01
   0.93000     1.40463e+02     7.18063e+01     1.22679e+01
   0.95000     1.35395e+02     7.06838e+01     1.42723e+01
   0.97000     1.30131e+02     6.78052e+01     1.18935e+01
   0.99000     1.25153e+02     6.52969e+01     1.23764e+01
   1.01000     1.20360e+02     6.35062e+01     1.08153e+01
   1.03000     1.15888e+02     6.20373e+01     1.09256e+01
   1.05000     1.11932e+02     6.14433e+01     1.09869e+01
   1.07000     1.07017e+02     5.80495e+01     1.12580e+01
   1.09000     1.03489e+02     5.73073e+01     1.13395e+01
