# Redshift space power spectrum multipoles.
# Subtracting SN=    4.88991e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.00962e+03     5.86767e+03     7.22369e+03
   0.07000     7.37323e+03     4.61105e+03    -2.42742e+03
   0.09000     4.74285e+03     1.66876e+03    -2.34402e+03
   0.11000     3.65127e+03     1.87562e+03     2.93055e+02
   0.13000     3.29739e+03     2.26817e+03     1.24038e+03
   0.15000     2.37145e+03     1.43451e+03     6.08849e+02
   0.17000     1.92209e+03     1.03406e+03    -7.12369e+02
   0.19000     1.59622e+03     7.85219e+02     2.59258e+01
   0.21000     1.43708e+03     8.84612e+02    -2.20052e+02
   0.23000     1.26294e+03     8.81818e+02     2.53564e+02
   0.25000     1.05274e+03     5.48028e+02    -5.65131e+01
   0.27000     9.85311e+02     5.00351e+02    -1.08087e+02
   0.29000     8.11184e+02     4.43186e+02    -1.05536e+02
   0.31000     7.62539e+02     5.48791e+02     3.65835e+01
   0.33000     7.43289e+02     5.19247e+02     2.41530e+02
   0.35000     6.05597e+02     3.59690e+02     1.78382e+02
   0.37000     5.62119e+02     3.50854e+02     4.14137e+01
   0.39000     5.19758e+02     3.51852e+02     5.53549e+01
   0.41000     4.88796e+02     3.34216e+02    -3.54931e+01
   0.43000     4.28360e+02     2.34158e+02     1.60860e+01
   0.45000     3.89311e+02     2.51877e+02     8.21863e+01
   0.47000     3.72651e+02     2.66380e+02     4.28952e+01
   0.49000     3.52087e+02     2.56286e+02     5.58859e+01
   0.51000     3.36537e+02     2.18901e+02    -2.29294e+00
   0.53000     3.03905e+02     1.94672e+02     2.14770e+00
   0.55000     2.81569e+02     1.92276e+02     1.95335e+01
   0.57000     2.63467e+02     1.50330e+02     6.49995e+01
   0.59000     2.48507e+02     1.57946e+02     4.52327e+01
   0.61000     2.35108e+02     1.42841e+02    -5.08246e+00
   0.63000     2.27913e+02     1.48493e+02     4.15579e+01
   0.65000     2.08116e+02     1.29043e+02     3.12695e+01
   0.67000     1.95800e+02     1.40562e+02     2.01812e+01
   0.69000     1.91554e+02     1.32314e+02    -3.81803e+00
   0.71000     1.79011e+02     1.35064e+02     4.14247e+01
   0.73000     1.67198e+02     1.15613e+02     9.43590e+00
   0.75000     1.54690e+02     1.00056e+02     1.75388e+01
   0.77000     1.55341e+02     1.10587e+02     4.56653e+01
   0.79000     1.44138e+02     9.45046e+01     2.29107e+01
   0.81000     1.36175e+02     9.23203e+01     2.93715e+01
   0.83000     1.29156e+02     8.28037e+01    -1.42591e-01
   0.85000     1.18084e+02     7.89099e+01     1.97955e+00
   0.87000     1.14680e+02     7.22845e+01     1.86393e+01
   0.89000     1.10429e+02     7.13258e+01     9.18268e+00
   0.91000     1.05723e+02     7.15481e+01     2.48950e+01
   0.93000     1.03052e+02     6.94632e+01     5.03407e+00
   0.95000     9.64135e+01     7.83529e+01     1.79497e+01
   0.97000     9.24745e+01     6.88635e+01     1.60571e+01
   0.99000     8.92816e+01     5.41275e+01     1.54398e+01
   1.01000     8.57126e+01     6.09843e+01     2.47119e+01
   1.03000     8.16468e+01     4.56945e+01    -1.14428e-01
   1.05000     7.84814e+01     4.94844e+01     6.00791e+00
   1.07000     7.55376e+01     4.93067e+01     4.16118e+00
   1.09000     7.00830e+01     4.70662e+01     1.47997e+01
   1.11000     6.92307e+01     4.25629e+01     1.81607e+01
   1.13000     6.57192e+01     4.10298e+01     1.31820e+01
   1.15000     6.32404e+01     4.30921e+01     1.65621e+01
   1.17000     5.89137e+01     3.66104e+01     8.23288e+00
   1.19000     5.59840e+01     3.77972e+01     9.92726e+00
   1.21000     5.31516e+01     3.88790e+01     1.13530e+01
   1.23000     5.06820e+01     3.28527e+01     1.10683e+01
   1.25000     4.86457e+01     2.80626e+01     7.66321e+00
   1.27000     4.63562e+01     3.16775e+01     8.09407e+00
   1.29000     4.60993e+01     3.25732e+01     7.54101e+00
   1.31000     4.12778e+01     2.92061e+01     1.07051e+01
   1.33000     4.17379e+01     2.74817e+01     6.55744e+00
   1.35000     3.92851e+01     2.56486e+01     8.66060e+00
   1.37000     3.80982e+01     2.23526e+01     8.20576e+00
   1.39000     3.58191e+01     2.41549e+01     7.16306e+00
   1.41000     3.38967e+01     2.14652e+01     4.38494e+00
   1.43000     3.24370e+01     2.06032e+01     1.04610e+01
   1.45000     3.22249e+01     2.06780e+01     3.04660e+00
   1.47000     2.88367e+01     1.91462e+01     5.72382e+00
   1.49000     2.80722e+01     1.76691e+01     5.66359e+00
   1.51000     2.56331e+01     1.38774e+01     4.87217e+00
   1.53000     2.51250e+01     1.46654e+01     5.77874e+00
   1.55000     2.45302e+01     1.55072e+01     9.13854e+00
   1.57000     2.29159e+01     1.51504e+01     8.31677e+00
   1.59000     2.21054e+01     1.47102e+01     3.22472e+00
   1.61000     2.03113e+01     1.32329e+01     6.35922e+00
   1.63000     1.97657e+01     1.46182e+01     7.26247e+00
   1.65000     1.82232e+01     1.24663e+01     8.74893e+00
   1.67000     1.76806e+01     1.51412e+01     4.83634e+00
   1.69000     1.72851e+01     1.28591e+01     7.11896e+00
   1.71000     1.60754e+01     1.15581e+01     3.19229e+00
   1.73000     1.49305e+01     1.05072e+01     1.30889e+00
   1.75000     1.42734e+01     1.07098e+01     6.16542e+00
   1.77000     1.30383e+01     9.29133e+00     3.88493e+00
   1.79000     1.22075e+01     9.97291e+00     3.77405e+00
   1.81000     1.13414e+01     9.19980e+00     3.03485e+00
   1.83000     1.01417e+01     9.43272e+00     6.77249e+00
   1.85000     9.83256e+00     8.84241e+00     4.96968e+00
   1.87000     9.98068e+00     9.69402e+00     3.37610e+00
   1.89000     8.79790e+00     7.68839e+00     4.76315e+00
   1.91000     7.78377e+00     7.68063e+00     5.55531e+00
   1.93000     7.14392e+00     8.27636e+00     3.02758e+00
   1.95000     6.38255e+00     8.37163e+00     4.61457e+00
   1.97000     5.93006e+00     7.29299e+00     5.56435e+00
   1.99000     5.52837e+00     5.85795e+00     3.34970e+00
   2.01000     4.53495e+00     5.23593e+00     2.15819e+00
   2.03000     4.36099e+00     5.14133e+00     3.04277e+00
   2.05000     3.32567e+00     7.14857e+00     5.01202e+00
   2.07000     2.75315e+00     4.81576e+00     3.22870e+00
   2.09000     2.32096e+00     5.99231e+00     4.30966e+00
   2.11000     1.77629e+00     5.22042e+00     1.44040e+00
   2.13000     1.29358e+00     6.03178e+00     3.72069e+00
   2.15000     1.29988e+00     5.54206e+00     2.18278e+00
   2.17000     7.49371e-01     5.82141e+00     4.49678e+00
   2.19000     5.57901e-01     4.25985e+00     4.66418e+00
   2.21000    -4.81152e-01     3.35059e+00     2.67869e+00
   2.23000    -7.36009e-01     5.06081e+00     2.04248e+00
   2.25000    -1.55820e+00     5.03633e+00     1.80111e+00
   2.27000    -1.82113e+00     4.39671e+00     2.85864e+00
   2.29000    -2.26109e+00     5.01774e+00     4.76804e+00
   2.31000    -2.68224e+00     4.38306e+00     1.74539e+00
   2.33000    -3.05673e+00     3.93038e+00     1.79818e+00
   2.35000    -3.36462e+00     3.64037e+00     2.86131e+00
   2.37000    -4.09293e+00     4.11364e+00     8.67991e-01
   2.39000    -4.11080e+00     4.32914e+00     2.73543e+00
   2.41000    -4.38625e+00     4.06587e+00     3.32789e+00
   2.43000    -4.89251e+00     3.97680e+00     3.52369e+00
   2.45000    -5.28498e+00     3.10072e+00     1.29133e+00
   2.47000    -5.70727e+00     3.57839e+00     1.52830e+00
   2.49000    -6.12383e+00     3.69534e+00     2.25550e+00
   2.51000    -6.60277e+00     4.07418e+00     2.92037e+00
   2.53000    -6.67071e+00     3.49661e+00     9.95972e-01
   2.55000    -7.00800e+00     2.35035e+00     1.70897e+00
   2.57000    -6.96232e+00     3.00043e+00     1.49140e+00
   2.59000    -7.37980e+00     3.85465e+00     1.64298e+00
   2.61000    -8.04024e+00     3.26045e+00     2.27831e+00
   2.63000    -8.31651e+00     3.11907e+00     1.22743e+00
   2.65000    -8.41062e+00     2.92649e+00     1.46903e+00
   2.67000    -8.71827e+00     1.66005e+00     1.00307e+00
