#        k       b1_x       b1_a            Pkmm
   0.03682    3.04055    3.04674     1.11725e+03
   0.06136    2.95826    2.97101     6.90116e+02
   0.08590    2.93159    2.94937     4.61666e+02
   0.11045    2.99619    3.02170     3.02660e+02
   0.13499    3.01805    3.04046     2.46583e+02
   0.15953    3.04690    3.08673     1.76650e+02
   0.18408    3.02292    3.06726     1.39129e+02
   0.20862    3.07831    3.12402     1.13229e+02
   0.23317    3.14974    3.20055     9.47313e+01
   0.25771    3.06174    3.11130     7.61292e+01
   0.28225    3.10903    3.16530     6.72814e+01
   0.30680    3.17296    3.23472     5.57689e+01
   0.33134    3.19484    3.24919     5.03615e+01
   0.35588    3.20010    3.25939     4.16345e+01
   0.38043    3.19325    3.25313     3.69686e+01
   0.40497    3.28226    3.33309     3.35853e+01
   0.42951    3.28245    3.33533     2.95960e+01
   0.45406    3.30015    3.34260     2.59648e+01
   0.47860    3.32681    3.37693     2.38924e+01
   0.50315    3.34865    3.38395     2.17530e+01
   0.52769    3.40983    3.43468     1.98126e+01
   0.55223    3.41035    3.43507     1.81088e+01
   0.57678    3.44613    3.46826     1.71846e+01
   0.60132    3.43278    3.43799     1.51666e+01
   0.62586    3.48145    3.48479     1.43205e+01
   0.65041    3.52253    3.51382     1.30244e+01
   0.67495    3.53388    3.51736     1.24373e+01
   0.69950    3.55749    3.53272     1.15577e+01
   0.72404    3.58295    3.53514     1.07404e+01
   0.74858    3.61693    3.56258     1.00022e+01
   0.77313    3.63270    3.56745     9.52384e+00
   0.79767    3.65947    3.58061     8.85699e+00
   0.82221    3.71135    3.62303     8.27125e+00
   0.84676    3.68529    3.57861     7.72786e+00
   0.87130    3.73183    3.60131     7.58374e+00
   0.89584    3.76212    3.60595     6.86184e+00
   0.92039    3.79538    3.62407     6.67081e+00
   0.94493    3.81247    3.62652     6.26226e+00
   0.96948    3.82866    3.62887     5.96206e+00
   0.99402    3.86349    3.63890     5.76894e+00
   1.01856    3.88235    3.64319     5.53134e+00
   1.04311    3.92278    3.66946     5.24972e+00
   1.06765    3.93501    3.65413     4.97379e+00
   1.09219    3.96107    3.63809     4.70262e+00
   1.11674    3.98359    3.65138     4.58824e+00
   1.14128    4.01754    3.65787     4.39980e+00
   1.16583    4.02173    3.64115     4.19116e+00
   1.19037    4.04595    3.63154     4.00527e+00
   1.21491    4.06911    3.63151     3.83617e+00
   1.23946    4.09262    3.62161     3.71295e+00
   1.26400    4.10820    3.61088     3.52187e+00
   1.28854    4.14157    3.61445     3.39795e+00
   1.31309    4.15593    3.61622     3.29888e+00
   1.33763    4.20802    3.63610     3.17781e+00
   1.36217    4.22019    3.62533     3.10536e+00
   1.38672    4.23051    3.58462     2.95605e+00
   1.41126    4.28902    3.63208     2.88361e+00
   1.43581    4.26618    3.57177     2.77334e+00
   1.46035    4.30141    3.56915     2.66999e+00
   1.48489    4.32784    3.56314     2.61486e+00
   1.50944    4.34675    3.54132     2.50239e+00
   1.53398    4.38613    3.54408     2.42689e+00
   1.55852    4.41428    3.54269     2.35329e+00
   1.58307    4.43667    3.52538     2.27171e+00
   1.60761    4.44698    3.48803     2.19399e+00
   1.63216    4.45432    3.46207     2.16191e+00
   1.65670    4.48822    3.45371     2.05965e+00
   1.68124    4.50367    3.42387     2.02278e+00
   1.70579    4.52224    3.40576     1.96895e+00
   1.73033    4.55713    3.39305     1.90652e+00
   1.75487    4.58967    3.39118     1.84684e+00
   1.77942    4.61559    3.36362     1.79885e+00
   1.80396    4.62785    3.33296     1.75390e+00
   1.82851    4.64709    3.33517     1.73179e+00
   1.85305    4.67031    3.30085     1.67490e+00
   1.87759    4.70830    3.28226     1.62286e+00
   1.90214    4.73203    3.26381     1.58036e+00
   1.92668    4.74779    3.21336     1.53839e+00
   1.95122    4.75423    3.16020     1.48821e+00
   1.97577    4.78938    3.15252     1.45714e+00
   2.00031    4.81397    3.13921     1.42896e+00
   2.02485    4.82060    3.07590     1.39504e+00
   2.04940    4.84962    3.06019     1.36255e+00
   2.07394    4.87689    3.03643     1.33284e+00
   2.09849    4.86924    2.92374     1.28962e+00
   2.12303    4.92282    2.94438     1.26092e+00
   2.14757    4.92593    2.87121     1.23520e+00
   2.17212    4.94822    2.85120     1.21326e+00
   2.19666    4.97585    2.79078     1.17824e+00
   2.22120    4.97705    2.70683     1.15036e+00
   2.24575    5.00789    2.67195     1.12036e+00
   2.27029    5.02027    2.61311     1.09681e+00
   2.29484    5.04685    2.56406     1.07413e+00
   2.31938    5.08086    2.52927     1.05328e+00
   2.34392    5.08995    2.44884     1.03075e+00
   2.36847    5.09848    2.36013     1.00927e+00
   2.39301    5.14090    2.26409     9.72311e-01
   2.41755    5.14230    2.17847     9.58879e-01
   2.44210    5.17183    2.17501     9.47082e-01
   2.46664    5.19863    2.08894     9.21350e-01
   2.49118    5.21874    1.98015     9.03010e-01
   2.51573    5.23981    1.90841     8.85451e-01
   2.54027    5.26409    1.82135     8.68130e-01
   2.56482    5.27864    1.73594     8.54826e-01
   2.58936    5.29790    1.51645     8.27462e-01
   2.61390    5.33346    1.48419     8.14397e-01
   2.63845    5.33608    1.25237     7.97332e-01
   2.66299    5.36229    1.16733     7.87297e-01
   2.68753    5.39685    1.00590     7.69419e-01
   2.71208    5.39128    0.60097     7.56180e-01
   2.73662    5.41083    0.42823     7.38540e-01
   2.76117    5.42611    0.88714     7.20992e-01
   2.78571    5.46196    1.02354     7.06733e-01
   2.81025    5.47444    1.31515     6.92464e-01
   2.83480    5.47900    1.45464     6.85845e-01
   2.85934    5.50366    1.61459     6.70435e-01
   2.88388    5.53313    1.78708     6.54050e-01
   2.90843    5.54728    1.92437     6.44737e-01
   2.93297    5.57116    2.11488     6.27507e-01
   2.95751    5.57609    2.19435     6.20987e-01
   2.98206    5.60245    2.35110     6.05500e-01
   3.00660    5.63577    2.45885     5.92144e-01
   3.03115    5.65948    2.48564     5.87735e-01
   3.05569    5.67342    2.62434     5.74951e-01
   3.08023    5.69407    2.73362     5.65314e-01
   3.10478    5.69892    2.91347     5.52623e-01
   3.12932    5.72467    2.96976     5.44431e-01
   3.15386    5.74152    3.08118     5.35087e-01
   3.17841    5.75346    3.22301     5.23499e-01
   3.20295    5.79000    3.25069     5.17140e-01
   3.22750    5.80746    3.35492     5.08165e-01
   3.25204    5.81954    3.52358     4.95354e-01
   3.27658    5.83736    3.59647     4.88604e-01
   3.30113    5.85047    3.70727     4.79717e-01
   3.32567    5.88434    3.78578     4.70648e-01
   3.35021    5.89390    3.90193     4.62140e-01
   3.37476    5.91872    4.00868     4.53034e-01
   3.39930    5.93767    4.10956     4.44722e-01
   3.42385    5.95242    4.19352     4.38690e-01
   3.44839    5.96067    4.32578     4.29353e-01
   3.47293    5.98436    4.41259     4.22102e-01
   3.49748    5.99670    4.48333     4.17038e-01
   3.52202    6.02459    4.58065     4.08795e-01
   3.54656    6.05012    4.67811     4.00870e-01
   3.57111    6.07174    4.75621     3.94593e-01
   3.59565    6.08849    4.90066     3.85477e-01
   3.62019    6.08781    4.99713     3.80269e-01
   3.64474    6.11953    5.06840     3.73790e-01
   3.66928    6.14214    5.17967     3.66534e-01
   3.69383    6.15053    5.27095     3.60943e-01
   3.71837    6.16341    5.36922     3.55337e-01
   3.74291    6.17779    5.46889     3.49495e-01
   3.76746    6.19605    5.56091     3.43277e-01
   3.79200    6.21041    5.66605     3.37011e-01
   3.81654    6.24551    5.75539     3.30723e-01
   3.84109    6.25845    5.88418     3.24108e-01
   3.86563    6.26507    5.96048     3.20277e-01
   3.89018    6.27436    6.08240     3.14220e-01
   3.91472    6.30408    6.15623     3.09544e-01
   3.93926    6.32713    6.22478     3.05555e-01
   3.96381    6.34342    6.38522     2.97576e-01
   3.98835    6.34490    6.47966     2.93536e-01
   4.01289    6.38312    6.53839     2.89541e-01
   4.03744    6.38761    6.67385     2.83602e-01
   4.06198    6.41417    6.78046     2.78466e-01
   4.08652    6.41545    6.89937     2.73436e-01
   4.11107    6.45319    6.95395     2.69775e-01
   4.13561    6.46732    7.05619     2.65742e-01
   4.16016    6.46540    7.18310     2.61053e-01
   4.18470    6.49909    7.28034     2.56170e-01
   4.20924    6.51332    7.37488     2.52374e-01
   4.23379    6.53764    7.47884     2.47959e-01
   4.25833    6.55237    7.58022     2.44072e-01
   4.28287    6.56991    7.66910     2.40262e-01
   4.30742    6.58502    7.79526     2.35896e-01
   4.33196    6.61000    7.87323     2.32654e-01
   4.35651    6.62824    8.00683     2.27750e-01
