# Redshift space power spectrum multipoles.
# Subtracting SN=    4.81110e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.75945e+03     5.73278e+03     2.40347e+02
   0.07000     6.74289e+03     4.25625e+03     8.71788e+01
   0.09000     4.75240e+03     3.12705e+03     5.85987e+02
   0.11000     3.39703e+03     2.06947e+03     6.86641e+01
   0.13000     2.89271e+03     1.85374e+03     1.11393e+02
   0.15000     2.29576e+03     1.45994e+03     1.34189e+02
   0.17000     1.84289e+03     1.26554e+03     2.03497e+02
   0.19000     1.57721e+03     1.02998e+03     1.19103e+02
   0.21000     1.33311e+03     8.75015e+02     6.75227e+01
   0.23000     1.13515e+03     7.89058e+02     1.08410e+02
   0.25000     9.99329e+02     6.92107e+02     9.83724e+01
   0.27000     8.76514e+02     6.04527e+02     7.12364e+01
   0.29000     7.74267e+02     5.37592e+02     6.44249e+01
   0.31000     6.91328e+02     4.91057e+02     6.07454e+01
   0.33000     6.16271e+02     4.25123e+02     5.84858e+01
   0.35000     5.58809e+02     4.02291e+02     5.86315e+01
   0.37000     5.07391e+02     3.60818e+02     5.43313e+01
   0.39000     4.55810e+02     3.15940e+02     5.27485e+01
   0.41000     4.19367e+02     3.01561e+02     5.22239e+01
   0.43000     3.83754e+02     2.79918e+02     4.55377e+01
   0.45000     3.51760e+02     2.54859e+02     3.87136e+01
   0.47000     3.25448e+02     2.31719e+02     4.41883e+01
   0.49000     3.00793e+02     2.22261e+02     4.27217e+01
   0.51000     2.75713e+02     1.98808e+02     3.54219e+01
   0.53000     2.56470e+02     1.82828e+02     2.64996e+01
   0.55000     2.37155e+02     1.74489e+02     3.45991e+01
   0.57000     2.21143e+02     1.61239e+02     2.85920e+01
   0.59000     2.04839e+02     1.47965e+02     2.65056e+01
   0.61000     1.91311e+02     1.38107e+02     2.54372e+01
   0.63000     1.79452e+02     1.29809e+02     2.64379e+01
   0.65000     1.66818e+02     1.19942e+02     2.64786e+01
   0.67000     1.56048e+02     1.11327e+02     2.18835e+01
   0.69000     1.45166e+02     1.02008e+02     1.86432e+01
   0.71000     1.37155e+02     9.78520e+01     2.01487e+01
   0.73000     1.27809e+02     8.86775e+01     1.79774e+01
   0.75000     1.20198e+02     8.59483e+01     1.80195e+01
   0.77000     1.12169e+02     7.93939e+01     1.78754e+01
   0.79000     1.05578e+02     7.34217e+01     1.67827e+01
   0.81000     9.89630e+01     6.81945e+01     1.53299e+01
   0.83000     9.24157e+01     6.35550e+01     1.30059e+01
   0.85000     8.67966e+01     6.11012e+01     1.54088e+01
   0.87000     8.15334e+01     5.51806e+01     1.41224e+01
   0.89000     7.61938e+01     5.25798e+01     1.30915e+01
   0.91000     7.12942e+01     4.86951e+01     1.20951e+01
   0.93000     6.72502e+01     4.69170e+01     1.16555e+01
   0.95000     6.25917e+01     4.15268e+01     1.04325e+01
   0.97000     5.88338e+01     4.03227e+01     9.84884e+00
   0.99000     5.49801e+01     3.66840e+01     1.02803e+01
   1.01000     5.12884e+01     3.50342e+01     1.02721e+01
   1.03000     4.80041e+01     3.27985e+01     8.92020e+00
   1.05000     4.50446e+01     3.09804e+01     9.22121e+00
   1.07000     4.16158e+01     2.85468e+01     8.31183e+00
   1.09000     3.88565e+01     2.65835e+01     8.36741e+00
   1.11000     3.60379e+01     2.51020e+01     8.49904e+00
   1.13000     3.33406e+01     2.32986e+01     7.77885e+00
   1.15000     3.10459e+01     2.17691e+01     7.12066e+00
   1.17000     2.86213e+01     2.01851e+01     7.50892e+00
   1.19000     2.63053e+01     1.92875e+01     6.94679e+00
   1.21000     2.42264e+01     1.79642e+01     6.62219e+00
   1.23000     2.21103e+01     1.70181e+01     6.78380e+00
   1.25000     2.01976e+01     1.58122e+01     6.33327e+00
   1.27000     1.82127e+01     1.50572e+01     6.00388e+00
   1.29000     1.65153e+01     1.41485e+01     5.86841e+00
   1.31000     1.47884e+01     1.27427e+01     5.74392e+00
   1.33000     1.30803e+01     1.23902e+01     6.04607e+00
   1.35000     1.15990e+01     1.14503e+01     5.67304e+00
   1.37000     1.00114e+01     1.10274e+01     4.85081e+00
   1.39000     8.54799e+00     9.78421e+00     5.02563e+00
   1.41000     7.23045e+00     9.60158e+00     4.96544e+00
   1.43000     5.80040e+00     8.79239e+00     5.06071e+00
   1.45000     4.58036e+00     8.38100e+00     4.59203e+00
