#        k       b1_x       b1_a            Pkmm
   0.00920    2.56553    2.56656     1.34926e+03
   0.01534    2.53998    2.54105     1.60437e+03
   0.02148    2.55018    2.55137     1.55714e+03
   0.02761    2.55643    2.55824     1.38789e+03
   0.03375    2.56656    2.56781     1.18488e+03
   0.03988    2.56388    2.56619     1.00773e+03
   0.04602    2.55448    2.55716     8.78286e+02
   0.05216    2.56803    2.57105     7.87235e+02
   0.05829    2.57071    2.57412     7.35170e+02
   0.06443    2.55735    2.56037     6.77480e+02
   0.07056    2.55921    2.56342     6.36474e+02
   0.07670    2.56957    2.57426     5.73816e+02
   0.08283    2.56709    2.57263     5.11752e+02
   0.08897    2.57129    2.57757     4.48399e+02
   0.09511    2.56467    2.57134     3.95433e+02
   0.10124    2.58091    2.58854     3.56106e+02
   0.10738    2.57020    2.57788     3.24755e+02
   0.11351    2.57742    2.58553     3.04785e+02
   0.11965    2.57781    2.58663     2.89596e+02
   0.12579    2.58261    2.59133     2.79586e+02
   0.13192    2.59766    2.60676     2.65263e+02
   0.13806    2.58923    2.59930     2.45762e+02
   0.14419    2.59811    2.60880     2.28628e+02
   0.15033    2.59653    2.60776     2.07555e+02
   0.15647    2.59548    2.60800     1.89978e+02
   0.16260    2.60234    2.61523     1.75135e+02
   0.16874    2.60828    2.62123     1.65829e+02
   0.17487    2.60677    2.62067     1.56436e+02
   0.18101    2.59988    2.61365     1.49188e+02
   0.18715    2.60878    2.62303     1.44593e+02
   0.19328    2.61414    2.62854     1.40262e+02
   0.19942    2.61084    2.62583     1.31895e+02
   0.20555    2.61971    2.63519     1.24096e+02
   0.21169    2.62164    2.63700     1.17295e+02
   0.21783    2.62701    2.64266     1.10158e+02
   0.22396    2.62771    2.64363     1.02143e+02
   0.23010    2.63621    2.65260     9.86533e+01
   0.23623    2.63859    2.65599     9.39543e+01
   0.24237    2.63347    2.65052     8.97614e+01
   0.24850    2.64196    2.65871     8.76871e+01
   0.25464    2.64275    2.65922     8.44756e+01
   0.26078    2.64738    2.66482     8.08452e+01
   0.26691    2.64394    2.66127     7.73367e+01
   0.27305    2.65380    2.67088     7.41049e+01
   0.27918    2.65943    2.67540     7.10785e+01
   0.28532    2.66102    2.67636     6.82509e+01
   0.29146    2.66713    2.68445     6.47874e+01
