# Redshift space power spectrum multipoles.
# Subtracting SN=    1.47065e+01 from monopole.
#        k              P0              P2              P4
   0.05000     6.85265e+03     3.16978e+03     6.17546e+01
   0.07000     5.30195e+03     2.41601e+03    -4.43963e+01
   0.09000     3.74146e+03     1.76225e+03     3.28174e+02
   0.11000     2.69695e+03     1.18067e+03    -1.36630e+01
   0.13000     2.31379e+03     1.07967e+03     4.11927e+01
   0.15000     1.82999e+03     8.50764e+02     5.19177e+01
   0.17000     1.45769e+03     7.20891e+02     1.03758e+02
   0.19000     1.25860e+03     5.97585e+02     5.22339e+01
   0.21000     1.07266e+03     5.24044e+02     1.85670e+01
   0.23000     9.06310e+02     4.69747e+02     5.87735e+01
   0.25000     8.01340e+02     4.12719e+02     4.90952e+01
   0.27000     7.06171e+02     3.57390e+02     2.44263e+01
   0.29000     6.24011e+02     3.28109e+02     3.03501e+01
   0.31000     5.58928e+02     2.97723e+02     2.95027e+01
   0.33000     5.01726e+02     2.67376e+02     2.90778e+01
   0.35000     4.54433e+02     2.48037e+02     2.70024e+01
   0.37000     4.15237e+02     2.24547e+02     2.28556e+01
   0.39000     3.77575e+02     2.06499e+02     3.34865e+01
   0.41000     3.48002e+02     1.99602e+02     3.08639e+01
   0.43000     3.19521e+02     1.84765e+02     2.40490e+01
   0.45000     2.94433e+02     1.71594e+02     1.98329e+01
   0.47000     2.75160e+02     1.60791e+02     2.64827e+01
   0.49000     2.55088e+02     1.53379e+02     2.09501e+01
   0.51000     2.36259e+02     1.43862e+02     2.26670e+01
   0.53000     2.21486e+02     1.34428e+02     1.83472e+01
   0.55000     2.07742e+02     1.29511e+02     2.05819e+01
   0.57000     1.94128e+02     1.21592e+02     2.14250e+01
   0.59000     1.82690e+02     1.14761e+02     1.73062e+01
   0.61000     1.72618e+02     1.08790e+02     1.59423e+01
   0.63000     1.62656e+02     1.03775e+02     1.79277e+01
   0.65000     1.53309e+02     9.78208e+01     1.78638e+01
   0.67000     1.45294e+02     9.54294e+01     1.69556e+01
   0.69000     1.37065e+02     8.86837e+01     1.42898e+01
   0.71000     1.29825e+02     8.47361e+01     1.43222e+01
   0.73000     1.23682e+02     8.21014e+01     1.54019e+01
   0.75000     1.17086e+02     7.67296e+01     1.17120e+01
   0.77000     1.11150e+02     7.37498e+01     1.28208e+01
   0.79000     1.06253e+02     7.20911e+01     1.42656e+01
   0.81000     1.01005e+02     6.72492e+01     1.26774e+01
   0.83000     9.59554e+01     6.51459e+01     1.15358e+01
   0.85000     9.13081e+01     6.22387e+01     1.15464e+01
   0.87000     8.74656e+01     5.97302e+01     1.24934e+01
   0.89000     8.32014e+01     5.66831e+01     1.11974e+01
