# Redshift space power spectrum multipoles.
# Subtracting SN=    1.07973e+01 from monopole.
#        k              P0              P2              P4
   0.05000     7.06837e+03     4.66211e+03     5.65264e+03
   0.07000     5.75995e+03     3.61733e+03    -1.72516e+03
   0.09000     3.74337e+03     1.42940e+03    -1.78978e+03
   0.11000     2.86213e+03     1.52828e+03     2.30971e+02
   0.13000     2.56906e+03     1.76507e+03     9.41717e+02
   0.15000     1.85422e+03     1.13414e+03     4.30620e+02
   0.17000     1.49785e+03     8.08448e+02    -5.11953e+02
   0.19000     1.25207e+03     6.35977e+02     3.06251e+01
   0.21000     1.11787e+03     6.82189e+02    -1.63017e+02
   0.23000     9.79609e+02     6.80634e+02     2.10798e+02
   0.25000     8.14394e+02     4.09772e+02    -4.04122e+01
   0.27000     7.58210e+02     3.72777e+02    -8.25049e+01
   0.29000     6.29332e+02     3.41749e+02    -6.56553e+01
   0.31000     5.88229e+02     4.11638e+02     3.52977e+01
   0.33000     5.68919e+02     3.84354e+02     1.79421e+02
   0.35000     4.64929e+02     2.75441e+02     1.37041e+02
   0.37000     4.31601e+02     2.56289e+02     2.21748e+01
   0.39000     4.01289e+02     2.60482e+02     3.26649e+01
   0.41000     3.73513e+02     2.35578e+02    -2.87167e+01
   0.43000     3.30956e+02     1.74147e+02     1.51567e+01
   0.45000     2.98489e+02     1.76561e+02     4.97239e+01
   0.47000     2.87382e+02     1.93559e+02     3.20935e+01
   0.49000     2.71416e+02     1.89900e+02     4.76936e+01
   0.51000     2.57735e+02     1.52326e+02    -5.77062e+00
   0.53000     2.33587e+02     1.35070e+02     9.96115e-01
   0.55000     2.17246e+02     1.34768e+02     1.89743e+01
   0.57000     2.06046e+02     1.05838e+02     3.94950e+01
   0.59000     1.93801e+02     1.13277e+02     2.58745e+01
   0.61000     1.80412e+02     9.62041e+01    -8.12888e+00
   0.63000     1.76119e+02     9.90079e+01     2.67179e+01
   0.65000     1.61565e+02     8.82492e+01     2.20345e+01
   0.67000     1.54716e+02     9.87037e+01     1.40692e+01
   0.69000     1.49927e+02     9.26814e+01    -1.56479e+00
   0.71000     1.40706e+02     8.81870e+01     3.09498e+01
   0.73000     1.31862e+02     7.70527e+01     7.45694e+00
   0.75000     1.23914e+02     6.90170e+01     1.18201e+01
   0.77000     1.21767e+02     7.24292e+01     3.16791e+01
   0.79000     1.14923e+02     6.24966e+01     1.22799e+01
   0.81000     1.08693e+02     5.94114e+01     1.73312e+01
   0.83000     1.03802e+02     5.32954e+01    -1.94270e+00
   0.85000     9.70529e+01     5.21415e+01    -2.17360e+00
