# Mcut=  6.1686e+09Msun/h.
#        k       b1_x       b1_a            Pkmm
   0.03476    1.91191    1.91071     2.38585e+03
   0.06013    1.88253    1.88088     1.47525e+03
   0.08418    1.88282    1.88033     9.69154e+02
   0.10874    1.90209    1.89890     6.40475e+02
   0.13437    1.91275    1.90795     5.29496e+02
   0.15871    1.91824    1.91247     3.79260e+02
   0.18293    1.92593    1.91881     2.96289e+02
   0.20748    1.94411    1.93510     2.41990e+02
   0.23232    1.95480    1.94404     2.08796e+02
   0.25688    1.95106    1.93728     1.65690e+02
   0.28117    1.96122    1.94500     1.48172e+02
   0.30628    1.98085    1.96154     1.23546e+02
   0.33133    1.98846    1.96641     1.14325e+02
   0.35545    2.00760    1.98019     9.41631e+01
   0.37974    2.00384    1.97346     8.39975e+01
   0.40420    2.02705    1.99187     7.71074e+01
   0.42877    2.03198    1.99264     6.88040e+01
   0.45346    2.03912    1.99220     6.00420e+01
   0.47807    2.05272    2.00354     5.68859e+01
   0.50266    2.06253    2.00770     5.12894e+01
   0.52715    2.07824    2.01714     4.72048e+01
   0.55156    2.08017    2.01300     4.35582e+01
   0.57625    2.09603    2.02609     4.13883e+01
   0.60074    2.09269    2.01210     3.73506e+01
   0.62537    2.11172    2.02782     3.51324e+01
   0.65018    2.12643    2.03460     3.25097e+01
   0.67478    2.12790    2.03021     3.10338e+01
   0.69919    2.14152    2.03640     2.89456e+01
   0.72362    2.14719    2.03503     2.75454e+01
   0.74803    2.16020    2.04038     2.56480e+01
   0.77266    2.16460    2.03943     2.46243e+01
   0.79730    2.17703    2.04405     2.33580e+01
   0.82191    2.18859    2.04615     2.17811e+01
   0.84650    2.19164    2.03902     2.05823e+01
   0.87103    2.20468    2.04691     1.99693e+01
   0.89560    2.21689    2.04836     1.87480e+01
   0.92003    2.22896    2.05321     1.80679e+01
   0.94458    2.23196    2.04504     1.70275e+01
   0.96914    2.24185    2.04932     1.64932e+01
   0.99364    2.25134    2.05260     1.60421e+01
   1.01818    2.25419    2.04505     1.52886e+01
   1.04277    2.26761    2.05369     1.50002e+01
   1.06743    2.27593    2.05270     1.43364e+01
   1.09201    2.29026    2.05084     1.34556e+01
   1.11656    2.29247    2.04753     1.31571e+01
   1.14097    2.30241    2.04645     1.26450e+01
   1.16541    2.31501    2.05459     1.23853e+01
   1.19006    2.31556    2.03741     1.16825e+01
   1.21462    2.33023    2.04582     1.13681e+01
   1.23915    2.33712    2.04339     1.10041e+01
   1.26379    2.34372    2.03616     1.05582e+01
   1.28843    2.35149    2.03541     1.02846e+01
   1.31303    2.36557    2.03629     9.86318e+00
   1.33742    2.36999    2.03490     9.70752e+00
   1.36193    2.38475    2.03961     9.39055e+00
   1.38650    2.38918    2.03123     9.08854e+00
   1.41093    2.39433    2.02569     8.84244e+00
   1.43548    2.40430    2.03000     8.68003e+00
   1.46003    2.41092    2.02484     8.41289e+00
   1.48468    2.42312    2.02335     8.12839e+00
   1.50925    2.42787    2.01600     7.89957e+00
   1.53368    2.44107    2.02047     7.72249e+00
   1.55833    2.44646    2.01426     7.51417e+00
   1.58290    2.45413    2.01016     7.32615e+00
   1.60746    2.46293    2.00588     7.11226e+00
   1.63199    2.46953    2.00713     7.03749e+00
   1.65643    2.48264    2.00449     6.76943e+00
   1.68103    2.48571    1.99894     6.66441e+00
   1.70563    2.49882    2.00211     6.50106e+00
   1.73010    2.50761    1.99240     6.28617e+00
   1.75456    2.51859    1.99287     6.15308e+00
   1.77907    2.51710    1.97856     6.02516e+00
   1.80377    2.53115    1.98608     5.93117e+00
   1.82842    2.54061    1.98053     5.75859e+00
   1.85296    2.54780    1.97858     5.66119e+00
   1.87752    2.55738    1.97524     5.53051e+00
   1.90200    2.56882    1.97964     5.44102e+00
   1.92646    2.56577    1.94972     5.24409e+00
   1.95098    2.58048    1.94770     5.08614e+00
   1.97546    2.58797    1.96169     5.12116e+00
   2.00000    2.60040    1.95738     4.96849e+00
   2.02470    2.60870    1.95430     4.88237e+00
   2.04927    2.61456    1.94201     4.75767e+00
   2.07377    2.62840    1.94551     4.66315e+00
   2.09832    2.62930    1.92293     4.53442e+00
   2.12294    2.63875    1.91892     4.42900e+00
   2.14747    2.64349    1.91677     4.38909e+00
   2.17185    2.65842    1.92737     4.33854e+00
   2.19643    2.65902    1.90340     4.21944e+00
   2.22111    2.67250    1.90189     4.12314e+00
   2.24563    2.67860    1.89232     4.04647e+00
   2.27015    2.68573    1.88741     3.97646e+00
   2.29470    2.69125    1.87856     3.91014e+00
   2.31924    2.70353    1.87375     3.81986e+00
   2.34377    2.71112    1.87324     3.77965e+00
   2.36823    2.71615    1.86069     3.70130e+00
   2.39278    2.72402    1.84962     3.62574e+00
   2.41744    2.73268    1.83824     3.54484e+00
   2.44196    2.74432    1.83684     3.47961e+00
   2.46642    2.74756    1.82332     3.42131e+00
   2.49103    2.75655    1.81171     3.34510e+00
   2.51559    2.76668    1.80150     3.27660e+00
   2.54013    2.77089    1.79643     3.24533e+00
   2.56470    2.78226    1.79218     3.19000e+00
   2.58923    2.79329    1.78287     3.11915e+00
   2.61376    2.80183    1.77207     3.06247e+00
   2.63831    2.80552    1.76228     3.02361e+00
   2.66283    2.81720    1.76201     2.98032e+00
   2.68735    2.82483    1.74331     2.91441e+00
   2.71187    2.83025    1.71783     2.84829e+00
   2.73641    2.83489    1.71065     2.81628e+00
   2.76099    2.84614    1.71332     2.78064e+00
   2.78556    2.85144    1.68173     2.70836e+00
   2.81014    2.86010    1.66800     2.65804e+00
   2.83472    2.86907    1.66204     2.62287e+00
   2.85924    2.87847    1.64730     2.56873e+00
   2.88380    2.87954    1.63743     2.55441e+00
   2.90831    2.89123    1.59816     2.46601e+00
   2.93276    2.89755    1.59943     2.45048e+00
   2.95735    2.90574    1.58831     2.41494e+00
   2.98193    2.91598    1.56830     2.36534e+00
   3.00645    2.92070    1.54778     2.32883e+00
   3.03102    2.93224    1.53983     2.29143e+00
   3.05562    2.93892    1.50813     2.24467e+00
   3.08022    2.94569    1.50097     2.22258e+00
   3.10466    2.95504    1.46371     2.16225e+00
   3.12910    2.96233    1.44997     2.13363e+00
   3.15367    2.97224    1.41830     2.08940e+00
   3.17824    2.97950    1.41082     2.06670e+00
   3.20281    2.98978    1.37366     2.01952e+00
   3.22733    2.99645    1.36223     1.99573e+00
   3.25192    3.00954    1.32940     1.95171e+00
   3.27655    3.01774    1.31858     1.93094e+00
   3.30105    3.02312    1.28610     1.89994e+00
   3.32552    3.02627    1.24528     1.86825e+00
   3.35008    3.03742    1.21839     1.83656e+00
   3.37464    3.04540    1.19268     1.80967e+00
   3.39917    3.04973    1.14757     1.77712e+00
   3.42370    3.05930    1.09030     1.73749e+00
   3.44825    3.06885    1.06296     1.71279e+00
   3.47280    3.07708    1.01638     1.68325e+00
   3.49730    3.08421    0.96047     1.65245e+00
   3.52186    3.09190    0.92735     1.63009e+00
   3.54642    3.09916    0.86201     1.60170e+00
   3.57100    3.11057    0.82911     1.57855e+00
   3.59560    3.11353    0.74192     1.55061e+00
   3.62013    3.12748    0.70080     1.52808e+00
   3.64467    3.13209    0.58197     1.49744e+00
   3.66926    3.14516    0.52437     1.47609e+00
   3.69375    3.15125    0.41697     1.45305e+00
   3.71823    3.15876    0.23276     1.43106e+00
   3.74275    3.16428    0.29508     1.40417e+00
   3.76734    3.17232    0.49070     1.37696e+00
   3.79194    3.18035    0.59730     1.35612e+00
   3.81644    3.18956    0.67698     1.33426e+00
   3.84096    3.19290    0.80243     1.30985e+00
   3.86547    3.19761    0.89619     1.28751e+00
   3.89004    3.21298    0.94076     1.26716e+00
   3.91462    3.22084    0.98443     1.25120e+00
   3.93910    3.22930    1.07761     1.22469e+00
