# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 2.927652074392280156e+03 2.600000000000000000e+01
6.013017737617095543e-02 5.719137965218585123e+03 7.200000000000000000e+01
8.418151618618714693e-02 8.565754941354903167e+02 1.520000000000000000e+02
1.087367500886957938e-01 9.741034787815538039e+02 2.340000000000000000e+02
1.343722219507281490e-01 5.634417372384274358e+02 4.160000000000000000e+02
1.587124844392140688e-01 6.340353822975553157e+02 4.800000000000000000e+02
1.829253236177555419e-01 3.733023178682528282e+02 7.220000000000000000e+02
2.074764920249410893e-01 3.275629350300149554e+02 8.740000000000000000e+02
2.323188502694161217e-01 2.730880153642994514e+02 1.162000000000000000e+03
2.568837897152542737e-01 2.101002102387538457e+02 1.358000000000000000e+03
2.811677721420339782e-01 2.077933499568185312e+02 1.632000000000000000e+03
3.062790434346451818e-01 1.535101283805260550e+02 2.036000000000000000e+03
3.313311990205343727e-01 1.587810286248785019e+02 2.310000000000000000e+03
3.554505676832757644e-01 1.306760573056473049e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.155154210910891805e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.094444306287336985e+02 3.306000000000000000e+03
4.287673421450296507e-01 9.662195393961923173e+01 3.934000000000000000e+03
4.534562801006977173e-01 7.668185201477118085e+01 4.266000000000000000e+03
4.780738444491431371e-01 7.763926569572355163e+01 4.794000000000000000e+03
5.026630068413446839e-01 7.031520051196427801e+01 5.270000000000000000e+03
5.271487706313333632e-01 6.431937844724842535e+01 5.754000000000000000e+03
5.515550784249925176e-01 5.880166626607725533e+01 6.344000000000000000e+03
5.762450688919315001e-01 5.802181408727810918e+01 7.014000000000000000e+03
6.007380805735611506e-01 5.087816577953177699e+01 7.364000000000000000e+03
6.253672373831143938e-01 4.845497143764986703e+01 8.402000000000000000e+03
6.501755823830386305e-01 4.470200724607622078e+01 8.738000000000000000e+03
6.747760941225345865e-01 4.197624014842155304e+01 9.670000000000000000e+03
6.991949513373587610e-01 4.080815557336364208e+01 9.880000000000000000e+03
7.236228637511089579e-01 3.736034507573470620e+01 1.113000000000000000e+04
7.480317977018523523e-01 3.561614472512684415e+01 1.140000000000000000e+04
7.726576112572679511e-01 3.424711800151185770e+01 1.272200000000000000e+04
7.973030407408827624e-01 3.107921825115011316e+01 1.317000000000000000e+04
8.219050394031606199e-01 3.000725826886599990e+01 1.418600000000000000e+04
8.465029529859586788e-01 2.784854053641394245e+01 1.495800000000000000e+04
8.710314617807571880e-01 2.689754505391118400e+01 1.580200000000000000e+04
8.955964540390221051e-01 2.522171895854204848e+01 1.674600000000000000e+04
9.200327912485964932e-01 2.429440088926532226e+01 1.753400000000000000e+04
9.445818830773816677e-01 2.368768738981675881e+01 1.869000000000000000e+04
9.691428403852909712e-01 2.272281407928663910e+01 1.958600000000000000e+04
9.936398339652569023e-01 2.152998582362951296e+01 2.052400000000000000e+04
1.018176782820507942e+00 2.056053349092719884e+01 2.165200000000000000e+04
1.042766853365621582e+00 2.027829837193813134e+01 2.276000000000000000e+04
1.067432079366278153e+00 1.929931879587127241e+01 2.389200000000000000e+04
1.092007825972616253e+00 1.837203586170068803e+01 2.485400000000000000e+04
1.116555949281071269e+00 1.774789571646842035e+01 2.604000000000000000e+04
1.140969998657552109e+00 1.711407864510275090e+01 2.680400000000000000e+04
1.165412799157594437e+00 1.677691437160945043e+01 2.850000000000000000e+04
1.190057268598827767e+00 1.569719944726852745e+01 2.956400000000000000e+04
1.214617866389426926e+00 1.542599450854701537e+01 3.083400000000000000e+04
1.239153515017866303e+00 1.500685433762843779e+01 3.189000000000000000e+04
1.263794672254038076e+00 1.411447936780547430e+01 3.376600000000000000e+04
1.288426493777925508e+00 1.393011364297133881e+01 3.446400000000000000e+04
1.313029045166066222e+00 1.342752306866045231e+01 3.622000000000000000e+04
1.337417753268757670e+00 1.290529495304170204e+01 3.667000000000000000e+04
1.361925448145902662e+00 1.297538197699890006e+01 3.911400000000000000e+04
1.386503814700803305e+00 1.227032489603197618e+01 3.989800000000000000e+04
1.410925965910736268e+00 1.233541924760079311e+01 4.126400000000000000e+04
1.435480380696713132e+00 1.174072956824566738e+01 4.332000000000000000e+04
1.460033395611762819e+00 1.141934897220339806e+01 4.418400000000000000e+04
1.484681614846454778e+00 1.100290698266274703e+01 4.654800000000000000e+04
1.509254924902153627e+00 1.070556800462876090e+01 4.719800000000000000e+04
