# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 3.507987596692217267e+03 2.600000000000000000e+01
6.013017737617095543e-02 3.129550944579920033e+05 7.200000000000000000e+01
8.418151618618714693e-02 1.825135807062056119e+04 1.520000000000000000e+02
1.087367500886957938e-01 5.026976157067035820e+04 2.340000000000000000e+02
1.343722219507281490e-01 4.679851388706232683e+03 4.160000000000000000e+02
1.587124844392140688e-01 7.905015090577917363e+03 4.800000000000000000e+02
1.829253236177555419e-01 4.207579940860731767e+03 7.220000000000000000e+02
2.074764920249410893e-01 1.255497492996447590e+03 8.740000000000000000e+02
2.323188502694161217e-01 1.295828382181145344e+03 1.162000000000000000e+03
2.568837897152542737e-01 1.643547047632215936e+03 1.358000000000000000e+03
2.811677721420339782e-01 9.309496952227877955e+02 1.632000000000000000e+03
3.062790434346451818e-01 1.092784295708516311e+03 2.036000000000000000e+03
3.313311990205343727e-01 7.419128375231474593e+02 2.310000000000000000e+03
3.554505676832757644e-01 7.762480421245840034e+02 2.528000000000000000e+03
3.797409759428852505e-01 5.177497130932774780e+02 3.068000000000000000e+03
4.042043237165472980e-01 4.287389326815296613e+02 3.306000000000000000e+03
4.287673421450296507e-01 3.879128226322813475e+02 3.934000000000000000e+03
4.534562801006977173e-01 3.820381561027959947e+02 4.266000000000000000e+03
4.780738444491431371e-01 3.211651303447240480e+02 4.794000000000000000e+03
5.026630068413446839e-01 3.215676196804317897e+02 5.270000000000000000e+03
5.271487706313333632e-01 2.707077527882204322e+02 5.754000000000000000e+03
5.515550784249925176e-01 2.804244505905989513e+02 6.344000000000000000e+03
5.762450688919315001e-01 2.330968794630292678e+02 7.014000000000000000e+03
6.007380805735611506e-01 2.109260996273250157e+02 7.364000000000000000e+03
6.253672373831143938e-01 2.012548456887307111e+02 8.402000000000000000e+03
6.501755823830386305e-01 1.920934239479649648e+02 8.738000000000000000e+03
6.747760941225345865e-01 1.787578244327748394e+02 9.670000000000000000e+03
6.991949513373587610e-01 1.681960272428761414e+02 9.880000000000000000e+03
7.236228637511089579e-01 1.612311865168096574e+02 1.113000000000000000e+04
7.480317977018523523e-01 1.587506889249304152e+02 1.140000000000000000e+04
7.726576112572679511e-01 1.426657839263755534e+02 1.272200000000000000e+04
7.973030407408827624e-01 1.343361959603169566e+02 1.317000000000000000e+04
8.219050394031606199e-01 1.282367418906626426e+02 1.418600000000000000e+04
8.465029529859586788e-01 1.221648294854057042e+02 1.495800000000000000e+04
8.710314617807571880e-01 1.153271433275406537e+02 1.580200000000000000e+04
