# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 4.005747740509748837e+03 2.600000000000000000e+01
6.013017737617095543e-02 6.615578449477447066e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.384456739060412929e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.359870970979810863e+03 2.340000000000000000e+02
1.343722219507281490e-01 8.047198245079711114e+02 4.160000000000000000e+02
1.587124844392140688e-01 8.169038221222760967e+02 4.800000000000000000e+02
1.829253236177555419e-01 5.229933489154302606e+02 7.220000000000000000e+02
2.074764920249410893e-01 4.500998926179692035e+02 8.740000000000000000e+02
2.323188502694161217e-01 3.907099537196704091e+02 1.162000000000000000e+03
2.568837897152542737e-01 3.004664796027321927e+02 1.358000000000000000e+03
2.811677721420339782e-01 2.857855643039832216e+02 1.632000000000000000e+03
3.062790434346451818e-01 2.263409178729968687e+02 2.036000000000000000e+03
3.313311990205343727e-01 2.284432576194168689e+02 2.310000000000000000e+03
3.554505676832757644e-01 1.867450012810178919e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.698796080532442829e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.587953390211044677e+02 3.306000000000000000e+03
4.287673421450296507e-01 1.433051641208430738e+02 3.934000000000000000e+03
4.534562801006977173e-01 1.125048139445815707e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.166318003238693564e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.072933600712759556e+02 5.270000000000000000e+03
5.271487706313333632e-01 9.605368451183709055e+01 5.754000000000000000e+03
5.515550784249925176e-01 9.104227373226612485e+01 6.344000000000000000e+03
5.762450688919315001e-01 8.797146449069806806e+01 7.014000000000000000e+03
6.007380805735611506e-01 7.840622409883700072e+01 7.364000000000000000e+03
6.253672373831143938e-01 7.389485304791331544e+01 8.402000000000000000e+03
6.501755823830386305e-01 6.869817370219756469e+01 8.738000000000000000e+03
6.747760941225345865e-01 6.607027173928435104e+01 9.670000000000000000e+03
6.991949513373587610e-01 6.323099734994796961e+01 9.880000000000000000e+03
7.236228637511089579e-01 5.987994690214517846e+01 1.113000000000000000e+04
7.480317977018523523e-01 5.739988154088263173e+01 1.140000000000000000e+04
7.726576112572679511e-01 5.412036637522837879e+01 1.272200000000000000e+04
7.973030407408827624e-01 5.058441861874445067e+01 1.317000000000000000e+04
8.219050394031606199e-01 4.897027126815191167e+01 1.418600000000000000e+04
8.465029529859586788e-01 4.615564926155135339e+01 1.495800000000000000e+04
8.710314617807571880e-01 4.417762063324897071e+01 1.580200000000000000e+04
8.955964540390221051e-01 4.154786195322569142e+01 1.674600000000000000e+04
9.200327912485964932e-01 4.080236671084848865e+01 1.753400000000000000e+04
9.445818830773816677e-01 3.911455807740709645e+01 1.869000000000000000e+04
9.691428403852909712e-01 3.826769795286573839e+01 1.958600000000000000e+04
9.936398339652569023e-01 3.633301049902316748e+01 2.052400000000000000e+04
1.018176782820507942e+00 3.439071047463669117e+01 2.165200000000000000e+04
1.042766853365621582e+00 3.494054992944721505e+01 2.276000000000000000e+04
1.067432079366278153e+00 3.354824748905046761e+01 2.389200000000000000e+04
1.092007825972616253e+00 3.163867601906148863e+01 2.485400000000000000e+04
1.116555949281071269e+00 3.061625999828126510e+01 2.604000000000000000e+04
1.140969998657552109e+00 2.983041895577902025e+01 2.680400000000000000e+04
1.165412799157594437e+00 2.917353950936201912e+01 2.850000000000000000e+04
1.190057268598827767e+00 2.782436509299161997e+01 2.956400000000000000e+04
1.214617866389426926e+00 2.748797514540739328e+01 3.083400000000000000e+04
1.239153515017866303e+00 2.677417492442778979e+01 3.189000000000000000e+04
1.263794672254038076e+00 2.539638912608472054e+01 3.376600000000000000e+04
1.288426493777925508e+00 2.507236114007324801e+01 3.446400000000000000e+04
1.313029045166066222e+00 2.401853464304720376e+01 3.622000000000000000e+04
1.337417753268757670e+00 2.366865028199506327e+01 3.667000000000000000e+04
1.361925448145902662e+00 2.316154681991628550e+01 3.911400000000000000e+04
1.386503814700803305e+00 2.251263205458747052e+01 3.989800000000000000e+04
1.410925965910736268e+00 2.195770763257806024e+01 4.126400000000000000e+04
1.435480380696713132e+00 2.178549093432685169e+01 4.332000000000000000e+04
1.460033395611762819e+00 2.125922095214026442e+01 4.418400000000000000e+04
1.484681614846454778e+00 2.031453523514018755e+01 4.654800000000000000e+04
1.509254924902153627e+00 2.011832237399161727e+01 4.719800000000000000e+04
1.533680946131934064e+00 1.987801109383851994e+01 4.880200000000000000e+04
1.558325242020618395e+00 1.918285639375881502e+01 5.141800000000000000e+04
1.582898818657196172e+00 1.883004950071251571e+01 5.158800000000000000e+04
1.607456402752097668e+00 1.811445520406756771e+01 5.464400000000000000e+04
1.631994660923775875e+00 1.791495468856471263e+01 5.484200000000000000e+04
1.656426602680801441e+00 1.742425343476782729e+01 5.733800000000000000e+04
1.681030763944247663e+00 1.718775332474828588e+01 5.921400000000000000e+04
1.705626778692082679e+00 1.695529113115003028e+01 6.064200000000000000e+04
1.730101932693856259e+00 1.657073144749293192e+01 6.220200000000000000e+04
1.754558260322716334e+00 1.604424465780388687e+01 6.399000000000000000e+04
1.779072581939174391e+00 1.555252266467020839e+01 6.596200000000000000e+04
1.803774998375834437e+00 1.573998463758176314e+01 6.893000000000000000e+04
1.828415224475618661e+00 1.531457527703265242e+01 6.921800000000000000e+04
1.852957785002211422e+00 1.512666311546709963e+01 7.208600000000000000e+04
1.877516303117015672e+00 1.468746910484705737e+01 7.321600000000000000e+04
1.902003194583360202e+00 1.476763211217874350e+01 7.536400000000000000e+04
1.926459206259836909e+00 1.423921263635702061e+01 7.714200000000000000e+04
1.950979244101561871e+00 1.361824403629560365e+01 7.932200000000000000e+04
1.975457770288180148e+00 1.401452119889166603e+01 8.112200000000000000e+04
1.999996309013334805e+00 1.351575167649241216e+01 8.374000000000000000e+04
2.024695913452227547e+00 1.335781699532533118e+01 8.622800000000000000e+04
2.049270495590969521e+00 1.309274772177568913e+01 8.724200000000000000e+04
2.073767679346899317e+00 1.291166669171075654e+01 8.950400000000000000e+04
2.098324428534850128e+00 1.262964000104325279e+01 9.236600000000000000e+04
2.122935889074646809e+00 1.247194822241927170e+01 9.390800000000000000e+04
