# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.590496255564764851e+03 2.600000000000000000e+01
6.013017737617095543e-02 4.045613460371723249e+03 7.200000000000000000e+01
8.418151618618714693e-02 3.932713441533507535e+02 1.520000000000000000e+02
1.087367500886957938e-01 4.895322540906537938e+02 2.340000000000000000e+02
1.343722219507281490e-01 3.112860646550683441e+02 4.160000000000000000e+02
1.587124844392140688e-01 3.532642293426353604e+02 4.800000000000000000e+02
1.829253236177555419e-01 2.046271533914158454e+02 7.220000000000000000e+02
2.074764920249410893e-01 1.758580726180088050e+02 8.740000000000000000e+02
2.323188502694161217e-01 1.390930542926790565e+02 1.162000000000000000e+03
2.568837897152542737e-01 1.117212580927772052e+02 1.358000000000000000e+03
2.811677721420339782e-01 1.134895903167464297e+02 1.632000000000000000e+03
3.062790434346451818e-01 7.872145009271436322e+01 2.036000000000000000e+03
3.313311990205343727e-01 8.284581922801160658e+01 2.310000000000000000e+03
3.554505676832757644e-01 6.603835551694255912e+01 2.528000000000000000e+03
3.797409759428852505e-01 5.876546366348580364e+01 3.068000000000000000e+03
4.042043237165472980e-01 5.387039422914806863e+01 3.306000000000000000e+03
4.287673421450296507e-01 4.760165636905582431e+01 3.934000000000000000e+03
4.534562801006977173e-01 3.799704502425178987e+01 4.266000000000000000e+03
4.780738444491431371e-01 3.823661511625645915e+01 4.794000000000000000e+03
5.026630068413446839e-01 3.296324806784132022e+01 5.270000000000000000e+03
5.271487706313333632e-01 3.118867913349976817e+01 5.754000000000000000e+03
5.515550784249925176e-01 2.688754359264666505e+01 6.344000000000000000e+03
5.762450688919315001e-01 2.745499916400403251e+01 7.014000000000000000e+03
6.007380805735611506e-01 2.383096844627637978e+01 7.364000000000000000e+03
6.253672373831143938e-01 2.253903689442840985e+01 8.402000000000000000e+03
6.501755823830386305e-01 2.084637428696749595e+01 8.738000000000000000e+03
6.747760941225345865e-01 1.930842579225976152e+01 9.670000000000000000e+03
6.991949513373587610e-01 1.862209194974273174e+01 9.880000000000000000e+03
7.236228637511089579e-01 1.653900782174517659e+01 1.113000000000000000e+04
7.480317977018523523e-01 1.537736230091717360e+01 1.140000000000000000e+04
7.726576112572679511e-01 1.501655783760530127e+01 1.272200000000000000e+04
7.973030407408827624e-01 1.368017579065342915e+01 1.317000000000000000e+04
8.219050394031606199e-01 1.299189695488054497e+01 1.418600000000000000e+04
8.465029529859586788e-01 1.176272067012630274e+01 1.495800000000000000e+04
8.710314617807571880e-01 1.146636895716689430e+01 1.580200000000000000e+04
8.955964540390221051e-01 1.089861243013715608e+01 1.674600000000000000e+04
9.200327912485964932e-01 1.013985306511195184e+01 1.753400000000000000e+04
9.445818830773816677e-01 9.916766640508637209e+00 1.869000000000000000e+04
9.691428403852909712e-01 9.271295561598268620e+00 1.958600000000000000e+04
9.936398339652569023e-01 8.823916260753607688e+00 2.052400000000000000e+04
1.018176782820507942e+00 8.475681195410668778e+00 2.165200000000000000e+04
1.042766853365621582e+00 7.997890201117990649e+00 2.276000000000000000e+04
1.067432079366278153e+00 7.691092742017603179e+00 2.389200000000000000e+04
1.092007825972616253e+00 7.200957524272783239e+00 2.485400000000000000e+04
1.116555949281071269e+00 7.001845446556346886e+00 2.604000000000000000e+04
1.140969998657552109e+00 6.612856455316586057e+00 2.680400000000000000e+04
1.165412799157594437e+00 6.414002304572095525e+00 2.850000000000000000e+04
1.190057268598827767e+00 6.053031975536448783e+00 2.956400000000000000e+04
1.214617866389426926e+00 5.900461665618756513e+00 3.083400000000000000e+04
1.239153515017866303e+00 5.627213370232124312e+00 3.189000000000000000e+04
1.263794672254038076e+00 5.340926776377163954e+00 3.376600000000000000e+04
1.288426493777925508e+00 5.052983634176356986e+00 3.446400000000000000e+04
1.313029045166066222e+00 5.035202594348517025e+00 3.622000000000000000e+04
1.337417753268757670e+00 4.698481273862677554e+00 3.667000000000000000e+04
1.361925448145902662e+00 4.731325086831235538e+00 3.911400000000000000e+04
1.386503814700803305e+00 4.445847237154141318e+00 3.989800000000000000e+04
1.410925965910736268e+00 4.417935453115398481e+00 4.126400000000000000e+04
1.435480380696713132e+00 4.153945634842306944e+00 4.332000000000000000e+04
1.460033395611762819e+00 4.002346903721723415e+00 4.418400000000000000e+04
1.484681614846454778e+00 3.873717063422997597e+00 4.654800000000000000e+04
1.509254924902153627e+00 3.662396970940538399e+00 4.719800000000000000e+04
1.533680946131934064e+00 3.586901799015906001e+00 4.880200000000000000e+04
1.558325242020618395e+00 3.465704819536876258e+00 5.141800000000000000e+04
1.582898818657196172e+00 3.316218305829126134e+00 5.158800000000000000e+04
1.607456402752097668e+00 3.194983118557980450e+00 5.464400000000000000e+04
1.631994660923775875e+00 3.238949888162019342e+00 5.484200000000000000e+04
1.656426602680801441e+00 2.949336296162869075e+00 5.733800000000000000e+04
1.681030763944247663e+00 3.000392678026461368e+00 5.921400000000000000e+04
1.705626778692082679e+00 2.897706797751625096e+00 6.064200000000000000e+04
1.730101932693856259e+00 2.780411355684492936e+00 6.220200000000000000e+04
1.754558260322716334e+00 2.706292076960305604e+00 6.399000000000000000e+04
1.779072581939174391e+00 2.610117965493873537e+00 6.596200000000000000e+04
1.803774998375834437e+00 2.562736570934657010e+00 6.893000000000000000e+04
1.828415224475618661e+00 2.517221838181842752e+00 6.921800000000000000e+04
1.852957785002211422e+00 2.426140523696688867e+00 7.208600000000000000e+04
1.877516303117015672e+00 2.306710187503878018e+00 7.321600000000000000e+04
1.902003194583360202e+00 2.260362369918706982e+00 7.536400000000000000e+04
1.926459206259836909e+00 2.202571044024346669e+00 7.714200000000000000e+04
1.950979244101561871e+00 2.144968876287472348e+00 7.932200000000000000e+04
1.975457770288180148e+00 2.061081027128255361e+00 8.112200000000000000e+04
1.999996309013334805e+00 2.029335500497741585e+00 8.374000000000000000e+04
2.024695913452227547e+00 1.998794092666574818e+00 8.622800000000000000e+04
2.049270495590969521e+00 1.956689260511966788e+00 8.724200000000000000e+04
2.073767679346899317e+00 1.915241274205917277e+00 8.950400000000000000e+04
2.098324428534850128e+00 1.862722981965600821e+00 9.236600000000000000e+04
2.122935889074646809e+00 1.780117048163339044e+00 9.390800000000000000e+04
2.147465173093049629e+00 1.741545871673126467e+00 9.622600000000000000e+04
2.171851386770913273e+00 1.717167261374876963e+00 9.717200000000000000e+04
2.196429360365885319e+00 1.642424898356534380e+00 1.019960000000000000e+05
2.221105043850578831e+00 1.617250357061198907e+00 1.028340000000000000e+05
2.245633118720809840e+00 1.560980558233419080e+00 1.049360000000000000e+05
2.270148613403661475e+00 1.522628682440847925e+00 1.076640000000000000e+05
2.294696009023289740e+00 1.518338893742864126e+00 1.097300000000000000e+05
2.319241441457444708e+00 1.475571707226234874e+00 1.122420000000000000e+05
2.343770146594723602e+00 1.427140555144621237e+00 1.145480000000000000e+05
2.368234709664871041e+00 1.397246272465564099e+00 1.162040000000000000e+05
2.392776617152194252e+00 1.335048398752792576e+00 1.202100000000000000e+05
2.417436309943946426e+00 1.340822402383848200e+00 1.222240000000000000e+05
