# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 3.348425326721613146e+03 2.600000000000000000e+01
6.013017737617095543e-02 2.071483794945158024e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.389283008007569379e+03 1.520000000000000000e+02
1.087367500886957938e-01 9.136332309894120272e+02 2.340000000000000000e+02
1.343722219507281490e-01 7.440262981107200631e+02 4.160000000000000000e+02
1.587124844392140688e-01 5.323078428169915242e+02 4.800000000000000000e+02
1.829253236177555419e-01 4.231181720785443758e+02 7.220000000000000000e+02
2.074764920249410893e-01 3.436109901618108324e+02 8.740000000000000000e+02
2.323188502694161217e-01 2.850466001724576017e+02 1.162000000000000000e+03
2.568837897152542737e-01 2.337432782592359786e+02 1.358000000000000000e+03
2.811677721420339782e-01 2.065262696120473151e+02 1.632000000000000000e+03
3.062790434346451818e-01 1.701280338191869816e+02 2.036000000000000000e+03
3.313311990205343727e-01 1.541019083319155243e+02 2.310000000000000000e+03
3.554505676832757644e-01 1.286995098983772152e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.146374948965640073e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.039575173902335337e+02 3.306000000000000000e+03
4.287673421450296507e-01 9.206510403037285073e+01 3.934000000000000000e+03
4.534562801006977173e-01 8.077087531643478258e+01 4.266000000000000000e+03
4.780738444491431371e-01 7.405624704097013478e+01 4.794000000000000000e+03
5.026630068413446839e-01 6.805063124837865018e+01 5.270000000000000000e+03
5.271487706313333632e-01 6.179762961619240258e+01 5.754000000000000000e+03
5.515550784249925176e-01 5.662028692070222746e+01 6.344000000000000000e+03
5.762450688919315001e-01 5.402746194566807247e+01 7.014000000000000000e+03
6.007380805735611506e-01 4.721951310924976752e+01 7.364000000000000000e+03
6.253672373831143938e-01 4.490097405823560450e+01 8.402000000000000000e+03
6.501755823830386305e-01 4.104589557081763473e+01 8.738000000000000000e+03
6.747760941225345865e-01 3.909215170093774816e+01 9.670000000000000000e+03
6.991949513373587610e-01 3.651971713608392633e+01 9.880000000000000000e+03
7.236228637511089579e-01 3.383378140682717117e+01 1.113000000000000000e+04
7.480317977018523523e-01 3.160465222742790559e+01 1.140000000000000000e+04
7.726576112572679511e-01 2.998087388101946615e+01 1.272200000000000000e+04
7.973030407408827624e-01 2.799989555709079170e+01 1.317000000000000000e+04
8.219050394031606199e-01 2.628531297335021577e+01 1.418600000000000000e+04
8.465029529859586788e-01 2.466080291677850411e+01 1.495800000000000000e+04
8.710314617807571880e-01 2.424935886012978870e+01 1.580200000000000000e+04
8.955964540390221051e-01 2.189369561124669517e+01 1.674600000000000000e+04
9.200327912485964932e-01 2.132348973873847342e+01 1.753400000000000000e+04
9.445818830773816677e-01 2.015170319638935226e+01 1.869000000000000000e+04
9.691428403852909712e-01 1.907004050309059906e+01 1.958600000000000000e+04
9.936398339652569023e-01 1.846993789896398397e+01 2.052400000000000000e+04
1.018176782820507942e+00 1.771313093623814439e+01 2.165200000000000000e+04
1.042766853365621582e+00 1.682681467281802412e+01 2.276000000000000000e+04
