# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.510101047236698605e+03 2.600000000000000000e+01
6.013017737617095543e-02 3.950906658476389111e+03 7.200000000000000000e+01
8.418151618618714693e-02 3.363449681318530793e+02 1.520000000000000000e+02
1.087367500886957938e-01 4.587029940081507675e+02 2.340000000000000000e+02
1.343722219507281490e-01 2.895448409700825323e+02 4.160000000000000000e+02
1.587124844392140688e-01 3.446598357730364910e+02 4.800000000000000000e+02
1.829253236177555419e-01 1.937530372957166378e+02 7.220000000000000000e+02
2.074764920249410893e-01 1.683046330628245641e+02 8.740000000000000000e+02
2.323188502694161217e-01 1.318504012964599212e+02 1.162000000000000000e+03
2.568837897152542737e-01 1.053876347412151944e+02 1.358000000000000000e+03
2.811677721420339782e-01 1.090221765968961734e+02 1.632000000000000000e+03
3.062790434346451818e-01 7.361782183518072031e+01 2.036000000000000000e+03
3.313311990205343727e-01 7.860371888542255192e+01 2.310000000000000000e+03
3.554505676832757644e-01 6.282750675210674274e+01 2.528000000000000000e+03
3.797409759428852505e-01 5.572652380694215424e+01 3.068000000000000000e+03
4.042043237165472980e-01 5.120117979669394259e+01 3.306000000000000000e+03
4.287673421450296507e-01 4.508043199713478089e+01 3.934000000000000000e+03
4.534562801006977173e-01 3.580913013121425337e+01 4.266000000000000000e+03
4.780738444491431371e-01 3.609088061699344507e+01 4.794000000000000000e+03
5.026630068413446839e-01 3.103125037224466709e+01 5.270000000000000000e+03
5.271487706313333632e-01 2.960556131134719493e+01 5.754000000000000000e+03
5.515550784249925176e-01 2.526706521552380025e+01 6.344000000000000000e+03
5.762450688919315001e-01 2.605241012409129908e+01 7.014000000000000000e+03
6.007380805735611506e-01 2.253743427338255145e+01 7.364000000000000000e+03
6.253672373831143938e-01 2.137851101397050968e+01 8.402000000000000000e+03
6.501755823830386305e-01 1.969099321753724752e+01 8.738000000000000000e+03
6.747760941225345865e-01 1.816043089990007431e+01 9.670000000000000000e+03
6.991949513373587610e-01 1.762188821674770267e+01 9.880000000000000000e+03
7.236228637511089579e-01 1.551937276605541349e+01 1.113000000000000000e+04
7.480317977018523523e-01 1.450137712423041414e+01 1.140000000000000000e+04
7.726576112572679511e-01 1.414037236384409013e+01 1.272200000000000000e+04
7.973030407408827624e-01 1.286649652365606222e+01 1.317000000000000000e+04
8.219050394031606199e-01 1.230357817397056408e+01 1.418600000000000000e+04
8.465029529859586788e-01 1.104219214804095195e+01 1.495800000000000000e+04
