# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 7.186241881912811550e+03 2.600000000000000000e+01
6.013017737617095543e-02 4.285113844550264730e+03 7.200000000000000000e+01
8.418151618618714693e-02 2.835154706490699027e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.930553482984007132e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.583394561476054150e+03 4.160000000000000000e+02
1.587124844392140688e-01 1.163732522840629144e+03 4.800000000000000000e+02
1.829253236177555419e-01 9.112250513491334232e+02 7.220000000000000000e+02
2.074764920249410893e-01 7.650632778826079630e+02 8.740000000000000000e+02
2.323188502694161217e-01 6.612843242703692113e+02 1.162000000000000000e+03
2.568837897152542737e-01 5.124319883048331121e+02 1.358000000000000000e+03
2.811677721420339782e-01 4.657805083592531332e+02 1.632000000000000000e+03
3.062790434346451818e-01 4.009378433289665509e+02 2.036000000000000000e+03
3.313311990205343727e-01 3.646463460404365833e+02 2.310000000000000000e+03
3.554505676832757644e-01 3.051594198293642535e+02 2.528000000000000000e+03
3.797409759428852505e-01 2.716291696707710912e+02 3.068000000000000000e+03
4.042043237165472980e-01 2.568723586226581688e+02 3.306000000000000000e+03
4.287673421450296507e-01 2.271324397281110805e+02 3.934000000000000000e+03
4.534562801006977173e-01 2.019547484307198317e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.884110306801493948e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.738341462009059057e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.631682532042276819e+02 5.754000000000000000e+03
5.515550784249925176e-01 1.494744640489698213e+02 6.344000000000000000e+03
5.762450688919315001e-01 1.447012778094091914e+02 7.014000000000000000e+03
6.007380805735611506e-01 1.273566029936897905e+02 7.364000000000000000e+03
6.253672373831143938e-01 1.230283533372739555e+02 8.402000000000000000e+03
6.501755823830386305e-01 1.143051615343898106e+02 8.738000000000000000e+03
6.747760941225345865e-01 1.099988415761038851e+02 9.670000000000000000e+03
6.991949513373587610e-01 1.036024019182344915e+02 9.880000000000000000e+03
7.236228637511089579e-01 9.691373187744608231e+01 1.113000000000000000e+04
7.480317977018523523e-01 9.207820305655405946e+01 1.140000000000000000e+04
7.726576112572679511e-01 8.838862568846036538e+01 1.272200000000000000e+04
7.973030407408827624e-01 8.331652700215438756e+01 1.317000000000000000e+04
8.219050394031606199e-01 8.012777156988734362e+01 1.418600000000000000e+04
8.465029529859586788e-01 7.421736828443458478e+01 1.495800000000000000e+04
8.710314617807571880e-01 7.360214317510519777e+01 1.580200000000000000e+04
8.955964540390221051e-01 6.761048744876372041e+01 1.674600000000000000e+04
9.200327912485964932e-01 6.686578519454354819e+01 1.753400000000000000e+04
9.445818830773816677e-01 6.357191045942009566e+01 1.869000000000000000e+04
9.691428403852909712e-01 6.081046935091485039e+01 1.958600000000000000e+04
9.936398339652569023e-01 5.953579675971024443e+01 2.052400000000000000e+04
1.018176782820507942e+00 5.770639235736796024e+01 2.165200000000000000e+04
1.042766853365621582e+00 5.565779569385943404e+01 2.276000000000000000e+04
1.067432079366278153e+00 5.295523966985226849e+01 2.389200000000000000e+04
1.092007825972616253e+00 5.070948342584678414e+01 2.485400000000000000e+04
1.116555949281071269e+00 5.006900293793071910e+01 2.604000000000000000e+04
1.140969998657552109e+00 4.867211189357066559e+01 2.680400000000000000e+04
1.165412799157594437e+00 4.630296794619953005e+01 2.850000000000000000e+04
1.190057268598827767e+00 4.492594627078990754e+01 2.956400000000000000e+04
1.214617866389426926e+00 4.347200029751828509e+01 3.083400000000000000e+04
1.239153515017866303e+00 4.239584996186755461e+01 3.189000000000000000e+04
1.263794672254038076e+00 4.065305650378494562e+01 3.376600000000000000e+04
1.288426493777925508e+00 3.963881093369824526e+01 3.446400000000000000e+04
1.313029045166066222e+00 3.890039723542667360e+01 3.622000000000000000e+04
1.337417753268757670e+00 3.812053877010663427e+01 3.667000000000000000e+04
1.361925448145902662e+00 3.730526667406586228e+01 3.911400000000000000e+04
1.386503814700803305e+00 3.593255644689794792e+01 3.989800000000000000e+04
1.410925965910736268e+00 3.562008760984566180e+01 4.126400000000000000e+04
1.435480380696713132e+00 3.412185835456706684e+01 4.332000000000000000e+04
1.460033395611762819e+00 3.321872062464491648e+01 4.418400000000000000e+04
1.484681614846454778e+00 3.281913196918952025e+01 4.654800000000000000e+04
1.509254924902153627e+00 3.176226931177308543e+01 4.719800000000000000e+04
1.533680946131934064e+00 3.108540968316628650e+01 4.880200000000000000e+04
1.558325242020618395e+00 3.049828056002718668e+01 5.141800000000000000e+04
1.582898818657196172e+00 2.969100818814675691e+01 5.158800000000000000e+04
1.607456402752097668e+00 2.898755445574815326e+01 5.464400000000000000e+04
1.631994660923775875e+00 2.856075050226663237e+01 5.484200000000000000e+04
1.656426602680801441e+00 2.759995581839961076e+01 5.733800000000000000e+04
1.681030763944247663e+00 2.718440417681111043e+01 5.921400000000000000e+04
1.705626778692082679e+00 2.666074055603815651e+01 6.064200000000000000e+04
1.730101932693856259e+00 2.616493412390573070e+01 6.220200000000000000e+04
1.754558260322716334e+00 2.571604007687340854e+01 6.399000000000000000e+04
1.779072581939174391e+00 2.512462789365688565e+01 6.596200000000000000e+04
1.803774998375834437e+00 2.466383768408191202e+01 6.893000000000000000e+04
1.828415224475618661e+00 2.448920550138940655e+01 6.921800000000000000e+04
1.852957785002211422e+00 2.386855755696075221e+01 7.208600000000000000e+04
1.877516303117015672e+00 2.344640377869833614e+01 7.321600000000000000e+04
1.902003194583360202e+00 2.305321966894454988e+01 7.536400000000000000e+04
1.926459206259836909e+00 2.249864412610352460e+01 7.714200000000000000e+04
1.950979244101561871e+00 2.197924720067768689e+01 7.932200000000000000e+04
1.975457770288180148e+00 2.171922499133824758e+01 8.112200000000000000e+04
1.999996309013334805e+00 2.148419164072883802e+01 8.374000000000000000e+04
2.024695913452227547e+00 2.104828841765962366e+01 8.622800000000000000e+04
2.049270495590969521e+00 2.069198190009758065e+01 8.724200000000000000e+04
2.073767679346899317e+00 2.042749402910291678e+01 8.950400000000000000e+04
2.098324428534850128e+00 1.976736497382962199e+01 9.236600000000000000e+04
2.122935889074646809e+00 1.965085686105605944e+01 9.390800000000000000e+04
2.147465173093049629e+00 1.926393410244208582e+01 9.622600000000000000e+04
2.171851386770913273e+00 1.905658093739208070e+01 9.717200000000000000e+04
2.196429360365885319e+00 1.866976699241926951e+01 1.019960000000000000e+05
2.221105043850578831e+00 1.828996286748487776e+01 1.028340000000000000e+05
2.245633118720809840e+00 1.794289483004590480e+01 1.049360000000000000e+05
2.270148613403661475e+00 1.771418821754073036e+01 1.076640000000000000e+05
2.294696009023289740e+00 1.751119690437460363e+01 1.097300000000000000e+05
2.319241441457444708e+00 1.727847872608165858e+01 1.122420000000000000e+05
2.343770146594723602e+00 1.693055327255749276e+01 1.145480000000000000e+05
2.368234709664871041e+00 1.668769794418059860e+01 1.162040000000000000e+05
2.392776617152194252e+00 1.637681783074448205e+01 1.202100000000000000e+05
2.417436309943946426e+00 1.618242079492731023e+01 1.222240000000000000e+05
2.441964092100820327e+00 1.603992537521901696e+01 1.240000000000000000e+05
2.466420201333919149e+00 1.577863944954391329e+01 1.264900000000000000e+05
2.491026169981223948e+00 1.558495265836080890e+01 1.302980000000000000e+05
2.515591102978649296e+00 1.537558764518436760e+01 1.315160000000000000e+05
2.540133082400877651e+00 1.516517781671787723e+01 1.350280000000000000e+05
2.564697215405975061e+00 1.497440204754476056e+01 1.370340000000000000e+05
2.589228454518015088e+00 1.464591561235817707e+01 1.399400000000000000e+05
2.613757183180440702e+00 1.453759037764060125e+01 1.420440000000000000e+05
2.638313502207512595e+00 1.425315490389614403e+01 1.460980000000000000e+05
2.662834301341306720e+00 1.410568784661462871e+01 1.466160000000000000e+05
2.687347884782291363e+00 1.397752488933648252e+01 1.516080000000000000e+05
2.711870266169386756e+00 1.378809539843108034e+01 1.521540000000000000e+05
2.736410240969383345e+00 1.349748655612379444e+01 1.573620000000000000e+05
2.760989340439442330e+00 1.326874723451513916e+01 1.585880000000000000e+05
2.785558473191997120e+00 1.318376897538592374e+01 1.622680000000000000e+05
2.810141778825738346e+00 1.296537987314511220e+01 1.650500000000000000e+05
2.834718102903821535e+00 1.279809392293029902e+01 1.677360000000000000e+05
2.859242120224363859e+00 1.265297363354120819e+01 1.702080000000000000e+05
2.883795674146918397e+00 1.246078267975091514e+01 1.739060000000000000e+05
2.908310367032441501e+00 1.230488776112849081e+01 1.755300000000000000e+05
2.932762648979863496e+00 1.213664005065702334e+01 1.792520000000000000e+05
2.957354671686772463e+00 1.198336405022772411e+01 1.830680000000000000e+05
2.981929099202057287e+00 1.183511517689217385e+01 1.854820000000000000e+05
3.006447522980065568e+00 1.167452002744463613e+01 1.880620000000000000e+05
3.031021325283102197e+00 1.165001237510729659e+01 1.926420000000000000e+05
3.055617158894413432e+00 1.146902594099216621e+01 1.947140000000000000e+05
3.080222423553735211e+00 1.134522539535510255e+01 1.988180000000000000e+05
3.104658431249708972e+00 1.108691095851970765e+01 1.985880000000000000e+05
3.129104157143472342e+00 1.102790796297666809e+01 2.049720000000000000e+05
3.153666107892540982e+00 1.088248222045463365e+01 2.070900000000000000e+05
