# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 8.695974475517790779e+03 2.600000000000000000e+01
6.013017737617095543e-02 5.284388747944939496e+03 7.200000000000000000e+01
8.418151618618714693e-02 3.436520135448458404e+03 1.520000000000000000e+02
1.087367500886957938e-01 2.348250910587142698e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.951657870720768187e+03 4.160000000000000000e+02
1.587124844392140688e-01 1.426661528442500185e+03 4.800000000000000000e+02
1.829253236177555419e-01 1.119251979004121949e+03 7.220000000000000000e+02
2.074764920249410893e-01 9.347687817372459449e+02 8.740000000000000000e+02
2.323188502694161217e-01 8.279541652684196151e+02 1.162000000000000000e+03
2.568837897152542737e-01 6.488761513043114064e+02 1.358000000000000000e+03
2.811677721420339782e-01 5.902615472879182335e+02 1.632000000000000000e+03
3.062790434346451818e-01 5.086742461432495475e+02 2.036000000000000000e+03
3.313311990205343727e-01 4.768974642239607533e+02 2.310000000000000000e+03
3.554505676832757644e-01 3.992050105259081647e+02 2.528000000000000000e+03
3.797409759428852505e-01 3.562196727020543108e+02 3.068000000000000000e+03
4.042043237165472980e-01 3.371789195164665784e+02 3.306000000000000000e+03
4.287673421450296507e-01 3.052498947382073879e+02 3.934000000000000000e+03
4.534562801006977173e-01 2.680823205901555184e+02 4.266000000000000000e+03
4.780738444491431371e-01 2.586655952540043586e+02 4.794000000000000000e+03
5.026630068413446839e-01 2.366398527581562803e+02 5.270000000000000000e+03
5.271487706313333632e-01 2.219094889125144334e+02 5.754000000000000000e+03
5.515550784249925176e-01 2.055232275978383143e+02 6.344000000000000000e+03
5.762450688919315001e-01 2.003419488027784894e+02 7.014000000000000000e+03
6.007380805735611506e-01 1.800836578319621708e+02 7.364000000000000000e+03
6.253672373831143938e-01 1.739776360395437678e+02 8.402000000000000000e+03
6.501755823830386305e-01 1.640570470219205390e+02 8.738000000000000000e+03
6.747760941225345865e-01 1.571575988801292851e+02 9.670000000000000000e+03
6.991949513373587610e-01 1.489008933875304308e+02 9.880000000000000000e+03
7.236228637511089579e-01 1.433713627596553408e+02 1.113000000000000000e+04
7.480317977018523523e-01 1.360338754354092146e+02 1.140000000000000000e+04
7.726576112572679511e-01 1.323387491505361595e+02 1.272200000000000000e+04
7.973030407408827624e-01 1.267299376293911877e+02 1.317000000000000000e+04
8.219050394031606199e-01 1.202161685890371956e+02 1.418600000000000000e+04
8.465029529859586788e-01 1.138961101432911960e+02 1.495800000000000000e+04
8.710314617807571880e-01 1.128604104245792854e+02 1.580200000000000000e+04
8.955964540390221051e-01 1.075584935692000528e+02 1.674600000000000000e+04
9.200327912485964932e-01 1.048226179511605380e+02 1.753400000000000000e+04
9.445818830773816677e-01 1.002587739218714233e+02 1.869000000000000000e+04
9.691428403852909712e-01 9.756703378147940953e+01 1.958600000000000000e+04
9.936398339652569023e-01 9.602770741928939913e+01 2.052400000000000000e+04
1.018176782820507942e+00 9.242671873960661344e+01 2.165200000000000000e+04
1.042766853365621582e+00 9.207466459232917089e+01 2.276000000000000000e+04
1.067432079366278153e+00 8.863418659166158875e+01 2.389200000000000000e+04
1.092007825972616253e+00 8.454886282414020116e+01 2.485400000000000000e+04
1.116555949281071269e+00 8.372881948324172185e+01 2.604000000000000000e+04
1.140969998657552109e+00 8.093644691771413591e+01 2.680400000000000000e+04
1.165412799157594437e+00 8.014639341802018180e+01 2.850000000000000000e+04
1.190057268598827767e+00 7.640773488948350689e+01 2.956400000000000000e+04
1.214617866389426926e+00 7.529581792064834644e+01 3.083400000000000000e+04
1.239153515017866303e+00 7.361165384324401373e+01 3.189000000000000000e+04
1.263794672254038076e+00 7.103044239724553677e+01 3.376600000000000000e+04
1.288426493777925508e+00 7.006561761879471817e+01 3.446400000000000000e+04
1.313029045166066222e+00 6.844485622025766247e+01 3.622000000000000000e+04
1.337417753268757670e+00 6.752441530972042472e+01 3.667000000000000000e+04
1.361925448145902662e+00 6.657699049848282868e+01 3.911400000000000000e+04
1.386503814700803305e+00 6.487411676208409972e+01 3.989800000000000000e+04
1.410925965910736268e+00 6.361041581725412897e+01 4.126400000000000000e+04
1.435480380696713132e+00 6.298008845626289798e+01 4.332000000000000000e+04
1.460033395611762819e+00 6.179177120900379094e+01 4.418400000000000000e+04
1.484681614846454778e+00 6.052779187316713916e+01 4.654800000000000000e+04
1.509254924902153627e+00 5.914511061031647898e+01 4.719800000000000000e+04
1.533680946131934064e+00 5.867826325453565772e+01 4.880200000000000000e+04
1.558325242020618395e+00 5.754172784741114555e+01 5.141800000000000000e+04
1.582898818657196172e+00 5.690411405256846678e+01 5.158800000000000000e+04
1.607456402752097668e+00 5.562212240830739773e+01 5.464400000000000000e+04
1.631994660923775875e+00 5.540428371688208387e+01 5.484200000000000000e+04
1.656426602680801441e+00 5.419124583488280678e+01 5.733800000000000000e+04
1.681030763944247663e+00 5.367160851643080832e+01 5.921400000000000000e+04
1.705626778692082679e+00 5.290323114395206261e+01 6.064200000000000000e+04
1.730101932693856259e+00 5.181243280946003438e+01 6.220200000000000000e+04
1.754558260322716334e+00 5.134642055322044740e+01 6.399000000000000000e+04
1.779072581939174391e+00 5.060754868272204021e+01 6.596200000000000000e+04
1.803774998375834437e+00 5.024286925442955720e+01 6.893000000000000000e+04
