# Redshift space power spectrum multipoles.
# Subtracting SN=    2.35892e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.12230e+03     3.43529e+03     4.09070e+01
   0.07000     6.28843e+03     2.62992e+03    -7.48437e+01
   0.09000     4.44481e+03     1.91583e+03     3.59532e+02
   0.11000     3.21046e+03     1.28425e+03    -3.26480e+01
   0.13000     2.76174e+03     1.18471e+03     3.70111e+01
   0.15000     2.18955e+03     9.37652e+02     5.23974e+01
   0.17000     1.74806e+03     7.98833e+02     1.17794e+02
   0.19000     1.51136e+03     6.65206e+02     5.82544e+01
   0.21000     1.29206e+03     5.86573e+02     1.46029e+01
   0.23000     1.09467e+03     5.29421e+02     6.62201e+01
   0.25000     9.69999e+02     4.66766e+02     5.52096e+01
   0.27000     8.56258e+02     4.03880e+02     2.72057e+01
   0.29000     7.58752e+02     3.73162e+02     3.30467e+01
   0.31000     6.81205e+02     3.39774e+02     3.25440e+01
   0.33000     6.12526e+02     3.06406e+02     3.19077e+01
   0.35000     5.56258e+02     2.85454e+02     3.07399e+01
   0.37000     5.09268e+02     2.58870e+02     2.53739e+01
   0.39000     4.64239e+02     2.39303e+02     3.84954e+01
   0.41000     4.28585e+02     2.32498e+02     3.56956e+01
   0.43000     3.94130e+02     2.15453e+02     2.76360e+01
   0.45000     3.63708e+02     2.00835e+02     2.23355e+01
   0.47000     3.40580e+02     1.88818e+02     3.09288e+01
   0.49000     3.16194e+02     1.80398e+02     2.36684e+01
   0.51000     2.93175e+02     1.70156e+02     2.64762e+01
   0.53000     2.75298e+02     1.59233e+02     2.14840e+01
   0.55000     2.58634e+02     1.53858e+02     2.43873e+01
   0.57000     2.41887e+02     1.44740e+02     2.54494e+01
   0.59000     2.27898e+02     1.36851e+02     2.03701e+01
   0.61000     2.15703e+02     1.30139e+02     1.87302e+01
   0.63000     2.03472e+02     1.24373e+02     2.11123e+01
   0.65000     1.91981e+02     1.17453e+02     2.12918e+01
   0.67000     1.82156e+02     1.15031e+02     2.00628e+01
   0.69000     1.72026e+02     1.06998e+02     1.70099e+01
   0.71000     1.63045e+02     1.02368e+02     1.69418e+01
   0.73000     1.55543e+02     9.95482e+01     1.84049e+01
   0.75000     1.47246e+02     9.29643e+01     1.37450e+01
   0.77000     1.39922e+02     8.96495e+01     1.54201e+01
   0.79000     1.33880e+02     8.79482e+01     1.73856e+01
   0.81000     1.27319e+02     8.18827e+01     1.52652e+01
   0.83000     1.20972e+02     7.95931e+01     1.39117e+01
   0.85000     1.15220e+02     7.61836e+01     1.40800e+01
   0.87000     1.10445e+02     7.32217e+01     1.52727e+01
   0.89000     1.05068e+02     6.95462e+01     1.36234e+01
   0.91000     1.00143e+02     6.75414e+01     1.26932e+01
   0.93000     9.53596e+01     6.38166e+01     1.27579e+01
   0.95000     9.15899e+01     6.25766e+01     1.33934e+01
   0.97000     8.75782e+01     6.00877e+01     1.29972e+01
   0.99000     8.38102e+01     5.71424e+01     1.16549e+01
   1.01000     7.98704e+01     5.52938e+01     1.11086e+01
   1.03000     7.63034e+01     5.25381e+01     1.06237e+01
   1.05000     7.34333e+01     5.14677e+01     1.13458e+01
   1.07000     6.97543e+01     4.89468e+01     1.09812e+01
   1.09000     6.67224e+01     4.71713e+01     1.10926e+01
   1.11000     6.38343e+01     4.50260e+01     1.04790e+01
   1.13000     6.10098e+01     4.37703e+01     9.88411e+00
   1.15000     5.83154e+01     4.16562e+01     8.87985e+00
   1.17000     5.59305e+01     4.06969e+01     1.00997e+01
   1.19000     5.32177e+01     3.85942e+01     8.43890e+00
   1.21000     5.10119e+01     3.74477e+01     8.59874e+00
   1.23000     4.87355e+01     3.62975e+01     8.42901e+00
   1.25000     4.65017e+01     3.46482e+01     8.21809e+00
   1.27000     4.44417e+01     3.35385e+01     7.91890e+00
   1.29000     4.22933e+01     3.19071e+01     7.25921e+00
   1.31000     4.04831e+01     3.08092e+01     7.06382e+00
   1.33000     3.86724e+01     2.94310e+01     7.30355e+00
   1.35000     3.68567e+01     2.83479e+01     6.65882e+00
   1.37000     3.51101e+01     2.76191e+01     6.30379e+00
   1.39000     3.34935e+01     2.63754e+01     6.52020e+00
   1.41000     3.18079e+01     2.54535e+01     6.37931e+00
   1.43000     3.02042e+01     2.40024e+01     5.68381e+00
   1.45000     2.86188e+01     2.33641e+01     5.87730e+00
   1.47000     2.72935e+01     2.26639e+01     5.50800e+00
   1.49000     2.58591e+01     2.15430e+01     5.33301e+00
   1.51000     2.45683e+01     2.09134e+01     5.37934e+00
   1.53000     2.31869e+01     1.99856e+01     5.07367e+00
   1.55000     2.19317e+01     1.92372e+01     5.24939e+00
   1.57000     2.06551e+01     1.84229e+01     4.99112e+00
   1.59000     1.94785e+01     1.79300e+01     4.55330e+00
   1.61000     1.83426e+01     1.71634e+01     4.50977e+00
   1.63000     1.72604e+01     1.65351e+01     4.52436e+00
   1.65000     1.61343e+01     1.59546e+01     4.47417e+00
   1.67000     1.51142e+01     1.52049e+01     4.24364e+00
   1.69000     1.40542e+01     1.46874e+01     4.15046e+00
   1.71000     1.31372e+01     1.40146e+01     3.89103e+00
   1.73000     1.21134e+01     1.35787e+01     3.81296e+00
   1.75000     1.11537e+01     1.29826e+01     3.57744e+00
   1.77000     1.02658e+01     1.24718e+01     3.46394e+00
