#        k       b1_x       b1_a            Pkmm
   0.00920    4.22869    4.25156     6.90521e+02
   0.01534    4.13969    4.16505     8.20625e+02
   0.02148    4.17193    4.19764     7.99284e+02
   0.02761    4.20379    4.23631     7.11425e+02
   0.03375    4.22369    4.25204     6.06497e+02
   0.03988    4.23426    4.27240     5.16500e+02
   0.04602    4.18363    4.22798     4.50237e+02
   0.05216    4.22961    4.27910     4.03892e+02
   0.05829    4.24191    4.29328     3.76252e+02
   0.06443    4.19284    4.24267     3.47908e+02
   0.07056    4.19536    4.25616     3.25725e+02
   0.07670    4.23272    4.29823     2.94055e+02
   0.08283    4.21030    4.28555     2.61858e+02
   0.08897    4.22368    4.30849     2.30030e+02
   0.09511    4.20509    4.29272     2.02709e+02
   0.10124    4.25132    4.35319     1.82176e+02
   0.10738    4.20566    4.31019     1.66364e+02
   0.11351    4.23926    4.34721     1.56227e+02
   0.11965    4.24288    4.35634     1.48531e+02
   0.12579    4.24699    4.36241     1.43033e+02
   0.13192    4.29446    4.41434     1.35610e+02
   0.13806    4.26308    4.39204     1.25828e+02
   0.14419    4.28878    4.42688     1.16573e+02
   0.15033    4.28241    4.42920     1.05973e+02
   0.15647    4.27131    4.43113     9.68253e+01
   0.16260    4.28984    4.45915     8.92065e+01
   0.16874    4.29973    4.47483     8.41285e+01
   0.17487    4.29800    4.48410     7.95460e+01
   0.18101    4.26479    4.45269     7.60045e+01
   0.18715    4.28642    4.47744     7.36029e+01
   0.19328    4.30291    4.50077     7.11780e+01
   0.19942    4.30352    4.51037     6.71307e+01
   0.20555    4.32031    4.53379     6.31471e+01
   0.21169    4.32339    4.54323     5.94870e+01
   0.21783    4.33473    4.56472     5.57483e+01
   0.22396    4.32996    4.56674     5.18283e+01
   0.23010    4.35400    4.60150     4.97400e+01
   0.23623    4.34990    4.60886     4.73827e+01
   0.24237    4.34105    4.60465     4.54258e+01
   0.24850    4.35978    4.62202     4.42002e+01
   0.25464    4.35770    4.62848     4.25619e+01
   0.26078    4.37311    4.65504     4.08052e+01
   0.26691    4.35128    4.63589     3.90193e+01
   0.27305    4.38415    4.67462     3.73296e+01
   0.27918    4.40177    4.69386     3.56587e+01
   0.28532    4.40515    4.70002     3.41557e+01
   0.29146    4.41970    4.73642     3.24472e+01
   0.29759    4.40380    4.72859     3.10839e+01
   0.30373    4.43314    4.75977     3.00309e+01
   0.30986    4.43711    4.77382     2.90727e+01
   0.31600    4.42737    4.76345     2.81224e+01
   0.32214    4.44873    4.78008     2.72933e+01
   0.32827    4.42357    4.77199     2.62536e+01
   0.33441    4.44589    4.79937     2.53140e+01
   0.34054    4.44711    4.80868     2.43454e+01
   0.34668    4.47131    4.84646     2.35519e+01
   0.35282    4.47746    4.84706     2.26027e+01
   0.35895    4.48532    4.86559     2.18610e+01
   0.36509    4.48486    4.86996     2.11755e+01
   0.37122    4.50286    4.89008     2.07167e+01
   0.37736    4.52658    4.91742     1.99782e+01
   0.38350    4.52170    4.92851     1.92128e+01
   0.38963    4.51136    4.92068     1.87719e+01
   0.39577    4.53080    4.93695     1.82856e+01
   0.40190    4.53688    4.95922     1.76864e+01
   0.40804    4.54682    4.97178     1.72090e+01
   0.41417    4.52401    4.96195     1.65420e+01
   0.42031    4.55680    4.99007     1.61741e+01
   0.42645    4.56202    5.00106     1.56204e+01
   0.43258    4.54735    5.00253     1.50393e+01
   0.43872    4.56111    5.00667     1.48302e+01
   0.44485    4.56204    5.01446     1.43960e+01
   0.45099    4.58532    5.03783     1.40362e+01
   0.45713    4.57534    5.04471     1.36184e+01
   0.46326    4.58847    5.05325     1.33334e+01
   0.46940    4.60869    5.06949     1.30540e+01
   0.47553    4.60303    5.07827     1.26278e+01
   0.48167    4.61502    5.09600     1.22722e+01
   0.48781    4.61574    5.09519     1.20212e+01
   0.49394    4.63548    5.11914     1.16882e+01
   0.50008    4.62773    5.12329     1.13403e+01
   0.50621    4.62875    5.12751     1.11457e+01
   0.51235    4.63682    5.13393     1.08020e+01
   0.51849    4.63930    5.14454     1.05892e+01
   0.52462    4.64767    5.14699     1.03697e+01
   0.53076    4.66209    5.16569     1.01392e+01
   0.53689    4.67230    5.18518     9.85828e+00
   0.54303    4.66536    5.18126     9.67875e+00
   0.54917    4.69099    5.20952     9.45861e+00
   0.55530    4.68821    5.21301     9.23513e+00
   0.56144    4.69982    5.22739     9.04140e+00
   0.56757    4.68768    5.22071     8.78808e+00
   0.57371    4.70761    5.23780     8.65300e+00
   0.57984    4.68399    5.22153     8.44835e+00
   0.58598    4.71568    5.25936     8.25746e+00
   0.59212    4.72342    5.26044     8.12059e+00
   0.59825    4.72744    5.27218     7.95474e+00
   0.60439    4.74830    5.28730     7.84065e+00
   0.61052    4.72457    5.27204     7.61941e+00
   0.61666    4.74495    5.29442     7.50946e+00
   0.62280    4.75077    5.30691     7.29321e+00
   0.62893    4.75629    5.31512     7.15399e+00
   0.63507    4.77392    5.33146     7.05198e+00
   0.64120    4.77631    5.33034     6.92132e+00
   0.64734    4.78158    5.33697     6.77963e+00
   0.65348    4.78188    5.35131     6.63672e+00
   0.65961    4.76954    5.33636     6.52420e+00
   0.66575    4.78818    5.35075     6.39890e+00
   0.67188    4.79019    5.36055     6.27109e+00
   0.67802    4.80143    5.37092     6.17365e+00
   0.68416    4.80285    5.37626     6.05145e+00
   0.69029    4.81613    5.39060     5.93739e+00
   0.69643    4.80936    5.37900     5.83075e+00
   0.70256    4.81375    5.38726     5.72989e+00
   0.70870    4.82202    5.40848     5.61432e+00
   0.71484    4.82842    5.40454     5.51049e+00
   0.72097    4.82920    5.40441     5.45234e+00
   0.72711    4.84361    5.43325     5.33697e+00
   0.73324    4.85024    5.42399     5.24004e+00
   0.73938    4.85341    5.43502     5.16291e+00
   0.74551    4.85976    5.44429     5.08492e+00
   0.75165    4.86725    5.44346     5.01865e+00
   0.75779    4.86236    5.44383     4.91958e+00
   0.76392    4.86262    5.44757     4.81457e+00
   0.77006    4.86828    5.45431     4.73569e+00
   0.77619    4.87328    5.45209     4.67109e+00
   0.78233    4.88687    5.46598     4.62654e+00
   0.78847    4.88819    5.46641     4.54717e+00
   0.79460    4.89308    5.47016     4.44749e+00
   0.80074    4.89895    5.48119     4.37999e+00
   0.80687    4.89130    5.47246     4.31603e+00
   0.81301    4.90732    5.48661     4.26329e+00
   0.81915    4.91877    5.49884     4.19097e+00
   0.82528    4.90395    5.48117     4.12957e+00
   0.83142    4.90831    5.48223     4.05898e+00
   0.83755    4.91804    5.49753     3.99053e+00
   0.84369    4.92650    5.49558     3.93882e+00
   0.84983    4.93505    5.50854     3.87530e+00
   0.85596    4.94163    5.51856     3.82202e+00
   0.86210    4.94916    5.52297     3.77816e+00
   0.86823    4.95281    5.52095     3.71942e+00
   0.87437    4.96039    5.52671     3.66175e+00
   0.88050    4.96167    5.53137     3.61677e+00
   0.88664    4.95300    5.52216     3.54616e+00
   0.89278    4.96317    5.52275     3.50590e+00
   0.89891    4.96209    5.52794     3.45911e+00
   0.90505    4.96657    5.53118     3.39853e+00
   0.91118    4.96474    5.52207     3.37248e+00
   0.91732    4.96728    5.52243     3.32559e+00
   0.92346    4.96971    5.52500     3.26525e+00
   0.92959    4.98145    5.53621     3.23575e+00
   0.93573    4.97886    5.52715     3.18615e+00
   0.94186    4.97857    5.53274     3.14346e+00
   0.94800    4.98176    5.53036     3.10258e+00
   0.95414    4.98870    5.53120     3.06593e+00
   0.96027    5.00133    5.53920     3.01967e+00
   0.96641    5.00126    5.53849     2.98760e+00
   0.97254    5.00327    5.53896     2.95212e+00
   0.97868    5.01673    5.54580     2.90733e+00
   0.98482    5.00361    5.53453     2.86637e+00
   0.99095    5.01139    5.54350     2.83540e+00
   0.99709    5.00620    5.53545     2.80027e+00
   1.00322    5.02028    5.54597     2.75690e+00
   1.00936    5.02119    5.53556     2.72534e+00
