# Subtracting SN=    5.33423e+01.
#        k         Pk_0_HI
   0.03175     1.44030e+04
   0.04446     1.04610e+04
   0.05670     8.62489e+03
   0.06913     7.34269e+03
   0.08163     6.04556e+03
   0.09394     4.71991e+03
   0.10633     3.78747e+03
   0.11897     3.37277e+03
   0.13156     3.07565e+03
   0.14405     2.66315e+03
   0.15655     2.24226e+03
   0.16903     1.99839e+03
   0.18145     1.79586e+03
   0.19391     1.65583e+03
   0.20638     1.47872e+03
   0.21880     1.31922e+03
   0.23135     1.21152e+03
   0.24388     1.11207e+03
   0.25638     1.03316e+03
   0.26888     9.47070e+02
   0.28133     8.86677e+02
   0.29385     8.06750e+02
   0.30628     7.62223e+02
   0.31877     7.05060e+02
   0.33129     6.57551e+02
   0.34378     6.22208e+02
   0.35632     5.81516e+02
   0.36883     5.49453e+02
   0.38133     5.13662e+02
   0.39379     4.84180e+02
   0.40628     4.61762e+02
   0.41878     4.33853e+02
   0.43132     4.10884e+02
   0.44381     3.90125e+02
   0.45630     3.70072e+02
   0.46880     3.54018e+02
   0.48130     3.36143e+02
   0.49379     3.20135e+02
   0.50627     3.02622e+02
   0.51878     2.88935e+02
   0.53128     2.76035e+02
   0.54381     2.63276e+02
   0.55628     2.51018e+02
   0.56880     2.40789e+02
   0.58132     2.28139e+02
   0.59381     2.19775e+02
   0.60631     2.09500e+02
   0.61879     2.02624e+02
   0.63131     1.93546e+02
   0.64381     1.85169e+02
   0.65629     1.77560e+02
   0.66878     1.69352e+02
   0.68130     1.63374e+02
   0.69382     1.55698e+02
   0.70631     1.50854e+02
   0.71877     1.44850e+02
   0.73127     1.38362e+02
   0.74379     1.33542e+02
   0.75629     1.28091e+02
   0.76880     1.22788e+02
   0.78130     1.18204e+02
   0.79378     1.13387e+02
   0.80630     1.09183e+02
   0.81880     1.04842e+02
   0.83127     1.00398e+02
   0.84379     9.64705e+01
   0.85630     9.28321e+01
   0.86879     8.93646e+01
   0.88128     8.57277e+01
   0.89378     8.22005e+01
   0.90628     7.86714e+01
   0.91879     7.62677e+01
   0.93128     7.30207e+01
   0.94378     6.98262e+01
   0.95630     6.71988e+01
   0.96878     6.46070e+01
   0.98127     6.21376e+01
   0.99376     5.92634e+01
   1.00625     5.69784e+01
   1.01876     5.44304e+01
   1.03128     5.23922e+01
   1.04378     5.03941e+01
   1.05626     4.81356e+01
   1.06878     4.58136e+01
   1.08130     4.39322e+01
   1.09378     4.19113e+01
   1.10628     4.01150e+01
   1.11877     3.80717e+01
   1.13126     3.63376e+01
   1.14378     3.48179e+01
   1.15629     3.32670e+01
   1.16880     3.16739e+01
   1.18130     2.98218e+01
   1.19378     2.83753e+01
   1.20627     2.69088e+01
   1.21876     2.56768e+01
   1.23127     2.39823e+01
   1.24378     2.28589e+01
   1.25626     2.15055e+01
   1.26874     2.01297e+01
   1.28126     1.87210e+01
   1.29376     1.78403e+01
   1.30627     1.64996e+01
   1.31878     1.54734e+01
   1.33127     1.41549e+01
   1.34376     1.32079e+01
   1.35626     1.20640e+01
   1.36877     1.10213e+01
   1.38126     1.00518e+01
   1.39377     8.98666e+00
   1.40626     8.18254e+00
   1.41876     7.15509e+00
   1.43128     6.18373e+00
   1.44376     5.32139e+00
   1.45626     4.52475e+00
   1.46878     3.77466e+00
   1.48127     2.76270e+00
   1.49375     2.05004e+00
   1.50627     1.30530e+00
   1.51879     3.00008e-01
   1.53128    -4.22420e-01
   1.54377    -1.10760e+00
   1.55627    -1.77766e+00
   1.56876    -2.54798e+00
   1.58126    -3.16498e+00
   1.59377    -3.92311e+00
   1.60627    -4.59687e+00
   1.61877    -5.21691e+00
   1.63126    -5.86652e+00
   1.64377    -6.47035e+00
   1.65627    -7.12825e+00
   1.66875    -7.81012e+00
   1.68125    -8.26091e+00
   1.69375    -8.83255e+00
   1.70626    -9.46084e+00
   1.71876    -1.00557e+01
   1.73127    -1.06261e+01
   1.74377    -1.11216e+01
   1.75628    -1.16289e+01
   1.76876    -1.21037e+01
   1.78125    -1.27012e+01
   1.79375    -1.31640e+01
   1.80627    -1.36559e+01
   1.81877    -1.41539e+01
   1.83126    -1.46094e+01
   1.84377    -1.51134e+01
   1.85627    -1.55341e+01
   1.86877    -1.60487e+01
   1.88127    -1.63906e+01
   1.89376    -1.68984e+01
   1.90627    -1.73300e+01
   1.91877    -1.77682e+01
   1.93127    -1.81526e+01
   1.94377    -1.86067e+01
   1.95627    -1.89944e+01
   1.96877    -1.93795e+01
   1.98126    -1.97487e+01
   1.99375    -2.01923e+01
   2.00625    -2.05242e+01
   2.01875    -2.09475e+01
   2.03126    -2.12649e+01
   2.04377    -2.17103e+01
   2.05627    -2.19981e+01
   2.06876    -2.23978e+01
   2.08126    -2.27264e+01
   2.09376    -2.30741e+01
   2.10626    -2.34265e+01
   2.11877    -2.37913e+01
   2.13126    -2.40547e+01
   2.14377    -2.43573e+01
   2.15626    -2.47348e+01
   2.16875    -2.50136e+01
   2.18126    -2.53514e+01
   2.19376    -2.56531e+01
   2.20626    -2.59381e+01
   2.21876    -2.62291e+01
   2.23126    -2.65662e+01
   2.24376    -2.68594e+01
   2.25626    -2.71429e+01
   2.26876    -2.74398e+01
   2.28127    -2.76674e+01
   2.29377    -2.79491e+01
   2.30626    -2.82631e+01
   2.31876    -2.85024e+01
   2.33127    -2.87843e+01
   2.34377    -2.90603e+01
   2.35626    -2.92931e+01
   2.36877    -2.95499e+01
   2.38126    -2.98148e+01
   2.39375    -3.00316e+01
   2.40626    -3.02803e+01
   2.41875    -3.05313e+01
   2.43125    -3.07974e+01
   2.44376    -3.10300e+01
   2.45626    -3.12299e+01
   2.46877    -3.15111e+01
   2.48127    -3.17002e+01
   2.49376    -3.19283e+01
   2.50625    -3.21750e+01
   2.51875    -3.23776e+01
   2.53126    -3.25800e+01
   2.54376    -3.27947e+01
   2.55626    -3.29994e+01
   2.56876    -3.31921e+01
   2.58126    -3.34355e+01
   2.59377    -3.36200e+01
   2.60626    -3.38137e+01
   2.61876    -3.40188e+01
   2.63126    -3.41794e+01
   2.64376    -3.43866e+01
   2.65626    -3.45652e+01
   2.66876    -3.47398e+01
   2.68126    -3.49568e+01
   2.69376    -3.51260e+01
   2.70626    -3.52866e+01
   2.71876    -3.54654e+01
   2.73126    -3.56605e+01
   2.74376    -3.58154e+01
   2.75626    -3.59802e+01
   2.76877    -3.61662e+01
   2.78127    -3.63041e+01
   2.79377    -3.64638e+01
   2.80626    -3.66416e+01
   2.81875    -3.67955e+01
   2.83126    -3.69352e+01
   2.84377    -3.71146e+01
   2.85627    -3.72217e+01
   2.86876    -3.73918e+01
   2.88127    -3.75315e+01
   2.89377    -3.76742e+01
   2.90626    -3.78273e+01
   2.91876    -3.79486e+01
   2.93126    -3.80773e+01
   2.94376    -3.82157e+01
   2.95626    -3.83496e+01
   2.96876    -3.84767e+01
   2.98126    -3.86084e+01
   2.99376    -3.87277e+01
   3.00625    -3.88556e+01
   3.01875    -3.89704e+01
   3.03125    -3.91008e+01
   3.04376    -3.92011e+01
   3.05626    -3.93155e+01
   3.06876    -3.94263e+01
   3.08126    -3.95443e+01
   3.09376    -3.96517e+01
   3.10626    -3.97654e+01
   3.11876    -3.98738e+01
   3.13126    -3.99759e+01
