#        k       b1_x       b1_a            Pkmm
   0.00920    2.84359    2.84663     1.11655e+03
   0.01534    2.81127    2.81444     1.32749e+03
   0.02148    2.82503    2.82841     1.28975e+03
   0.02761    2.83443    2.83893     1.14911e+03
   0.03375    2.84634    2.85006     9.80571e+02
   0.03988    2.84334    2.84897     8.34294e+02
   0.04602    2.82945    2.83588     7.27187e+02
   0.05216    2.84823    2.85542     6.51976e+02
   0.05829    2.85121    2.85911     6.08368e+02
   0.06443    2.83331    2.84062     5.61237e+02
   0.07056    2.83514    2.84453     5.26696e+02
   0.07670    2.84899    2.85933     4.75047e+02
   0.08283    2.84428    2.85637     4.23463e+02
   0.08897    2.84951    2.86315     3.71328e+02
   0.09511    2.84054    2.85492     3.27387e+02
   0.10124    2.86152    2.87801     2.94627e+02
   0.10738    2.84632    2.86323     2.68799e+02
   0.11351    2.85592    2.87362     2.52324e+02
   0.11965    2.85707    2.87594     2.39793e+02
   0.12579    2.86205    2.88109     2.31322e+02
   0.13192    2.88123    2.90102     2.19423e+02
   0.13806    2.86992    2.89157     2.03389e+02
   0.14419    2.88073    2.90373     1.88951e+02
   0.15033    2.87867    2.90312     1.71615e+02
   0.15647    2.87617    2.90307     1.56978e+02
   0.16260    2.88508    2.91321     1.44685e+02
   0.16874    2.89142    2.92025     1.36821e+02
   0.17487    2.88928    2.91995     1.29156e+02
   0.18101    2.87934    2.91016     1.23243e+02
   0.18715    2.89024    2.92208     1.19420e+02
   0.19328    2.89701    2.92937     1.15735e+02
   0.19942    2.89342    2.92730     1.08928e+02
   0.20555    2.90372    2.93885     1.02476e+02
   0.21169    2.90575    2.94141     9.67617e+01
   0.21783    2.91184    2.94878     9.08022e+01
   0.22396    2.91242    2.95048     8.42599e+01
   0.23010    2.92247    2.96190     8.12168e+01
   0.23623    2.92480    2.96642     7.73498e+01
   0.24237    2.91869    2.96041     7.39857e+01
   0.24850    2.92771    2.96908     7.21825e+01
   0.25464    2.92891    2.97072     6.95216e+01
   0.26078    2.93463    2.97865     6.65728e+01
   0.26691    2.92906    2.97336     6.36762e+01
   0.27305    2.94186    2.98666     6.09872e+01
   0.27918    2.94863    2.99251     5.84119e+01
   0.28532    2.95088    2.99456     5.60456e+01
   0.29146    2.95784    3.00556     5.32134e+01
   0.29759    2.95517    3.00355     5.09836e+01
   0.30373    2.96522    3.01373     4.92989e+01
   0.30986    2.96802    3.01761     4.77781e+01
   0.31600    2.96501    3.01343     4.61749e+01
   0.32214    2.97416    3.02130     4.48806e+01
   0.32827    2.96570    3.01536     4.31503e+01
   0.33441    2.97799    3.02840     4.16238e+01
   0.34054    2.97848    3.02914     4.00538e+01
   0.34668    2.98720    3.04050     3.88263e+01
   0.35282    2.98959    3.03965     3.72463e+01
   0.35895    2.99632    3.04803     3.60938e+01
   0.36509    2.99646    3.04749     3.49522e+01
   0.37122    3.00334    3.05371     3.43347e+01
   0.37736    3.01353    3.06388     3.30766e+01
   0.38350    3.01227    3.06504     3.17385e+01
   0.38963    3.00976    3.06210     3.10300e+01
   0.39577    3.01855    3.06909     3.03244e+01
   0.40190    3.02010    3.07312     2.93384e+01
   0.40804    3.02744    3.07955     2.86033e+01
   0.41417    3.01921    3.07282     2.74559e+01
   0.42031    3.03315    3.08458     2.68984e+01
   0.42645    3.03737    3.08858     2.59683e+01
   0.43258    3.03015    3.08352     2.49486e+01
   0.43872    3.03750    3.08800     2.46981e+01
   0.44485    3.03852    3.08867     2.39665e+01
   0.45099    3.04530    3.09441     2.34063e+01
   0.45713    3.04532    3.09701     2.27118e+01
   0.46326    3.05099    3.10021     2.22748e+01
   0.46940    3.05848    3.10655     2.18307e+01
   0.47553    3.05919    3.10765     2.11324e+01
   0.48167    3.06438    3.11197     2.05631e+01
   0.48781    3.06490    3.11105     2.01434e+01
   0.49394    3.07321    3.11881     1.96251e+01
   0.50008    3.07096    3.11757     1.90056e+01
   0.50621    3.07346    3.11980     1.87033e+01
   0.51235    3.07554    3.11950     1.80971e+01
   0.51849    3.07847    3.12246     1.77809e+01
   0.52462    3.08031    3.12185     1.74460e+01
   0.53076    3.08697    3.12765     1.70614e+01
   0.53689    3.09135    3.13235     1.66136e+01
   0.54303    3.08676    3.12691     1.63163e+01
   0.54917    3.09810    3.13749     1.59624e+01
   0.55530    3.09896    3.13777     1.55687e+01
   0.56144    3.10494    3.14280     1.52804e+01
   0.56757    3.10168    3.13820     1.48462e+01
   0.57371    3.10754    3.14221     1.46182e+01
   0.57984    3.09938    3.13306     1.42927e+01
   0.58598    3.11092    3.14409     1.40014e+01
   0.59212    3.11796    3.14886     1.37609e+01
   0.59825    3.11856    3.14797     1.34966e+01
   0.60439    3.12567    3.15357     1.33276e+01
   0.61052    3.11919    3.14589     1.29443e+01
   0.61666    3.12752    3.15441     1.27797e+01
   0.62280    3.12800    3.15268     1.24211e+01
   0.62893    3.13278    3.15606     1.21845e+01
   0.63507    3.14071    3.16252     1.20217e+01
   0.64120    3.14040    3.15993     1.18078e+01
   0.64734    3.14382    3.16186     1.15861e+01
   0.65348    3.14486    3.16251     1.13316e+01
   0.65961    3.13902    3.15470     1.11514e+01
   0.66575    3.14771    3.16045     1.09448e+01
   0.67188    3.14981    3.16229     1.07308e+01
   0.67802    3.15393    3.16427     1.05745e+01
   0.68416    3.15718    3.16585     1.03753e+01
   0.69029    3.16091    3.16885     1.01797e+01
   0.69643    3.15800    3.16163     1.00112e+01
   0.70256    3.15952    3.16193     9.84008e+00
   0.70870    3.16362    3.16596     9.65823e+00
   0.71484    3.16747    3.16571     9.48340e+00
   0.72097    3.16813    3.16446     9.39910e+00
   0.72711    3.17536    3.17204     9.21237e+00
   0.73324    3.17435    3.16548     9.02654e+00
   0.73938    3.17919    3.17015     8.90292e+00
   0.74551    3.17972    3.16881     8.78643e+00
   0.75165    3.18077    3.16697     8.68003e+00
   0.75779    3.17944    3.16331     8.50666e+00
   0.76392    3.18311    3.16497     8.33307e+00
   0.77006    3.18624    3.16535     8.21506e+00
   0.77619    3.18794    3.16328     8.10435e+00
   0.78233    3.19130    3.16578     8.03283e+00
   0.78847    3.19314    3.16494     7.89374e+00
   0.79460    3.19380    3.16224     7.72358e+00
   0.80074    3.19745    3.16441     7.62705e+00
   0.80687    3.19668    3.16092     7.50378e+00
   0.81301    3.20032    3.16204     7.42377e+00
