# Redshift space power spectrum multipoles.
# Subtracting SN=    2.50742e+01 from monopole.
#        k              P0              P2              P4
   0.05000     7.27069e+03     3.61701e+03     9.77984e+01
   0.07000     5.62102e+03     2.74864e+03    -3.24133e+01
   0.09000     3.96926e+03     2.00882e+03     3.74227e+02
   0.11000     2.85908e+03     1.34116e+03    -1.03908e+01
   0.13000     2.45311e+03     1.22433e+03     4.86684e+01
   0.15000     1.94451e+03     9.68581e+02     6.75572e+01
   0.17000     1.55255e+03     8.25394e+02     1.20783e+02
   0.19000     1.33882e+03     6.82176e+02     6.18987e+01
   0.21000     1.14109e+03     5.95886e+02     2.54331e+01
   0.23000     9.66881e+02     5.38732e+02     7.00111e+01
   0.25000     8.55149e+02     4.72600e+02     5.97403e+01
   0.27000     7.53267e+02     4.10150e+02     3.22068e+01
   0.29000     6.67092e+02     3.75003e+02     3.73909e+01
   0.31000     5.97621e+02     3.42031e+02     3.47445e+01
   0.33000     5.36002e+02     3.04879e+02     3.48088e+01
   0.35000     4.86337e+02     2.84942e+02     3.39683e+01
   0.37000     4.44559e+02     2.58067e+02     2.89429e+01
   0.39000     4.03690e+02     2.35596e+02     3.90792e+01
   0.41000     3.72502e+02     2.28015e+02     3.59374e+01
   0.43000     3.42176e+02     2.11958e+02     3.02535e+01
   0.45000     3.15174e+02     1.96298e+02     2.39501e+01
   0.47000     2.94702e+02     1.83764e+02     3.24777e+01
   0.49000     2.72938e+02     1.75248e+02     2.57044e+01
   0.51000     2.52438e+02     1.63497e+02     2.70708e+01
   0.53000     2.36558e+02     1.52452e+02     2.14097e+01
   0.55000     2.21664e+02     1.47334e+02     2.50164e+01
   0.57000     2.07042e+02     1.37800e+02     2.53849e+01
   0.59000     1.94703e+02     1.30350e+02     2.13708e+01
   0.61000     1.83603e+02     1.22749e+02     1.91541e+01
   0.63000     1.72962e+02     1.17434e+02     2.16085e+01
   0.65000     1.62603e+02     1.09845e+02     2.10955e+01
   0.67000     1.54069e+02     1.07315e+02     2.02929e+01
   0.69000     1.44924e+02     9.92808e+01     1.76542e+01
   0.71000     1.37268e+02     9.46534e+01     1.66796e+01
   0.73000     1.30322e+02     9.10646e+01     1.79178e+01
   0.75000     1.23128e+02     8.54753e+01     1.43482e+01
   0.77000     1.16622e+02     8.16790e+01     1.55453e+01
   0.79000     1.11291e+02     7.93886e+01     1.65365e+01
   0.81000     1.05480e+02     7.39631e+01     1.46659e+01
   0.83000     9.98330e+01     7.12212e+01     1.31474e+01
   0.85000     9.47765e+01     6.78566e+01     1.35239e+01
   0.87000     9.06176e+01     6.50276e+01     1.45593e+01
   0.89000     8.58961e+01     6.14582e+01     1.26616e+01
   0.91000     8.14539e+01     5.90746e+01     1.21362e+01
   0.93000     7.73542e+01     5.56532e+01     1.16520e+01
   0.95000     7.39118e+01     5.38938e+01     1.20911e+01
   0.97000     7.05255e+01     5.21012e+01     1.20214e+01
   0.99000     6.71487e+01     4.88985e+01     1.07061e+01
   1.01000     6.37823e+01     4.74351e+01     1.06145e+01
   1.03000     6.05870e+01     4.45932e+01     9.69893e+00
   1.05000     5.81041e+01     4.34251e+01     1.04482e+01
   1.07000     5.49829e+01     4.12192e+01     9.89615e+00
   1.09000     5.23357e+01     3.95590e+01     1.01946e+01
   1.11000     4.97425e+01     3.75119e+01     9.53550e+00
   1.13000     4.72824e+01     3.61896e+01     9.08382e+00
   1.15000     4.50464e+01     3.42900e+01     8.24946e+00
   1.17000     4.28837e+01     3.32684e+01     9.04928e+00
   1.19000     4.05722e+01     3.15094e+01     7.69854e+00
   1.21000     3.85986e+01     3.02071e+01     7.74067e+00
   1.23000     3.67383e+01     2.93573e+01     7.64834e+00
   1.25000     3.47215e+01     2.76551e+01     7.21327e+00
   1.27000     3.30061e+01     2.68503e+01     7.29057e+00
   1.29000     3.10417e+01     2.51671e+01     6.64367e+00
   1.31000     2.95859e+01     2.42598e+01     6.31847e+00
   1.33000     2.80315e+01     2.31498e+01     6.68214e+00
   1.35000     2.64470e+01     2.20168e+01     5.92467e+00
   1.37000     2.49917e+01     2.14068e+01     5.65908e+00
   1.39000     2.35728e+01     2.02416e+01     5.83073e+00
   1.41000     2.21553e+01     1.94554e+01     5.68747e+00
   1.43000     2.07821e+01     1.82860e+01     5.31339e+00
   1.45000     1.94367e+01     1.76063e+01     5.23136e+00
   1.47000     1.82886e+01     1.70012e+01     4.94055e+00
   1.49000     1.71053e+01     1.60450e+01     4.55407e+00
   1.51000     1.60177e+01     1.54932e+01     4.70185e+00
   1.53000     1.48484e+01     1.46882e+01     4.49597e+00
   1.55000     1.37443e+01     1.41087e+01     4.51352e+00
   1.57000     1.27067e+01     1.34483e+01     4.49664e+00
   1.59000     1.17079e+01     1.29160e+01     3.93928e+00
   1.61000     1.07790e+01     1.23312e+01     4.01946e+00
   1.63000     9.83004e+00     1.17851e+01     3.86523e+00
   1.65000     8.90354e+00     1.13107e+01     3.99056e+00
   1.67000     8.07032e+00     1.07987e+01     3.70669e+00
   1.69000     7.18508e+00     1.03445e+01     3.60684e+00
   1.71000     6.41805e+00     9.84037e+00     3.46281e+00
   1.73000     5.57807e+00     9.52521e+00     3.31618e+00
   1.75000     4.74080e+00     9.05537e+00     3.24016e+00
   1.77000     4.02577e+00     8.61960e+00     3.07510e+00
   1.79000     3.28035e+00     8.17258e+00     3.21763e+00
   1.81000     2.62983e+00     7.86528e+00     2.99427e+00
   1.83000     1.94511e+00     7.45445e+00     2.86937e+00
   1.85000     1.26267e+00     7.16222e+00     2.71983e+00
   1.87000     6.26099e-01     6.82918e+00     2.79022e+00
   1.89000    -2.40730e-02     6.54725e+00     2.76685e+00
   1.91000    -6.15690e-01     6.16797e+00     2.46276e+00
   1.93000    -1.20248e+00     6.09383e+00     2.53535e+00
   1.95000    -1.77361e+00     5.65153e+00     2.51533e+00
   1.97000    -2.33446e+00     5.49719e+00     2.46492e+00
   1.99000    -2.89872e+00     5.22232e+00     2.29928e+00
   2.01000    -3.40696e+00     4.96954e+00     2.32561e+00
   2.03000    -3.92210e+00     4.83718e+00     2.35989e+00
   2.05000    -4.42770e+00     4.55455e+00     2.24666e+00
   2.07000    -4.89214e+00     4.36502e+00     2.20793e+00
   2.09000    -5.36869e+00     4.06561e+00     2.12284e+00
   2.11000    -5.82194e+00     3.97695e+00     2.03043e+00
   2.13000    -6.25610e+00     3.76110e+00     2.04202e+00
   2.15000    -6.71029e+00     3.61263e+00     1.96800e+00
   2.17000    -7.09674e+00     3.45341e+00     1.99069e+00
   2.19000    -7.52347e+00     3.31383e+00     1.87959e+00
   2.21000    -7.89937e+00     3.11705e+00     1.89838e+00
   2.23000    -8.28824e+00     3.00017e+00     1.88310e+00
   2.25000    -8.66632e+00     2.85245e+00     1.85634e+00
   2.27000    -9.03653e+00     2.74543e+00     1.82789e+00
   2.29000    -9.39413e+00     2.61881e+00     1.81545e+00
   2.31000    -9.71768e+00     2.47074e+00     1.76679e+00
   2.33000    -1.00603e+01     2.38756e+00     1.81109e+00
   2.35000    -1.03917e+01     2.26138e+00     1.75197e+00
   2.37000    -1.06919e+01     2.15557e+00     1.68914e+00
   2.39000    -1.10019e+01     2.04122e+00     1.70337e+00
   2.41000    -1.13070e+01     1.98518e+00     1.73926e+00
   2.43000    -1.15985e+01     1.92174e+00     1.70807e+00
   2.45000    -1.18761e+01     1.78705e+00     1.64682e+00
   2.47000    -1.21665e+01     1.73645e+00     1.68879e+00
   2.49000    -1.24373e+01     1.65227e+00     1.66506e+00
   2.51000    -1.26848e+01     1.53173e+00     1.67507e+00
   2.53000    -1.29407e+01     1.50705e+00     1.69534e+00
   2.55000    -1.31940e+01     1.43063e+00     1.70153e+00
   2.57000    -1.34265e+01     1.38579e+00     1.71659e+00
   2.59000    -1.36640e+01     1.29195e+00     1.70682e+00
   2.61000    -1.38861e+01     1.23216e+00     1.71219e+00
   2.63000    -1.41074e+01     1.21921e+00     1.72357e+00
