# Subtracting SN=    1.89459e+01.
#        k         Pk_0_HI
   0.03175     1.05674e+04
   0.04446     7.71378e+03
   0.05670     6.38645e+03
   0.06913     5.44635e+03
   0.08163     4.48743e+03
   0.09394     3.50892e+03
   0.10633     2.82997e+03
   0.11897     2.53219e+03
   0.13156     2.33221e+03
   0.14405     2.01163e+03
   0.15655     1.68770e+03
   0.16903     1.49172e+03
   0.18145     1.34557e+03
   0.19391     1.25049e+03
   0.20638     1.12998e+03
   0.21880     9.95600e+02
   0.23135     9.15714e+02
   0.24388     8.40755e+02
   0.25638     7.85563e+02
   0.26888     7.22670e+02
   0.28133     6.72596e+02
   0.29385     6.18667e+02
   0.30628     5.82795e+02
   0.31877     5.41471e+02
   0.33129     5.08095e+02
   0.34378     4.79265e+02
   0.35632     4.47514e+02
   0.36883     4.24135e+02
   0.38133     4.00949e+02
   0.39379     3.80175e+02
   0.40628     3.63131e+02
   0.41878     3.42068e+02
   0.43132     3.22607e+02
   0.44381     3.07701e+02
   0.45630     2.94966e+02
   0.46880     2.83013e+02
   0.48130     2.68339e+02
   0.49379     2.57952e+02
   0.50627     2.45716e+02
   0.51878     2.33450e+02
   0.53128     2.26341e+02
   0.54381     2.16557e+02
   0.55628     2.08139e+02
   0.56880     1.99269e+02
   0.58132     1.91513e+02
   0.59381     1.85572e+02
   0.60631     1.78529e+02
   0.61879     1.72038e+02
   0.63131     1.66044e+02
   0.64381     1.60554e+02
   0.65629     1.53917e+02
   0.66878     1.49205e+02
   0.68130     1.44095e+02
   0.69382     1.38799e+02
   0.70631     1.34167e+02
   0.71877     1.30498e+02
   0.73127     1.26028e+02
   0.74379     1.21765e+02
   0.75629     1.17735e+02
   0.76880     1.14140e+02
   0.78130     1.11179e+02
   0.79378     1.07488e+02
   0.80630     1.03996e+02
   0.81880     1.01008e+02
   0.83127     9.78258e+01
   0.84379     9.47305e+01
   0.85630     9.19052e+01
   0.86879     8.97490e+01
   0.88128     8.68686e+01
   0.89378     8.41032e+01
   0.90628     8.15131e+01
   0.91879     7.90869e+01
   0.93128     7.67411e+01
   0.94378     7.47937e+01
   0.95630     7.27036e+01
   0.96878     7.08625e+01
   0.98127     6.86297e+01
   0.99376     6.67787e+01
   1.00625     6.47392e+01
   1.01876     6.28333e+01
   1.03128     6.11534e+01
   1.04378     5.98325e+01
   1.05626     5.77706e+01
   1.06878     5.61219e+01
   1.08130     5.44803e+01
   1.09378     5.29363e+01
   1.10628     5.15082e+01
   1.11877     5.01164e+01
   1.13126     4.86313e+01
   1.14378     4.70873e+01
   1.15629     4.59942e+01
   1.16880     4.46739e+01
   1.18130     4.32525e+01
   1.19378     4.20726e+01
   1.20627     4.09436e+01
   1.21876     3.97743e+01
   1.23127     3.86934e+01
   1.24378     3.74608e+01
   1.25626     3.63556e+01
   1.26874     3.53963e+01
   1.28126     3.41467e+01
   1.29376     3.32447e+01
   1.30627     3.23699e+01
   1.31878     3.12999e+01
   1.33127     3.05047e+01
   1.34376     2.95244e+01
   1.35626     2.86822e+01
   1.36877     2.77684e+01
   1.38126     2.70075e+01
   1.39377     2.60518e+01
   1.40626     2.52095e+01
   1.41876     2.45031e+01
   1.43128     2.35850e+01
   1.44376     2.28513e+01
   1.45626     2.20704e+01
   1.46878     2.14634e+01
   1.48127     2.06883e+01
   1.49375     2.00252e+01
   1.50627     1.94701e+01
   1.51879     1.85899e+01
   1.53128     1.80381e+01
   1.54377     1.73642e+01
   1.55627     1.66983e+01
   1.56876     1.61149e+01
   1.58126     1.55225e+01
   1.59377     1.49149e+01
   1.60627     1.43654e+01
   1.61877     1.37586e+01
   1.63126     1.32776e+01
   1.64377     1.27061e+01
   1.65627     1.21629e+01
   1.66875     1.16138e+01
   1.68125     1.11409e+01
   1.69375     1.06216e+01
   1.70626     1.01798e+01
   1.71876     9.65289e+00
   1.73127     9.16918e+00
   1.74377     8.66175e+00
   1.75628     8.20715e+00
   1.76876     7.76711e+00
   1.78125     7.35334e+00
   1.79375     6.92010e+00
   1.80627     6.53885e+00
   1.81877     6.11197e+00
   1.83126     5.72518e+00
   1.84377     5.27180e+00
   1.85627     4.91168e+00
   1.86877     4.52639e+00
   1.88127     4.15177e+00
   1.89376     3.78133e+00
   1.90627     3.40943e+00
   1.91877     3.05299e+00
   1.93127     2.71719e+00
   1.94377     2.36233e+00
   1.95627     2.04355e+00
   1.96877     1.69909e+00
   1.98126     1.33924e+00
   1.99375     1.02994e+00
   2.00625     7.60856e-01
   2.01875     3.86314e-01
   2.03126     1.08397e-01
   2.04377    -2.08628e-01
   2.05627    -4.76668e-01
   2.06876    -7.40544e-01
   2.08126    -1.04804e+00
   2.09376    -1.31047e+00
   2.10626    -1.59560e+00
   2.11877    -1.83754e+00
   2.13126    -2.09289e+00
   2.14377    -2.38099e+00
   2.15626    -2.63589e+00
   2.16875    -2.84211e+00
   2.18126    -3.11585e+00
   2.19376    -3.34341e+00
   2.20626    -3.56742e+00
   2.21876    -3.81008e+00
   2.23126    -4.04925e+00
   2.24376    -4.24636e+00
   2.25626    -4.49350e+00
   2.26876    -4.69633e+00
   2.28127    -4.92149e+00
   2.29377    -5.12658e+00
   2.30626    -5.32940e+00
   2.31876    -5.51993e+00
   2.33127    -5.71280e+00
   2.34377    -5.91060e+00
   2.35626    -6.11358e+00
   2.36877    -6.28859e+00
   2.38126    -6.47917e+00
   2.39375    -6.64849e+00
   2.40626    -6.82248e+00
   2.41875    -7.00788e+00
   2.43125    -7.17060e+00
   2.44376    -7.34917e+00
   2.45626    -7.49301e+00
   2.46877    -7.68067e+00
   2.48127    -7.85387e+00
   2.49376    -7.99040e+00
   2.50625    -8.15260e+00
   2.51875    -8.29867e+00
   2.53126    -8.45018e+00
   2.54376    -8.59994e+00
   2.55626    -8.73661e+00
   2.56876    -8.87406e+00
   2.58126    -9.01251e+00
   2.59377    -9.15777e+00
   2.60626    -9.29758e+00
   2.61876    -9.41846e+00
   2.63126    -9.54123e+00
   2.64376    -9.67682e+00
   2.65626    -9.80239e+00
   2.66876    -9.91253e+00
   2.68126    -1.00365e+01
   2.69376    -1.01502e+01
   2.70626    -1.02764e+01
   2.71876    -1.03837e+01
   2.73126    -1.04942e+01
   2.74376    -1.05983e+01
   2.75626    -1.07056e+01
