# Redshift space power spectrum multipoles.
# Subtracting SN=    6.46214e+00 from monopole.
#        k              P0              P2              P4
   0.05000     6.22637e+03     2.52988e+03     4.00423e+03
   0.07000     5.04418e+03     2.10790e+03    -1.39882e+03
   0.09000     3.44559e+03     6.36540e+02    -1.43436e+03
   0.11000     2.63857e+03     7.50321e+02    -1.07232e+01
   0.13000     2.28412e+03     9.73559e+02     7.99806e+02
   0.15000     1.70216e+03     5.77838e+02     1.61131e+02
   0.17000     1.37921e+03     4.75710e+02    -3.26484e+02
   0.19000     1.18559e+03     4.30024e+02    -8.53006e+00
   0.21000     1.03950e+03     3.70305e+02    -1.45037e+02
   0.23000     9.13007e+02     4.22575e+02     1.69036e+02
   0.25000     7.42076e+02     1.87143e+02    -1.10942e+02
   0.27000     6.86097e+02     1.97749e+02    -1.00549e+02
   0.29000     5.92118e+02     2.00977e+02    -4.52226e+01
   0.31000     5.57049e+02     2.91505e+02     6.13391e+01
   0.33000     5.18080e+02     2.21671e+02     9.69257e+01
   0.35000     4.34599e+02     1.81539e+02     9.92547e+01
   0.37000     3.95826e+02     1.38453e+02     1.54258e+01
   0.39000     3.80590e+02     1.71588e+02     2.19168e+01
   0.41000     3.43563e+02     1.15877e+02    -6.19658e+01
   0.43000     3.13639e+02     1.21868e+02     2.35625e+01
   0.45000     2.83975e+02     1.08386e+02     1.80809e+01
   0.47000     2.71324e+02     1.09911e+02     5.68251e+00
   0.49000     2.54019e+02     1.28248e+02     3.23436e+01
   0.51000     2.42621e+02     9.07185e+01     7.97093e+00
   0.53000     2.27444e+02     9.28208e+01    -1.01788e+01
   0.55000     2.07223e+02     7.62796e+01    -1.33314e+01
   0.57000     2.07065e+02     8.55142e+01     1.97628e+01
   0.59000     1.86991e+02     7.89228e+01     1.69429e+01
   0.61000     1.77317e+02     8.51868e+01    -4.80812e+00
   0.63000     1.71421e+02     7.52532e+01     2.16151e+01
   0.65000     1.60059e+02     6.98042e+01     6.16883e+00
   0.67000     1.59960e+02     8.17205e+01     7.14044e+00
   0.69000     1.49589e+02     7.62911e+01     4.19294e+00
   0.71000     1.42154e+02     6.73021e+01     2.04082e+01
   0.73000     1.32163e+02     6.54214e+01    -2.05568e+00
   0.75000     1.29222e+02     7.14332e+01     7.99227e+00
   0.77000     1.25357e+02     6.54752e+01     2.62227e+01
   0.79000     1.19692e+02     5.92078e+01     1.27283e+01
   0.81000     1.14157e+02     5.25715e+01     6.85379e+00
   0.83000     1.08817e+02     5.16648e+01    -4.68287e+00
   0.85000     1.04198e+02     5.71744e+01     6.26548e-01
   0.87000     1.02118e+02     5.45262e+01     1.77268e+01
   0.89000     9.79739e+01     5.12379e+01    -1.92843e-01
   0.91000     9.48286e+01     5.51713e+01     1.73761e+01
   0.93000     9.07668e+01     5.36202e+01     1.30029e+01
   0.95000     8.70992e+01     4.36488e+01     2.90520e+00
   0.97000     8.46043e+01     4.70609e+01     1.10991e+01
   0.99000     8.35933e+01     4.82359e+01     1.25473e+01
   1.01000     8.03639e+01     4.31067e+01     1.20536e+01
   1.03000     7.81521e+01     4.10646e+01     5.01503e+00
   1.05000     7.58126e+01     4.30087e+01     8.30942e+00
   1.07000     7.26893e+01     4.25623e+01     1.44398e+01
   1.09000     6.99287e+01     3.78972e+01     8.97974e+00
   1.11000     6.65770e+01     3.61775e+01     1.40778e+01
   1.13000     6.82333e+01     3.63887e+01     7.21568e+00
   1.15000     6.45742e+01     3.41350e+01     8.98271e+00
   1.17000     6.20343e+01     3.38548e+01     1.51604e+00
   1.19000     6.08094e+01     3.35413e+01     6.02914e+00
   1.21000     5.94785e+01     3.87728e+01     8.32727e+00
   1.23000     5.67154e+01     3.17628e+01     9.52039e+00
   1.25000     5.53701e+01     3.25014e+01     7.41310e+00
   1.27000     5.38844e+01     2.93680e+01     1.59780e+00
   1.29000     5.22872e+01     2.91061e+01     4.00330e+00
   1.31000     5.12499e+01     2.89174e+01     7.64827e+00
   1.33000     4.92486e+01     2.55214e+01     9.94880e+00
   1.35000     4.94681e+01     2.62628e+01     4.35549e+00
   1.37000     4.74398e+01     2.59203e+01     5.00621e+00
   1.39000     4.62526e+01     2.60505e+01     7.01559e+00
   1.41000     4.58400e+01     2.56863e+01     5.69163e+00
   1.43000     4.35109e+01     2.48126e+01     8.96748e+00
   1.45000     4.27310e+01     2.48453e+01     6.58945e+00
   1.47000     4.15097e+01     2.42896e+01     6.18867e+00
   1.49000     4.03080e+01     2.06078e+01     2.05423e+00
   1.51000     3.97153e+01     2.20592e+01     4.07525e+00
