# Redshift space power spectrum multipoles.
# Subtracting SN=    4.32808e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.23139e+03     4.09192e+03     6.23034e+03
   0.07000     7.64436e+03     3.46377e+03    -2.48813e+03
   0.09000     5.09078e+03     9.99283e+02    -2.31560e+03
   0.11000     3.98407e+03     1.11693e+03    -6.72140e+01
   0.13000     3.46738e+03     1.59094e+03     1.27708e+03
   0.15000     2.58018e+03     8.71774e+02     3.15110e+02
   0.17000     2.10448e+03     7.92655e+02    -5.63389e+02
   0.19000     1.82272e+03     6.95065e+02     6.31522e+00
   0.21000     1.60465e+03     6.14645e+02    -2.16596e+02
   0.23000     1.44708e+03     7.29741e+02     2.58291e+02
   0.25000     1.16286e+03     3.03422e+02    -2.23445e+02
   0.27000     1.09316e+03     3.48049e+02    -1.81026e+02
   0.29000     9.39131e+02     3.22283e+02    -1.06964e+02
   0.31000     8.90618e+02     4.95169e+02     7.54732e+01
   0.33000     8.44543e+02     4.15957e+02     2.06228e+02
   0.35000     7.03363e+02     3.07639e+02     1.81646e+02
   0.37000     6.42226e+02     2.51699e+02     1.88984e+01
   0.39000     6.18055e+02     2.97924e+02     3.67099e+01
   0.41000     5.66906e+02     2.30180e+02    -8.43039e+01
   0.43000     5.18540e+02     2.13044e+02     3.95542e+01
   0.45000     4.65936e+02     1.91405e+02     3.20093e+01
   0.47000     4.52285e+02     2.08889e+02     1.24058e+01
   0.49000     4.25446e+02     2.47370e+02     6.95024e+01
   0.51000     4.09814e+02     1.66354e+02    -5.99634e+00
   0.53000     3.77550e+02     1.66676e+02    -6.75078e+00
   0.55000     3.49875e+02     1.47016e+02    -1.15039e+01
   0.57000     3.41691e+02     1.38464e+02     3.28472e+01
   0.59000     3.17482e+02     1.48104e+02     3.38949e+01
   0.61000     2.99498e+02     1.54792e+02    -6.21762e+00
   0.63000     2.90276e+02     1.36792e+02     4.70949e+01
   0.65000     2.72549e+02     1.31543e+02     1.50034e+01
   0.67000     2.68117e+02     1.46658e+02     1.56599e+01
   0.69000     2.53571e+02     1.34869e+02    -5.09069e+00
   0.71000     2.39757e+02     1.27757e+02     3.32334e+01
   0.73000     2.23892e+02     1.19729e+02    -4.94627e+00
   0.75000     2.18667e+02     1.30739e+02     1.31849e+01
   0.77000     2.13128e+02     1.20339e+02     5.47572e+01
   0.79000     2.04992e+02     1.13598e+02     2.22709e+01
   0.81000     1.94397e+02     9.52933e+01     1.13962e+01
   0.83000     1.86213e+02     9.66692e+01    -1.02823e+01
   0.85000     1.76644e+02     1.03376e+02    -2.20062e+00
   0.87000     1.73580e+02     9.97106e+01     3.50348e+01
   0.89000     1.67349e+02     9.84204e+01    -7.37789e-01
   0.91000     1.61314e+02     1.03291e+02     2.85659e+01
   0.93000     1.52292e+02     9.87204e+01     2.11617e+01
   0.95000     1.48196e+02     8.91169e+01     3.11191e+00
   0.97000     1.43197e+02     8.86425e+01     2.56219e+01
   0.99000     1.40469e+02     8.27176e+01     1.94417e+01
   1.01000     1.35405e+02     7.35120e+01     1.51283e+01
   1.03000     1.33788e+02     7.69981e+01     1.31006e+01
   1.05000     1.27707e+02     7.87806e+01     1.31249e+01
   1.07000     1.22998e+02     7.82218e+01     2.53156e+01
   1.09000     1.15441e+02     6.47467e+01     1.52228e+01
   1.11000     1.11940e+02     6.68656e+01     2.79892e+01
   1.13000     1.13264e+02     6.43989e+01     1.46477e+01
   1.15000     1.07340e+02     6.11514e+01     2.58034e+01
   1.17000     1.04997e+02     6.52011e+01     3.89825e+00
   1.19000     1.01105e+02     6.42922e+01     1.22034e+01
   1.21000     9.76117e+01     7.00386e+01     1.31334e+01
   1.23000     9.24492e+01     5.75644e+01     1.70434e+01
   1.25000     9.03871e+01     6.02930e+01     1.47274e+01
   1.27000     8.84813e+01     5.45177e+01     8.29528e+00
   1.29000     8.43474e+01     4.88465e+01     2.61519e+00
   1.31000     8.28866e+01     5.27132e+01     1.53032e+01
   1.33000     7.95005e+01     4.53732e+01     2.09262e+01
   1.35000     8.03546e+01     4.57857e+01     1.02312e+01
   1.37000     7.58374e+01     4.66409e+01     1.27921e+01
   1.39000     7.34102e+01     4.49606e+01     1.33819e+01
   1.41000     7.20919e+01     4.29411e+01     1.39738e+01
   1.43000     6.90268e+01     4.64332e+01     2.17128e+01
   1.45000     6.66666e+01     4.21215e+01     1.42406e+01
   1.47000     6.45702e+01     3.90963e+01     1.04578e+01
   1.49000     6.17095e+01     3.57951e+01     7.75120e+00
   1.51000     6.16255e+01     3.66696e+01     7.45596e+00
   1.53000     5.83346e+01     3.21860e+01     1.30812e+01
   1.55000     5.83049e+01     3.62082e+01     1.60875e+01
   1.57000     5.52887e+01     3.33718e+01     9.38188e+00
   1.59000     5.40355e+01     3.21111e+01     5.63436e+00
   1.61000     5.22689e+01     3.09220e+01     5.95111e+00
   1.63000     5.03829e+01     3.24329e+01     1.25552e+01
   1.65000     4.96641e+01     3.19422e+01     1.19623e+01
   1.67000     4.65392e+01     3.14946e+01     1.18356e+01
   1.69000     4.54058e+01     2.93030e+01     1.02323e+01
   1.71000     4.46062e+01     2.80259e+01     8.52127e+00
   1.73000     4.28472e+01     2.88748e+01     1.05437e+01
   1.75000     4.12961e+01     2.73910e+01     1.19999e+01
   1.77000     3.99912e+01     2.58242e+01     9.39011e+00
   1.79000     3.88736e+01     2.37339e+01     9.99120e+00
   1.81000     3.83235e+01     2.43489e+01     6.79988e+00
   1.83000     3.68617e+01     2.31771e+01     9.42340e+00
