#        k       b1_x       b1_a            Pkmm
   0.03682    2.16152    2.16044     2.38585e+03
   0.06136    2.09108    2.08822     1.47525e+03
   0.08590    2.10360    2.09962     9.69154e+02
   0.11045    2.12856    2.12411     6.40475e+02
   0.13499    2.14804    2.14030     5.29496e+02
   0.15953    2.15576    2.14691     3.79260e+02
   0.18408    2.16659    2.15558     2.96289e+02
   0.20862    2.19602    2.18185     2.41990e+02
   0.23317    2.20479    2.18888     2.08796e+02
   0.25771    2.19890    2.17721     1.65690e+02
   0.28225    2.21667    2.19147     1.48172e+02
   0.30680    2.23967    2.21096     1.23546e+02
   0.33134    2.24246    2.20682     1.14325e+02
   0.35588    2.27600    2.22987     9.41631e+01
   0.38043    2.26810    2.21976     8.39975e+01
   0.40497    2.30072    2.24303     7.71074e+01
   0.42951    2.30074    2.23444     6.88040e+01
   0.45406    2.31808    2.23709     6.00420e+01
   0.47860    2.33966    2.25576     5.68859e+01
   0.50315    2.34871    2.25471     5.12894e+01
   0.52769    2.36804    2.26358     4.72048e+01
   0.55223    2.37985    2.26501     4.35582e+01
   0.57678    2.38505    2.26240     4.13883e+01
   0.60132    2.38952    2.24933     3.73506e+01
   0.62586    2.41007    2.26466     3.51324e+01
   0.65041    2.42696    2.26527     3.25097e+01
   0.67495    2.42987    2.25655     3.10338e+01
   0.69950    2.45116    2.26569     2.89456e+01
   0.72404    2.44842    2.24877     2.75454e+01
   0.74858    2.46875    2.25408     2.56480e+01
   0.77313    2.46630    2.24175     2.46243e+01
   0.79767    2.48674    2.24926     2.33580e+01
   0.82221    2.50181    2.24587     2.17811e+01
   0.84676    2.51032    2.23537     2.05823e+01
   0.87130    2.51982    2.23491     1.99693e+01
   0.89584    2.53570    2.22855     1.87480e+01
   0.92039    2.55806    2.23554     1.80679e+01
   0.94493    2.55012    2.20401     1.70275e+01
   0.96948    2.57406    2.22100     1.64932e+01
   0.99402    2.58332    2.21598     1.60421e+01
   1.01856    2.58454    2.19624     1.52886e+01
   1.04311    2.59944    2.20065     1.50002e+01
   1.06765    2.61319    2.19525     1.43364e+01
   1.09219    2.63554    2.18741     1.34556e+01
   1.11674    2.62656    2.16017     1.31571e+01
   1.14128    2.64756    2.16317     1.26450e+01
   1.16583    2.66495    2.17276     1.23853e+01
   1.19037    2.66444    2.13093     1.16825e+01
