# Redshift space power spectrum multipoles.
# Subtracting SN=    4.29354e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.39128e+03     5.08301e+03     6.82574e+03
   0.07000     7.81453e+03     4.05650e+03    -2.64753e+03
   0.09000     5.07328e+03     1.29872e+03    -2.37621e+03
   0.11000     3.96248e+03     1.46742e+03     1.19565e+02
   0.13000     3.53398e+03     1.93005e+03     1.38320e+03
   0.15000     2.57451e+03     1.12058e+03     4.54947e+02
   0.17000     2.09992e+03     8.67040e+02    -6.28601e+02
   0.19000     1.78445e+03     7.64784e+02     1.36045e+01
   0.21000     1.59297e+03     7.56202e+02    -2.21638e+02
   0.23000     1.42208e+03     8.24527e+02     2.39157e+02
   0.25000     1.16127e+03     4.36002e+02    -1.65183e+02
   0.27000     1.08710e+03     4.14899e+02    -1.82842e+02
   0.29000     9.21051e+02     4.04266e+02    -1.03960e+02
   0.31000     8.67145e+02     5.32076e+02     5.86074e+01
   0.33000     8.33952e+02     4.90726e+02     2.48470e+02
   0.35000     6.87251e+02     3.37179e+02     1.80410e+02
   0.37000     6.34680e+02     3.01877e+02     1.16318e+01
   0.39000     5.96307e+02     3.29030e+02     2.62022e+01
   0.41000     5.55729e+02     2.94455e+02    -6.37486e+01
   0.43000     4.99954e+02     2.21734e+02     1.70180e+01
   0.45000     4.49154e+02     2.21834e+02     4.51210e+01
   0.47000     4.37677e+02     2.55102e+02     2.91069e+01
   0.49000     4.12066e+02     2.65169e+02     7.13206e+01
   0.51000     3.97644e+02     1.98503e+02    -2.42799e+01
   0.53000     3.58841e+02     1.88251e+02    -3.07324e-01
   0.55000     3.36549e+02     1.80014e+02     1.30285e+01
   0.57000     3.20770e+02     1.40629e+02     4.11162e+01
   0.59000     3.03595e+02     1.68605e+02     3.54123e+01
   0.61000     2.80863e+02     1.49681e+02    -1.12728e+01
   0.63000     2.76894e+02     1.52590e+02     4.21961e+01
   0.65000     2.54751e+02     1.36584e+02     2.74105e+01
   0.67000     2.46431e+02     1.52674e+02     1.80739e+01
   0.69000     2.37098e+02     1.39472e+02    -1.09248e+01
   0.71000     2.24711e+02     1.41452e+02     4.03666e+01
   0.73000     2.08672e+02     1.22800e+02     4.50232e+00
   0.75000     2.01086e+02     1.20338e+02     1.34116e+01
   0.77000     1.96458e+02     1.20988e+02     5.63766e+01
   0.79000     1.86995e+02     1.09249e+02     2.23639e+01
   0.81000     1.76819e+02     9.82800e+01     2.13222e+01
   0.83000     1.70605e+02     9.65417e+01    -8.35439e+00
   0.85000     1.59297e+02     9.57984e+01    -7.64395e+00
   0.87000     1.55764e+02     8.95182e+01     2.95617e+01
   0.89000     1.51364e+02     9.50440e+01     1.00001e+01
   0.91000     1.45204e+02     9.44252e+01     2.62454e+01
   0.93000     1.38209e+02     8.98824e+01     1.49155e+01
   0.95000     1.33604e+02     9.42410e+01     9.16470e+00
   0.97000     1.28155e+02     8.21940e+01     2.18747e+01
   0.99000     1.24493e+02     7.33141e+01     1.34579e+01
   1.01000     1.20594e+02     7.34584e+01     1.87929e+01
   1.03000     1.17672e+02     6.65297e+01     7.50986e+00
   1.05000     1.12151e+02     6.93980e+01     1.10527e+01
   1.07000     1.09596e+02     7.09862e+01     1.55294e+01
   1.09000     1.00118e+02     5.56555e+01     1.52045e+01
   1.11000     9.86400e+01     5.66296e+01     2.04748e+01
   1.13000     9.74100e+01     5.55560e+01     1.04098e+01
   1.15000     9.28975e+01     5.23264e+01     1.87359e+01
   1.17000     9.05427e+01     5.35752e+01     3.71807e+00
   1.19000     8.61095e+01     5.54846e+01     1.19877e+01
   1.21000     8.22771e+01     5.62398e+01     1.18011e+01
   1.23000     7.83000e+01     4.70045e+01     9.29866e+00
   1.25000     7.69350e+01     4.91821e+01     1.09786e+01
   1.27000     7.45525e+01     4.60496e+01     7.10397e+00
   1.29000     7.14486e+01     4.22740e+01     1.17001e+00
   1.31000     6.85271e+01     4.18330e+01     1.18087e+01
   1.33000     6.72255e+01     3.82918e+01     1.49933e+01
   1.35000     6.63449e+01     3.66443e+01     5.48022e+00
   1.37000     6.26229e+01     3.61217e+01     9.08091e+00
   1.39000     6.02148e+01     3.54626e+01     9.59325e+00
   1.41000     5.92712e+01     3.48945e+01     9.63198e+00
   1.43000     5.65962e+01     3.37230e+01     1.32704e+01
   1.45000     5.55040e+01     3.32398e+01     1.03723e+01
   1.47000     5.16938e+01     2.77400e+01     5.94359e+00
   1.49000     4.98944e+01     2.79598e+01     5.07489e+00
   1.51000     4.97959e+01     2.68235e+01     4.26816e+00
   1.53000     4.74069e+01     2.49408e+01     7.55905e+00
   1.55000     4.70334e+01     2.64380e+01     1.35121e+01
   1.57000     4.38150e+01     2.52241e+01     6.82208e+00
   1.59000     4.27456e+01     2.19377e+01     4.94462e+00
   1.61000     4.16880e+01     2.32156e+01     6.39580e+00
   1.63000     3.97153e+01     2.36495e+01     6.89876e+00
   1.65000     3.84744e+01     2.07154e+01     6.69368e+00
   1.67000     3.64493e+01     2.29447e+01     7.48492e+00
   1.69000     3.50152e+01     1.91811e+01     7.69206e+00
   1.71000     3.49231e+01     2.02974e+01     6.65219e+00
   1.73000     3.32894e+01     2.07757e+01     5.63976e+00
   1.75000     3.06705e+01     1.65129e+01     9.83270e+00
   1.77000     3.05592e+01     1.81345e+01     7.10633e+00
   1.79000     2.85718e+01     1.56355e+01     4.21141e+00
   1.81000     2.81469e+01     1.59207e+01     4.74475e+00
   1.83000     2.72820e+01     1.35288e+01     4.39720e+00
   1.85000     2.60126e+01     1.45414e+01     7.50874e+00
   1.87000     2.56597e+01     1.50442e+01     6.63763e+00
   1.89000     2.52009e+01     1.35305e+01     7.93608e+00
   1.91000     2.40432e+01     1.32225e+01     6.39768e+00
   1.93000     2.25580e+01     1.34918e+01     3.55062e+00
   1.95000     2.12468e+01     1.27640e+01     6.47645e+00
   1.97000     2.07748e+01     1.18068e+01     6.87689e+00
   1.99000     1.97758e+01     1.21479e+01     5.99001e+00
   2.01000     1.84953e+01     1.04880e+01     4.20477e+00
   2.03000     1.84524e+01     1.00548e+01     3.64450e+00
   2.05000     1.70212e+01     1.12148e+01     6.07117e+00
   2.07000     1.66755e+01     9.78254e+00     7.07730e+00
   2.09000     1.53895e+01     9.29627e+00     5.26751e+00
   2.11000     1.47234e+01     9.20961e+00     5.20856e+00
   2.13000     1.38606e+01     7.85493e+00     3.34660e+00
   2.15000     1.34369e+01     7.37718e+00     3.15479e+00
   2.17000     1.23798e+01     8.18472e+00     7.80030e+00
   2.19000     1.20731e+01     7.93338e+00     5.37943e+00
   2.21000     1.17768e+01     6.80005e+00     4.84571e+00
   2.23000     1.07176e+01     7.96664e+00     4.64027e+00
   2.25000     9.51288e+00     6.90417e+00     3.83958e+00
   2.27000     9.23282e+00     6.61437e+00     4.88006e+00
   2.29000     9.15677e+00     6.30100e+00     6.65030e+00
   2.31000     7.76725e+00     5.13334e+00     4.71286e+00
   2.33000     7.57314e+00     5.25335e+00     5.91797e+00
   2.35000     6.92347e+00     5.11270e+00     4.83964e+00
   2.37000     6.46533e+00     5.22022e+00     4.30504e+00
   2.39000     5.52141e+00     5.19353e+00     4.89460e+00
   2.41000     4.57830e+00     4.22950e+00     5.06534e+00
   2.43000     4.50558e+00     4.02241e+00     5.14916e+00
   2.45000     4.18552e+00     3.68629e+00     3.67085e+00
   2.47000     3.67314e+00     3.56301e+00     4.77773e+00
