# Redshift space power spectrum multipoles.
# Subtracting SN=    2.77234e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.79140e+03     2.77990e+03     3.46216e+01
   0.07000     6.82661e+03     2.17249e+03    -1.47537e+02
   0.09000     4.84285e+03     1.56046e+03     3.16094e+02
   0.11000     3.52444e+03     1.05773e+03    -8.24672e+01
   0.13000     3.04629e+03     9.91020e+02     5.74743e+00
   0.15000     2.42589e+03     7.90108e+02     3.42253e+01
   0.17000     1.94075e+03     6.64973e+02     1.04191e+02
   0.19000     1.68462e+03     5.68407e+02     4.52736e+01
   0.21000     1.45189e+03     5.11294e+02    -5.84437e+00
   0.23000     1.22999e+03     4.60396e+02     4.81968e+01
   0.25000     1.09643e+03     4.08023e+02     4.72175e+01
   0.27000     9.70919e+02     3.50742e+02     1.37116e+01
   0.29000     8.63150e+02     3.26118e+02     1.99777e+01
   0.31000     7.78493e+02     3.00554e+02     2.53938e+01
   0.33000     7.02514e+02     2.75237e+02     2.37894e+01
   0.35000     6.40146e+02     2.52417e+02     2.24773e+01
   0.37000     5.88898e+02     2.30917e+02     1.27916e+01
   0.39000     5.40797e+02     2.20198e+02     3.44379e+01
   0.41000     5.00056e+02     2.14181e+02     3.18450e+01
   0.43000     4.60235e+02     1.96190e+02     1.95020e+01
   0.45000     4.26804e+02     1.87162e+02     1.66770e+01
   0.47000     4.00752e+02     1.75612e+02     2.42485e+01
   0.49000     3.73223e+02     1.69132e+02     1.62882e+01
   0.51000     3.47630e+02     1.61512e+02     2.34228e+01
   0.53000     3.27468e+02     1.51686e+02     1.79190e+01
   0.55000     3.09399e+02     1.46645e+02     2.04346e+01
   0.57000     2.90036e+02     1.39140e+02     2.05765e+01
   0.59000     2.74000e+02     1.30492e+02     1.52303e+01
   0.61000     2.60764e+02     1.27638e+02     1.57714e+01
   0.63000     2.46746e+02     1.21800e+02     1.82101e+01
   0.65000     2.33849e+02     1.17452e+02     2.00654e+01
   0.67000     2.22300e+02     1.14677e+02     1.63484e+01
   0.69000     2.11101e+02     1.07736e+02     1.32096e+01
   0.71000     2.00403e+02     1.03572e+02     1.60422e+01
   0.73000     1.92218e+02     1.02058e+02     1.63648e+01
   0.75000     1.82711e+02     9.52442e+01     1.11692e+01
   0.77000     1.74179e+02     9.27771e+01     1.30484e+01
   0.79000     1.67157e+02     9.15088e+01     1.62717e+01
   0.81000     1.59608e+02     8.58681e+01     1.50833e+01
   0.83000     1.52349e+02     8.46363e+01     1.30479e+01
   0.85000     1.45756e+02     8.15966e+01     1.43793e+01
   0.87000     1.40038e+02     7.75717e+01     1.40202e+01
   0.89000     1.33915e+02     7.53298e+01     1.39186e+01
   0.91000     1.28170e+02     7.35698e+01     1.26936e+01
   0.93000     1.22675e+02     7.06297e+01     1.34043e+01
   0.95000     1.18199e+02     6.94214e+01     1.45484e+01
   0.97000     1.13336e+02     6.63735e+01     1.27615e+01
   0.99000     1.08856e+02     6.39326e+01     1.25547e+01
   1.01000     1.04373e+02     6.20131e+01     1.13336e+01
   1.03000     1.00300e+02     5.99951e+01     1.12446e+01
   1.05000     9.67684e+01     5.93620e+01     1.16420e+01
   1.07000     9.22336e+01     5.60345e+01     1.17532e+01
   1.09000     8.88792e+01     5.49563e+01     1.18429e+01
   1.11000     8.54473e+01     5.28484e+01     1.12471e+01
   1.13000     8.20007e+01     5.14831e+01     1.01746e+01
   1.15000     7.87193e+01     4.96838e+01     9.64680e+00
   1.17000     7.59559e+01     4.85865e+01     1.05354e+01
   1.19000     7.27387e+01     4.70836e+01     9.87470e+00
   1.21000     6.99062e+01     4.54604e+01     9.30345e+00
   1.23000     6.71174e+01     4.42398e+01     9.88121e+00
   1.25000     6.46734e+01     4.37482e+01     1.00487e+01
   1.27000     6.19198e+01     4.16329e+01     9.08035e+00
   1.29000     5.95639e+01     4.04838e+01     8.62341e+00
   1.31000     5.71457e+01     3.89790e+01     8.49738e+00
   1.33000     5.48122e+01     3.74041e+01     8.28004e+00
   1.35000     5.26557e+01     3.63793e+01     7.98176e+00
   1.37000     5.05244e+01     3.57387e+01     7.45414e+00
   1.39000     4.85018e+01     3.44234e+01     7.98176e+00
   1.41000     4.64013e+01     3.36304e+01     7.72675e+00
   1.43000     4.44055e+01     3.19649e+01     6.99668e+00
   1.45000     4.25136e+01     3.14668e+01     7.34301e+00
   1.47000     4.08971e+01     3.06415e+01     7.25263e+00
   1.49000     3.89443e+01     2.92872e+01     7.10320e+00
   1.51000     3.73088e+01     2.87226e+01     6.90276e+00
   1.53000     3.56812e+01     2.78284e+01     6.77351e+00
   1.55000     3.41112e+01     2.67766e+01     6.82409e+00
   1.57000     3.24076e+01     2.60397e+01     6.37544e+00
   1.59000     3.09236e+01     2.52854e+01     6.05944e+00
   1.61000     2.94357e+01     2.46537e+01     5.75519e+00
   1.63000     2.80104e+01     2.36886e+01     5.96414e+00
   1.65000     2.65781e+01     2.29552e+01     5.84323e+00
   1.67000     2.52268e+01     2.22273e+01     5.52972e+00
   1.69000     2.38965e+01     2.15454e+01     5.67228e+00
   1.71000     2.26435e+01     2.07583e+01     5.38588e+00
   1.73000     2.13492e+01     2.01388e+01     5.27426e+00
   1.75000     2.01571e+01     1.95356e+01     5.05495e+00
   1.77000     1.89703e+01     1.89409e+01     4.84823e+00
   1.79000     1.79091e+01     1.84610e+01     5.00177e+00
   1.81000     1.67197e+01     1.76796e+01     4.71847e+00
   1.83000     1.55942e+01     1.71356e+01     4.53394e+00
   1.85000     1.45549e+01     1.67492e+01     4.70827e+00
   1.87000     1.35121e+01     1.60141e+01     4.44177e+00
   1.89000     1.25092e+01     1.55319e+01     4.19863e+00
   1.91000     1.14923e+01     1.49362e+01     3.98587e+00
   1.93000     1.05970e+01     1.46573e+01     4.19872e+00
   1.95000     9.69330e+00     1.41465e+01     4.16381e+00
   1.97000     8.73718e+00     1.36842e+01     4.04082e+00
   1.99000     7.83808e+00     1.31086e+01     3.83906e+00
   2.01000     7.03346e+00     1.28825e+01     3.88657e+00
   2.03000     6.10956e+00     1.23112e+01     3.76430e+00
   2.05000     5.31793e+00     1.19331e+01     3.63723e+00
   2.07000     4.56522e+00     1.15206e+01     3.62595e+00
   2.09000     3.78768e+00     1.11341e+01     3.55037e+00
   2.11000     3.01040e+00     1.07678e+01     3.31537e+00
   2.13000     2.29494e+00     1.04678e+01     3.37324e+00
   2.15000     1.52476e+00     1.00122e+01     3.20940e+00
   2.17000     8.74793e-01     9.73649e+00     3.37998e+00
   2.19000     1.62785e-01     9.39665e+00     3.17981e+00
   2.21000    -4.67313e-01     9.08271e+00     3.07547e+00
   2.23000    -1.11581e+00     8.79079e+00     3.23192e+00
   2.25000    -1.76018e+00     8.44328e+00     3.05094e+00
   2.27000    -2.37034e+00     8.19014e+00     2.96275e+00
   2.29000    -2.97499e+00     7.89512e+00     2.93709e+00
   2.31000    -3.56275e+00     7.67226e+00     2.98943e+00
   2.33000    -4.13036e+00     7.40894e+00     2.91708e+00
   2.35000    -4.72018e+00     7.09610e+00     2.85709e+00
   2.37000    -5.21740e+00     6.84363e+00     2.91407e+00
   2.39000    -5.76934e+00     6.63436e+00     2.91380e+00
