# Redshift space power spectrum multipoles.
# Subtracting SN=    7.76463e+01 from monopole.
#        k              P0              P2              P4
   0.05000     1.02174e+04     6.33558e+03     2.19326e+02
   0.07000     7.86904e+03     4.70110e+03     6.76064e+01
   0.09000     5.55290e+03     3.46671e+03     6.54386e+02
   0.11000     3.97243e+03     2.29298e+03     6.18191e+01
   0.13000     3.38813e+03     2.06290e+03     1.13536e+02
   0.15000     2.69462e+03     1.63201e+03     1.47407e+02
   0.17000     2.16716e+03     1.42540e+03     2.29532e+02
   0.19000     1.85604e+03     1.16300e+03     1.36173e+02
   0.21000     1.57084e+03     9.89566e+02     7.16786e+01
   0.23000     1.34070e+03     8.98638e+02     1.22700e+02
   0.25000     1.18180e+03     7.91302e+02     1.12956e+02
   0.27000     1.03758e+03     6.93142e+02     8.43064e+01
   0.29000     9.17466e+02     6.16248e+02     7.26666e+01
   0.31000     8.20015e+02     5.66097e+02     6.90902e+01
   0.33000     7.31468e+02     4.89563e+02     6.76529e+01
   0.35000     6.64186e+02     4.66113e+02     6.96634e+01
   0.37000     6.03316e+02     4.18963e+02     6.38227e+01
   0.39000     5.42211e+02     3.66629e+02     6.11959e+01
   0.41000     4.99191e+02     3.51669e+02     6.17630e+01
   0.43000     4.56760e+02     3.26434e+02     5.33755e+01
   0.45000     4.18809e+02     2.98421e+02     4.59182e+01
   0.47000     3.87686e+02     2.71509e+02     5.26111e+01
   0.49000     3.57982e+02     2.60850e+02     5.08192e+01
   0.51000     3.28057e+02     2.33827e+02     4.22420e+01
   0.53000     3.04945e+02     2.15150e+02     3.11626e+01
   0.55000     2.81532e+02     2.05320e+02     4.17147e+01
   0.57000     2.62545e+02     1.90403e+02     3.42798e+01
   0.59000     2.42683e+02     1.74685e+02     3.22070e+01
   0.61000     2.26470e+02     1.63243e+02     3.10799e+01
   0.63000     2.12353e+02     1.53821e+02     3.25166e+01
   0.65000     1.96986e+02     1.42439e+02     3.25680e+01
   0.67000     1.84004e+02     1.32028e+02     2.69575e+01
   0.69000     1.70644e+02     1.20803e+02     2.27932e+01
   0.71000     1.61068e+02     1.16357e+02     2.49846e+01
   0.73000     1.49716e+02     1.05258e+02     2.19972e+01
   0.75000     1.40427e+02     1.02567e+02     2.23862e+01
   0.77000     1.30598e+02     9.47070e+01     2.21995e+01
   0.79000     1.22605e+02     8.74709e+01     2.10835e+01
   0.81000     1.14535e+02     8.12770e+01     1.89625e+01
   0.83000     1.06546e+02     7.58324e+01     1.66576e+01
   0.85000     9.97317e+01     7.35030e+01     1.96889e+01
   0.87000     9.32317e+01     6.60747e+01     1.81847e+01
   0.89000     8.66074e+01     6.30736e+01     1.67493e+01
   0.91000     8.07186e+01     5.85980e+01     1.58476e+01
   0.93000     7.56568e+01     5.63574e+01     1.47583e+01
