# Subtracting SN=    2.77234e+01.
#        k         Pk_0_HI
   0.03175     1.33935e+04
   0.04446     9.79682e+03
   0.05670     8.14868e+03
   0.06913     6.95359e+03
   0.08163     5.74216e+03
   0.09394     4.51642e+03
   0.10633     3.65729e+03
   0.11897     3.28643e+03
   0.13156     3.04800e+03
   0.14405     2.63281e+03
   0.15655     2.21732e+03
   0.16903     1.96152e+03
   0.18145     1.77142e+03
   0.19391     1.65593e+03
   0.20638     1.51025e+03
   0.21880     1.32795e+03
   0.23135     1.22685e+03
   0.24388     1.12858e+03
   0.25638     1.06086e+03
   0.26888     9.78695e+02
   0.28133     9.11741e+02
   0.29385     8.44003e+02
   0.30628     7.96964e+02
   0.31877     7.43549e+02
   0.33129     6.99191e+02
   0.34378     6.61448e+02
   0.35632     6.20627e+02
   0.36883     5.89669e+02
   0.38133     5.61629e+02
   0.39379     5.33177e+02
   0.40628     5.10478e+02
   0.41878     4.82536e+02
   0.43132     4.55248e+02
   0.44381     4.35658e+02
   0.45630     4.19158e+02
   0.46880     4.03077e+02
   0.48130     3.83461e+02
   0.49379     3.69552e+02
   0.50627     3.53322e+02
   0.51878     3.36658e+02
   0.53128     3.27499e+02
   0.54381     3.14016e+02
   0.55628     3.03765e+02
   0.56880     2.90816e+02
   0.58132     2.80613e+02
   0.59381     2.71667e+02
   0.60631     2.63101e+02
   0.61879     2.54399e+02
   0.63131     2.46020e+02
   0.64381     2.38691e+02
   0.65629     2.29655e+02
   0.66878     2.22938e+02
   0.68130     2.16195e+02
   0.69382     2.08857e+02
   0.70631     2.02542e+02
   0.71877     1.96721e+02
   0.73127     1.91699e+02
   0.74379     1.85563e+02
   0.75629     1.79724e+02
   0.76880     1.74641e+02
   0.78130     1.70656e+02
   0.79378     1.65380e+02
   0.80630     1.60712e+02
   0.81880     1.56595e+02
   0.83127     1.51990e+02
   0.84379     1.47516e+02
   0.85630     1.43779e+02
   0.86879     1.40738e+02
   0.88128     1.36688e+02
   0.89378     1.32730e+02
   0.90628     1.29174e+02
   0.91879     1.25589e+02
   0.93128     1.22531e+02
   0.94378     1.19537e+02
   0.95630     1.16546e+02
   0.96878     1.14097e+02
   0.98127     1.10557e+02
   0.99376     1.08024e+02
   1.00625     1.05407e+02
   1.01876     1.02093e+02
   1.03128     1.00244e+02
   1.04378     9.80927e+01
   1.05626     9.52045e+01
   1.06878     9.25431e+01
   1.08130     9.02223e+01
   1.09378     8.83229e+01
   1.10628     8.60889e+01
   1.11877     8.41676e+01
   1.13126     8.16690e+01
   1.14378     7.96693e+01
   1.15629     7.78049e+01
   1.16880     7.60458e+01
   1.18130     7.40534e+01
   1.19378     7.23194e+01
   1.20627     7.04587e+01
   1.21876     6.86268e+01
   1.23127     6.70107e+01
   1.24378     6.55914e+01
   1.25626     6.37126e+01
   1.26874     6.20397e+01
   1.28126     6.05742e+01
   1.29376     5.91136e+01
   1.30627     5.77875e+01
   1.31878     5.58771e+01
   1.33127     5.46868e+01
   1.34376     5.33390e+01
   1.35626     5.19810e+01
   1.36877     5.06370e+01
   1.38126     4.94685e+01
   1.39377     4.80744e+01
   1.40626     4.67918e+01
   1.41876     4.54351e+01
   1.43128     4.42711e+01
   1.44376     4.31984e+01
   1.45626     4.19904e+01
   1.46878     4.09829e+01
   1.48127     3.97539e+01
   1.49375     3.86564e+01
   1.50627     3.76918e+01
   1.51879     3.65118e+01
   1.53128     3.56389e+01
   1.54377     3.45888e+01
   1.55627     3.35401e+01
   1.56876     3.24690e+01
   1.58126     3.16985e+01
   1.59377     3.05693e+01
   1.60627     2.97476e+01
   1.61877     2.86858e+01
   1.63126     2.79773e+01
   1.64377     2.70196e+01
   1.65627     2.61912e+01
   1.66875     2.52601e+01
   1.68125     2.45221e+01
   1.69375     2.36466e+01
   1.70626     2.28516e+01
   1.71876     2.21030e+01
   1.73127     2.12765e+01
   1.74377     2.05745e+01
   1.75628     1.97432e+01
   1.76876     1.90074e+01
   1.78125     1.84172e+01
   1.79375     1.76873e+01
   1.80627     1.69305e+01
   1.81877     1.62296e+01
   1.83126     1.55381e+01
   1.84377     1.48505e+01
   1.85627     1.42509e+01
   1.86877     1.35661e+01
   1.88127     1.29425e+01
   1.89376     1.23276e+01
   1.90627     1.16527e+01
   1.91877     1.11158e+01
   1.93127     1.05540e+01
   1.94377     9.96947e+00
   1.95627     9.38235e+00
   1.96877     8.80549e+00
   1.98126     8.19292e+00
   1.99375     7.70547e+00
   2.00625     7.22783e+00
   2.01875     6.59947e+00
   2.03126     6.06146e+00
   2.04377     5.52542e+00
   2.05627     5.11713e+00
   2.06876     4.60490e+00
   2.08126     4.16008e+00
   2.09376     3.61321e+00
   2.10626     3.17350e+00
   2.11877     2.67884e+00
   2.13126     2.24347e+00
   2.14377     1.76338e+00
   2.15626     1.30064e+00
   2.16875     8.88947e-01
   2.18126     4.91418e-01
   2.19376     5.42731e-02
   2.20626    -3.25756e-01
