# Redshift space power spectrum multipoles.
# Subtracting SN=    3.39223e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.69655e+03     3.56169e+03     5.54023e+03
   0.07000     7.10896e+03     3.03491e+03    -2.16686e+03
   0.09000     4.80644e+03     8.14680e+02    -2.07635e+03
   0.11000     3.73547e+03     9.93993e+02    -7.27760e+01
   0.13000     3.24733e+03     1.39568e+03     1.18138e+03
   0.15000     2.42676e+03     7.87659e+02     2.68522e+02
   0.17000     1.97937e+03     7.00561e+02    -5.21791e+02
   0.19000     1.70391e+03     6.22612e+02    -8.87596e+00
   0.21000     1.50237e+03     5.38242e+02    -2.05683e+02
   0.23000     1.34274e+03     6.38118e+02     2.40375e+02
   0.25000     1.08277e+03     2.59121e+02    -2.04922e+02
   0.27000     1.01079e+03     2.91422e+02    -1.62320e+02
   0.29000     8.72594e+02     2.84964e+02    -9.66656e+01
   0.31000     8.30653e+02     4.43987e+02     7.84902e+01
   0.33000     7.80438e+02     3.54350e+02     1.64819e+02
   0.35000     6.52436e+02     2.74840e+02     1.60842e+02
   0.37000     5.94427e+02     2.14200e+02     2.14878e+01
   0.39000     5.74012e+02     2.60154e+02     3.62898e+01
   0.41000     5.22686e+02     1.89326e+02    -8.52000e+01
   0.43000     4.78412e+02     1.90212e+02     4.27583e+01
   0.45000     4.31762e+02     1.67025e+02     2.92258e+01
   0.47000     4.16721e+02     1.75826e+02     8.82208e+00
   0.49000     3.91407e+02     2.12773e+02     5.71479e+01
   0.51000     3.75350e+02     1.44643e+02     5.19855e+00
   0.53000     3.48108e+02     1.44509e+02    -1.20726e+01
   0.55000     3.20540e+02     1.24070e+02    -1.87983e+01
   0.57000     3.17934e+02     1.28830e+02     3.02267e+01
   0.59000     2.90761e+02     1.27243e+02     2.99481e+01
   0.61000     2.75994e+02     1.40221e+02    -8.56650e+00
   0.63000     2.66716e+02     1.22027e+02     3.95294e+01
   0.65000     2.50933e+02     1.19205e+02     9.23700e+00
   0.67000     2.48332e+02     1.33041e+02     9.58598e+00
   0.69000     2.33422e+02     1.21789e+02    -1.68562e+00
   0.71000     2.21427e+02     1.10879e+02     2.76790e+01
   0.73000     2.06297e+02     1.07771e+02    -5.39219e+00
   0.75000     2.02164e+02     1.20280e+02     1.19327e+01
   0.77000     1.96520e+02     1.08890e+02     4.72949e+01
   0.79000     1.88929e+02     1.00972e+02     2.04349e+01
   0.81000     1.79869e+02     8.64886e+01     1.04392e+01
   0.83000     1.71514e+02     8.76988e+01    -6.04802e+00
   0.85000     1.63362e+02     9.51399e+01    -7.03515e-01
   0.87000     1.60871e+02     9.24300e+01     3.13806e+01
   0.89000     1.54562e+02     8.79585e+01    -2.44617e+00
   0.91000     1.48853e+02     9.44639e+01     2.82005e+01
   0.93000     1.41389e+02     9.04780e+01     2.03655e+01
   0.95000     1.37262e+02     7.82522e+01     3.18226e+00
   0.97000     1.33000e+02     8.10105e+01     2.25739e+01
   0.99000     1.30893e+02     7.95523e+01     1.96187e+01
   1.01000     1.25730e+02     6.96806e+01     1.70304e+01
   1.03000     1.23803e+02     7.17572e+01     1.30278e+01
   1.05000     1.18987e+02     7.41246e+01     1.34301e+01
   1.07000     1.14169e+02     7.26807e+01     2.51288e+01
   1.09000     1.08609e+02     6.42611e+01     1.52006e+01
   1.11000     1.03750e+02     6.32562e+01     2.75351e+01
   1.13000     1.06191e+02     6.19842e+01     1.37603e+01
   1.15000     1.00724e+02     5.94004e+01     2.23220e+01
   1.17000     9.71611e+01     6.00581e+01     3.10669e+00
   1.19000     9.41700e+01     5.84380e+01     9.49573e+00
   1.21000     9.14212e+01     6.66844e+01     1.31297e+01
   1.23000     8.67564e+01     5.48281e+01     1.81028e+01
   1.25000     8.47505e+01     5.70405e+01     1.31904e+01
   1.27000     8.31713e+01     5.15736e+01     6.07615e+00
   1.29000     7.96178e+01     4.75087e+01     3.82718e+00
   1.31000     7.81446e+01     5.08047e+01     1.46855e+01
   1.33000     7.45659e+01     4.37350e+01     2.01298e+01
   1.35000     7.56055e+01     4.47724e+01     1.04507e+01
   1.37000     7.15656e+01     4.47458e+01     1.09273e+01
   1.39000     6.93818e+01     4.34617e+01     1.27878e+01
   1.41000     6.85623e+01     4.25210e+01     1.16711e+01
   1.43000     6.53150e+01     4.44281e+01     1.94368e+01
   1.45000     6.32514e+01     4.11498e+01     1.32448e+01
   1.47000     6.14834e+01     3.96989e+01     1.05280e+01
   1.49000     5.87814e+01     3.44779e+01     5.24988e+00
   1.51000     5.85225e+01     3.65192e+01     7.09207e+00
   1.53000     5.58188e+01     3.34191e+01     1.34256e+01
   1.55000     5.53841e+01     3.65553e+01     1.31151e+01
   1.57000     5.34575e+01     3.47542e+01     8.67164e+00
   1.59000     5.16062e+01     3.32811e+01     5.42851e+00
   1.61000     4.98398e+01     3.11275e+01     5.60546e+00
   1.63000     4.86712e+01     3.27476e+01     1.19502e+01
   1.65000     4.76162e+01     3.21630e+01     1.06887e+01
   1.67000     4.55439e+01     3.26695e+01     1.12177e+01
   1.69000     4.41947e+01     3.08498e+01     1.04102e+01
   1.71000     4.30681e+01     2.89535e+01     6.92659e+00
   1.73000     4.16887e+01     2.86507e+01     7.79271e+00
   1.75000     4.04038e+01     2.85992e+01     9.80957e+00
   1.77000     3.92127e+01     2.68693e+01     9.29528e+00
   1.79000     3.84504e+01     2.55778e+01     1.16003e+01
   1.81000     3.81288e+01     2.60288e+01     5.07606e+00
   1.83000     3.65137e+01     2.55120e+01     9.54234e+00
   1.85000     3.57422e+01     2.53746e+01     8.89929e+00
   1.87000     3.48000e+01     2.45709e+01     8.50264e+00
   1.89000     3.39922e+01     2.41919e+01     8.07996e+00
   1.91000     3.25359e+01     2.30296e+01     8.64183e+00
   1.93000     3.12710e+01     2.29280e+01     5.46538e+00
   1.95000     3.05114e+01     2.17254e+01     5.51154e+00
   1.97000     2.95884e+01     2.10910e+01     5.00411e+00
   1.99000     2.88559e+01     2.11997e+01     6.70916e+00
   2.01000     2.80914e+01     1.96219e+01     4.39897e+00
   2.03000     2.67559e+01     1.94807e+01     5.49237e+00
   2.05000     2.62623e+01     1.95205e+01     6.72036e+00
   2.07000     2.54259e+01     1.91055e+01     6.86010e+00
   2.09000     2.46233e+01     1.91728e+01     6.98649e+00
   2.11000     2.31203e+01     1.72509e+01     5.40622e+00
   2.13000     2.26673e+01     1.69572e+01     5.68342e+00
   2.15000     2.16374e+01     1.52879e+01     3.10552e+00
   2.17000     2.17059e+01     1.75496e+01     6.25490e+00
   2.19000     2.03858e+01     1.68068e+01     7.06444e+00
   2.21000     1.95902e+01     1.55473e+01     4.09268e+00
   2.23000     1.89976e+01     1.56957e+01     6.53721e+00
   2.25000     1.80118e+01     1.51188e+01     3.91571e+00
   2.27000     1.74790e+01     1.47956e+01     3.41437e+00
   2.29000     1.73699e+01     1.45153e+01     7.63452e+00
   2.31000     1.63219e+01     1.42033e+01     4.87002e+00
   2.33000     1.55773e+01     1.36906e+01     5.11887e+00
   2.35000     1.48677e+01     1.40917e+01     4.57405e+00
   2.37000     1.42619e+01     1.37533e+01     6.16573e+00
   2.39000     1.40284e+01     1.25873e+01     4.74233e+00
   2.41000     1.29004e+01     1.22691e+01     4.78219e+00
   2.43000     1.23961e+01     1.14941e+01     4.74822e+00
   2.45000     1.20533e+01     1.16097e+01     3.83483e+00
   2.47000     1.14481e+01     1.17836e+01     5.46287e+00
   2.49000     1.09919e+01     1.13004e+01     3.96247e+00
   2.51000     1.01405e+01     1.16539e+01     7.33467e+00
   2.53000     9.89143e+00     9.91473e+00     6.03947e+00
   2.55000     9.44532e+00     9.57268e+00     4.52086e+00
   2.57000     8.73078e+00     1.02125e+01     4.39993e+00
   2.59000     8.21752e+00     9.79868e+00     4.88832e+00
   2.61000     7.90029e+00     1.04899e+01     6.25656e+00
   2.63000     7.64570e+00     1.00639e+01     3.90776e+00
   2.65000     7.12554e+00     9.84726e+00     3.57591e+00
   2.67000     6.42594e+00     9.40222e+00     4.98639e+00
   2.69000     6.09842e+00     8.57668e+00     3.43134e+00
   2.71000     5.60715e+00     8.07247e+00     5.08829e+00
   2.73000     5.10071e+00     8.13097e+00     4.98707e+00
   2.75000     4.66665e+00     8.68773e+00     3.80603e+00
   2.77000     4.23461e+00     7.92019e+00     2.74770e+00
   2.79000     3.83602e+00     7.28125e+00     3.56136e+00
   2.81000     3.36476e+00     7.75136e+00     4.07878e+00
   2.83000     2.97963e+00     7.74704e+00     3.94344e+00
   2.85000     2.63291e+00     7.28502e+00     5.02084e+00
   2.87000     2.27855e+00     7.35613e+00     4.01492e+00
   2.89000     1.74522e+00     6.74387e+00     2.56213e+00
   2.91000     1.49902e+00     6.35613e+00     3.77070e+00
   2.93000     1.10461e+00     6.54253e+00     3.36553e+00
   2.95000     7.60920e-01     6.51901e+00     3.61193e+00
   2.97000     3.22949e-01     6.49612e+00     3.36824e+00
   2.99000    -1.76151e-01     6.19629e+00     3.30322e+00
   3.01000    -4.27660e-01     6.08188e+00     2.61370e+00
   3.03000    -5.09349e-01     5.44018e+00     3.56701e+00
   3.05000    -1.11942e+00     5.62999e+00     3.71122e+00
   3.07000    -1.34681e+00     5.43868e+00     3.51658e+00
   3.09000    -1.68571e+00     5.40557e+00     3.11626e+00
   3.11000    -2.13106e+00     4.87019e+00     2.61528e+00
   3.13000    -2.34034e+00     5.42231e+00     3.30665e+00
   3.15000    -2.89079e+00     5.06157e+00     2.97089e+00
   3.17000    -3.16905e+00     4.69956e+00     3.00962e+00
   3.19000    -3.34814e+00     4.78612e+00     3.10555e+00
   3.21000    -3.73451e+00     4.54519e+00     3.30910e+00
   3.23000    -3.98174e+00     3.70107e+00     2.09138e+00
   3.25000    -4.36359e+00     4.22021e+00     2.27528e+00
   3.27000    -4.61127e+00     4.06932e+00     2.85527e+00
   3.29000    -4.76441e+00     3.98766e+00     2.72034e+00
   3.31000    -5.25146e+00     3.61251e+00     2.10213e+00
   3.33000    -5.37897e+00     4.07886e+00     2.42215e+00
   3.35000    -5.95274e+00     4.16533e+00     2.66479e+00
   3.37000    -6.00018e+00     4.19404e+00     2.65393e+00
   3.39000    -6.23126e+00     3.73594e+00     2.39053e+00
   3.41000    -6.47550e+00     3.53329e+00     2.58605e+00
   3.43000    -6.98544e+00     3.47951e+00     2.10503e+00
   3.45000    -7.19268e+00     3.39453e+00     2.52610e+00
   3.47000    -7.60663e+00     3.08469e+00     2.67871e+00
   3.49000    -7.66645e+00     3.43154e+00     2.27457e+00
   3.51000    -7.94458e+00     3.45008e+00     2.73797e+00
   3.53000    -8.04042e+00     3.20456e+00     2.16194e+00
   3.55000    -8.34292e+00     3.07787e+00     1.85788e+00
   3.57000    -8.66775e+00     2.99981e+00     2.16908e+00
   3.59000    -8.99285e+00     3.05581e+00     2.12263e+00
   3.61000    -9.12341e+00     2.71942e+00     2.21569e+00
   3.63000    -9.48126e+00     2.78179e+00     2.19567e+00
   3.65000    -9.45161e+00     2.81656e+00     2.27611e+00
   3.67000    -9.68131e+00     2.72792e+00     1.67773e+00
   3.69000    -9.95118e+00     2.35574e+00     2.23297e+00
   3.71000    -1.01869e+01     2.59245e+00     2.23931e+00
   3.73000    -1.03380e+01     2.80122e+00     1.78550e+00
   3.75000    -1.07070e+01     2.41712e+00     1.69796e+00
   3.77000    -1.08780e+01     2.41491e+00     1.86395e+00
   3.79000    -1.10381e+01     2.32479e+00     2.07161e+00
   3.81000    -1.12514e+01     2.35313e+00     1.87792e+00
   3.83000    -1.14939e+01     2.32923e+00     1.63283e+00
   3.85000    -1.17065e+01     2.30975e+00     1.70619e+00
   3.87000    -1.18840e+01     2.29873e+00     1.47073e+00
   3.89000    -1.21167e+01     2.31876e+00     2.05032e+00
   3.91000    -1.21715e+01     2.24387e+00     2.14547e+00
   3.93000    -1.24852e+01     2.33824e+00     1.80737e+00
   3.95000    -1.27276e+01     2.00871e+00     1.77990e+00
   3.97000    -1.29982e+01     2.03450e+00     1.37151e+00
