# Redshift space power spectrum multipoles.
# Subtracting SN=    3.41126e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.88636e+03     3.23737e+03     5.54857e+03
   0.07000     7.23007e+03     2.88183e+03    -2.22544e+03
   0.09000     4.93070e+03     6.81997e+02    -2.07631e+03
   0.11000     3.83157e+03     8.83375e+02    -1.27183e+02
   0.13000     3.30893e+03     1.31985e+03     1.19833e+03
   0.15000     2.49236e+03     7.07862e+02     2.32576e+02
   0.17000     2.03514e+03     6.60844e+02    -5.18456e+02
   0.19000     1.75782e+03     6.09097e+02    -1.68436e+01
   0.21000     1.55178e+03     4.90537e+02    -2.10151e+02
   0.23000     1.38493e+03     6.13212e+02     2.43001e+02
   0.25000     1.11913e+03     2.27881e+02    -2.14495e+02
   0.27000     1.04177e+03     2.71207e+02    -1.78793e+02
   0.29000     9.06557e+02     2.61297e+02    -9.45703e+01
   0.31000     8.64974e+02     4.40200e+02     8.79848e+01
   0.33000     8.08226e+02     3.36457e+02     1.50265e+02
   0.35000     6.77991e+02     2.58919e+02     1.62074e+02
   0.37000     6.16857e+02     1.93853e+02     2.34537e+01
   0.39000     5.98954e+02     2.52167e+02     4.16667e+01
   0.41000     5.44406e+02     1.71580e+02    -9.43721e+01
   0.43000     4.99750e+02     1.88229e+02     4.72335e+01
   0.45000     4.53030e+02     1.56956e+02     2.94001e+01
   0.47000     4.35820e+02     1.60071e+02     7.40862e-02
   0.49000     4.08796e+02     2.02559e+02     5.11351e+01
   0.51000     3.92951e+02     1.37205e+02     1.14707e+01
   0.53000     3.67738e+02     1.37097e+02    -2.02647e+01
   0.55000     3.36453e+02     1.13350e+02    -2.75057e+01
   0.57000     3.36711e+02     1.28216e+02     2.99416e+01
   0.59000     3.06648e+02     1.22149e+02     3.10486e+01
   0.61000     2.93382e+02     1.40967e+02    -1.04121e+01
   0.63000     2.82163e+02     1.19387e+02     3.78040e+01
   0.65000     2.66446e+02     1.15076e+02     2.63202e+00
   0.67000     2.64904e+02     1.28365e+02     6.21922e+00
   0.69000     2.48232e+02     1.19148e+02    -2.11394e+00
   0.71000     2.36225e+02     1.07844e+02     2.58308e+01
   0.73000     2.19390e+02     1.05897e+02    -1.05942e+01
   0.75000     2.15984e+02     1.21351e+02     1.02446e+01
   0.77000     2.10458e+02     1.08702e+02     4.60551e+01
   0.79000     2.01944e+02     9.79489e+01     2.07600e+01
   0.81000     1.93165e+02     8.68803e+01     1.01278e+01
