#        k       b1_x       b1_a            Pkmm
   0.03682    2.84661    2.85094     9.72578e+02
   0.06136    2.78765    2.79680     6.00686e+02
   0.08590    2.76108    2.77458     4.02908e+02
   0.11045    2.81381    2.83298     2.63876e+02
   0.13499    2.82793    2.84528     2.14490e+02
   0.15953    2.85133    2.88159     1.53679e+02
   0.18408    2.83215    2.86597     1.21183e+02
   0.20862    2.87519    2.91098     9.86080e+01
   0.23317    2.93204    2.97142     8.21122e+01
   0.25771    2.85737    2.89783     6.61662e+01
   0.28225    2.89896    2.94461     5.83324e+01
   0.30680    2.94893    2.99931     4.83227e+01
   0.33134    2.96757    3.01391     4.34938e+01
   0.35588    2.96854    3.02035     3.60105e+01
   0.38043    2.96647    3.01804     3.19469e+01
   0.40497    3.03603    3.08359     2.89613e+01
   0.42951    3.03323    3.08339     2.54899e+01
   0.45406    3.04696    3.09106     2.23904e+01
   0.47860    3.06667    3.11722     2.05236e+01
   0.50315    3.08474    3.12643     1.87124e+01
   0.52769    3.13850    3.17330     1.70159e+01
   0.55223    3.13317    3.16854     1.55240e+01
   0.57678    3.16553    3.20065     1.47112e+01
   0.60132    3.15194    3.17753     1.29834e+01
   0.62586    3.18904    3.21374     1.22408e+01
   0.65041    3.22123    3.23941     1.11218e+01
   0.67495    3.23469    3.24725     1.06124e+01
   0.69950    3.25083    3.25974     9.85039e+00
   0.72404    3.27119    3.26587     9.11907e+00
   0.74858    3.29374    3.28659     8.49820e+00
   0.77313    3.30771    3.29147     8.09121e+00
   0.79767    3.33110    3.30841     7.49524e+00
   0.82221    3.37458    3.34563     7.00284e+00
   0.84676    3.35067    3.30918     6.54272e+00
   0.87130    3.38499    3.32751     6.41085e+00
   0.89584    3.40506    3.33156     5.78466e+00
   0.92039    3.43539    3.35153     5.63472e+00
   0.94493    3.44810    3.35607     5.29168e+00
   0.96948    3.46097    3.36015     5.00829e+00
   0.99402    3.48950    3.37072     4.84791e+00
   1.01856    3.50372    3.37575     4.64934e+00
   1.04311    3.53734    3.40178     4.39183e+00
   1.06765    3.54279    3.38724     4.15659e+00
   1.09219    3.56182    3.38008     3.93804e+00
   1.11674    3.58606    3.39740     3.83901e+00
   1.14128    3.61066    3.40415     3.68563e+00
   1.16583    3.61079    3.38816     3.48996e+00
   1.19037    3.63051    3.38778     3.34454e+00
   1.21491    3.64706    3.38846     3.19951e+00
   1.23946    3.66790    3.38751     3.09322e+00
   1.26400    3.67774    3.38197     2.93160e+00
   1.28854    3.70793    3.39039     2.81975e+00
   1.31309    3.71415    3.38922     2.74360e+00
   1.33763    3.75992    3.41242     2.63405e+00
   1.36217    3.76497    3.40102     2.57140e+00
   1.38672    3.77995    3.38507     2.44991e+00
   1.41126    3.82344    3.41841     2.38216e+00
   1.43581    3.80292    3.37279     2.29041e+00
   1.46035    3.82816    3.37050     2.20198e+00
   1.48489    3.85312    3.37327     2.15868e+00
   1.50944    3.86881    3.36339     2.06220e+00
   1.53398    3.89409    3.36108     1.99745e+00
   1.55852    3.92187    3.36932     1.93176e+00
   1.58307    3.93421    3.35487     1.86411e+00
   1.60761    3.94482    3.33634     1.80464e+00
   1.63216    3.95121    3.31886     1.77720e+00
   1.65670    3.97409    3.31316     1.68641e+00
   1.68124    3.98511    3.29379     1.65781e+00
   1.70579    4.00259    3.28701     1.61175e+00
   1.73033    4.03364    3.28623     1.55916e+00
   1.75487    4.05882    3.28808     1.50939e+00
   1.77942    4.07701    3.26847     1.46654e+00
   1.80396    4.08557    3.24940     1.43124e+00
   1.82851    4.10336    3.25696     1.40899e+00
   1.85305    4.11677    3.22801     1.36200e+00
   1.87759    4.14803    3.22298     1.32054e+00
   1.90214    4.16672    3.21211     1.28455e+00
   1.92668    4.17526    3.17731     1.24959e+00
   1.95122    4.18161    3.14688     1.20930e+00
   1.97577    4.21145    3.14412     1.18132e+00
   2.00031    4.23274    3.13966     1.15769e+00
   2.02485    4.23860    3.10579     1.12952e+00
   2.04940    4.25897    3.08922     1.10045e+00
   2.07394    4.27790    3.07650     1.07771e+00
   2.09849    4.26842    2.99959     1.04221e+00
   2.12303    4.31486    3.02102     1.01704e+00
   2.14757    4.31825    2.97585     9.94476e-01
   2.17212    4.33361    2.96317     9.77241e-01
   2.19666    4.35302    2.92662     9.48288e-01
   2.22120    4.35660    2.87647     9.25274e-01
   2.24575    4.37546    2.84428     8.98673e-01
   2.27029    4.38604    2.81531     8.81361e-01
   2.29484    4.40546    2.79135     8.64828e-01
   2.31938    4.43270    2.76873     8.44117e-01
   2.34392    4.43842    2.71169     8.25214e-01
   2.36847    4.44362    2.66539     8.08912e-01
   2.39301    4.48031    2.62942     7.79902e-01
   2.41755    4.48632    2.58194     7.68344e-01
   2.44210    4.50484    2.56775     7.57313e-01
   2.46664    4.52601    2.52820     7.36488e-01
   2.49118    4.54197    2.47751     7.22824e-01
   2.51573    4.55994    2.44121     7.07102e-01
   2.54027    4.57506    2.38858     6.93010e-01
   2.56482    4.58238    2.34578     6.82521e-01
   2.58936    4.59943    2.24677     6.59559e-01
   2.61390    4.62558    2.22477     6.49184e-01
   2.63845    4.62844    2.13376     6.33869e-01
   2.66299    4.64519    2.08411     6.24459e-01
   2.68753    4.67303    2.04232     6.12147e-01
   2.71208    4.67779    1.96149     6.00990e-01
   2.73662    4.68364    1.83927     5.85695e-01
   2.76117    4.69126    1.72315     5.71882e-01
   2.78571    4.72855    1.69935     5.60794e-01
   2.81025    4.73658    1.56279     5.49646e-01
   2.83480    4.73856    1.45260     5.42240e-01
   2.85934    4.75615    1.34629     5.31351e-01
   2.88388    4.78346    1.20275     5.16755e-01
   2.90843    4.79260    1.04610     5.09039e-01
   2.93297    4.80876    0.81928     4.97133e-01
   2.95751    4.81078    0.58203     4.90538e-01
   2.98206    4.83142    0.23484     4.78983e-01
   3.00660    4.85683    0.68167     4.67121e-01
   3.03115    4.87469    0.72144     4.64220e-01
   3.05569    4.88623    1.02106     4.53398e-01
   3.08023    4.90638    1.18294     4.45646e-01
   3.10478    4.90118    1.46978     4.35275e-01
   3.12932    4.92501    1.53354     4.28079e-01
   3.15386    4.93457    1.68067     4.21024e-01
   3.17841    4.94494    1.84191     4.11894e-01
   3.20295    4.97449    1.87862     4.06304e-01
   3.22750    4.97844    2.01820     3.99206e-01
   3.25204    4.99552    2.17624     3.89344e-01
   3.27658    5.00129    2.28768     3.83319e-01
   3.30113    5.01712    2.39412     3.76232e-01
   3.32567    5.04384    2.45523     3.69707e-01
   3.35021    5.05084    2.58154     3.62017e-01
   3.37476    5.06011    2.71159     3.54988e-01
   3.39930    5.07854    2.81255     3.47909e-01
   3.42385    5.09321    2.88404     3.43188e-01
   3.44839    5.09404    2.99484     3.37132e-01
   3.47293    5.12017    3.08743     3.29845e-01
   3.49748    5.12143    3.16913     3.25761e-01
   3.52202    5.14260    3.25455     3.19534e-01
   3.54656    5.15945    3.34954     3.13371e-01
   3.57111    5.17288    3.44145     3.07728e-01
   3.59565    5.18686    3.57251     3.00579e-01
   3.62019    5.18461    3.64258     2.97441e-01
   3.64474    5.20858    3.73263     2.91339e-01
   3.66928    5.22687    3.83631     2.85039e-01
   3.69383    5.24009    3.88795     2.81731e-01
   3.71837    5.24423    3.99392     2.76811e-01
   3.74291    5.26086    4.07753     2.72044e-01
   3.76746    5.27572    4.17467     2.66863e-01
   3.79200    5.28749    4.25037     2.62452e-01
   3.81654    5.30414    4.33380     2.57944e-01
   3.84109    5.32260    4.44408     2.52251e-01
   3.86563    5.31816    4.52856     2.49063e-01
   3.89018    5.33575    4.61614     2.44654e-01
   3.91472    5.34829    4.70420     2.40530e-01
   3.93926    5.37658    4.75781     2.36944e-01
   3.96381    5.37895    4.90156     2.31226e-01
   3.98835    5.38311    4.97778     2.28036e-01
   4.01289    5.41434    5.02270     2.25132e-01
   4.03744    5.41689    5.14401     2.20374e-01
   4.06198    5.43146    5.25301     2.15939e-01
   4.08652    5.43649    5.35401     2.11913e-01
   4.11107    5.46782    5.39690     2.09088e-01
   4.13561    5.47925    5.47267     2.06270e-01
   4.16016    5.47882    5.57229     2.03064e-01
   4.18470    5.50090    5.66226     1.99041e-01
   4.20924    5.50686    5.77246     1.95282e-01
   4.23379    5.51845    5.86285     1.92005e-01
   4.25833    5.53701    5.93794     1.89063e-01
   4.28287    5.55000    6.01880     1.85979e-01
   4.30742    5.56695    6.11266     1.82760e-01
   4.33196    5.57906    6.19192     1.80112e-01
   4.35651    5.59374    6.30974     1.76274e-01
