# Subtracting SN=    7.30335e+01.
#        k         Pk_0_HI
   0.03471     1.51122e+04
   0.04533     1.25426e+04
   0.05750     9.10326e+03
   0.07243     7.98877e+03
   0.08030     6.43936e+03
   0.09129     4.76250e+03
   0.10670     3.96474e+03
   0.11962     3.81999e+03
   0.12974     3.69846e+03
   0.14416     2.66892e+03
   0.15607     2.46548e+03
   0.16886     2.16120e+03
   0.18066     1.87984e+03
   0.19462     1.62130e+03
   0.20682     1.57947e+03
   0.21908     1.42572e+03
   0.23113     1.37134e+03
   0.24367     1.24356e+03
   0.25601     1.10094e+03
   0.26906     1.03543e+03
   0.28135     1.00598e+03
   0.29458     8.36287e+02
   0.30676     8.39505e+02
   0.31943     7.90005e+02
   0.33214     7.94866e+02
   0.34474     6.97072e+02
   0.35626     6.33140e+02
   0.36909     5.92379e+02
   0.38137     5.67555e+02
   0.39368     5.53975e+02
   0.40596     5.28313e+02
   0.41935     5.02893e+02
   0.43138     4.41493e+02
   0.44349     4.39278e+02
   0.45625     3.95696e+02
   0.46966     3.90736e+02
   0.48162     3.80674e+02
   0.49397     3.64344e+02
   0.50656     3.39558e+02
   0.51863     3.43911e+02
   0.53044     3.14935e+02
   0.54375     3.04620e+02
   0.55676     2.84205e+02
   0.56902     2.63324e+02
   0.58090     2.62146e+02
   0.59394     2.50188e+02
   0.60659     2.47711e+02
   0.61858     2.37334e+02
   0.63073     2.34044e+02
   0.64386     2.12493e+02
   0.65636     2.08913e+02
   0.66869     1.99336e+02
   0.68131     1.92084e+02
   0.69392     1.92260e+02
   0.70632     1.83827e+02
   0.71842     1.68996e+02
   0.73133     1.73420e+02
   0.74383     1.53575e+02
   0.75642     1.53024e+02
   0.76892     1.47675e+02
   0.78169     1.44227e+02
   0.79408     1.37142e+02
   0.80610     1.35505e+02
   0.81834     1.30530e+02
   0.83113     1.23139e+02
   0.84356     1.14918e+02
   0.85621     1.09577e+02
   0.86876     1.05589e+02
   0.88154     1.02368e+02
   0.89355     1.07960e+02
   0.90634     9.71521e+01
   0.91886     9.75515e+01
