# Redshift space power spectrum multipoles.
# Subtracting SN=    5.18851e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.12746e+03     6.03427e+03     7.39722e+03
   0.07000     7.46593e+03     4.76393e+03    -2.49982e+03
   0.09000     4.78930e+03     1.71964e+03    -2.38570e+03
   0.11000     3.68673e+03     1.92695e+03     3.05835e+02
   0.13000     3.33792e+03     2.33931e+03     1.25747e+03
   0.15000     2.39656e+03     1.48057e+03     6.38196e+02
   0.17000     1.94215e+03     1.05874e+03    -7.34461e+02
   0.19000     1.60749e+03     7.95330e+02     2.71885e+01
   0.21000     1.45180e+03     9.11173e+02    -2.25065e+02
   0.23000     1.27442e+03     9.03919e+02     2.60234e+02
   0.25000     1.06471e+03     5.70076e+02    -4.95897e+01
   0.27000     9.97335e+02     5.20683e+02    -1.03688e+02
   0.29000     8.17400e+02     4.52223e+02    -1.05506e+02
   0.31000     7.68627e+02     5.61771e+02     3.79285e+01
   0.33000     7.49942e+02     5.29508e+02     2.44599e+02
   0.35000     6.10945e+02     3.66859e+02     1.79254e+02
   0.37000     5.67606e+02     3.61909e+02     4.51577e+01
   0.39000     5.23124e+02     3.59653e+02     5.89696e+01
   0.41000     4.93017e+02     3.43959e+02    -3.38713e+01
   0.43000     4.31177e+02     2.40509e+02     1.76909e+01
   0.45000     3.92341e+02     2.59793e+02     8.90107e+01
   0.47000     3.74341e+02     2.70498e+02     4.36299e+01
   0.49000     3.53818e+02     2.57913e+02     5.37187e+01
   0.51000     3.37780e+02     2.24433e+02    -6.25901e-01
   0.53000     3.05763e+02     1.99294e+02     1.49348e+00
   0.55000     2.82313e+02     1.94939e+02     1.64964e+01
   0.57000     2.63546e+02     1.53325e+02     6.76092e+01
   0.59000     2.48432e+02     1.58077e+02     4.67140e+01
   0.61000     2.36313e+02     1.45047e+02    -2.93918e+00
   0.63000     2.28458e+02     1.51386e+02     4.18719e+01
   0.65000     2.08409e+02     1.30649e+02     3.22058e+01
   0.67000     1.95680e+02     1.41617e+02     2.07087e+01
   0.69000     1.91622e+02     1.32991e+02    -3.82809e+00
   0.71000     1.78566e+02     1.36710e+02     4.12601e+01
   0.73000     1.67131e+02     1.16759e+02     1.01071e+01
   0.75000     1.54095e+02     9.99089e+01     1.84355e+01
   0.77000     1.55076e+02     1.11681e+02     4.59624e+01
   0.79000     1.43392e+02     9.43856e+01     2.24892e+01
   0.81000     1.35657e+02     9.26220e+01     2.96727e+01
   0.83000     1.28367e+02     8.28182e+01     7.54221e-01
   0.85000     1.16738e+02     7.84490e+01     4.24252e+00
   0.87000     1.13678e+02     7.31215e+01     2.00383e+01
   0.89000     1.09375e+02     7.07934e+01     9.69466e+00
   0.91000     1.04572e+02     6.98153e+01     2.40059e+01
   0.93000     1.01950e+02     6.81754e+01     3.99046e+00
   0.95000     9.49645e+01     7.73831e+01     1.79912e+01
   0.97000     9.16062e+01     6.94659e+01     1.62081e+01
   0.99000     8.80007e+01     5.34787e+01     1.66232e+01
   1.01000     8.41735e+01     6.05418e+01     2.59168e+01
   1.03000     8.04455e+01     4.63950e+01     1.96247e-01
   1.05000     7.71127e+01     4.89015e+01     5.61481e+00
   1.07000     7.39858e+01     4.95310e+01     5.04589e+00
   1.09000     6.87404e+01     4.67668e+01     1.41074e+01
   1.11000     6.82513e+01     4.27731e+01     1.96729e+01
   1.13000     6.45363e+01     4.09471e+01     1.37976e+01
   1.15000     6.17318e+01     4.31548e+01     1.79549e+01
   1.17000     5.73294e+01     3.59862e+01     8.83747e+00
   1.19000     5.44332e+01     3.69345e+01     1.04133e+01
   1.21000     5.19914e+01     3.85994e+01     1.23182e+01
   1.23000     4.95589e+01     3.28831e+01     1.13943e+01
   1.25000     4.73893e+01     2.73469e+01     8.66147e+00
   1.27000     4.48283e+01     3.08276e+01     7.69365e+00
   1.29000     4.45465e+01     3.15664e+01     8.03828e+00
   1.31000     3.99658e+01     2.88255e+01     1.03934e+01
   1.33000     4.03990e+01     2.72977e+01     7.22387e+00
   1.35000     3.75829e+01     2.51598e+01     9.13539e+00
   1.37000     3.64163e+01     2.18111e+01     9.16422e+00
   1.39000     3.42226e+01     2.31704e+01     7.43821e+00
   1.41000     3.23252e+01     2.05703e+01     4.58895e+00
   1.43000     3.09180e+01     1.97887e+01     1.16908e+01
   1.45000     3.08630e+01     2.05618e+01     4.01662e+00
   1.47000     2.74862e+01     1.90303e+01     6.26631e+00
   1.49000     2.66891e+01     1.66884e+01     5.91330e+00
   1.51000     2.41091e+01     1.34959e+01     5.38451e+00
   1.53000     2.36632e+01     1.41076e+01     5.96444e+00
   1.55000     2.28566e+01     1.42985e+01     9.24791e+00
   1.57000     2.13034e+01     1.38496e+01     8.60046e+00
   1.59000     2.07094e+01     1.40095e+01     2.86816e+00
   1.61000     1.88989e+01     1.24908e+01     7.31687e+00
   1.63000     1.82963e+01     1.36316e+01     7.40971e+00
   1.65000     1.66800e+01     1.16844e+01     9.40109e+00
   1.67000     1.59948e+01     1.36437e+01     4.52868e+00
   1.69000     1.58132e+01     1.23560e+01     7.20123e+00
   1.71000     1.45587e+01     1.04449e+01     2.84587e+00
   1.73000     1.35616e+01     9.94354e+00     1.99574e+00
   1.75000     1.28260e+01     9.58273e+00     5.84750e+00
   1.77000     1.16261e+01     8.62561e+00     4.26280e+00
   1.79000     1.07300e+01     8.47875e+00     3.40475e+00
   1.81000     1.01267e+01     8.50315e+00     2.82088e+00
   1.83000     8.77132e+00     8.39359e+00     5.98438e+00
   1.85000     8.27508e+00     7.91068e+00     4.80152e+00
   1.87000     8.44685e+00     8.72235e+00     3.71921e+00
   1.89000     7.68178e+00     7.54809e+00     4.59679e+00
   1.91000     6.51865e+00     7.30511e+00     4.87138e+00
   1.93000     5.70186e+00     7.71253e+00     2.71489e+00
   1.95000     5.06185e+00     7.64682e+00     3.70456e+00
   1.97000     4.67105e+00     7.38734e+00     6.23412e+00
   1.99000     4.17630e+00     5.50810e+00     2.99340e+00
