#        k       b1_x       b1_a            Pkmm
   0.03682    3.46838    3.47974     6.96232e+02
   0.06136    3.37835    3.39918     4.29708e+02
   0.08590    3.33997    3.37066     2.90086e+02
   0.11045    3.41215    3.45659     1.89467e+02
   0.13499    3.43266    3.47556     1.53303e+02
   0.15953    3.46547    3.53470     1.09894e+02
   0.18408    3.43030    3.50977     8.68794e+01
   0.20862    3.49098    3.57694     7.06762e+01
   0.23317    3.56323    3.66122     5.82661e+01
   0.25771    3.45371    3.55776     4.72600e+01
   0.28225    3.50298    3.62290     4.13959e+01
   0.30680    3.57333    3.70803     3.42936e+01
   0.33134    3.59355    3.72748     3.06397e+01
   0.35588    3.58775    3.73894     2.54770e+01
   0.38043    3.57949    3.73831     2.25515e+01
   0.40497    3.68127    3.83979     2.03509e+01
   0.42951    3.66348    3.83536     1.78688e+01
   0.45406    3.69024    3.86143     1.57419e+01
   0.47860    3.70533    3.89772     1.43249e+01
   0.50315    3.72496    3.90866     1.30870e+01
   0.52769    3.80337    3.98731     1.18648e+01
   0.55223    3.78809    3.98603     1.07845e+01
   0.57678    3.82935    4.03115     1.01792e+01
   0.60132    3.81340    4.01666     9.00353e+00
   0.62586    3.85108    4.06031     8.45018e+00
   0.65041    3.89590    4.10848     7.67524e+00
   0.67495    3.91044    4.12345     7.30193e+00
   0.69950    3.92882    4.14969     6.75634e+00
   0.72404    3.94796    4.15981     6.21013e+00
   0.74858    3.97741    4.19635     5.80027e+00
   0.77313    3.99365    4.20897     5.51997e+00
   0.79767    4.01958    4.24422     5.07673e+00
   0.82221    4.07674    4.30577     4.74600e+00
   0.84676    4.03289    4.25487     4.44113e+00
   0.87130    4.08484    4.28709     4.32421e+00
   0.89584    4.09828    4.30480     3.89272e+00
   0.92039    4.15236    4.34262     3.80214e+00
   0.94493    4.16252    4.35912     3.57208e+00
   0.96948    4.16565    4.37190     3.34149e+00
   0.99402    4.21032    4.39384     3.23829e+00
   1.01856    4.23626    4.41857     3.10056e+00
   1.04311    4.25474    4.44664     2.90732e+00
   1.06765    4.26048    4.43796     2.74831e+00
   1.09219    4.28714    4.44097     2.61296e+00
   1.11674    4.32089    4.47220     2.54007e+00
   1.14128    4.36137    4.50017     2.44083e+00
   1.16583    4.34659    4.48802     2.29069e+00
   1.19037    4.37610    4.50340     2.20490e+00
   1.21491    4.39566    4.51465     2.10311e+00
   1.23946    4.42171    4.52420     2.02925e+00
   1.26400    4.42888    4.53196     1.91931e+00
   1.28854    4.45890    4.54522     1.83989e+00
   1.31309    4.46519    4.55446     1.79299e+00
   1.33763    4.53028    4.59880     1.71185e+00
   1.36217    4.53125    4.58692     1.66384e+00
   1.38672    4.54569    4.58935     1.59241e+00
   1.41126    4.61178    4.64425     1.53167e+00
   1.43581    4.57306    4.59455     1.47715e+00
   1.46035    4.59747    4.59902     1.41592e+00
   1.48489    4.63544    4.61242     1.38862e+00
   1.50944    4.65215    4.61595     1.32477e+00
   1.53398    4.68773    4.63769     1.27802e+00
   1.55852    4.71608    4.65055     1.23009e+00
   1.58307    4.71910    4.64148     1.19004e+00
   1.60761    4.74509    4.63886     1.15440e+00
   1.63216    4.76582    4.64249     1.13335e+00
   1.65670    4.76364    4.63945     1.07034e+00
   1.68124    4.78055    4.62027     1.05403e+00
   1.70579    4.81244    4.63466     1.02048e+00
   1.73033    4.85370    4.65288     9.81471e-01
   1.75487    4.87812    4.66159     9.50030e-01
   1.77942    4.89566    4.64908     9.23241e-01
   1.80396    4.89894    4.63244     9.00831e-01
   1.82851    4.91477    4.64268     8.78948e-01
   1.85305    4.94271    4.63925     8.50567e-01
   1.87759    4.97951    4.64466     8.24773e-01
   1.90214    4.99367    4.63873     8.02736e-01
   1.92668    5.00375    4.62076     7.79936e-01
   1.95122    5.01561    4.60972     7.55696e-01
   1.97577    5.04431    4.61322     7.35283e-01
   2.00031    5.06397    4.60063     7.18375e-01
   2.02485    5.07512    4.59471     6.99974e-01
   2.04940    5.08359    4.56254     6.75002e-01
   2.07394    5.11172    4.55684     6.64414e-01
   2.09849    5.10432    4.52125     6.43462e-01
   2.12303    5.14952    4.54276     6.26078e-01
   2.14757    5.16711    4.51885     6.09003e-01
   2.17212    5.17666    4.50350     5.99796e-01
   2.19666    5.19823    4.48070     5.81334e-01
   2.22120    5.20687    4.45363     5.65830e-01
   2.24575    5.22042    4.42800     5.49135e-01
   2.27029    5.24604    4.44035     5.38137e-01
   2.29484    5.25563    4.40261     5.29406e-01
   2.31938    5.28125    4.38146     5.12196e-01
   2.34392    5.29151    4.35543     5.00786e-01
   2.36847    5.29697    4.32622     4.91713e-01
   2.39301    5.33018    4.31305     4.75564e-01
   2.41755    5.36127    4.30012     4.64555e-01
   2.44210    5.37123    4.28203     4.57392e-01
   2.46664    5.39006    4.24885     4.45196e-01
   2.49118    5.41338    4.23230     4.37438e-01
   2.51573    5.43147    4.19626     4.26466e-01
   2.54027    5.44741    4.16493     4.17316e-01
   2.56482    5.44939    4.11399     4.09029e-01
   2.58936    5.45881    4.06846     3.96902e-01
   2.61390    5.50243    4.06586     3.89096e-01
   2.63845    5.48439    3.98454     3.78935e-01
   2.66299    5.51217    3.95434     3.71205e-01
   2.68753    5.53906    3.94179     3.66655e-01
   2.71208    5.55325    3.90672     3.58128e-01
   2.73662    5.55101    3.81332     3.48829e-01
   2.76117    5.56817    3.77464     3.40668e-01
   2.78571    5.59527    3.74217     3.33262e-01
   2.81025    5.60819    3.69211     3.27182e-01
   2.83480    5.62469    3.63857     3.20559e-01
   2.85934    5.64110    3.58908     3.14801e-01
   2.88388    5.65884    3.52167     3.05615e-01
   2.90843    5.66654    3.46254     3.00317e-01
   2.93297    5.68822    3.41942     2.95214e-01
   2.95751    5.69678    3.34452     2.89319e-01
   2.98206    5.69971    3.26783     2.83951e-01
   3.00660    5.73522    3.21173     2.76239e-01
   3.03115    5.75767    3.18172     2.73449e-01
   3.05569    5.77473    3.07743     2.66055e-01
   3.08023    5.79741    3.00867     2.60875e-01
   3.10478    5.79780    2.87232     2.55342e-01
   3.12932    5.80402    2.77284     2.49778e-01
   3.15386    5.81667    2.68429     2.46507e-01
   3.17841    5.83304    2.56071     2.40773e-01
   3.20295    5.86175    2.52365     2.37902e-01
   3.22750    5.85757    2.36123     2.32960e-01
   3.25204    5.88336    2.24397     2.27474e-01
   3.27658    5.89513    2.09557     2.23139e-01
   3.30113    5.90339    1.86629     2.18187e-01
   3.32567    5.93941    1.86062     2.16009e-01
   3.35021    5.93395    1.53649     2.10105e-01
   3.37476    5.94113    1.22449     2.06221e-01
   3.39930    5.98006    1.00513     2.01448e-01
   3.42385    5.99275    0.61503     1.98625e-01
   3.44839    5.97927    0.73989     1.95598e-01
   3.47293    6.00714    1.12706     1.91194e-01
   3.49748    5.99859    1.39932     1.88422e-01
   3.52202    6.02550    1.67914     1.83785e-01
   3.54656    6.04331    1.82615     1.81646e-01
   3.57111    6.04411    2.10264     1.77960e-01
   3.59565    6.07620    2.28258     1.74018e-01
   3.62019    6.07554    2.45733     1.71422e-01
   3.64474    6.10415    2.61109     1.68210e-01
   3.66928    6.10548    2.82125     1.64222e-01
